 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0008786589696961511 -2.929817504869385e-06 0.00020514825810036462 0.0001758269975290798 -2.3370431455652454e-05 -6.469175174955487e-06 6.19107120255097e-08 8.342624271027434e-07 -8.665409750536125e-09 -0.00038566420165764124 0.0001702359116997092 -0.0001552471686672938 4.95403630159725e-05 0.00037190062324451257 -0.0009852196650387973 -8.65591260759154e-05 -0.00027118784120476464 -7.091613738568528e-05 -0.0005338752045529044 0.0002820279776518801 -6.817701636215036e-05 4.6056417761215006e-05 -0.00019103710591556613 -6.494900181643492e-05 -0.0008294582762000843 -0.00024368164497987676 -0.001111712104504847 -0.00014120433540506751 0.001809288416241643 4.341699738901411e-06 -1.6388078097251453e-06 4.753712202511116e-06 -4.9922518823882945e-06
yob -2.92981750487007e-06 9.545098855541708e-07 3.2951955661737556e-07 7.704353046806762e-07 -3.212926154689705e-07 1.2401492805896547e-08 -1.0474010648057875e-10 8.638661656237062e-09 -6.083835046716969e-11 9.243626781088833e-07 0.00017153175697622914 4.335844252729287e-05 -9.539912668069152e-05 2.1661410390437272e-05 -8.700856188457854e-05 -1.1718103728796787e-05 -3.5931948534972517e-05 8.246734308093872e-05 -5.81886142109915e-06 -8.146572147394797e-05 6.497403175628419e-05 -5.6555572849733486e-05 -2.236992495932898e-05 8.776321942218346e-05 5.629530040482034e-05 -2.3145253416776326e-05 6.426928347505764e-07 5.86791512888999e-05 -0.00015396469147490826 -1.5096731523375413e-07 -1.1747186554514585e-07 1.6838495142215266e-07 -7.63330832481656e-08
age 0.00020514825810100373 3.2951955660726135e-07 0.00039838898291294137 0.0046789916935868975 -0.0003963815174917669 -1.0275977294879677e-05 8.221014367603933e-08 1.023195753696815e-05 -8.186073481549525e-08 -0.00010693661780541595 -0.00018463125568589253 -0.00030633027647940757 -0.0001197027523689845 -0.0002898903149157372 0.00017243226288886192 5.454646079422416e-05 -0.00013869873200821116 -7.932162293262969e-06 0.00017786276811646465 -0.0003104779173913672 -0.00012511932141489595 0.00030509537832895835 0.00010435306020155348 -0.00011321913165328112 0.000257987375355375 -0.0005249154145196555 0.0003040093909089829 0.00021147615277996426 0.00010076213183292177 8.543033218290888e-07 2.701107062816941e-06 -9.841690089227462e-06 6.423103361442983e-06
sex 0.00017582699753960595 7.704353047025467e-07 0.004678991693593792 0.09272662349038001 -0.00754875672888826 -0.00011676334183503243 9.097389157422374e-07 0.00018948151350087994 -1.4863018665480698e-06 -0.001151489831218018 -0.0025209596499422776 -0.004758381622729612 -0.0001320332525231045 -0.003025932974638113 0.0009362024124879787 0.00089178216256678 0.0009006435983563377 -9.39735819092112e-05 0.0035577191484168244 -0.003287416823765574 -0.004157711849267536 0.0036864034608824923 -0.0017527896204560585 -0.004780849900399379 0.005118759411432118 -0.005809450066200032 0.0015563900253992495 -0.0005834627159068185 -0.0028355924284675215 -1.948129635779882e-05 5.9735485606789084e-05 -0.00025217330610185525 0.00019799512264717534
age_sex -2.3370431456509905e-05 -3.2129261546538033e-07 -0.000396381517492302 -0.007548756728887556 0.0006405533235519535 1.0225752741558865e-05 -8.18133075976579e-08 -1.660897570716539e-05 1.3366533232090477e-07 8.788617188842142e-05 0.00020643132411508043 0.0003974923530220032 3.059674596533485e-05 0.00024561039141793127 -6.765070562201323e-05 -6.30324731360403e-05 -4.772124651075918e-05 9.97088139606363e-05 -0.00033625909107479115 0.0002437246502405974 0.0003420391160291259 -0.0002193172787086723 0.00012520297190138447 0.00044601706966250335 -0.0003195591411724017 0.0005533606154199781 -1.3502609340541128e-05 1.0188562596881167e-05 0.00023982786903256717 1.080246069592264e-06 -5.052603403042119e-06 1.956231487159291e-05 -1.407959067277476e-05
age2 -6.469175174970405e-06 1.2401492805967601e-08 -1.0275977294878495e-05 -0.00011676334183483871 1.0225752741543611e-05 2.7342351937079124e-07 -2.2418391488714514e-09 -2.718273940512274e-07 2.2289786790170077e-09 2.7017760483642204e-06 8.455794941727743e-06 8.431492004890435e-06 1.1764711045495781e-06 1.0018619543829565e-05 -6.71728296121301e-06 -1.4271218939228847e-06 3.127932803209008e-06 2.100521232146003e-06 -5.733668250599045e-06 6.29335012559994e-06 3.075844842209354e-06 -8.508984586169214e-06 -3.297102725551429e-06 4.744747402237657e-06 -3.947219227699879e-06 1.3926230646382415e-05 -7.4338480154450185e-06 -6.620646920116655e-06 -5.434252178711424e-06 -3.385387109096865e-08 -6.957458537486633e-08 2.1989037362299268e-07 -1.2647312292832285e-07
age3 6.191071202562104e-08 -1.0474010648074088e-10 8.221014367602259e-08 9.097389157405853e-07 -8.181330759752729e-08 -2.2418391488712594e-09 1.878542845642319e-11 2.2288590178523487e-09 -1.867914589437957e-11 -2.3104595846728853e-08 -6.031545408212306e-08 -6.359817331211351e-08 -1.3304631284702106e-08 -8.78125027559832e-08 4.784995109456686e-08 5.829110769032293e-09 -2.96821675527213e-08 -1.3106596081657065e-08 5.3762897537323205e-08 -5.1925145509504684e-08 -1.841321242109418e-08 6.337879753604866e-08 2.0508828701552226e-08 -3.327348009869691e-08 2.0929055153256215e-08 -1.1764051990278823e-07 4.6747620071485293e-08 6.758978792728763e-08 4.391362690745991e-08 3.3419486594326054e-10 5.312673519267086e-10 -1.5418401112085311e-09 7.965360591164525e-10
age2_sex 8.342624271255385e-07 8.638661656015593e-09 1.0231957536981069e-05 0.00018948151350084829 -1.6608975707164248e-05 -2.7182739405159975e-07 2.2288590178555474e-09 4.4309102622761326e-07 -3.652166723585942e-09 -2.296891002817167e-06 -4.73138227057615e-06 -9.724416404162848e-06 -1.393449456727556e-06 -6.495452623454716e-06 1.4480084958385706e-06 1.3636519751674585e-06 -1.7143944283334298e-07 -3.471960597759422e-06 9.987866479614034e-06 -5.5037936700244384e-06 -9.027200289595053e-06 4.246986214158215e-06 -3.5635582293539218e-06 -1.2035214700068365e-05 6.342961961202882e-06 -1.6182798133939126e-05 -1.8738904756084983e-06 8.041265197680795e-07 -6.042122698416594e-06 -2.0918969339554717e-08 1.3998624991975027e-07 -4.781044335263426e-07 3.06696609112132e-07
age3_sex -8.665409750711196e-09 -6.083835046650599e-11 -8.186073481559496e-08 -1.486301866547741e-06 1.336653323208895e-07 2.2289786790198722e-09 -1.867914589440423e-11 -3.652166723585784e-09 3.0752620877138726e-11 1.983291560521712e-08 3.424544667038966e-08 7.37597762181936e-08 1.4768283867258848e-08 5.3077245186989056e-08 -7.893221517712851e-09 -5.365338166922255e-09 1.286849231686895e-08 2.9806274133901176e-08 -9.245122418001638e-08 4.30735880743377e-08 7.952437511013577e-08 -2.6110239087432918e-08 3.5928718988949545e-08 9.653124930043402e-08 -4.3144387238133844e-08 1.4148462488694849e-07 3.255964313332426e-08 -1.4367562999032839e-08 4.672791201266242e-08 1.0871605169111293e-10 -1.2009459160098734e-09 3.687257427773361e-09 -2.1036240949583365e-09
PC_3 -0.0003856642016577644 9.243626781100098e-07 -0.00010693661780535609 -0.00115148983121569 8.788617188823874e-05 2.7017760483630278e-06 -2.3104595846721825e-08 -2.2968910028127948e-06 1.9832915605183927e-08 0.20600272153474752 -0.01144430953327562 -0.005476392049183013 0.010296314414278458 -0.002992749492971753 0.027636853653274118 0.015592605848560547 -0.03990449141801638 -0.018780509140305643 -0.011747982138296748 0.041606782778804786 0.018231748311301175 0.04592877031029575 -0.02305727606630598 -0.08976848390068225 -0.022628987405513386 -0.014195412836026499 0.033590187655238885 -0.023540086048422258 0.06569175856173055 0.00012901255415473893 -5.657094781123094e-05 0.0002471871047152031 0.00014432246285366932
