 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.00841683960211491 -5.448327941826387e-06 0.0010261681578850907 0.0012214575651074107 -0.0002123832678786158 -3.8545461404744596e-05 4.256897190251277e-07 9.114720904211334e-06 -1.0764107954006784e-07 -0.002192657810169876 0.0009241912905290333 -0.0005624848836395263 0.0006836210840697413 -0.0011096783386100805 -0.002174857930003986 0.0032870533658500324 0.000805309385255205 -0.0005892488237222602 -0.003664111411844829 -0.0006039674631225064 -0.002712740443647369 -0.0027838865321170555 -0.006568173171855956 -0.0023587550822764284 -0.005791888866663814 -0.0027208185297331825 0.0006553600782274746 0.009825045398982704 0.005322310385104704 4.427330954331987e-05 -3.476882144379597e-05 -1.5808565799265382e-05 0.00011788843077174479 -5.726969376425386e-05 8.692640577613542e-06 -4.788020910246341e-05
yob -5.448327941839247e-06 2.23014040989722e-06 2.3869944921938944e-06 1.7253484003483795e-05 -1.9197850671563974e-06 -1.4237763345756024e-08 3.3391807990605966e-11 4.5969366309833016e-08 -2.976467125342371e-10 2.3023054244071152e-05 0.000357980105126246 5.489293713729901e-05 -0.00026593768142644505 0.00013791349561647446 -0.00031086127276972955 -4.7316473490269486e-05 -0.00014448983402128945 0.0002834271050987144 -7.891768189483799e-05 -0.00021339135823294933 0.0001783109466316926 -0.00014358502644714195 -3.969640763125804e-05 0.00011829220270501133 0.00011333163163133322 -5.3249065619188276e-05 -8.98722197090472e-05 3.6423212915878186e-05 -0.00028690787377326965 -4.231860755199995e-08 4.2360434579655465e-07 -4.6019418556083797e-07 3.9745845496784056e-07 -1.068914071644539e-06 1.4911833365326805e-06 -4.3400788031713903e-07
age 0.001026168157883646 2.3869944921947e-06 0.0005397075209968218 0.005101777262329805 -0.0005361144370841738 -1.67514435056269e-05 1.5859801533748866e-07 1.6687332485416428e-05 -1.5797963679145366e-07 -0.0002452170431964214 0.0004509816818420402 -3.5414012789912945e-05 -4.536131081526155e-05 -0.0009430528860963082 -0.000317992654806385 0.00014499048861427895 -0.0008371963035771888 -0.00048036264206335227 0.0002046061926715549 0.00020304109515671898 5.6905795682469705e-05 -0.0006169514804509123 -0.0005410784318490332 -0.0006294934501828673 -0.0013218182536379483 -0.00020965414963646707 -0.0005926846345313046 0.002055721088300689 0.0010291202358699168 7.858439386929545e-06 8.811336830864601e-06 -4.650550117491234e-06 2.2895475033767043e-05 -4.1271728390869056e-05 7.844469355733488e-06 1.7617430368874214e-06
sex 0.0012214575650864251 1.725348400343037e-05 0.005101777262329285 0.09629586566064574 -0.009197946603408409 -0.00014951654483319002 1.3578556130224233e-06 0.00026776957779456843 -2.414759927278812e-06 -0.00045286270489110946 0.008672415587391997 0.000505993181177927 -0.0016492760959456758 -0.013026590229159954 -0.002942055970016822 0.006163482128444092 -0.014254829813411819 -0.01357688215371409 0.0031030778805930625 0.0007488265107793588 -0.00747967461542002 -0.01561143024431483 -0.010737190533186003 -0.027659649568291093 -0.009322600329648378 -0.005377581325746454 -0.002205591657910769 0.015107267949411963 0.008003889874332943 2.695469336443952e-05 0.0002118782332535899 -0.00014596140423408333 -0.0001552306993335281 -0.0002390672423944514 7.680492220150761e-05 0.0002977468014012192
age_sex -0.00021238326787626874 -1.919785067161578e-06 -0.0005361144370840754 -0.00919794660340713 0.0009490815586187985 1.6655603613763826e-05 -1.5777925393903784e-07 -2.919241120938701e-05 2.7410905932507964e-07 -1.556043095322544e-05 -0.0009146434933762119 -0.00021705032206285416 0.00031811312504121276 0.0012576185085657152 0.0001482706977884048 -0.0008562940367004233 0.001243892730756669 0.0013149447812913404 -0.00035331466265701555 -7.645061829698252e-05 0.00020863208428731995 0.0011825233148564326 0.0009756976282194052 0.002745722536247161 0.0010149981028872962 0.0013110069517784 0.0003983951554965122 -0.0013101295895422546 -0.0009611632083361306 -3.217628720930291e-06 -1.8615695691204623e-05 1.0689243908374455e-05 1.0524994464057004e-05 2.457372658164818e-05 -9.885023784170382e-06 -1.8538350389071027e-05
age2 -3.8545461404690216e-05 -1.4237763346127079e-08 -1.6751443505628184e-05 -0.00014951654483321615 1.6655603613767868e-05 5.455485765738039e-07 -5.346359778410227e-09 -5.426000668282335e-07 5.317744008277167e-09 6.2746495264515595e-06 -8.548760276766539e-06 5.56274500128154e-07 -5.107188158488466e-06 3.743287955324463e-05 6.351445890173541e-07 -1.0878780607494685e-05 1.1833735483528293e-05 1.7687248227035957e-05 -1.1396237115458974e-05 -9.540188339065823e-06 1.5157403670246603e-07 1.2174792796590574e-05 1.9251042746963723e-05 2.1863770436240857e-05 4.8775989594388015e-05 2.2857341701534087e-05 9.633607379290037e-06 -7.058734675752217e-05 -3.4535339365064595e-05 -2.79279045267638e-07 -1.620327971161919e-07 8.402804104684752e-08 -8.162487312784862e-07 1.2074101575059052e-06 -2.3092456575357805e-07 1.0870304406751221e-07
age3 4.256897190247485e-07 3.33918079905003e-11 1.5859801533751672e-07 1.3578556130227608e-06 -1.5777925393908753e-07 -5.346359778410681e-09 5.384600239062117e-11 5.3177475633179e-09 -5.355868462545665e-11 -5.181084431931031e-08 1.1746499330420606e-07 -2.0161369171374702e-10 4.441975789567438e-08 -3.7281500206291597e-07 8.367391703761086e-10 1.5402719944714415e-07 -4.032885958101589e-08 -1.3016090766816106e-07 1.0961318956766156e-07 7.520715116972228e-08 3.4095484197733534e-09 -9.884298266991723e-08 -2.4050002524816954e-07 -2.238180732074727e-07 -4.998467996122691e-07 -3.3872939573959486e-07 -4.095379679835398e-08 7.272023938111631e-07 3.3525573166464714e-07 2.8907618778796095e-09 8.191079971534902e-10 -7.141390001593395e-10 8.242703514313614e-09 -1.0723946421133365e-08 2.3202280694074788e-09 -1.7786612733696381e-09
age2_sex 9.114720904142183e-06 4.59693663100095e-08 1.66873324854127e-05 0.0002677695777944998 -2.9192411209384094e-05 -5.42600066828082e-07 5.317747563316086e-09 9.373632611668265e-07 -9.098111165846674e-09 1.7158061949295858e-06 2.9681855493564474e-05 9.563577203724495e-06 -1.0876466794590371e-05 -3.824471720958608e-05 2.899567154736943e-07 3.2164643214299496e-05 -3.18159093601815e-05 -3.617581831526181e-05 1.1852573843734315e-05 2.903273352178701e-06 3.1117862517334206e-06 -2.5151566143446665e-05 -2.7681946622775776e-05 -8.015679436662068e-05 -3.4028875363477905e-05 -5.797810129126418e-05 -1.3336562078520704e-05 3.653203224154513e-05 3.5018368715784144e-05 1.0319582252707878e-07 4.98540811323587e-07 -2.284978757028015e-07 -1.954455566966487e-07 -7.615176890925331e-07 3.223879963599981e-07 3.536184327944239e-07
age3_sex -1.0764107953933437e-07 -2.9764671253720605e-10 -1.5797963679141154e-07 -2.4147599272779845e-06 2.7410905932503337e-07 5.317744008275574e-09 -5.3558684625437714e-11 -9.098111165846098e-09 9.074142024362998e-11 -3.0115678587261653e-08 -2.885385522376082e-07 -9.907210006399288e-08 9.317472115980926e-08 3.6766648893649284e-07 -4.097485435577849e-08 -3.4205158899100357e-07 2.434406761320823e-07 2.9270026110116974e-07 -1.2086173309916897e-07 -2.935428835265506e-08 -8.205546104080233e-08 1.6065730325413807e-07 2.5244178515891483e-07 7.267120769779577e-07 3.463451459857377e-07 6.506402807279832e-07 1.1659024166144812e-07 -3.418865002800141e-07 -4.0334429801018106e-07 -1.0057998873343004e-09 -4.217200812197732e-09 1.5378777089082238e-09 8.476960902812713e-10 7.193280415315173e-09 -3.1521969080301045e-09 -2.1731480113177873e-09
PC_3 -0.0021926578101695835 2.302305424406783e-05 -0.00024521704319686307 -0.00045286270489992977 -1.556043095228537e-05 6.274649526465328e-06 -5.181084431944056e-08 1.7158061949002975e-06 -3.0115678586982946e-08 0.5006200302207556 -0.08136979817232413 0.025381941386536475 0.07178347745141636 0.02729437021215297 0.026471266023479195 0.043472498974740065 -0.08613108972783658 -0.04182577936110563 -0.02510723883666413 0.10881872412211124 0.010176962043937865 0.1429211734869458 0.024518062096138073 -0.2899315195784397 -0.0716785406889155 -0.03481049680954055 0.08203752483383314 -0.09234557428061617 0.19531373495782334 -0.00010583677753533223 0.00043392183404786943 -0.00021558040002324607 0.0007832743545487395 -0.0005501507585683311 0.0010539909109248404 0.00047621703438212255
PC_4 0.0009241912905274757 0.00035798010512624754 0.0004509816818416567 0.00867241558738329 -0.0009146434933756178 -8.548760276756632e-06 1.174649933041283e-07 2.9681855493554306e-05 -2.885385522375625e-07 -0.08136979817232397 1.501321293831985 -0.03219483976453703 0.33547061355822144 -0.13002764198294756 -0.15651191592898475 -0.03461187889980921 0.018450540229008005 0.04314302992723132 0.11251311156966252 0.17467132320297665 -0.11146312094379923 -0.1592604394879038 0.1544336303389311 0.08521154547938599 -0.08765419225736376 0.008196000700977256 -0.08778125364504914 0.07932844528829301 0.21841019520039864 -0.0003984521487639139 -0.0006641003380424358 0.0008420326833921306 0.0009358100027313353 -0.00023192608765025996 -0.0007470843340644929 -0.001449642161181166
PC_5 -0.000562484883640374 5.489293713731191e-05 -3.541401279040224e-05 0.0005059931811700503 -0.0002170503220620536 5.562745001437901e-07 -2.0161369186582063e-10 9.56357720370007e-06 -9.907210006376479e-08 0.025381941386536922 -0.03219483976453853 2.016837913583835 -0.12041919224973928 -0.23413219218932219 -0.2670931953164074 0.2603481407691298 -0.13131193214803935 -0.2891907094472727 -0.15552167071330425 0.06541295049558628 -0.12840969337502126 -0.09880047446487865 0.11049504303307797 -0.3983305672073673 -0.08936443109791811 -0.045235952537614116 -0.08612120892690808 -0.11372806032196636 0.32094977987717976 -0.00025013009303489445 0.00030239644961076097 0.00046051411566829854 -0.000228512698083179 0.0004940742403070746 0.0007694259600366261 -0.0010709407090336257
PC_6 0.0006836210840702984 -0.0002659376814264498 -4.536131081454382e-05 -0.0016492760959325229 0.00031811312504009625 -5.107188158507006e-06 4.4419757895823986e-08 -1.0876466794560735e-05 9.317472115958216e-08 0.07178347745141396 0.3354706135582198 -0.12041919224973927 2.657806795769478 0.16784950342688748 0.2693195731406962 -0.24472556213802918 0.25715249064932455 0.09725726938555873 -0.07120211839261467 0.10209770648628254 0.45798414587737146 -0.4371107436805593 0.17587610243211513 0.3594528497242781 -0.09614088692343993 0.008798955149985778 -0.20025398602699368 0.21357931410488618 -0.3032425097144704 0.0006582341292307094 0.0009370980729485861 0.00010770384076804966 -0.0022559229359135832 0.0003469872578568967 -0.0018618236071720662 0.0006104256902963968
PC_7 -0.001109678338607036 0.00013791349561648997 -0.0009430528860968465 -0.01302659022916957 0.0012576185085667988 3.743287955325839e-05 -3.7281500206301263e-07 -3.824471720962098e-05 3.6766648893682487e-07 0.027294370212152575 -0.1300276419829493 -0.23413219218932357 0.16784950342689017 3.579990933711341 0.004729341341983087 0.4563064435764451 -0.3282302106336329 0.3677346507223543 0.2611899520263618 0.1383040198642396 0.03055579959962982 -0.3707334416768606 -0.24391577352344546 0.48746306926171135 0.16589379035816954 0.07003447510579286 -0.31201376785662716 0.07074283564688734 -0.5851955651603585 -0.00033622075731847543 0.00030344893436784053 0.00037718917593028916 -0.0011991338961794692 0.0010046238514417793 0.001945695688277635 -0.0015480886726628082
PC_8 -0.002174857930003813 -0.0003108612727697281 -0.00031799265480585295 -0.0029420559700092546 0.0001482706977876714 6.351445890017308e-07 8.36739170522441e-10 2.8995671549703383e-07 -4.0974854355990035e-08 0.026471266023477123 -0.15651191592898173 -0.26709319531640713 0.2693195731406976 0.004729341341980673 3.9506947436982593 0.49871274173158303 0.009980910755181222 0.3197043449479154 0.3439675683933209 0.038700762863370694 0.10446879511578498 0.2787251583645413 -0.26569711937505086 0.313048573288836 0.5166059692004478 0.0890250921080899 0.27951017011567586 0.19794542477919694 -0.25184896280697167 0.00014723769833631302 0.0013173303808893752 -0.0017399244172584588 -0.0003515560724139299 -0.0021623030132879627 0.0017489339593133187 0.002739335875794918
