 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.4081202551295724e-05 1.1281481745757381e-07 -6.916377590338706e-07 -8.577479248439503e-06 6.89862419844824e-07 1.4036511017471504e-08 -5.934052174665703e-11 -1.580220710793404e-08 1.0988745050598424e-10 -2.2542547981494378e-05 -3.1727451087362536e-06 -2.8757202638995725e-05 -4.833035117272032e-05 0.00011249768729162333 -8.034919584492365e-05 5.721182737921721e-05 -8.140129453440694e-05 3.854494480182537e-06 -0.000106697314226978 -7.338161972828961e-06 -5.348147191933254e-05 -7.447401504583176e-05 -1.0915397295539078e-05 -6.404789567042673e-05 -1.7414978742582983e-06 2.917269090342961e-06 -1.2302498359284086e-05 -0.00010368791780530414 0.00010594879130665187 6.013032992524514e-08
yob 1.1281481745759386e-07 1.0912859702693786e-07 1.7253841019134732e-07 6.587937349543744e-07 -5.6852758568194123e-08 -5.326203346419952e-10 -3.1021695395886198e-12 7.422487270232716e-10 -1.3181938313718032e-12 1.0124458420135243e-08 1.083004557268181e-05 1.5221040414969233e-06 -6.480936423412937e-06 -3.7650502678061856e-07 -5.89044026602108e-06 3.824007024511566e-07 -5.4089959294608725e-06 6.794828195102287e-06 -3.9203760709243344e-06 -6.754554506049671e-06 5.957562179202512e-06 -5.705456164739428e-06 -2.1577183451371982e-06 1.0461109077505405e-05 4.640051384793597e-06 8.00760685892964e-08 -1.272600795584838e-06 3.992252233085671e-06 -1.581163334862888e-05 -2.2389976515042443e-08
age -6.916377590292635e-07 1.725384101913096e-07 2.499020494481036e-05 0.0003444437928878036 -2.464264220301796e-05 -5.230024250033986e-07 3.380687549689278e-09 5.197668261093166e-07 -3.363577144531738e-09 -1.2402867528995854e-06 1.4073651576066865e-05 1.097110417308932e-05 -1.0511508463426841e-05 4.764032586283236e-05 -2.5798020435308342e-05 1.5001217189568092e-05 -3.314491963173037e-05 1.578559688033532e-05 -7.34185980718185e-06 4.542393565455268e-06 -1.2045919821747557e-05 -1.3889530646297096e-05 -3.159940953983541e-05 -1.717648898750556e-05 6.671450398051318e-06 -5.409351346776173e-06 -1.1345028691916294e-05 -1.6609430556225706e-05 2.898045783957581e-05 -2.416412722113301e-09
sex -8.577479248162505e-06 6.587937349615568e-07 0.000344443792888024 0.009254440977656996 -0.0006247670296700018 -6.963114572253592e-06 4.378038820954229e-08 1.2726189166973974e-05 -8.037321813315652e-08 0.00010303176880197877 7.856853330538583e-05 4.801769944307927e-05 0.0001922462271072919 0.00012610238295731994 -0.00014462013754564545 9.395445786523823e-05 -0.0003757343019754974 2.220978681089965e-05 7.96710273971102e-05 -0.00030296005495651553 1.9859150154699773e-06 -0.00038304943906258615 -0.00013503999796711391 -0.00026033890779842924 -4.6087231318079425e-05 0.000170141522631097 0.0001941002442122108 6.974830813479105e-05 0.00015626541108420769 2.0583247075286606e-06
age_sex 6.898624198356309e-07 -5.6852758568417846e-08 -2.4642642203036188e-05 -0.000624767029670038 4.47110635237992e-05 5.189442820777357e-07 -3.360897659413998e-09 -9.465866426715712e-07 6.1484437564586724e-09 -1.0248971863819538e-05 4.339638276526713e-06 7.5172555812854735e-06 -9.880706231401078e-06 -3.4744446776474647e-06 2.3286422185579856e-06 -9.845281379582743e-06 1.4437678386773483e-05 -1.3927541931818798e-06 -9.890978936278182e-06 2.201297040179505e-05 4.445442131085612e-06 2.1034916358473896e-05 1.0381681879137399e-05 2.1703333151506462e-05 6.018440024053324e-06 -1.2518009683074037e-05 -1.0312201357054617e-05 -1.0776529243483639e-06 -2.1941559920485992e-05 -1.760410410597875e-07
age2 1.4036511017256547e-08 -5.326203346498544e-10 -5.230024250034342e-07 -6.963114572249434e-06 5.189442820773822e-07 1.1382814551772453e-08 -7.560582224272531e-11 -1.1300632741012978e-08 7.503330418214267e-11 7.12348375147784e-08 2.6957580415263955e-07 7.905465479119839e-08 1.861928109173989e-07 -7.820516949253968e-07 2.217238313479996e-07 -3.252263862722227e-07 3.579839243063944e-07 -1.3442709273996209e-07 -5.6247467724582364e-08 -2.845571261734935e-07 3.626469963588349e-07 6.594072923648496e-08 7.475824586495081e-07 6.882737872569241e-07 8.312227242112354e-08 1.3238539521252634e-07 2.024699974025266e-07 4.1218932218329313e-07 -1.214702369468765e-06 -1.0123156652254471e-09
age3 -5.934052174524524e-11 -3.1021695395725487e-12 3.3806875496896223e-09 4.37803882095173e-08 -3.3608976594118466e-09 -7.560582224272833e-11 5.132037971158785e-13 7.501252308055083e-11 -5.086804388276067e-13 -1.0213879354747373e-09 -3.116776776898325e-09 -1.80268785325012e-09 -1.7154663688585793e-09 4.528259523575563e-09 -8.530420901975042e-10 2.169420832764694e-09 -1.4686750566888817e-09 4.859091062790526e-10 8.742138086247819e-10 2.166144508923912e-09 -2.540898059489167e-09 6.27892087104907e-11 -5.650901284412158e-09 -5.27253805405998e-09 -1.3121392502784002e-09 -9.728055574286583e-10 -9.615216192645915e-10 -2.6822752500404166e-09 9.821488600392554e-09 1.0842551531954293e-11
age2_sex -1.5802207107920813e-08 7.42248727025298e-10 5.197668261097477e-07 1.2726189166975376e-05 -9.46586642671618e-07 -1.1300632741021495e-08 7.501252308060307e-11 2.0646997514230286e-08 -1.3735613279684955e-10 2.4170997369759036e-07 -2.210195331631601e-07 -3.5107082023239947e-07 1.535408858290145e-07 -4.1066237669538045e-09 4.900953610304869e-08 2.6874845318208807e-07 -1.645922715859358e-07 1.9628724526408234e-08 2.969389715949034e-07 -3.938291759457653e-07 -1.576640713925498e-07 -3.4660580116423907e-07 -2.7431941986778726e-07 -5.137973963898169e-07 -1.3445038358174747e-07 2.610819452089048e-07 2.2331170837153627e-07 -4.250934060586661e-08 6.324481804345221e-07 3.980422389278962e-09
age3_sex 1.0988745050591949e-10 -1.3181938314121262e-12 -3.363577144534824e-09 -8.037321813316884e-08 6.1484437564592324e-09 7.50333041822036e-11 -5.086804388279824e-13 -1.3735613279685503e-10 9.32872182662297e-13 -1.5323644352116917e-09 1.982903294315048e-09 3.2887695821847695e-09 -6.833826170510066e-10 4.0511583839763625e-10 -7.081730988451828e-10 -2.040723805553379e-09 5.247015393290289e-10 -6.358549682547407e-11 -2.4060250550468104e-09 2.097772714037237e-09 1.2994805994568512e-09 1.7824144909748443e-09 2.056919246705675e-09 3.5289166891947523e-09 7.06133654261223e-10 -1.6764765470537112e-09 -1.7434543425682243e-09 3.6308721119240046e-10 -4.90411062093462e-09 -2.7423111524623332e-11
PC_3 -2.254254798149027e-05 1.0124458420351746e-08 -1.2402867528905916e-06 0.00010303176880207068 -1.024897186382631e-05 7.12348375145912e-08 -1.021387935473513e-09 2.4170997369773563e-07 -1.5323644352126488e-09 0.034107924397742025 0.00013272432451023943 0.00046476327522784684 0.0016847222712369806 -0.0048838370815322526 0.001527190660672527 0.0034207040062544884 -0.004684528839167646 -0.002640537180993507 -0.003631337411687992 0.0033938680287153135 0.006707054756334181 0.004934282832562619 -0.0037490685348300274 -0.014076182356063408 -0.0001232798826998522 -0.0005403997036138833 0.0026970388162217977 -0.0036478208145358905 0.0102416948244201 2.766912556963821e-05
