 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0107918705927771e-05 7.313935092629774e-08 5.8547583896715955e-08 -8.268938829232729e-07 1.344568625098309e-07 1.4701932182308707e-09 -6.689829384220565e-12 -4.809811228225172e-09 4.134464422913549e-11 2.0116187678127048e-06 -1.7002392883895327e-06 4.270578401099901e-06 -4.245598962607531e-05 4.6542326139308e-05 -6.729183037960932e-05 4.8594413493130506e-05 -4.0759380821614966e-05 -7.3450705860147824e-06 -7.941188518844764e-05 -1.2515715811262843e-05 -1.640443076681498e-05 -5.3848369264319544e-05 -1.945504754495599e-06 -3.282897542735946e-05 -7.6216950705131465e-06 5.520132526148122e-06 -4.284491772196466e-05 -4.898697538348023e-05 5.724212471535482e-05 8.469531216461344e-08 1.9475835865190025e-07 -3.745259980185585e-08
yob 7.31393509263093e-08 9.873382166843904e-08 3.5707991676051464e-08 1.975421820292735e-07 -3.496870154742966e-08 1.592757807044953e-09 -1.4000522111607712e-11 4.6199357769909585e-10 -4.0454462861756264e-13 3.79886351581328e-07 7.364337279108552e-06 5.814498817042406e-07 -6.420599598787865e-06 -1.1757344919507222e-06 -3.3845570550481194e-06 -4.1756711942777454e-08 -2.6800978191373237e-06 4.539434213815441e-06 -1.6222330839433653e-06 -4.0376035098972536e-06 5.846338723881319e-06 -4.867807998157797e-06 -2.599531182483292e-06 8.631509940453753e-06 2.954539891785611e-06 1.2709350890156874e-07 -2.1354920972884056e-06 2.9672238141800114e-06 -1.1230201152828238e-05 -6.971891297421798e-09 -4.777259185542859e-09 -1.284093214493558e-08
age 5.854758389307059e-08 3.570799167613015e-08 1.3592325667080593e-05 0.00016974572711619704 -1.3421587750323917e-05 -3.0102611605905157e-07 2.007733566020009e-09 2.983240414302805e-07 -1.9912185134128887e-09 -4.221263886310165e-06 -3.7640349340212624e-06 -1.4442786142959053e-05 -8.70015549929167e-06 1.6536663443817765e-05 5.374382472805966e-06 1.6633626881875043e-06 3.854432485580261e-06 -4.642759271679401e-06 1.4136983194891316e-05 1.5273797911812283e-05 -1.5866146098278674e-05 2.7906494562613896e-06 -1.5084525485125767e-05 -2.292894274468374e-06 4.917003064298874e-06 -1.1808586054901439e-05 -1.915106368858371e-05 -1.3708135421777653e-05 3.282309886638984e-05 -8.539432788609616e-08 1.9784102092054611e-07 -5.515483699444662e-08
sex -8.268938828786504e-07 1.975421820306168e-07 0.00016974572711629462 0.0044681632250596695 -0.00031657671200599935 -3.5654511895284997e-06 2.2933773005310806e-08 6.62547578380182e-06 -4.251760339898204e-08 2.1096275371395594e-05 -4.418931091326778e-05 -8.568407832183978e-05 3.099142813703236e-05 -2.370208452221828e-05 0.00012142156322539907 9.40730616320502e-05 0.00012466959878421884 -1.9720265516198974e-05 7.213599673921e-05 -6.828786268756734e-05 -0.00015494512181855449 -0.0002452084790510022 -7.654286089748884e-06 -9.03732625080112e-05 0.00016001109302520564 -7.152642648890674e-06 -0.00010748529390111673 -1.7521902555568376e-05 6.0022963625016365e-05 -2.0008527880875875e-06 4.256722864935259e-06 1.6116931143952778e-06
age_sex 1.3445686249019057e-07 -3.496870154729316e-08 -1.3421587750333585e-05 -0.00031657671200603876 2.447176380713113e-05 2.9765113795654723e-07 -1.9866093284503108e-09 -5.396373249133342e-07 3.5889480988697155e-09 -2.9654909054600725e-06 9.002229990698937e-06 1.2942584403857752e-05 -1.501976008076843e-07 1.616865700924698e-06 -1.473832229237249e-05 -4.935251431763208e-06 -1.255864064076439e-05 6.019673077585252e-06 -8.296284802877079e-06 3.27836425097934e-06 9.692967524010644e-06 1.5549716561896146e-05 3.2002490393407673e-06 1.0369574133458506e-05 -9.222072642108502e-06 -2.355457956914928e-06 1.1270575560293889e-05 2.2726214565287904e-06 -7.885365240905316e-06 1.1557216196879215e-07 -3.2440274364115324e-07 -6.997246147235883e-08
age2 1.470193218283338e-09 1.5927578070476004e-09 -3.0102611605906904e-07 -3.565451189526813e-06 2.9765113795636607e-07 6.982589208491129e-09 -4.798410773635261e-11 -6.8784357077320885e-09 4.729240519787794e-11 1.3781869895105467e-07 4.3143832263016335e-07 4.200061341031585e-07 7.981174526100986e-08 -2.5418933781619137e-07 -2.7112416505508295e-07 -6.378642850272172e-08 -2.511696973972483e-07 2.885621696288165e-07 -4.3712349286368276e-07 -4.833471357749855e-07 4.3079864023313805e-07 -2.0711060996930132e-07 3.5746265987375386e-07 3.2115045398604677e-07 7.609300347399783e-08 2.5988649044527416e-07 3.4475854333916214e-07 3.0517826908674523e-07 -1.071966314880818e-06 1.08790598146629e-09 -4.339523384400075e-09 1.0356440982787693e-09
age3 -6.689829383416696e-12 -1.4000522111608995e-11 2.007733566020257e-09 2.2933773005301777e-08 -1.9866093284492842e-09 -4.7984107736355074e-11 3.3746848211947194e-13 4.723453300732923e-11 -3.323882698116799e-13 -1.2834260635805913e-09 -3.6320771188098994e-09 -3.1924970967968396e-09 -8.035494287952237e-10 1.408941167900522e-09 1.949985053112658e-09 5.55413642970221e-10 2.130109756716211e-09 -2.4104548420007366e-09 3.1556790711191144e-09 3.573776544516226e-09 -2.815463031342483e-09 1.5819709684376041e-09 -2.913583883052763e-09 -2.7867841409850336e-09 -1.2205761721232341e-09 -1.7908348149470732e-09 -2.1753015170839545e-09 -1.6879394449188035e-09 8.096361068489785e-09 -3.74913296002871e-12 2.7654567061475277e-11 -5.9755430332774905e-12
age2_sex -4.809811228352044e-09 4.6199357770046705e-10 2.983240414305342e-07 6.625475783803474e-06 -5.396373249133933e-07 -6.878435707737008e-09 4.7234533007358e-11 1.2353040467493611e-08 -8.453046613561049e-11 7.468092753202059e-08 -2.6584937785817125e-07 -3.658277146209906e-07 -2.243161210442371e-08 -5.0551272850309616e-08 4.079758118670586e-07 8.630774403236087e-08 2.997296892443092e-07 -1.847676248176077e-07 2.5773015489076986e-07 2.4089187333113608e-08 -1.887785880785111e-07 -2.8041052089221304e-07 -1.4129475578438243e-07 -3.0880596621814693e-07 1.8945308694347666e-07 4.775636506119022e-08 -2.7137184262415215e-07 -3.3663314707865516e-08 2.3704171965846208e-07 -2.20419713181611e-09 6.8900268093936296e-09 1.091120836503356e-09
age3_sex 4.134464422931031e-11 -4.0454462859387717e-13 -1.9912185134147888e-09 -4.2517603398997404e-08 3.5889480988704385e-09 4.729240519791584e-11 -3.32388269811906e-13 -8.453046613561779e-11 5.922000213925416e-13 -4.0326545733613193e-10 2.0748123798250985e-09 2.83224673222113e-09 2.578574373801692e-10 4.644664800322487e-10 -3.1261893277964265e-09 -3.964005483789216e-10 -2.0419706679354846e-09 1.4111053633442855e-09 -2.187881709181091e-09 -7.001531115738181e-10 1.1309066303925033e-09 1.602308028334575e-09 1.3389491179174272e-09 2.4352386718774924e-09 -1.2899654202389145e-09 -2.2184110770930958e-10 1.8572185800653183e-09 -1.3498320287184463e-10 -1.825209094112337e-09 1.2242253703486245e-11 -4.336572320307393e-11 -5.5482944461185056e-12
PC_3 2.0116187678142027e-06 3.798863515813059e-07 -4.221263886303424e-06 2.109627537149922e-05 -2.965490905468087e-06 1.3781869895090885e-07 -1.283426063579641e-09 7.468092753219631e-08 -4.03265457337296e-10 0.026171132000834683 0.00041087408507353007 0.0017262302999563855 -0.00014824682362397075 -0.004029641420067388 0.0017007020724867392 0.003745295038608234 -0.003894844697985452 -0.00033744786853214036 -0.0014311486155809219 0.0008099306066093384 0.004863757180983982 0.002748656575040082 -0.001675137592981227 -0.009374598091318334 0.0008084327634495478 -0.0005619173571807994 0.003084981461708751 -0.00046095067290725716 0.004536734032442963 -5.735382453402563e-07 2.400527776724777e-05 2.373242221680036e-05
