(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.014587614119154 0.0130602627844153 0.00449217512305701 -0.01240127335522 0.000173221119763148 -1.27430856650399e-05 -0.000163239756849413 0.000334354487676302 -7.04366164831431e-05 0.000110549138671574 -0.000415600675543575 0.000492072080951248 -0.000214112416834134
covarage 0.0130602627844153 0.018618285269472 0.0134914900705457 -0.0300206235970528 0.000150464128401682 0.000111591139970541 -0.00011626962907798 0.000294048537123794 2.93911613458509e-05 0.000106578031135461 -0.0004459224043778 0.000558304836233091 -0.000381592649708006
covarsex 0.00449217512305701 0.0134914900705457 0.0177330655189445 -0.0330995120054907 0.000220922446007852 -1.88390271060618e-05 -0.000122100329969472 0.000127307437655663 1.58651835433031e-05 0.000493671985905441 -0.000573544745738092 0.000539959108598662 -0.000294708786301223
covarage_sex -0.01240127335522 -0.0300206235970528 -0.0330995120054907 0.0700669971843571 -0.000476317117847305 0.000187721786539887 0.000193930655335271 -0.000324157690687279 6.89205809536016e-06 -0.00083263083360001 0.00109085835963048 -0.00112072033151196 0.000578516548910748
covarPC_3 0.000173221119763148 0.000150464128401682 0.000220922446007852 -0.000476317117847305 0.00206866883991183 -0.000168129818489869 -8.23425826992506e-05 0.000211323360602271 7.29236303429265e-05 0.000188261382369415 -0.000218931278594308 0.000173253665203915 5.37009458555983e-05
covarPC_4 -1.27430856650399e-05 0.000111591139970541 -1.88390271060618e-05 0.000187721786539887 -0.000168129818489869 0.00188331861630023 -8.37106773608164e-05 -0.000102070993589317 0.00024406824843402 0.00018111912610902 -8.16211511114963e-05 -0.000281997475937789 -0.000186531620586608
proband -0.000163239756849413 -0.00011626962907798 -0.000122100329969472 0.000193930655335271 -8.23425826992506e-05 -8.37106773608164e-05 0.00380546155175881 -0.00198731432716886 -0.00192435792446823 0.000181518944945029 9.98072525255374e-05 -2.38680308227618e-05 -7.79496407087647e-06
paternal 0.000334354487676302 0.000294048537123794 0.000127307437655663 -0.000324157690687279 0.000211323360602271 -0.000102070993589317 -0.00198731432716886 0.0109681907233363 0.00125832200802674 -0.00786186801027532 -0.00794508632466048 -0.000134119728254053 -0.000281498786099051
maternal -7.04366164831431e-05 2.93911613458509e-05 1.58651835433031e-05 6.89205809536016e-06 7.29236303429265e-05 0.00024406824843402 -0.00192435792446823 0.00125832200802674 0.0108484165060146 -0.000125935137289485 -0.000277054236063348 -0.00822297603518408 -0.00774358441290224
gpp 0.000110549138671574 0.000106578031135461 0.000493671985905441 -0.00083263083360001 0.000188261382369415 0.00018111912610902 0.000181518944945029 -0.00786186801027532 -0.000125935137289485 0.0233618837429989 -0.00842267271291659 0.000358325002620768 -0.000291533057485564
gpm -0.000415600675543575 -0.0004459224043778 -0.000573544745738092 0.00109085835963048 -0.000218931278594308 -8.16211511114963e-05 9.98072525255374e-05 -0.00794508632466048 -0.000277054236063348 -0.00842267271291659 0.023849918416819 -0.000334565884274794 0.000623202622995593
gmp 0.000492072080951248 0.000558304836233091 0.000539959108598662 -0.00112072033151196 0.000173253665203915 -0.000281997475937789 -2.38680308227618e-05 -0.000134119728254053 -0.00822297603518408 0.000358325002620768 -0.000334565884274794 0.0173411792940153 -0.00097612328908478
gmm -0.000214112416834134 -0.000381592649708006 -0.000294708786301223 0.000578516548910748 5.37009458555983e-05 -0.000186531620586608 -7.79496407087647e-06 -0.000281498786099051 -0.00774358441290224 -0.000291533057485564 0.000623202622995593 -0.00097612328908478 0.0163166069200317
