 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0016762708156411114 -3.784430593854019e-06 0.0004020471170108187 0.0009696592419058864 -0.00010361352904733391 -1.2680432285823844e-05 1.221762010095757e-07 3.316317375581224e-06 -3.2278146037656365e-08 -0.0008734142528642919 0.0001308983832566825 -0.0006167643663741234 0.0009452489094460963 0.0003683562330403632 -0.0004501701273105343 -0.000658212483145283 8.953705009408136e-05 -0.0005876578700351136 -0.0010975536257885946 -0.0006156340094915382 -0.00031022768604263345 -0.0007395699743814367 0.0008939377500974204 -0.0005080294598667962 -0.0006869226878872606 -0.00011683516376630675 -0.0004494311237613568 0.0012404045096301645 0.002074533483569235 5.5480591173267964e-06 4.888080877435708e-06 7.820273966932797e-06 -2.644589972327832e-06
yob -3.7844305938577077e-06 1.1216748987313064e-06 6.070795651873346e-07 7.6924929341447e-06 -9.417783618027463e-07 6.6922585148489724e-09 -5.526963002722552e-11 2.4207699057756908e-08 -1.794635536033986e-10 8.176011305379084e-06 0.00015910375021384492 4.1285455903731476e-05 -0.00011203203429061322 3.287488710828094e-05 -9.043732294037515e-05 -2.794508116645692e-05 -5.130069666639459e-05 0.00010349221654135343 -9.423341102012615e-07 -0.0001005646869524653 7.720220301421595e-05 -9.803276940856458e-05 -2.5264341470524468e-05 9.975384101668314e-05 6.639022908572122e-05 5.138693904172567e-06 -1.5777658432498836e-05 5.8370276821834015e-05 -0.00014917665839839616 -9.53329565434932e-08 -1.884060940653752e-07 2.709245412542265e-07 1.7726376109543e-08
age 0.000402047117011842 6.070795651935125e-07 0.0005566511285170916 0.006413851069421411 -0.0005533346226236684 -1.4701583061579514e-05 1.210150651200204e-07 1.4629509005135321e-05 -1.204352112697626e-07 -0.0001598134506827309 -2.642446423653463e-05 -0.00037042070890925155 -0.00021619025293173345 -0.0005430662998674456 0.00020380653313526066 -0.0002492661466853758 -0.00015250228675415015 1.4167380894499824e-05 0.00021140201620245506 -0.0007816904306372037 -0.00011334900456685975 0.0002643168920573029 0.00021544267335103196 1.360666958348273e-06 0.00012597160775668393 -0.00012799784254220533 0.00015106681167026517 -0.0002505286057444452 0.0007891278777205607 3.3092378322799736e-06 6.499422087520883e-06 -7.832766475591491e-06 -6.107044297620464e-06
sex 0.0009696592419282885 7.69249293419258e-06 0.006413851069435374 0.12246863165967455 -0.010140240386559177 -0.00016396208090381652 1.315063441849248e-06 0.00026001285986396324 -2.0911930260922884e-06 -0.0003179046146714438 0.0006371727274981163 -0.0035430405035891586 -0.0022484730777859742 -0.011114727784471331 0.0019782046907697703 -0.0023058987915446152 0.0021509206102957633 -0.00031948559796116555 0.0025053751692315383 -0.008792782201669283 -0.0004203780031755924 0.0012733456606883644 0.0016295827716406477 -0.005713216357189851 -0.0006361538450613502 -5.327437766361989e-05 0.0021977976336761793 -0.003416315112248477 0.0017641708812872474 3.650205656507661e-05 2.318505111690353e-05 -4.13652395743888e-05 -9.427597339264519e-05
age_sex -0.00010361352904949479 -9.417783618058348e-07 -0.0005533346226249919 -0.010140240386559798 0.0008749840598630404 1.4614660448719663e-05 -1.2034077938498822e-07 -2.3179000932511033e-05 1.91338911758414e-07 2.721837755118066e-05 -2.1565321802626106e-05 0.0002891611125601577 0.00014451774115004887 0.000961709978183798 -0.00017109374802683707 0.0002477311230657125 -0.00016385303128243806 8.510497599460018e-05 -0.0002518019368287752 0.0007375316897644524 -0.00014458059565762314 -4.931969768012963e-05 -6.159056631003108e-05 0.0005680771972277188 0.0002152138766539308 0.0002368426937847277 -5.730064492408076e-05 0.00024742399749175476 -0.00023732670276664498 -4.089595369403592e-06 -1.9474545034123655e-06 2.9729886410775128e-06 8.993171019831907e-06
age2 -1.2680432285854549e-05 6.692258514895429e-09 -1.4701583061581376e-05 -0.0001639620809034567 1.4614660448685453e-05 4.00081124661662e-07 -3.3739504806686365e-09 -3.976980451934022e-07 3.354803306147858e-09 4.3036111180157485e-06 5.138716663601366e-06 1.0282178375121122e-05 1.0003308151296755e-06 1.7695750561330175e-05 -7.80288970306603e-06 7.638363735605755e-06 1.8406156309657204e-06 2.7086988783429843e-06 -5.953182638932708e-06 1.8049781536132925e-05 9.553609757884814e-07 -7.23221055569444e-06 -6.754523344258154e-06 3.067584695973105e-06 1.5892346631404036e-06 6.319021108707048e-06 -3.0539992290622742e-06 4.259051178279423e-06 -2.3676337721286827e-05 -1.0910951076529937e-07 -1.5918740942680175e-07 1.5189280746853231e-07 1.9819298437682873e-07
age3 1.2217620100983827e-07 -5.526963002663148e-11 1.2101506512005144e-07 1.3150634418463602e-06 -1.2034077938471252e-07 -3.3739504806690497e-09 2.9072577769166424e-11 3.3551200864877217e-09 -2.8919386029651733e-11 -3.782841183380932e-08 -4.03764473372913e-08 -8.338581517077733e-08 1.0560533148175003e-08 -1.5879370398362685e-07 6.252161128956282e-08 -7.697543244077327e-08 -5.410662096495489e-09 -2.800678376078542e-08 4.4438281822795196e-08 -1.5424840959944426e-07 1.9127585479880188e-08 4.611796701620712e-08 5.8202322328915074e-08 -2.366392683088165e-08 -4.455475100559293e-08 -7.589890434385647e-08 1.4472695527146955e-08 -5.748825523559606e-09 1.8682458112349028e-07 1.0601175942438889e-09 1.1711984316508801e-09 -9.082985511913008e-10 -1.761125054407435e-09
age2_sex 3.3163173756426832e-06 2.4207699057806615e-08 1.462950900517338e-05 0.0002600128598639982 -2.317900093251268e-05 -3.976980451943882e-07 3.355120086495687e-09 6.31769784791511e-07 -5.342293409763792e-09 -7.817842267428214e-07 -1.0626634119088232e-07 -6.839656381260141e-06 -2.392807282979413e-06 -2.6072403722364395e-05 4.682841324675921e-06 -7.096474297851631e-06 4.013712025874914e-06 -3.2903727478852297e-06 7.0263875618801e-06 -1.9521293744013968e-05 8.139170824500129e-06 1.0571634848110803e-06 -5.732439761293443e-07 -1.5019545990869246e-05 -1.0342453307249632e-05 -1.1976101342363109e-05 -9.635316217855034e-07 -6.276700390554595e-06 7.17300508397988e-06 1.327646692754854e-07 3.834508421536078e-08 -6.34851739387975e-08 -2.491261821408053e-07
age3_sex -3.227814603819021e-08 -1.794635536033305e-10 -1.2043521127010078e-07 -2.0911930260927542e-06 1.91338911758442e-07 3.3548033061566543e-09 -2.891938602972295e-11 -5.342293409764167e-09 4.615857014433396e-11 7.655463818368964e-09 7.02990488922292e-09 5.30726228136671e-08 4.188586468192099e-09 2.2348636276092997e-07 -3.7836068057652044e-08 6.124611214323859e-08 -3.5228131194746885e-08 3.3618316673659655e-08 -5.8457876464430746e-08 1.6979117445774493e-07 -9.857356473847595e-08 -1.34648549815457e-08 2.0606211124343507e-08 1.0913412679586567e-07 1.286858601174955e-07 1.4278209805827467e-07 2.5129940089037193e-08 5.280303556941463e-08 -5.629224696016865e-08 -1.3187483889627956e-09 -1.5857470286398453e-10 3.9697026362346286e-10 2.0844316370131905e-09
PC_3 -0.0008734142528642482 8.176011305378647e-06 -0.0001598134506822857 -0.000317904614662292 2.7218377550337307e-05 4.303611118003047e-06 -3.78284118336983e-08 -7.817842267191979e-07 7.655463818164026e-09 0.24464215651717378 -0.017933322130122557 0.005540487828374456 0.019111629445830215 -0.005785411959250718 0.02246733974237123 0.02480160244857899 -0.058479013456602634 -0.031281487220200146 -0.024679154299720663 0.03637557165644501 0.0152118315140249 0.05491144068626174 -0.015145638029757387 -0.11922129145653297 -0.03101845003742313 -0.0064743016995631435 0.04818443429493445 -0.021058285544359 0.0833056874457292 0.00012124745540098118 -0.00010318784293023367 0.00042104577592475836 -1.5838867259580792e-06
