 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 9.689076940796324e-06 3.4255114662792417e-08 -1.3569252126705221e-06 -6.546941890886493e-06 4.3284990960059914e-07 2.6951047111515957e-08 -1.5433510245491158e-10 -9.473137867397703e-09 6.377413282833715e-11 3.9765335148123285e-06 -1.5941195497325357e-06 2.6030286519282293e-06 -3.7399555748551974e-05 4.71702676138833e-05 -6.552884768454598e-05 4.5745651937544886e-05 -3.785090326594229e-05 -3.892443591284864e-06 -7.278016796291211e-05 -5.944426231176919e-06 -1.734077938026863e-05 -4.912409484566696e-05 3.637746318572924e-08 -3.311356687079673e-05 -1.41159330824102e-06 2.864944151658824e-06 -4.137029481865841e-05 -4.5021114566887554e-05 6.01693621847941e-05 -5.531084053613371e-09
yob 3.425511466279574e-08 9.575507449916032e-08 1.3787714381819566e-07 6.334331054179182e-07 -5.862844723150114e-08 -3.9927303562040224e-10 -1.9503987782111636e-12 8.986657824895685e-10 -3.0411003255942297e-12 7.003894865624061e-07 6.987434814029658e-06 5.079206066606029e-07 -6.654994809492588e-06 -1.5509198965196264e-06 -3.0319786379911923e-06 3.888921587467921e-08 -2.549174113920924e-06 4.488425657533474e-06 -1.6698054258823781e-06 -4.112302552313208e-06 5.795581399847872e-06 -5.268766986128701e-06 -2.4233986638854432e-06 8.226157353985275e-06 2.6851744390108724e-06 -2.025445238881511e-07 -2.090556137410589e-06 2.990208014907374e-06 -1.0863557642161103e-05 -2.0279952954752915e-08
age -1.356925212667408e-06 1.3787714381836377e-07 2.445835920862531e-05 0.0003494698459672247 -2.4285707436766464e-05 -5.026649562280443e-07 3.199278126086573e-09 5.021524237188873e-07 -3.1984309632957575e-09 8.859896159785397e-07 -7.877139074083046e-06 -9.219935609657302e-06 -2.0334679990207024e-05 -3.1355594606611614e-08 9.665968465725068e-06 6.338621918111532e-06 -4.477937628085679e-06 -2.337873793873515e-09 4.227928820798648e-06 8.871727090529716e-07 -1.7761189128593433e-06 -9.671955109086843e-07 -2.2002056069280902e-05 -2.3031904041485682e-08 -1.3785659207311111e-05 -1.8250284444066511e-06 -1.4489870391459927e-05 -1.1766005436920015e-05 9.55357848508476e-06 4.824073375620004e-08
sex -6.546941890795651e-06 6.334331054210843e-07 0.00034946984596699707 0.00947386861978693 -0.0006241414144320437 -6.9394019339866275e-06 4.2969486362954904e-08 1.247745898471647e-05 -7.757034043784608e-08 4.348657355402475e-05 2.716396350553783e-05 -0.0001455090802385304 3.5830673463410934e-05 -0.00016987676846736102 0.00020067304384372952 0.0001579934656372999 1.9761745796821733e-05 0.00014314619132647655 -5.981811724672971e-05 -0.00019083128250591545 -7.844813425545211e-05 -6.16738468586801e-06 9.85328649779513e-06 -0.00015690999831169622 -4.011747709572713e-05 0.00023486942146890775 -4.996169500596761e-05 -4.1285905802569285e-05 -0.00016546473872447616 1.0928483341735447e-06
age_sex 4.3284990959894743e-07 -5.862844723160665e-08 -2.4285707436743824e-05 -0.0006241414144318678 4.328058699431704e-05 5.010934990554546e-07 -3.1926893054714005e-09 -8.963933365477029e-07 5.721376411064593e-09 -3.920528292565914e-06 4.432541203010269e-06 1.6423621127539852e-05 -1.555336881021098e-06 9.96847271033648e-06 -1.890933867072787e-05 -1.0033500412093341e-05 -4.559202742115359e-06 -5.041002050133158e-06 2.225811154648069e-07 1.0333138293258444e-05 4.33264404438467e-06 3.0875151422016863e-07 1.5362705534836364e-06 1.4031176881451028e-05 4.606738068210387e-06 -1.6449074201184993e-05 7.925116609177825e-06 5.045939634634558e-06 6.984483838123292e-06 -9.769500338944801e-08
age2 2.695104711141915e-08 -3.9927303562504495e-10 -5.026649562279844e-07 -6.939401933989738e-06 5.010934990558093e-07 1.0711643551149081e-08 -6.996288382695726e-11 -1.0685890886267067e-08 6.979464954361783e-11 5.636963943087869e-08 4.844331871175318e-07 3.042747385606566e-07 2.764061373090971e-07 2.9034340020088213e-08 -3.224366930633166e-07 -1.5731330884979568e-07 -6.763374419664395e-08 1.8577166872410683e-07 -2.337135205983366e-07 -2.1377942182856518e-07 1.5930617761623057e-07 -1.4959338216752495e-07 4.855814065529808e-07 2.63900633160062e-07 4.332255915505069e-07 6.498304442491137e-08 2.482692931329406e-07 2.806908315642755e-07 -6.045539378076582e-07 -1.8038782887053809e-09
age3 -1.543351024537082e-10 -1.950398778210284e-12 3.199278126085841e-09 4.296948636296629e-08 -3.1926893054730685e-09 -6.99628838269504e-11 4.667046667987326e-13 6.976023950068152e-11 -4.652490983512642e-13 -8.547985631646857e-10 -3.854278191765067e-09 -2.432947888331232e-09 -1.870927399332527e-09 -1.6007807112226097e-10 2.136892635998711e-09 1.1386658820597697e-09 9.3028326510172e-10 -1.7532879803682872e-09 1.8533800955780938e-09 1.9737541052767686e-09 -1.1678729621334338e-09 1.2884609425815237e-09 -3.643371494835004e-09 -2.379599002674226e-09 -3.387643817721379e-09 -6.079745495367905e-10 -1.559492913732539e-09 -1.634873988125638e-09 5.204319109973762e-09 1.4729072603536573e-11
age2_sex -9.473137867249775e-09 8.986657824895653e-10 5.021524237183028e-07 1.2477458984709837e-05 -8.963933365474948e-07 -1.0685890886257338e-08 6.976023950063178e-11 1.91004173086689e-08 -1.2476346594063957e-10 8.364110708680174e-08 -1.751653370328771e-07 -4.309207339820291e-07 2.140794742252338e-08 -1.9602107024057167e-07 4.737818447168285e-07 2.0069274488925622e-07 1.270814577416237e-07 3.865951111322542e-08 8.37114897241934e-08 -1.1150216772233352e-07 -7.436896948007434e-08 1.6283615921301205e-08 -9.687244643397692e-08 -3.6210260398651345e-07 -1.0309789808312764e-07 3.078008065971812e-07 -2.0503176396086596e-07 -1.106424730646888e-07 -5.961387853418461e-08 2.2089219792590794e-09
age3_sex 6.377413282902664e-11 -3.0411003256498786e-12 -3.1984309632914433e-09 -7.757034043778758e-08 5.721376411062149e-09 6.979464954354297e-11 -4.652490983508658e-13 -1.2476346594061656e-10 8.315302193929982e-13 -4.106826955168862e-10 1.5110983098601922e-09 3.2173234129489637e-09 -8.184623584253143e-11 1.2571728208541767e-09 -3.442023539708586e-09 -1.1753090156116097e-09 -9.259411262792041e-10 2.5777648411123214e-11 -1.0709519282006386e-09 1.3136573276475283e-10 3.8101264678297184e-10 -2.0838869211903443e-10 1.0032499844207923e-09 2.6295721023026747e-09 6.325393127674399e-10 -1.7381462163094722e-09 1.4480011798292598e-09 4.745316129754419e-10 -6.5606669108554514e-12 -1.5363562895281614e-11
PC_3 3.976533514813335e-06 7.0038948656245e-07 8.859896159767472e-07 4.34865735540165e-05 -3.920528292566761e-06 5.636963943090329e-08 -8.547985631647732e-10 8.364110708684465e-08 -4.1068269551729335e-10 0.024901429946382374 0.000627887019870471 0.0016871756420082104 -0.00031571343455526245 -0.004190771509073947 0.0017953631621173592 0.003605246133262059 -0.003754441890502462 -0.00019954143271506565 -0.0012214707617275427 0.0005751512565093955 0.0049167943957530505 0.0025104392955875836 -0.00167337298720848 -0.008952139942045915 0.0008441837259687035 -0.0004688449084032939 0.0030875456632614017 -0.0005522398229538821 0.004374404080968051 2.3065498864048256e-05
PC_4 -1.5941195497335593e-06 6.9874348140295925e-06 -7.877139074094323e-06 2.7163963505178905e-05 4.432541203037023e-06 4.844331871177779e-07 -3.8542781917666994e-09 -1.751653370334629e-07 1.5110983098640843e-09 0.0006278870198704722 0.0841655989119234 -0.002440100708460543 0.005060930021994125 -0.0035180815756841372 -0.0006091687924437984 -0.0029666242396279474 -0.0007910497049759187 -0.005776450293614567 0.0014743007895448288 0.00419797774635862 -0.008296717421068439 -0.005818185337978094 0.006278934949725918 0.0049439342987951575 -0.00244243823284811 0.0016584520532360806 -0.0038456697818545376 -0.0004018614601708153 0.0032868662844291498 -3.528286891969652e-05
PC_5 2.603028651925069e-06 5.079206066606264e-07 -9.219935609636823e-06 -0.00014550908023811923 1.6423621127516145e-05 3.0427473856027946e-07 -2.4329478883290673e-09 -4.3092073398162e-07 3.2173234129467857e-09 0.0016871756420082159 -0.002440100708460557 0.11084908278980696 -0.0028481607348994336 -0.004335722071740407 -0.0009360421422888802 0.004801488546265633 -0.007873953882426446 -0.001329633831749372 -0.008541059958039882 -0.006307417837571006 -0.00042642679201199926 -0.0078351091439585 0.006716866639230768 -0.013623207374731652 0.004836108513326302 0.0032018061093786448 -0.001286667441832043 -0.0014775645390485465 0.008143482806254635 4.445748962349244e-06
PC_6 -3.739955574855422e-05 -6.654994809492585e-06 -2.033467999019547e-05 3.583067346360328e-05 -1.5553368810364813e-06 2.764061373088414e-07 -1.870927399330818e-09 2.1407947422875298e-08 -8.184623584493995e-11 -0.0003157134345552636 0.005060930021994104 -0.002848160734899448 0.13990926933063275 0.002852348939393325 0.004765106140229705 -0.006408323949329801 -0.004095493140175379 0.0029091942172674965 -0.006688910087280155 0.0010023973036465737 0.00019127479122357314 -0.011352592150832392 0.007279684364207559 0.012661904266919254 -0.003622957477172991 -0.0005744951981149387 -0.0061286686892391 -0.0018492278569067653 -0.004583875626355491 -9.814185054700574e-06
PC_7 4.717026761388262e-05 -1.5509198965196975e-06 -3.135559464788317e-08 -0.00016987676846837442 9.968472710411923e-06 2.9034340020995465e-08 -1.6007807112833468e-10 -1.9602107024222455e-07 1.2571728208652087e-09 -0.004190771509073951 -0.003518081575684115 -0.004335722071740367 0.0028523489393933307 0.1750194971426477 0.006556000120038532 -0.000987881895792343 -0.007198183221470538 0.00697796126188318 0.00489672184793349 0.017046073372018196 0.005037057117373735 -0.016972849626677226 -0.012698310364072625 0.014698747151784208 -0.007408691012411698 -0.005163480751983624 -0.0009579024470343357 0.006231853732358648 -0.007715730551516072 1.8520485011224642e-05
PC_8 -6.552884768453551e-05 -3.031978637991206e-06 9.665968465673044e-06 0.00020067304384248653 -1.8909338670644495e-05 -3.2243669306226083e-07 2.1368926359920674e-09 4.737818447151414e-07 -3.442023539697986e-09 0.001795363162117352 -0.0006091687924437736 -0.0009360421422888486 0.004765106140229685 0.006556000120038596 0.1877741291150917 0.007908178760217403 0.0072991579490632634 -0.00319290691066114 -0.0023917066637118654 -0.008540407918945723 0.0061671796458176035 0.01624450616303029 -0.010317282571041368 0.0060926544679495995 0.011905173380735132 0.002820542704181127 -0.0002764635302984793 0.000901454464469165 -0.008335011477498292 1.10751615700784e-05
PC_9 4.574565193754857e-05 3.8889215874659493e-08 6.338621918120745e-06 0.00015799346563777992 -1.0033500412129394e-05 -1.57313308850009e-07 1.1386658820612555e-09 2.006927448900534e-07 -1.1753090156169804e-09 0.003605246133262062 -0.002966624239627934 0.004801488546265613 -0.006408323949329796 -0.0009878818957923322 0.007908178760217436 0.25188995656479984 0.007805393910366169 0.0011178137953855526 -0.014063824125552338 0.006688489848580745 -0.002229606115124578 -0.0023625859384801885 -0.010009710599824969 -0.005132289564943763 -0.004972920623197553 -0.0005521496778387147 -0.0002517135614721961 -0.006168976058385682 0.012213579663135018 7.558787267346415e-06
PC_10 -3.785090326594201e-05 -2.549174113920943e-06 -4.477937628094618e-06 1.9761745796516354e-05 -4.559202742095637e-06 -6.763374419647109e-08 9.302832651006822e-10 1.2708145774123773e-07 -9.259411262768483e-10 -0.0037544418905024702 -0.0007910497049759503 -0.007873953882426432 -0.004095493140175395 -0.007198183221470537 0.007299157949063263 0.007805393910366153 0.30599080665284883 0.015872225348455116 -0.007439006405915265 -0.0031970542367023894 -0.0005104299197581727 0.009294474786179263 0.002240440595307651 -0.0025831679318236694 0.008868269704953309 0.004107429845934128 -0.0023923664953455904 -0.0018542121210139554 -0.008378372248081814 4.952754374130098e-05
PC_11 -3.8924435912832305e-06 4.488425657533398e-06 -2.3378738195117057e-09 0.00014314619132587268 -5.0410020500911155e-06 1.8577166872463676e-07 -1.7532879803716627e-09 3.865951111235308e-08 2.5777648416692705e-11 -0.0001995414327150665 -0.005776450293614561 -0.0013296338317493523 0.0029091942172674995 0.006977961261883185 -0.0031929069106611655 0.0011178137953855418 0.015872225348455084 0.28611580828363586 0.0035780027847838107 -0.0022287117483166478 0.011768902501165187 0.013906729328133655 -0.0036693743107152027 0.009015895055840236 -0.009101638480836744 -0.004063728768404306 -8.475700241194113e-05 -0.0019027309665258024 0.018911337741735146 1.3605351721828628e-05
PC_12 -7.27801679629131e-05 -1.6698054258823536e-06 4.227928820824865e-06 -5.981811724660443e-05 2.22581115453841e-07 -2.3371352059891575e-07 1.853380095581981e-09 8.371148972445676e-08 -1.0709519282025e-09 -0.0012214707617275464 0.0014743007895447876 -0.008541059958039896 -0.0066889100872801885 0.0048967218479335104 -0.0023917066637118524 -0.01406382412555232 -0.007439006405915277 0.0035780027847837938 0.32026694976322645 0.014777969568931964 -0.0009221961655904631 -0.00962762341296257 0.005332377807923971 0.016986880373334352 0.010046854507546237 0.009416054733451733 0.008942740328296306 0.010186561439812716 0.00396028807996915 1.6037068557351174e-05
PC_13 -5.9444262311756545e-06 -4.1123025523131925e-06 8.871727090697653e-07 -0.0001908312825056617 1.033313829324214e-05 -2.1377942182890114e-07 1.9737541052788464e-09 -1.1150216772202065e-07 1.313657327628958e-10 0.0005751512565093962 0.004197977746358607 -0.006307417837571004 0.0010023973036465588 0.017046073372018213 -0.008540407918945732 0.006688489848580765 -0.003197054236702392 -0.0022287117483166625 0.014777969568931945 0.33515110793348396 0.013873735167261217 -5.4085725320983045e-05 -0.006949756149915642 0.016284668757680976 0.009039742485044336 0.0022498435520109756 -0.01704688073835136 -0.012924030511664183 -0.005075418924439982 5.747072107672664e-06
PC_14 -1.7340779380271438e-05 5.79558139984787e-06 -1.7761189128368902e-06 -7.844813425501439e-05 4.332644044354772e-06 1.5930617761576295e-07 -1.167872962130433e-09 -7.436896947946206e-08 3.8101264677909376e-10 0.004916794395753047 -0.008296717421068456 -0.0004264267920120167 0.0001912747912235672 0.005037057117373721 0.006167179645817609 -0.002229606115124569 -0.0005104299197581443 0.011768902501165194 -0.0009221961655904442 0.013873735167261226 0.3258453469538962 -0.0013983776065300334 -0.0014959212863970561 0.006006104982368148 -0.0026540695893714846 -0.001602909142749434 -0.0017078546904198298 -0.02492703759417017 0.006883941407849952 1.3156665488919653e-05
PC_15 -4.9124094845667005e-05 -5.268766986128653e-06 -9.671955108758133e-07 -6.167384685124042e-06 3.087515141669957e-07 -1.4959338216821846e-07 1.2884609425860062e-09 1.6283615922426263e-08 -2.0838869212632437e-10 0.00251043929558759 -0.005818185337978104 -0.007835109143958508 -0.011352592150832399 -0.016972849626677243 0.01624450616303033 -0.0023625859384801716 0.009294474786179265 0.013906729328133659 -0.009627623412962588 -5.4085725320984976e-05 -0.0013983776065300468 0.37841189930541197 -0.009447817345528927 0.004724057467143876 0.004911005709094744 -0.00010320585034020084 0.0027504932685810174 0.00033751159622703235 -0.012908411725563668 -1.0386610634019728e-05
