 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
PC_8 -0.00014679043112805095 -5.007273780419043e-06 -1.5022175275650843e-05 2.879359473565756e-07 -2.923445211405454e-09 0.003805756806657377 -0.0034639241977047447 0.0002474562840905787 0.025446305847801224 0.024785157475832736 0.5097807513374846 0.02975583318056514 0.01503534982119318 -0.01606302445198009 -0.0034668193420381026 -0.03390526404558742 0.022698853343068936 0.04444918503918846 -0.02689184273722052 0.02148887774168745 0.03608556740532178 0.012071841177182876 -0.006888195220239071 0.009212695821900766 -0.023949097576706588 -6.4323131200536e-05 -6.821179842659059e-05 0.0001173910322753061 0.00012289866274983535
PC_9 0.00020396607116676828 4.281350115637221e-06 -3.1530364620222105e-06 -6.289866342745276e-08 1.3998425777395512e-09 0.013146218788404624 -0.007687144375840782 0.015600092544609836 -0.0365316512219345 -0.0010250820163925998 0.029755833180565152 0.7051967749331574 0.006589065227094936 -0.001440987815897257 -0.04792675770272444 0.03651289389806884 -0.005182881218967102 -0.0028472926091122 -0.02731587362912572 -0.017367190073185317 -0.01584001139963503 -0.0032924921495523876 -0.00180385191082359 -0.016408026193518773 0.04795636599995888 6.026405955320327e-06 -2.3405102978329616e-05 -3.609056179044101e-05 0.00010352396204184035
PC_10 -0.00013057943918157937 -1.4533599727491623e-05 -3.8222110311048125e-05 3.5096635916867036e-07 -1.309916827607382e-09 -0.006689323708286886 -0.003556236651904929 -0.022025158679875492 -0.008684954990627384 -0.025001927065810305 0.015035349821193224 0.006589065227094902 0.8066935714047377 0.03513808242745936 0.004210035649559645 0.0015943227519616759 -0.009449915519624569 0.027775425642941377 -0.000870427797502192 -0.008344888578651819 0.02778261741944431 0.011407603073132202 -0.020756433662626896 0.009838981476010191 -0.017731278530130134 8.140773184378344e-05 3.0779699523140034e-05 1.4874196861978994e-05 8.903822986423241e-05
PC_11 -1.6358309592825316e-05 1.7933333891391385e-05 1.8976054023322822e-05 2.0978106393476816e-08 -8.142346617980917e-10 -0.002177219881468625 -0.019346043162549214 -0.0018589403623608034 0.010407909873131577 0.028857301016113474 -0.016063024451980084 -0.001440987815897251 0.03513808242745955 0.772753045063261 0.007578125330389689 -0.017354142651865207 0.058797306260578816 0.03580941917081242 -0.013514275557009415 0.027884768439260427 -0.04080197222160909 -0.026532825974748136 -0.0018321556761379011 -0.014748607979506605 0.0649112790117285 1.67853842367189e-05 -3.945284824648906e-05 7.989542908919142e-05 2.310996567957896e-05
PC_12 -0.00021209185410776937 -1.171985037305757e-05 2.6111075680476525e-05 -8.535716810689905e-07 5.087052249204013e-09 -0.0008776372826094388 0.006879781237472177 -0.02130115774652069 -0.021544094504078615 0.0014045289766822211 -0.0034668193420381143 -0.047926757702724435 0.004210035649559685 0.007578125330389691 0.8781620539683791 0.045875648381995454 -0.037576296407767634 -0.04028150732050784 0.003892150384160008 0.054477302354584214 0.03077251254103531 0.025892624688877288 0.03633566684162078 0.027566957679445826 0.016219158071745624 2.4719330466667996e-05 2.8780958700142394e-05 -4.40280452347895e-06 -2.4811749634570808e-05
PC_13 3.836616622180048e-05 -2.0986845986343213e-05 2.6029436635946516e-05 -8.93153756792877e-07 5.609024345086134e-09 0.0046512705874914686 0.014848205867409038 -0.020366669833535144 -0.0004702484358307338 0.04753116317858759 -0.03390526404558741 0.036512893898068825 0.0015943227519618984 -0.017354142651865193 0.04587564838199542 0.9212702466079463 0.05645870764833255 0.013759602008742803 -0.014346499210236133 0.040339362990839824 0.03425536345212451 0.012689746159287557 -0.050688086765596864 -0.040897152087907736 -0.01815576951436288 3.4991002722619904e-05 2.2928577449772696e-05 -6.254348389655525e-05 -7.480569768139867e-06
PC_14 -4.291146520507006e-05 2.674301652211189e-05 -1.0263315678372881e-06 4.402355632460302e-07 -2.953010743830798e-09 0.01291988277748009 -0.030406322289894035 -0.0015190687814967594 -0.0005788892370238786 0.013063145922967902 0.022698853343069054 -0.005182881218967096 -0.00944991551962357 0.058797306260578934 -0.037576296407767586 0.05645870764833252 0.8799634420932734 -0.003591098861566387 0.002754866247665392 0.019292545089843603 -0.004462942503152887 0.0029674818469763013 -0.005499751219090669 -0.08127386989055853 0.027533586766003263 6.575959382220543e-05 -2.3135289330035934e-05 -2.098279343540453e-06 -9.741294872868e-06
PC_15 -0.00015914433659746993 -2.0136631227061243e-05 2.6023650503661196e-05 -7.573012339931699e-07 4.206583476614624e-09 0.008118627271010594 -0.01652989072274981 -0.027776763240767468 -0.03369414892142019 -0.05261756091989847 0.04444918503918847 -0.0028472926091121812 0.027775425642941273 0.035809419170812436 -0.04028150732050787 0.013759602008742815 -0.0035910988615663266 0.9973512229751594 0.0014957392156687607 0.026862269670482317 -0.0002216471648202875 -0.010747210489061788 0.006510089753620827 0.0023952160875903477 -0.0353421855488894 -3.742936322820322e-05 -3.992257798720465e-05 -7.724149884689382e-05 5.304241593393244e-05
PC_16 -4.19922462623571e-05 -8.610461881436549e-06 -2.0646505737107664e-05 3.954186425162907e-07 -3.663277135376695e-09 -0.005229816481621998 0.016939623744373484 0.023265376792640586 0.022166996434835114 -0.04289372506619686 -0.026891842737220527 -0.027315873629125704 -0.0008704277975024343 -0.013514275557009436 0.003892150384160015 -0.014346499210236126 0.002754866247665473 0.0014957392156687756 1.1157109654033803 0.029641199994269302 0.024019952809576472 0.007673669143307245 0.0373864745444041 0.06010603223752233 0.02963664244905711 -8.825358533813814e-05 -6.935384513518425e-05 -3.7688009481339774e-05 4.1017136089669614e-05
PC_17 -8.068416993894807e-05 3.151394084470121e-05 3.285368474307374e-05 -1.112889018107259e-07 3.2680098187336475e-11 -0.025323450499894387 0.01258309514028382 -0.03906097228848463 0.04137071808131802 0.043367262912722526 0.021488877741687454 -0.01736719007318532 -0.008344888578652109 0.027884768439260403 0.054477302354584194 0.0403393629908398 0.01929254508984363 0.026862269670482268 0.029641199994269327 1.1783937879874598 -0.0560318790174343 -0.036582730182667195 -0.03653848557750539 -0.01406918513517835 -0.09582368062033217 -5.210936745497833e-05 -5.1464465190166404e-05 6.227472098397762e-05 7.198376738381004e-05
PC_18 2.6265948918154324e-06 1.3481168994048007e-05 1.655404481694684e-05 2.356852940969626e-07 -3.6531206586536717e-09 0.0005348132974918922 -0.0036109240325236753 0.009482522655094479 -0.01430403691380384 -0.014250408257713346 0.03608556740532182 -0.01584001139963501 0.02778261741944265 -0.04080197222160914 0.030772512541035336 0.03425536345212447 -0.004462942503152833 -0.00022164716482036328 0.02401995280957645 -0.05603187901743431 1.196832288783408 0.003396849680468635 -0.04801063797931282 -0.008727430444807482 0.025423772095098367 -0.00017735140975566578 2.6542529760213762e-05 6.51316556024031e-05 -0.00013456767294891132
PC_19 -6.922590306662008e-06 -1.8024298518408185e-06 -4.3040299008490874e-05 8.842209446637672e-07 -5.824327350756349e-09 0.0012427781505741913 0.007349985261033602 0.009080541019566917 -0.004137991214266415 -0.019050833601125583 0.01207184117718292 -0.0032924921495523377 0.011407603073135033 -0.026532825974748004 0.025892624688877326 0.012689746159287665 0.0029674818469764257 -0.010747210489061692 0.007673669143307242 -0.03658273018266727 0.003396849680469338 1.2220872388745057 -0.0008664115190582254 0.015854063969903368 0.006728963578958701 0.00028693876254001505 -5.3136604506656653e-05 9.21331958438439e-05 8.528865018804704e-05
PC_20 -0.00010039926843109639 -5.544456047241805e-06 1.9114730230272656e-05 -4.889164677760062e-07 2.7584635198783862e-09 0.006538788184332701 -0.00844626933769612 0.002763510102359043 -0.01415933995347178 -0.0002943471983452503 -0.006888195220239083 -0.001803851910823581 -0.020756433662626635 -0.0018321556761378963 0.03633566684162079 -0.05068808676559685 -0.005499751219090927 0.006510089753620849 0.037386474544404066 -0.03653848557750541 -0.0480106379793129 -0.000866411519058204 1.1093405623804495 0.09290252740148955 0.011777002029575056 3.3654336790777606e-05 6.365158698570396e-05 -1.869043915927866e-05 7.45053498268872e-06
PC_21 -0.00015201767842271954 1.903938529893128e-05 2.0280362894600667e-05 -3.3689205901245027e-07 2.6647723737041765e-09 -0.0044318892902746425 -0.0023865600803818442 -0.006894553053407559 -0.003221533945070513 0.017825590525583305 0.009212695821900764 -0.016408026193518773 0.009838981476009721 -0.014748607979506606 0.02756695767944583 -0.04089715208790774 -0.08127386989055847 0.0023952160875903373 0.06010603223752234 -0.014069185135178321 -0.008727430444807387 0.01585406396990331 0.09290252740148953 1.2859453706277229 -0.007053290452937961 -7.118352606730438e-05 -0.00010261391496310799 0.0001516558034238236 0.00021798431852474985
PC_22 0.00014864202403349193 -4.06700066703607e-05 3.7485299583698904e-05 -1.6701088058891415e-06 1.2467550493093145e-08 0.01690130271172774 0.010899222503827858 0.030841984820996062 -0.020593494904520473 -0.028530518735964298 -0.02394909757670664 0.04795636599995893 -0.017731278530130627 0.06491127901172851 0.01621915807174561 -0.018155769514362853 0.027533586766003197 -0.03534218554888939 0.029636642449057084 -0.0958236806203322 0.025423772095098357 0.006728963578958746 0.011777002029575058 -0.007053290452938007 1.2591982570999272 -4.876120274459039e-05 8.489904810027573e-05 -0.00015320129523545395 -0.00011808568828267942
proband 8.543168789263564e-08 -5.5764929993051876e-08 1.3016201481057005e-07 -4.275467526471581e-09 2.8716707760722984e-11 9.749943899515836e-06 7.000405868708955e-07 -2.758410326674536e-06 -9.528002588209438e-06 1.4031656221931329e-05 -6.43231312005324e-05 6.026405955322085e-06 8.140773184412918e-05 1.678538423673146e-05 2.4719330466671983e-05 3.499100272261599e-05 6.575959382213588e-05 -3.742936322819459e-05 -8.825358533813594e-05 -5.210936745497806e-05 -0.0001773514097556775 0.0002869387625399881 3.3654336790772076e-05 -7.118352606729378e-05 -4.8761202744598456e-05 7.069142163285755e-05 3.601686995231768e-05 -6.927495696977713e-05 -6.413732021105786e-05
sibling 6.08395914385528e-07 -4.61678899908341e-08 -3.4963104132842386e-09 -6.615048194056354e-10 3.4397947511958735e-12 -2.850928468419657e-06 6.936935451067802e-08 3.0506229584033017e-05 -3.825800664728652e-05 2.7616756853906385e-05 -6.821179842659185e-05 -2.3405102978329447e-05 3.077969952290913e-05 -3.945284824648628e-05 2.8780958700139697e-05 2.2928577449776345e-05 -2.313528932999152e-05 -3.9922577987206736e-05 -6.935384513518891e-05 -5.146446519016595e-05 2.6542529760238035e-05 -5.313660450665235e-05 6.365158698569576e-05 -0.0001026139149631057 8.489904810028091e-05 3.601686995231778e-05 8.601991077128359e-05 -7.864347635581714e-05 -7.520449638359874e-05
paternal -4.7464305808517546e-07 1.4798339261019043e-08 -5.843217518454237e-07 1.2478102728938891e-08 -7.731939169980128e-11 6.785094871054976e-05 -0.00011642111591167948 3.945609401853893e-06 4.779157266149829e-05 1.034019646654548e-05 0.00011739103227529949 -3.609056179043951e-05 1.4874196861932687e-05 7.989542908917788e-05 -4.402804523471376e-06 -6.254348389656506e-05 -2.098279343671477e-06 -7.724149884689839e-05 -3.7688009481335126e-05 6.227472098398128e-05 6.513165560234308e-05 9.213319584384697e-05 -1.8690439159265186e-05 0.00015165580342382128 -0.0001532012952354487 -6.92749569697773e-05 -7.864347635581705e-05 0.00020377144155458128 1.5725965972018113e-05
maternal -1.0861419853631828e-06 -2.4035630640664966e-08 -3.510698698376675e-07 5.870951433415077e-09 -2.913021332069842e-11 5.864979948063179e-05 -0.0001154864251666675 -6.095221342005395e-06 -1.5713603291007178e-05 -6.744836708304061e-06 0.0001228986627498349 0.00010352396204184051 8.903822986408502e-05 2.31099656795801e-05 -2.4811749634576395e-05 -7.480569768132972e-06 -9.741294872763638e-06 5.3042415933935465e-05 4.101713608966638e-05 7.198376738380982e-05 -0.00013456767294893463 8.52886501880327e-05 7.450534982693098e-06 0.000217984318524744 -0.00011808568828268442 -6.41373202110579e-05 -7.520449638359869e-05 1.5725965972018045e-05 0.00019241914298116856
