 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.5084848304866937e-05 2.4027456631581e-07 -3.305103103579285e-06 -7.492377703450106e-06 5.824318768850656e-07 6.06477405411666e-08 -3.422062270824731e-10 -1.3843140036549836e-08 9.764824549931347e-11 2.758313656272758e-05 -4.5998134381893216e-05 4.007590126501538e-06 -5.8377121427437204e-05 1.0706902469034608e-05 -7.291909459196102e-05 9.096745327864797e-05 -6.570975858908776e-05 -4.4924667374942095e-06 -9.976581651062528e-05 -2.19745872408629e-05 -2.5846003427925903e-06 -8.796629080741664e-05 1.0178576056293664e-05 -3.7499404147918326e-05 5.191378001920304e-06 1.6750163797763124e-05 -5.005620030695461e-05 -3.8366708475260905e-05 5.316696223746863e-05 1.810847413506325e-07 2.0231420224891385e-07 1.4334430886998558e-08 -6.193388188214161e-07
yob 2.4027456631587956e-07 1.3055648194036853e-07 3.8910498233171777e-07 1.4925425993208156e-06 -1.281900754479734e-07 -4.713042729931241e-09 2.2692783551421058e-11 2.2135045818489323e-09 -1.020774281388719e-11 2.6887832753085987e-06 5.256925297381223e-06 -8.512253313501908e-07 -9.70418419697137e-06 -5.541809011698265e-06 -1.5700785152311198e-06 1.9766483943243597e-06 -3.1622868760528456e-06 5.568349786840112e-06 -2.8782304555669796e-06 -5.848913008869798e-06 9.158121604989156e-06 -6.8564534142633e-06 -2.539671208772192e-06 1.0634702011171867e-05 3.849361839335294e-06 -1.152314160338134e-07 -2.931760084570084e-06 3.843896532157103e-06 -1.4813079766886302e-05 -1.2926525444472861e-08 -8.997019871469759e-10 -4.532899705334901e-09 -2.519546976341148e-08
age -3.3051031035243624e-06 3.8910498233335265e-07 6.201738846968006e-05 0.0009215092519030499 -6.029221613942189e-05 -1.2150279397435652e-06 7.4405659304837695e-09 1.1895064462047049e-06 -7.296175020337841e-09 1.7077516942423647e-05 -7.898971018489336e-06 2.2422343867808677e-06 -3.336461859602544e-05 -1.5053078054788437e-05 3.9885154335482066e-05 3.0396518123301067e-05 -1.1185719456109352e-05 5.075123902558848e-06 4.081596829215578e-05 5.737797100123487e-06 1.8397337368673341e-06 -1.5665067347604886e-05 -2.314385801513802e-05 1.468258403397689e-05 2.9185989364282594e-05 -3.166397464614439e-05 -2.6767137988266392e-05 -1.8817539142651957e-05 -2.0134568445510146e-05 -2.866567155795008e-07 -5.256552191307801e-07 2.704474501584361e-07 8.042923235430776e-07
sex -7.492377703066393e-06 1.4925425993464506e-06 0.0009215092519055184 0.026474899608931148 -0.0016704563294591241 -1.770704467339224e-05 1.0668181122271726e-07 3.219835218759306e-05 -1.9415184901490533e-07 -6.608291890700673e-05 0.00025378426679368747 0.00020708124073248296 0.00023909530024279112 -7.316379726980053e-05 0.0001078824257385526 0.0007048619412013134 -0.00038508595917150824 0.0002734069422913121 0.0006759984151730404 3.78544234544551e-05 -7.779967569680204e-05 -0.0003447571676877609 -0.00015474307024343164 -0.0001684268563677979 0.00021935801132777786 0.00040432558218418376 -0.0003921859694122365 -0.0002581784943698991 -0.0006408208772350597 -1.7284182383868051e-06 -2.5917412705800483e-06 6.734551543113113e-07 1.1997966340841223e-05
age_sex 5.824318768356634e-07 -1.2819007544997468e-07 -6.0292216139568365e-05 -0.0016704563294587373 0.00010903783791223068 1.1875709201465895e-06 -7.28881030918673e-09 -2.151231757771783e-06 1.3199506820255581e-08 2.423799981031961e-06 -1.140527900221883e-05 -5.133982761755396e-06 -1.0051479678746804e-05 1.7172693152728492e-06 -1.7191237685912326e-05 -4.2699932954504625e-05 2.2422995409495004e-05 -9.840711471609695e-06 -4.56478925686862e-05 1.4330717798681735e-06 2.0620655239440624e-06 2.0489489845805855e-05 1.5602180243303028e-05 1.347127001212622e-05 -1.074311773815427e-05 -2.961951948075616e-05 2.8372872346485435e-05 1.9696453392689318e-05 4.109308440783788e-05 1.4294375736989564e-07 2.0928591875131127e-07 -2.4096702729520764e-07 -7.460974562679483e-07
age2 6.064774054049985e-08 -4.713042729939108e-09 -1.215027939743326e-06 -1.7707044673337924e-05 1.1875709201433288e-06 2.4341548873190293e-08 -1.5159811296228391e-10 -2.389802352611078e-08 1.4901047635371316e-10 -1.9987684199365482e-07 5.479198842667614e-07 8.620973507258329e-08 4.776295666385436e-07 2.8786113667373226e-07 -8.870140838311801e-07 -6.003334415821488e-07 4.658079403984957e-08 1.589792446792588e-07 -1.019601980564029e-06 -3.440228568723258e-07 1.5090227135218205e-07 1.3202967768432048e-07 5.71255179908301e-07 1.2370489496100113e-08 -2.830925700665007e-07 6.154205539338734e-07 4.577837251441572e-07 3.7273319082085725e-07 -1.1241679008939433e-07 4.726132017928817e-09 9.911593702081483e-09 -6.292671798646554e-09 -1.508176375204767e-08
age3 -3.4220622707895855e-10 2.2692783551517764e-11 7.440565930481014e-09 1.0668181122235089e-07 -7.288810309164553e-09 -1.515981129622575e-10 9.577281964470064e-13 1.4903496955750737e-10 -9.424514995538893e-13 3.8947881781177475e-10 -4.477029142010048e-09 -1.2744600416310065e-09 -3.0735097787107566e-09 -1.5547463135122678e-09 5.390524465988603e-09 3.730616238132566e-09 3.320262778463133e-10 -1.8724481413187534e-09 6.81715259791055e-09 2.943208198561027e-09 -1.3009436956530325e-09 -4.4535121788175943e-10 -4.62404717253135e-09 -9.290412857879057e-10 3.6506088784427387e-10 -3.8305713994589465e-09 -2.8196364485905662e-09 -2.016391331135427e-09 2.6099891212139515e-09 -2.3676572559146478e-11 -5.6745440062568984e-11 3.9180021845171397e-11 8.781622157083816e-11
age2_sex -1.3843140036032324e-08 2.213504581880376e-09 1.1895064462073269e-06 3.219835218757867e-05 -2.1512317577713367e-06 -2.3898023526169893e-08 1.4903496955791318e-10 4.3236873681489206e-08 -2.6939839749276963e-10 -3.3018809978229855e-08 1.408724623396275e-07 -4.241162692221484e-08 1.4266687340379348e-07 -7.884724446572175e-09 4.881056701553253e-07 7.917618280481088e-07 -3.9283093611467737e-07 9.683827442047741e-08 9.68289001231227e-07 1.5922516737117794e-08 -1.1361899189755246e-08 -3.545365255220212e-07 -4.273075238952895e-07 -3.3413692220094295e-07 1.8354573941729896e-07 5.914236514634189e-07 -5.924648986704323e-07 -4.0054976290086513e-07 -7.498237556172957e-07 -2.862225781467087e-09 -3.938586648255602e-09 6.259552389065706e-09 1.3824154839611949e-08
age3_sex 9.764824549047179e-11 -1.0207742814114374e-11 -7.2961750203523836e-09 -1.9415184901477843e-07 1.3199506820250309e-08 1.4901047635404574e-10 -9.424514995561947e-13 -2.6939839749271943e-10 1.7017230391930356e-12 3.0769796490468177e-10 -4.1037980016102174e-10 1.0698066769562127e-09 -6.599041217260664e-10 -5.101475346669373e-12 -3.73003729092125e-09 -4.499460356923162e-09 2.150678048535798e-09 -2.0667685064301837e-10 -6.4406707042273715e-09 -5.340774416044006e-10 -6.658438602829816e-11 1.951592782054107e-09 3.28472784333705e-09 2.3778105013057876e-09 -1.0790875892811044e-09 -3.5788915390686485e-09 3.775762962396224e-09 2.1845348316736874e-09 4.2473118937279966e-09 1.4817789680065265e-11 2.0791900104369412e-11 -4.0451285595508466e-11 -7.877506100561703e-11
PC_3 2.7583136562726876e-05 2.6887832753085233e-06 1.7077516942395953e-05 -6.60829189079638e-05 2.423799981095035e-06 -1.9987684199311039e-07 3.894788178084366e-10 -3.301880997947958e-08 3.076979649123855e-10 0.03372987087336457 0.0005033586097604112 0.0033167178283037813 -0.0005057321760840812 -0.006916632516631842 0.001960263029079916 0.005677013620445616 -0.004223347179238921 0.00033163972402684667 -0.001221938927786629 -5.5392169270361705e-05 0.0072567210347789105 0.0028942354459881377 -0.0012701649715700595 -0.012030271860285713 0.0025812542349671 1.6586048333726317e-05 0.0037087114635938256 -0.000526356255859101 0.0056064352101497334 -3.332458363222256e-06 -2.1113062652395195e-06 3.748306877556381e-05 3.6291568161584405e-05
