(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal
(Intercept) 9.84459277651829e-05 3.31220684530277e-05 -1.23542709081009e-06 -2.28100661632147e-05 4.07949357253833e-06 1.87074035571647e-06 -1.50374356399724e-05 2.30623221285142e-07 -1.94147655224705e-06
covarage 3.31220684530277e-05 0.000243413747063024 0.000329771194939231 -0.000389849404071721 -1.88357281617502e-06 7.53071145147495e-06 -2.39839756977819e-06 3.7258877849786e-08 1.89386771113192e-06
covarsex -1.23542709081009e-06 0.000329771194939231 0.000742751687693394 -0.000783151404929319 -3.92459089264519e-06 3.89707279151822e-06 3.84486014467366e-07 3.05913917032749e-07 2.59072684976402e-06
covarage_sex -2.28100661632147e-05 -0.000389849404071721 -0.000783151404929319 0.000942913035419211 5.545441017729e-06 -2.79486690704724e-06 -2.6519463195609e-07 -3.37003688948785e-08 -2.15025197376486e-06
covarPC_3 4.07949357253833e-06 -1.88357281617502e-06 -3.92459089264519e-06 5.545441017729e-06 8.33893218515191e-05 2.58037053817597e-06 -3.73018657637895e-07 3.92316410849444e-06 4.01543332368825e-06
covarPC_4 1.87074035571647e-06 7.53071145147495e-06 3.89707279151822e-06 -2.79486690704724e-06 2.58037053817597e-06 8.91108215223898e-05 -3.43084405308062e-07 -2.83644194050896e-06 -3.5210703799147e-06
proband -1.50374356399724e-05 -2.39839756977819e-06 3.84486014467366e-07 -2.6519463195609e-07 -3.73018657637895e-07 -3.43084405308062e-07 0.000221826076003168 -0.000143675416618255 -0.000132203367268436
paternal 2.30623221285142e-07 3.7258877849786e-08 3.05913917032749e-07 -3.37003688948785e-08 3.92316410849444e-06 -2.83644194050896e-06 -0.000143675416618255 0.00027516655306453 1.41742002267816e-05
maternal -1.94147655224705e-06 1.89386771113192e-06 2.59072684976402e-06 -2.15025197376486e-06 4.01543332368825e-06 -3.5210703799147e-06 -0.000132203367268436 1.41742002267816e-05 0.000250502904876568
