 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.6008013303671725e-05 -9.550325582223822e-09 -2.168168804649109e-06 -9.86748667382213e-07 1.2424379848476028e-07 4.1134029233599037e-08 -2.2348209245687629e-10 -4.527339802280595e-09 3.280841764746476e-11 1.5498784452343388e-05 -1.0695826045032811e-05 -1.26501991649294e-05 -4.675903975995159e-05 6.79629599065433e-05 -0.00012336991487364016 5.2154210556275664e-05 -3.9050187212982076e-05 -1.0722264204404135e-05 -9.276977921511542e-05 2.052354008002494e-06 -4.6824730433620365e-05 -8.359390238314343e-05 -4.749350366165139e-06 -4.6569863900838955e-05 -1.2655404882396315e-05 2.3553552925712116e-05 -5.387016063682953e-05 -9.073225327823871e-05 9.745966606435369e-05 3.6507584276050264e-07
yob -9.550325582206883e-09 1.6350606270234518e-07 2.689736539085608e-07 7.821756984874142e-07 -9.501377044544169e-08 -1.8424675834349652e-09 6.119575018546999e-12 1.8303638701006695e-09 -9.117191725019499e-12 2.1409543707155693e-07 1.2480423582224113e-05 3.7834143391787173e-06 -1.0156480106595924e-05 -3.238015130630865e-06 -4.94562383916212e-06 -5.077026353239224e-07 -4.901270819873442e-06 7.887417510991512e-06 -3.6200521251183688e-06 -7.924822849242476e-06 9.12359755889507e-06 -8.060484736250936e-06 -4.451652322090206e-06 1.3869935187869114e-05 4.6944371149076145e-06 -7.830954250537267e-07 -3.8002738892240033e-06 7.082633556001132e-06 -2.028112157855085e-05 -2.791536877427266e-08
age -2.168168804637068e-06 2.689736539082938e-07 3.9321466089502434e-05 0.0005531498798582364 -3.8762207138636334e-05 -8.142153159291131e-07 5.226511136603178e-09 8.085397775273003e-07 -5.195061150792347e-09 -1.2840209602589157e-06 -9.935065822373892e-06 -1.1393874379238977e-05 -3.5360671671126006e-05 8.623990277750545e-06 3.5028108710943403e-06 1.4579003402882884e-05 -1.8439997592211557e-05 -6.0699731423518944e-06 -1.2262769848179312e-06 1.7834713350445336e-05 5.427108676432801e-06 9.309488630378321e-06 -4.065766481802432e-05 1.73287947807615e-05 -4.3204551073625475e-05 -2.0606511530830313e-05 -3.985451348110049e-05 -1.4817341788831438e-05 3.3233456419047026e-05 3.8528946280149e-08
sex -9.86748667219018e-07 7.821756984799726e-07 0.0005531498798576587 0.015730377672154707 -0.0010371458817322863 -1.1075091027298519e-05 6.9135092352489e-08 2.0789779566641828e-05 -1.2972176247498133e-07 9.528732936102684e-05 1.2775265045346938e-05 -0.00033697246249325084 5.173952948609083e-05 0.00010180140615754009 0.000154571743999276 0.00042249012424381584 -0.0001707766807654588 -5.324577136370787e-06 -0.00011134480518688637 -4.565650501564377e-05 0.0005434100233212804 0.00015357606919194037 3.0157514490362497e-05 7.189309712662887e-05 -0.0002326738103524765 0.00013211057903579022 7.848554733047412e-05 -9.532794756065186e-06 -0.0002512112698750325 1.142623947195238e-06
age_sex 1.242437984734723e-07 -9.501377044601487e-08 -3.876220713859692e-05 -0.001037145881732316 7.181345448304594e-05 8.066406737056363e-07 -5.184089027682111e-09 -1.4895412357342315e-06 9.535355636494295e-09 -8.570260258862612e-06 6.981126527113404e-06 3.2005701039667786e-05 -1.238060962299299e-06 -1.0239415227484423e-05 -1.985803317867594e-05 -2.3856212725568006e-05 8.321704720844543e-06 -2.2104929413841484e-07 6.722131058494108e-06 5.131429138492532e-07 -4.038342203485664e-05 -1.0673109624524682e-05 -9.343693352535136e-07 -1.367000844948039e-06 1.8933309931431624e-05 -1.0305730925206027e-05 4.35444907391079e-06 4.517537693719746e-06 4.193486285927595e-06 -1.0886143353119397e-07
age2 4.113402923353904e-08 -1.8424675834347398e-09 -8.142153159291072e-07 -1.1075091027310963e-05 8.066406737065016e-07 1.747859383819598e-08 -1.1515747303023042e-10 -1.7356470241804985e-08 1.1438001586948299e-10 1.1278492545769839e-07 7.284238366815674e-07 4.4638601563383773e-07 5.641302134928005e-07 -1.1723337591278867e-07 -2.7355024742781147e-07 -2.8955216107459983e-07 1.2055864969583459e-07 3.5057369899202843e-07 -2.189956778626605e-07 -6.681306252774532e-07 2.0651376564846814e-08 -4.6674455856144025e-07 8.274164262083373e-07 2.8995534383845835e-08 1.187058813879173e-06 4.687918081906591e-07 7.195205846844586e-07 3.941673668996459e-07 -1.5086286204156193e-06 -1.8881564142370562e-09
age3 -2.2348209245599642e-10 6.119575018511965e-12 5.226511136603071e-09 6.913509235257128e-08 -5.1840890276878375e-09 -1.151574730302295e-10 7.752265203983775e-13 1.1434831004804316e-10 -7.69801997271736e-13 -1.3961913973444177e-09 -5.788959806003161e-09 -3.5161047514787125e-09 -4.017397157711358e-09 6.05407749902619e-10 1.881504484648666e-09 1.616763945846777e-09 -1.956127911397981e-10 -2.6566240842444232e-09 1.899424838722108e-09 5.052910263946205e-09 8.305503466654202e-11 3.6085613841205793e-09 -5.726384185860974e-09 -1.0829144645633788e-09 -8.846918497746001e-09 -3.3537431736689463e-09 -4.366421108459799e-09 -2.2682893446941435e-09 1.240567613523968e-08 1.6217695625331554e-11
age2_sex -4.527339802036833e-09 1.8303638701061717e-09 8.085397775264727e-07 2.078977956664303e-05 -1.4895412357342694e-06 -1.735647024178692e-08 1.1434831004792345e-10 3.176173829991236e-08 -2.079768873102112e-10 1.8945867654453942e-07 -2.4459951615793543e-07 -7.448469448100467e-07 -6.111725085654709e-09 2.295672044949054e-07 5.720628399801943e-07 4.01717337967755e-07 -1.7485631661929344e-07 6.459333202690841e-08 -9.208945510747048e-08 9.744454092431414e-08 8.856186171877496e-07 2.4041012375822937e-07 -3.6121369550793925e-09 -5.767147309219979e-08 -4.0859708268519893e-07 1.6346762551798842e-07 -1.9929070932028509e-07 -1.0121933314578283e-07 1.4135270306560934e-07 2.523027161303343e-09
age3_sex 3.2808417645933435e-11 -9.1171917250067e-12 -5.1950611507869805e-09 -1.2972176247499266e-07 9.535355636494755e-09 1.1438001586936658e-10 -7.698019972709647e-13 -2.079768873102155e-10 1.3890785649173402e-12 -1.0916213798674587e-09 2.0718392305795606e-09 5.109616245194151e-09 1.3627039570266216e-10 -1.4412371755498904e-09 -4.519863300286945e-09 -1.911630094182999e-09 1.3045298834437156e-09 -9.596453638495626e-10 3.0008740241238596e-10 -1.2206613585017615e-09 -5.9932292784678565e-09 -1.6629753636630308e-09 6.97288585876231e-11 8.041784709976204e-10 2.667512902402769e-09 -6.696668645181205e-10 1.6954610572474078e-09 3.6185317451150164e-10 -2.089940587149697e-09 -1.8002307779369696e-11
PC_3 1.5498784452344174e-05 2.1409543707149322e-07 -1.2840209602774672e-06 9.528732936056094e-05 -8.570260258829232e-06 1.1278492545810035e-07 -1.3961913973470915e-09 1.8945867654382696e-07 -1.0916213798627874e-09 0.04039202406566882 0.0010958540620993032 0.0021657584380114954 0.0008916622720659924 -0.007721546569462679 0.0033964886950723474 0.0056523176065760615 -0.005234952290723675 -0.0012407951007342934 -0.0002677561802756285 0.0007533099602662426 0.006852060945604996 0.003965671873814337 -0.0035488985439234336 -0.014616960778214519 6.509808834861809e-05 -0.0009425412441849418 0.005320853378771652 -0.0009641223778296087 0.008215397725975408 3.78699427275236e-05
PC_4 -1.0695826045036741e-05 1.2480423582224139e-05 -9.935065822389472e-06 1.277526504454234e-05 6.9811265271706205e-06 7.284238366819181e-07 -5.788959806005567e-09 -2.445995161591558e-07 2.0718392305875603e-09 0.0010958540620992713 0.13762157356219432 -0.006741936103155077 0.0084288804411637 -0.006802966164460154 -0.0014971797203279487 -0.002010927416437967 -0.0033694714780044543 -0.010172617091953436 0.002152731861579007 0.007984515087372796 -0.01479904095305216 -0.009324022918908487 0.0094131021715177 0.008005742816787212 -0.004726133430069948 0.0038209184737081755 -0.005089847851562821 -0.0014007720491372626 0.005167704082372167 -5.470223112820802e-05
PC_5 -1.2650199164934274e-05 3.783414339178728e-06 -1.1393874379221426e-05 -0.0003369724624934663 3.200570103968166e-05 4.463860156334548e-07 -3.5161047514761672e-09 -7.448469448103185e-07 5.109616245195812e-09 0.002165758438011477 -0.006741936103155103 0.18343009560299747 -0.003300126298031536 -0.006067445930938043 0.0009484647174410558 0.0069138705512892615 -0.011528562766342346 -0.002718190328861113 -0.012033938513888313 -0.011201978053223996 -0.0018443563892191607 -0.015181755931314347 0.009613538131605516 -0.0208777459545782 0.007302402630270547 0.005914388118921884 -0.0008102290740117688 -0.0021204634573302704 0.01083769693489221 1.157996221355709e-05
PC_6 -4.675903975995304e-05 -1.0156480106595798e-05 -3.5360671671126094e-05 5.173952948601181e-05 -1.2380609622926966e-06 5.641302134928318e-07 -4.017397157711711e-09 -6.111725085813321e-09 1.3627039570379888e-10 0.0008916622720659922 0.008428880441163699 -0.0033001262980315253 0.22793337867747174 0.004657946097738383 0.011074610853721086 -0.013893626407242418 -0.005728618512207897 0.005994716225615744 -0.010978152997592984 -0.0009401096982289048 0.0013025133620772765 -0.018860051447451887 0.01008459591807129 0.021527119612674884 -0.007167800347706334 -0.0007213879844107241 -0.010245523118177986 -0.003651446885319694 -0.007915211724354266 -1.3620999459496844e-05
PC_7 6.796295990654407e-05 -3.2380151306307895e-06 8.623990277757362e-06 0.00010180140615784962 -1.0239415227506078e-05 -1.1723337591293002e-07 6.054077499035295e-10 2.2956720449535927e-07 -1.441237175552823e-09 -0.007721546569462661 -0.006802966164460142 -0.00606744593093805 0.004657946097738374 0.28074949632659485 0.010283247052342149 -0.0020675228916351217 -0.013319503234769626 0.01222579548158848 0.004864211621167974 0.0287486202420233 0.010866645650169978 -0.030367151425268933 -0.019652200959908897 0.021271091045245685 -0.010251517612490957 -0.007297616759756292 0.0012539221492753874 0.010702991128740423 -0.011977802858176415 1.9724320629087797e-05
PC_8 -0.00012336991487363786 -4.945623839161991e-06 3.5028108711513947e-06 0.00015457174400096679 -1.9858033178795305e-05 -2.7355024742902077e-07 1.881504484656566e-09 5.720628399827106e-07 -4.519863300303273e-09 0.003396488695072365 -0.001497179720327951 0.0009484647174409984 0.011074610853721077 0.010283247052342157 0.30214222712669375 0.01241437800271755 0.013161567997978433 -0.008270179952446536 -0.005239602650192483 -0.013687086482784772 0.01116920838035003 0.025743789702345768 -0.017974851035192814 0.007818263252267948 0.02045115525293739 0.005182229777367433 -0.0027272142337077423 0.0033419284119748515 -0.014820631663505992 9.149867072345496e-06
PC_9 5.2154210556279175e-05 -5.077026353240485e-07 1.457900340286352e-05 0.0004224901242436779 -2.3856212725557594e-05 -2.8955216107418733e-07 1.6167639458440706e-09 4.0171733796752513e-07 -1.9116300941814536e-09 0.005652317606576069 -0.002010927416437938 0.0069138705512892685 -0.013893626407242418 -0.0020675228916351377 0.01241437800271751 0.40887942651195086 0.00983920868709345 0.0008131427214963017 -0.026427300721396648 0.015699087249109806 -0.004318772859049489 -0.0020889452407766526 -0.015463851224070686 -0.006983458685880852 -0.009574357636795492 -0.0015349165350221478 0.0008942362655852379 -0.007483154192293587 0.02127657958249559 1.032540860051763e-05
PC_10 -3.905018721298336e-05 -4.9012708198733775e-06 -1.8439997592199156e-05 -0.00017077668076515373 8.321704720822573e-06 1.2055864969557044e-07 -1.9561279113804367e-10 -1.7485631661881998e-07 1.3045298834405847e-09 -0.005234952290723733 -0.0033694714780042297 -0.011528562766342364 -0.005728618512207863 -0.013319503234769676 0.013161567997978465 0.009839208687093454 0.49471930815890686 0.0229742676110213 -0.007803746062123159 -0.006911798797739236 -0.00462417728519839 0.015238831485486784 -0.0001874370215303321 -0.0064302398196981764 0.014808582216363615 0.004860683416443197 -0.0040049866375973355 -0.002594452010833225 -0.012895015133301664 8.756499866445582e-05
PC_11 -1.0722264204405468e-05 7.887417510991638e-06 -6.06997314234721e-06 -5.324577136348282e-06 -2.2104929413936362e-07 3.5057369899194606e-07 -2.656624084243975e-09 6.459333202691611e-08 -9.596453638495337e-10 -0.001240795100734297 -0.010172617091953414 -0.002718190328861105 0.005994716225615733 0.012225795481588468 -0.008270179952446543 0.0008131427214963094 0.022974267611021344 0.46328951067918644 0.002347678221142244 -0.007435353082106206 0.02155681886673323 0.022950291232918838 -0.005859401965456982 0.016084045989357254 -0.02276468158320043 -0.01033774482412758 0.0031734314333586077 -0.0015030670628664615 0.033648758993474706 2.4719661468836948e-05
PC_12 -9.276977921511594e-05 -3.620052125118399e-06 -1.226276984768051e-06 -0.00011134480518560883 6.722131058402302e-06 -2.189956778637445e-07 1.899424838729316e-09 -9.208945510550539e-08 3.0008740239946277e-10 -0.0002677561802756295 0.0021527318615789624 -0.012033938513888346 -0.010978152997593 0.0048642116211679845 -0.005239602650192437 -0.026427300721396582 -0.007803746062123008 0.0023476782211422427 0.5190726167230023 0.02492760240428147 -0.009296100425899293 -0.01825896271710172 -0.003074830260587144 0.02827548050418507 0.013904635677560945 0.013547084803043166 0.015221703783852916 0.01771588119425906 0.006825579817059484 3.311956376385844e-05
PC_13 2.0523540080061245e-06 -7.924822849242484e-06 1.783471335050058e-05 -4.565650501400741e-05 5.131429137320784e-07 -6.681306252786559e-07 5.052910263954219e-09 9.744454092681466e-08 -1.220661358518156e-09 0.000753309960266255 0.007984515087372773 -0.011201978053224081 -0.0009401096982289024 0.028748620242023345 -0.013687086482784756 0.015699087249109834 -0.006911798797739255 -0.007435353082106207 0.024927602404281483 0.5370109600237739 0.022808881178131235 0.0005527579992701295 -0.005621673252775719 0.022939692268588576 0.016914436764945116 0.006859013843171776 -0.02755321493257285 -0.01863555290994605 -0.00752735411398846 4.885765263549853e-06
PC_14 -4.682473043361694e-05 9.123597558894956e-06 5.427108676383991e-06 0.0005434100233206292 -4.038342203480868e-05 2.0651376565905748e-08 8.305503465950105e-11 8.856186171867067e-07 -5.99322927846091e-09 0.006852060945605005 -0.0147990409530521 -0.0018443563892191238 0.0013025133620773036 0.010866645650169955 0.011169208380349934 -0.004318772859049501 -0.00462417728519837 0.02155681886673322 -0.00929610042589935 0.022808881178131162 0.5244201088206337 -0.003652483814229034 0.004684034084353498 0.00797753807558695 -0.005397230710768765 0.0015633115178848832 -0.00034807557098356646 -0.03873185403152438 0.012894632514301714 1.4652240235110349e-05
PC_15 -8.359390238313691e-05 -8.060484736250993e-06 9.30948863039625e-06 0.0001535760691927453 -1.0673109624581322e-05 -4.667445585618289e-07 3.6085613841231696e-09 2.4041012375942395e-07 -1.6629753636707922e-09 0.003965671873814348 -0.009324022918908484 -0.015181755931314374 -0.018860051447451866 -0.030367151425268916 0.02574378970234574 -0.0020889452407766517 0.015238831485486689 0.022950291232918855 -0.01825896271710176 0.000552757999270107 -0.0036524838142289765 0.6107278184326662 -0.010689991070337605 0.011310262377677245 0.005525976477557219 -0.0023021938129603957 0.005968194582319551 0.0011263439199062958 -0.023196906957517388 -1.583542780284282e-05
PC_16 -4.749350366165945e-06 -4.451652322090108e-06 -4.065766481806051e-05 3.0157514489386274e-05 -9.34369335183082e-07 8.274164262091432e-07 -5.726384185866439e-09 -3.61213695659268e-09 6.972885859760135e-11 -0.003548898543923437 0.009413102171517715 0.009613538131605573 0.010084595918071296 -0.019652200959908904 -0.017974851035192804 -0.015463851224070702 -0.00018743702153023228 -0.005859401965456972 -0.0030748302605871445 -0.005621673252775742 0.004684034084353455 -0.010689991070337636 0.6397293145891915 0.0126423366766408 0.008256861907174775 0.004622940138371592 0.018206064455884397 0.029746322856710986 0.012247360304446366 -7.34003617424921e-05
PC_17 -4.6569863900839775e-05 1.3869935187869131e-05 1.732879478076183e-05 7.189309712641501e-05 -1.3670008449323998e-06 2.899553438384343e-08 -1.08291446456338e-09 -5.7671473092539146e-08 8.041784709998808e-10 -0.014616960778214535 0.008005742816787197 -0.0208777459545782 0.021527119612674867 0.0212710910452457 0.007818263252267933 -0.006983458685880854 -0.006430239819698174 0.01608404598935725 0.02827548050418507 0.02293969226858859 0.007977538075586942 0.011310262377677252 0.012642336676640768 0.6950558455037269 -0.02998333273502232 -0.01970891544991939 -0.026053209056440506 -0.017878963308050413 -0.05161270215258196 4.76741996357373e-06
PC_18 -1.2655404882398667e-05 4.694437114907696e-06 -4.320455107367137e-05 -0.00023267381035419512 1.8933309931554077e-05 1.1870588138801854e-06 -8.846918497752822e-09 -4.0859708268780584e-07 2.6675129024198297e-09 6.509808834857691e-05 -0.004726133430069879 0.007302402630270631 -0.007167800347706333 -0.010251517612491002 0.020451155252937357 -0.009574357636795554 0.014808582216363412 -0.02276468158320045 0.01390463567756097 0.016914436764945154 -0.005397230710768886 0.00552597647755724 0.00825686190717476 -0.029983332735022312 0.705177712394588 0.006435640468985552 -0.018972450933143446 -0.0058708702309853075 0.009568752466268308 -0.0001088453263893613
PC_19 2.3553552925713522e-05 -7.830954250536624e-07 -2.0606511530872343e-05 0.0001321105790348313 -1.030573092513739e-05 4.687918081915726e-07 -3.3537431736750525e-09 1.6346762551652305e-07 -6.696668645085057e-10 -0.000942541244184933 0.0038209184737082 0.005914388118921929 -0.0007213879844107344 -0.007297616759756303 0.005182229777367431 -0.0015349165350221638 0.004860683416443649 -0.010337744824127578 0.013547084803043168 0.006859013843171752 0.0015633115178848498 -0.0023021938129603927 0.004622940138371541 -0.019708915449919383 0.006435640468985799 0.722554243378071 -0.0014345295143023266 0.008500883694073678 -0.0014285599995760418 0.00018990420318608242
PC_20 -5.387016063683047e-05 -3.800273889223889e-06 -3.9854513481119944e-05 7.848554732988988e-05 4.354449073953172e-06 7.195205846849002e-07 -4.366421108462831e-09 -1.992907093211994e-07 1.6954610572534601e-09 0.005320853378771649 -0.005089847851562752 -0.0008102290740117381 -0.010245523118177986 0.0012539221492753735 -0.002727214233707726 0.000894236265585225 -0.004004986637597258 0.0031734314333586163 0.015221703783852914 -0.027553214932572852 -0.0003480755709835988 0.005968194582319529 0.018206064455884404 -0.026053209056440534 -0.018972450933143425 -0.0014345295143023682 0.6978405168192175 0.03903882915482798 0.0014667238389549067 4.294175688087573e-05
PC_21 -9.073225327823917e-05 7.082633556001237e-06 -1.4817341788806603e-05 -9.532794755617164e-06 4.51753769368785e-06 3.9416736689912427e-07 -2.268289344690764e-09 -1.0121933314510788e-07 3.61853174507119e-10 -0.0009641223778296046 -0.0014007720491372687 -0.002120463457330286 -0.003651446885319701 0.01070299112874044 0.0033419284119748796 -0.007483154192293578 -0.0025944520108332073 -0.001503067062866462 0.01771588119425906 -0.018635552909946007 -0.03873185403152438 0.0011263439199063066 0.029746322856710954 -0.01787896330805038 -0.005870870230985323 0.008500883694073667 0.03903882915482797 0.7637843084858758 0.006373239466674062 6.750185137937192e-06
PC_22 9.745966606435778e-05 -2.0281121578551156e-05 3.323345641911773e-05 -0.00025121126987238035 4.193486285738295e-06 -1.508628620417182e-06 1.2405676135250206e-08 1.4135270306964598e-07 -2.089940587176179e-09 0.008215397725975425 0.005167704082372101 0.010837696934892107 -0.007915211724354231 -0.011977802858176394 -0.014820631663505956 0.021276579582495646 -0.012895015133301817 0.0336487589934747 0.006825579817059453 -0.007527354113988482 0.01289463251430188 -0.02319690695751737 0.012247360304446432 -0.05161270215258197 0.009568752466268222 -0.0014285599995759628 0.0014667238389549449 0.006373239466674059 0.7449577429843385 -9.30617937049527e-05
proband 3.6507584276055484e-07 -2.7915368774272444e-08 3.852894627987491e-08 1.142623947191346e-06 -1.088614335309167e-07 -1.8881564142312317e-09 1.6217695625293588e-11 2.5230271612974604e-09 -1.8002307779331348e-11 3.7869942727521785e-05 -5.470223112820885e-05 1.1579962213556852e-05 -1.3620999459497049e-05 1.9724320629087004e-05 9.149867072346304e-06 1.0325408600517589e-05 8.756499866447476e-05 2.471966146883742e-05 3.311956376385826e-05 4.885765263550142e-06 1.4652240235110506e-05 -1.5835427802841688e-05 -7.34003617424912e-05 4.7674199635724765e-06 -0.00010884532638934187 0.00018990420318607795 4.2941756880876016e-05 6.750185137937123e-06 -9.306179370495393e-05 1.4217487132509507e-05
