(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00468993669378271 -0.442827176139586 0.0170968155400302 -0.0166021104917086 0.908026302038585 -0.465893055298978 0.00015536749509818 -8.51163497794379e-06 -0.000318998960142131 4.49793940492722e-05 -0.000545929601343856 5.88646022852614e-05 -0.00023192060441632 -0.000170660352331716 -9.35302359196677e-05 0.000345434530261642 8.0004716265125e-05 0.0001363076951149 0.000344531704925761 0.000133958080807371 0.000345975421557364 0.000451593251596251 -0.000261679372360252 0.000160796590854841 0.000139237681329335 0.000127859997426143 0.000632644452287618 -0.000845695842642332 -0.00106412050448871 9.51783995388975e-05 0.000140825439665442 0.000977065819798912 0.000615761239942515
covarSEX -0.442827176139586 4488251.57631713 53853.1711514894 -53873.2704207676 -8984472.51022037 4496427.38286219 -2.86669643839612 -7.97567818547253 2.63231984504518 1.10781931801547 -3.52723374457309 5.87807727649539 1.16546483673307 -2.4051744715628 4.63719169955598 1.46371503982436 4.11364696663221 -1.14176496359284 1.01611999906573 -0.690817313518096 4.12640884254695 -1.67512480962802 -4.7417924098985 -7.69050105325034 -5.11727420071546 5.04011974374344 7.82865508629055 -4.08414777894682 -7.47281428796945 13.9254758101637 -7.34873575851524 3.65260916642614 8.00030886384807
covarYOB 0.0170968155400302 53853.1711514894 1016.43032777175 -1016.83326842433 -107801.178266529 53950.5085803519 -0.0284535043667341 -0.128463371670779 0.0142792771252144 -0.0453739139063974 -0.0229235872813312 0.0413666290149336 0.0062308148217885 0.0709236500886425 0.049530927287191 0.080008564550051 0.0899531486008597 0.0611770201958417 -0.00403099077563154 0.0463718911429668 -0.0228314764112555 -0.0871657948715849 -0.0629649009985066 -0.0805464448146732 -0.0752757517690925 0.016235452687935 0.0781703199283718 -0.0923734785411558 -0.0371556073712696 0.230079785217543 -0.1935815853069 0.0999046404245317 0.0583702898165461
covarYOBsq -0.0166021104917086 -53873.2704207676 -1016.83326842433 1017.24666937163 107842.497447316 -53971.7302018522 0.0281930292434991 0.128647012092456 -0.0142026013282922 0.0454655362331627 0.0229620513152442 -0.0417388067388108 -0.0059397631251528 -0.0710957719880927 -0.0493598796701911 -0.0797482732059287 -0.090024962289758 -0.061472341248169 0.00423572989379011 -0.0466503029021908 0.0229790435267429 0.0873554211001218 0.0628260471269198 0.0806514264176492 0.0751327059721644 -0.0161381876188453 -0.0780344872147027 0.0924720903585642 0.0365689469571549 -0.231163769932141 0.194070059856834 -0.0993585107056814 -0.0584627594361263
covarSEX_YOB 0.908026302038585 -8984472.51022037 -107801.178266529 107842.497447316 17985086.5391696 -9001027.39380778 5.71756218074678 15.9646486969174 -5.25991179021099 -2.2267553096053 7.08136228597302 -11.7698939587229 -2.29743489431664 4.79694413629439 -9.28197585279133 -2.92216494761839 -8.25566047155214 2.29051594257551 -2.02005915895649 1.3847845813255 -8.27131399228962 3.35224621532748 9.50129588457543 15.3991972276315 10.2325747765754 -10.0827819827826 -15.6395975961675 8.20002546286924 14.8984165600558 -27.9919744331727 14.7203336663136 -7.24025012230954 -16.0377898770512
covarSEX_YOBsq -0.465893055298978 4496427.38286219 53950.5085803519 -53971.7302018522 -9001027.39380778 4504806.9407724 -2.85127270691794 -7.98942569912163 2.62781292846066 1.11903121424827 -3.55429208202622 5.89225414626501 1.13204491088526 -2.39180211140421 4.64504675369088 1.45848609979573 4.1421916723781 -1.14875459480242 1.003812136249 -0.693952889477194 4.14518470387552 -1.67703908084461 -4.75961003225503 -7.70907121979965 -5.11556267178663 5.04277971195316 7.81129038533679 -4.11595855729601 -7.42560393310499 14.067296888656 -7.37192144510969 3.58740153067403 8.03781122560989
covarPC1 0.00015536749509818 -2.86669643839612 -0.0284535043667341 0.0281930292434991 5.71756218074678 -2.85127270691794 0.00478347533441721 -0.00068673991434045 -0.000314776734948119 -0.000102573588300699 -0.000169754746302772 4.84098455134704e-05 2.7689764493789e-05 -9.57877208433353e-06 -2.42644553762243e-05 3.95700136219293e-05 0.000107195552611683 0.000669969190019852 -0.000231594120710616 -0.000262432405294996 -0.000766247844322721 -0.00070227048861847 0.000337204656636668 8.53414739039075e-05 0.000244502531169003 0.000103594369853133 0.00014558471759763 -0.000651495273749105 -0.000404759312816222 5.13790375554335e-05 0.000410425871887316 -1.26067095768087e-05 -0.00048314517562875
covarPC2 -8.51163497794379e-06 -7.97567818547253 -0.128463371670779 0.128647012092456 15.9646486969174 -7.98942569912163 -0.00068673991434045 0.00441998651704806 0.000364511250157407 0.000353644258164966 -0.00017786624119078 -0.000143354035752704 -0.000108090744537392 0.000195686120739254 -2.31462837763509e-06 -4.55158501072892e-05 -8.36741538080676e-05 -0.000271162769278063 0.000184650925533294 -0.00027422348085828 -5.40536605878959e-06 -2.16160127333912e-06 0.000159626803192493 4.35452230508171e-05 -0.000147359962943122 -6.87870926855117e-05 6.12958786653259e-05 7.39947677240712e-05 -0.00015523688381435 -0.00019821737346502 0.000162101488865066 -2.55589789429258e-05 0.000157244184216988
covarPC3 -0.000318998960142131 2.63231984504518 0.0142792771252144 -0.0142026013282922 -5.25991179021099 2.62781292846066 -0.000314776734948119 0.000364511250157407 0.00467948643724958 0.000170956796806704 0.000874566029041225 -1.08380719501328e-05 0.000418573192453291 -6.93186194911873e-05 -0.000568313739822531 -6.71086826855677e-05 0.000204408774932154 4.00750671625206e-05 -0.000572251235896603 -2.15056126058923e-05 -8.79800596464454e-05 0.000130771824866212 -0.000403604373153544 -0.000412135931325587 0.000239200855381887 9.22726062546977e-05 -0.000336647084519748 4.83135528015839e-05 0.000274301827471737 -0.000250966771210235 0.000618591715742448 -0.000224422412593569 0.000612370848376777
covarPC4 4.49793940492722e-05 1.10781931801547 -0.0453739139063974 0.0454655362331627 -2.2267553096053 1.11903121424827 -0.000102573588300699 0.000353644258164966 0.000170956796806704 0.00466629822799795 0.000821211345915638 -0.000155476621295726 0.000236956863717378 -0.000670073166368874 0.000163626894719297 0.000139689686841296 0.000206885792771082 -0.000564983576093716 -0.000298213251794528 -1.89981100802809e-05 1.20681751060822e-05 2.70699431554835e-05 4.37411062544107e-05 -0.000287109951052356 -6.52606903101717e-05 8.95252329061198e-05 -0.00010386356617186 3.88569781724711e-05 -1.23442511837577e-05 -0.000151129439462979 0.000496208438197682 0.000369484524764444 4.65664071351501e-05
covarPC5 -0.000545929601343856 -3.52723374457309 -0.0229235872813312 0.0229620513152442 7.08136228597302 -3.55429208202622 -0.000169754746302772 -0.00017786624119078 0.000874566029041225 0.000821211345915638 0.00473767484177628 0.000123615054225701 0.000511231233359936 -0.00030919734765236 -0.000258334925183157 -0.000216688343977226 -0.00035035708311295 0.000114661312783142 -0.000502753121350202 0.000124421367163171 3.8826916119938e-05 -3.503036863454e-05 0.000288427480427603 -8.4928793001211e-05 9.10646775790979e-05 1.54177123277609e-05 -0.000191053351199752 -7.95908011921226e-05 0.000102693792075838 0.000161303735561504 0.00058560079216275 -0.000105685087944287 -0.000133110143513985
covarPC6 5.88646022852614e-05 5.87807727649539 0.0413666290149336 -0.0417388067388108 -11.7698939587229 5.89225414626501 4.84098455134704e-05 -0.000143354035752704 -1.08380719501328e-05 -0.000155476621295726 0.000123615054225701 0.00426191407952298 -0.000109647377275712 -4.48277138960502e-06 7.21028670310069e-05 -3.86583509923261e-06 -0.000114163690438017 -2.31417580100479e-05 -9.22459648896808e-05 -4.41135726843608e-05 -7.96676784470455e-05 -8.02787022062578e-05 0.000132345071465312 -0.000178987360770068 -2.40001868917781e-05 -0.000121872544254842 -0.000150420217429661 0.000344053234858323 0.000379336724981628 0.000278909629786875 -0.000459312877822375 0.00021823031064036 -0.000331401493164526
covarPC7 -0.00023192060441632 1.16546483673307 0.0062308148217885 -0.0059397631251528 -2.29743489431664 1.13204491088526 2.7689764493789e-05 -0.000108090744537392 0.000418573192453291 0.000236956863717378 0.000511231233359936 -0.000109647377275712 0.00456106918737763 0.000272348878489126 -0.000116640565684553 -5.4102201680653e-05 0.000531240575047642 0.000163874228638087 0.000145381488443852 -0.000213485843046157 -0.000225988616248638 -2.00941610908062e-05 -0.000207598392371979 4.96025242454835e-05 9.42240719434198e-06 -0.000158089392723591 -0.000113511253735438 -0.000308546235763541 3.68108464700213e-05 0.00010115809330395 0.000456708777177565 -6.89505447734684e-05 0.000320449696599017
covarPC8 -0.000170660352331716 -2.4051744715628 0.0709236500886425 -0.0710957719880927 4.79694413629439 -2.39180211140421 -9.57877208433353e-06 0.000195686120739254 -6.93186194911873e-05 -0.000670073166368874 -0.00030919734765236 -4.48277138960502e-06 0.000272348878489126 0.00455562278084635 0.000161375453215693 0.000225674394262473 -0.000342153287497636 8.50380119338539e-05 -0.000110269845410207 -0.000133477733632386 -0.000193150946712649 9.75222025569955e-05 -2.46513988032818e-05 -0.000307311385853988 -7.07829113772789e-06 4.26590517919247e-05 -7.00711893923254e-06 5.33496938067255e-05 0.000136723127588137 -0.000156153189042136 -0.00073627295193245 1.5663711158286e-05 0.00032995192848623
covarPC9 -9.35302359196677e-05 4.63719169955598 0.049530927287191 -0.0493598796701911 -9.28197585279133 4.64504675369088 -2.42644553762243e-05 -2.31462837763509e-06 -0.000568313739822531 0.000163626894719297 -0.000258334925183157 7.21028670310069e-05 -0.000116640565684553 0.000161375453215693 0.00432952616318299 -0.000138731719092819 1.56203532608224e-05 -0.000222933493847724 4.60006385683645e-05 -0.000301661078706104 0.000122684524158862 9.68919911429785e-05 0.000240860835531477 -0.000187001865537998 -0.000121186432789322 -0.000329053608764877 -0.000104252795248325 0.000510028816685041 0.000114701918364891 -0.00053996886418205 -0.000168045318779452 0.000479420616416402 -0.000318425154207832
