 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003632600134581124 5.711142529648653e-07 -3.165088481264325e-06 -5.81434218516636e-07 8.383578597117966e-07 -1.3260755681283131e-07 1.548836449000978e-07 1.565464667923898e-06 7.203710347436188e-07 5.084376137274147e-07 -3.3635256431617485e-07 7.421042817765593e-07 -3.049400870240744e-07 7.646050121787002e-07 1.2544777959030474e-07 -9.299150032327576e-07 -5.745712204736737e-07 -5.017221652322749e-07 4.951585689438038e-07 1.2036509915121468e-06 4.065911809318675e-07 1.2196126470861925e-05 1.1486459052490857e-05 2.6489795713379688e-06 -5.074162060675575e-05
PC1 5.711142529648654e-07 1.2909824080670119e-06 -1.0389332639950983e-06 -1.8847244863734506e-08 -3.520248070430771e-08 -1.747989300504822e-07 3.288238602041516e-08 1.4299426044341088e-07 1.6505623292463028e-07 -3.1124434402957714e-08 1.5148444982025836e-07 -6.748423326299367e-08 3.266611564174391e-07 -8.32137986961937e-08 -1.4037324966907872e-07 -3.132426265840302e-07 -2.5192102021416634e-07 -1.6676855447477187e-08 -1.6932737607666488e-08 9.657076666213044e-08 2.654754023689585e-09 1.0764410230401888e-06 7.464393997694846e-07 2.169071784747036e-06 1.0948810544482272e-06
PC2 -3.1650884812643234e-06 -1.0389332639950983e-06 2.7418668116084454e-05 4.5064779079583346e-07 9.834630837218663e-07 -9.765844986056049e-08 -3.8525203163569604e-08 -2.188555206192961e-07 2.7096905222924475e-07 2.9069107144286856e-09 -4.506133283682764e-08 -8.903578364185357e-08 -2.86703808471271e-07 2.778610910400213e-07 -3.819541343485095e-07 2.6640237122564653e-07 -1.157777605775513e-07 6.511367211488178e-07 8.88910624622114e-08 -3.1852082721131694e-07 9.239082375771653e-08 3.3850964283698305e-08 -1.338548925366023e-06 2.46601069286152e-06 1.6685072956995123e-06
PC3 -5.814342185166359e-07 -1.8847244863734483e-08 4.50647790795834e-07 2.585037245773349e-06 5.3902292351805164e-08 5.441905542140611e-07 2.4761348012892534e-08 1.0701140378161858e-07 -9.569613619165027e-08 -4.994205852826825e-07 1.7907780355333802e-08 1.6552278567948846e-07 1.2990371716268756e-07 -4.2001042284945706e-07 -7.485818575007926e-08 -5.560037967880289e-09 1.9441089171333775e-08 -1.4023408412717903e-07 -3.28743065595071e-07 2.090895046868497e-07 7.918417927425393e-08 7.198692407828835e-07 1.0648842476637633e-06 -1.4289071704955974e-06 -1.341783635238364e-06
PC4 8.383578597117967e-07 -3.520248070430766e-08 9.834630837218667e-07 5.390229235180512e-08 4.6682364998589016e-06 1.0535412291582146e-06 -3.1133366658192946e-07 1.0651017128899333e-07 -8.015051660815395e-07 2.0443352289774386e-07 1.8157026751075864e-07 3.937583957950315e-08 -4.042248814820219e-07 -2.1264249213020007e-07 -8.409223216060849e-08 -3.268859439333516e-08 8.363164694201114e-08 1.279445099801117e-07 -1.7528339540806034e-07 -1.0081784573836733e-07 2.3934736224277696e-08 2.4151213562323356e-06 7.454992660701671e-07 3.977900764112264e-06 -5.161708425079308e-07
PC5 -1.32607556812832e-07 -1.7479893005048222e-07 -9.765844986055972e-08 5.441905542140608e-07 1.0535412291582146e-06 8.928993359268479e-06 1.610380765252666e-07 7.889606670244257e-07 -5.216913539530039e-07 -1.7327501341755126e-07 -2.492456067346239e-07 -6.536915456220037e-07 3.7036994509460496e-07 -5.749705564734061e-07 2.4535030752876573e-07 -3.916196808528075e-09 -8.872029029246966e-08 4.2865399417212906e-07 -1.6118497233359535e-07 3.445798527468865e-07 1.2354281654372742e-07 3.349783628432256e-07 -1.4988483423828692e-06 4.89172266188421e-06 3.9281442066201345e-07
PC6 1.5488364490009782e-07 3.288238602041518e-08 -3.852520316356942e-08 2.47613480128926e-08 -3.113336665819296e-07 1.6103807652526662e-07 8.80995715177716e-06 1.529048057253201e-08 8.649780519310327e-08 4.374325988598369e-08 3.365067731333804e-08 -1.4269865743062303e-07 1.1007881508654472e-07 -2.4545074951499257e-07 -3.386820743832202e-08 2.9670138828942022e-08 -2.9000813147450082e-08 2.698010650428634e-07 -9.833719797828154e-08 -1.947798781016573e-08 -2.5501131143652176e-07 4.728716865551342e-09 6.629315474894206e-08 -1.2852599149502541e-06 3.060624885252268e-06
PC7 1.5654646679238973e-06 1.4299426044341088e-07 -2.1885552061929635e-07 1.0701140378161848e-07 1.0651017128899335e-07 7.889606670244255e-07 1.529048057253219e-08 7.242248003107082e-06 4.254057609405254e-07 -1.3441450647991003e-07 -7.52765873245279e-08 6.05129491105638e-07 1.0309468069266899e-07 3.125479425437565e-07 -6.937448406181836e-08 -3.5838555195335483e-07 -1.43265287666526e-08 -5.115733297177905e-08 3.871759981420058e-08 1.8019186410159837e-08 -1.7544122085184364e-07 -1.1102993483430407e-06 4.093632438410579e-07 1.333147294347964e-06 1.3016466364242283e-06
PC8 7.203710347436189e-07 1.650562329246302e-07 2.7096905222924475e-07 -9.56961361916503e-08 -8.015051660815393e-07 -5.216913539530039e-07 8.649780519310308e-08 4.25405760940525e-07 7.840133462305599e-06 1.5846875969980503e-07 2.2278380062104793e-07 -2.2162359878239951e-07 2.3019284695100296e-07 -4.092406323216679e-09 -6.085422595414347e-08 -1.908109436309353e-07 9.641403193982239e-08 8.036002726732246e-08 -1.5064517231293322e-07 -2.2246802674993345e-07 1.7101385306195852e-07 1.4175366912813142e-06 -4.2838260515989436e-07 -1.2435384874756067e-06 1.9495161536043396e-06
PC9 5.084376137274144e-07 -3.112443440295775e-08 2.9069107144285967e-09 -4.994205852826825e-07 2.0443352289774394e-07 -1.732750134175512e-07 4.374325988598363e-08 -1.344145064799101e-07 1.5846875969980506e-07 7.0554908839660145e-06 -6.015350606705673e-08 -1.5432718099897678e-07 -1.384269439301809e-07 -9.209020082797115e-09 -2.632214074974803e-07 1.4708369424874475e-07 2.8224150239957473e-07 2.8693396680577104e-07 -1.742396720268152e-07 -1.5394019308830525e-07 -2.329899352411967e-07 2.0696829066434186e-07 4.329476151767808e-06 1.1152998712748624e-06 -3.6756984079006565e-06
PC10 -3.363525643161752e-07 1.5148444982025836e-07 -4.506133283682789e-08 1.790778035533383e-08 1.8157026751075864e-07 -2.492456067346241e-07 3.365067731333815e-08 -7.527658732452795e-08 2.2278380062104771e-07 -6.015350606705667e-08 6.722220176338296e-06 -1.9214228083957618e-07 2.34919348745349e-07 -3.219400252086619e-07 -5.688915109938458e-08 -1.1028043587954597e-07 -3.507828396606646e-07 1.681012606175271e-07 2.1468378785637616e-07 2.2045611880339805e-07 -9.781797574231894e-09 7.271246350816653e-07 1.9006524979174095e-06 -9.89486362130726e-07 -6.573768935613669e-07
