 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00027906399246485983 2.5206204622540987e-07 -2.0826348784555147e-06 -3.8815565065718184e-07 -5.8759959209349184e-08 -2.959247915299323e-07 -3.757522714735953e-07 6.507463883671603e-07 4.14868056551617e-08 7.317893031331543e-07 -1.411419295744584e-07 -4.489508703501805e-07 5.971242482407452e-08 1.0633273877111021e-07 7.000632607630896e-08 -4.7192032452344674e-07 -1.2899641574725048e-07 3.1515813283638254e-07 -4.4014062523140875e-08 5.890666946258599e-07 3.663023844808526e-07 9.266445038094261e-06 -2.8576200191541205e-06 -1.705655594695777e-05
PC1 2.5206204622541035e-07 9.003384886314445e-07 -6.169063747089594e-07 5.503492194068226e-08 -4.192662121333017e-08 -3.434140536792135e-08 -1.870925413634925e-08 5.4643965007261794e-08 1.048531367620839e-07 -2.178522689350884e-08 4.2118034318082846e-08 -2.9891076900013155e-08 2.1989180913217723e-07 4.3806725638889576e-09 -9.749924506583846e-08 -1.658670088269107e-07 -1.368565550002778e-07 1.0953009240744752e-08 5.4639901103244194e-08 3.0802364957456864e-08 1.6705174443504058e-08 -3.0152740780987683e-07 1.9220044019449273e-06 1.713105216330096e-06
PC2 -2.0826348784555155e-06 -6.169063747089595e-07 1.7316797625415567e-05 1.9010550748926352e-07 5.636914134983573e-07 -2.2158584065050546e-07 -7.667326761958146e-08 3.0464547871527274e-08 1.074881681071638e-07 8.168959229175871e-08 -9.886353753473093e-09 1.0095280734711008e-07 -1.0113158307604421e-07 1.2989042790063354e-08 -1.4440294292857297e-07 1.2607329232843445e-07 -1.5530418236317427e-07 1.5291132422509085e-07 -1.5776685890049673e-08 -7.762952551897735e-09 7.146990121712508e-09 1.2478844871700496e-06 -1.48707641604839e-07 1.3183822932304492e-07
PC3 -3.8815565065718173e-07 5.5034921940682234e-08 1.901055074892636e-07 1.8716131840602414e-06 1.6648937010465822e-08 2.431872938551747e-07 8.955131597963449e-09 4.864207935963753e-08 -6.545020289295287e-08 -3.0063657898550986e-07 4.095232891676541e-08 1.2295077269761704e-07 6.895664121472882e-08 -1.5955398103740303e-07 1.206401470692414e-08 -1.4868882368513616e-08 1.5952494496358543e-09 -9.184496446485416e-08 -1.2508505030191294e-07 9.339226166020343e-08 3.289616802612252e-08 3.4991098239768165e-07 -3.103234846142925e-07 6.236360122730822e-08
PC4 -5.8759959209349336e-08 -4.1926621213330175e-08 5.636914134983574e-07 1.6648937010465812e-08 3.18578263416042e-06 4.0004680831249163e-07 -2.181573029519556e-07 -2.3430663544985715e-08 -3.1630506436369964e-07 2.643933309962715e-07 1.0108564550807504e-07 1.0100683940212684e-07 -1.95190108118655e-07 5.000353555744236e-08 -7.756287506695019e-08 -1.0729599092306772e-08 5.4575668216844225e-08 -1.8204638672543965e-08 -6.734208221185684e-08 -6.393530484126906e-08 -2.990052615398389e-08 1.091041191388146e-06 1.0160188950256127e-06 1.8780752468573056e-06
PC5 -2.959247915299321e-07 -3.434140536792137e-08 -2.215858406505056e-07 2.431872938551747e-07 4.000468083124916e-07 5.1281025242156515e-06 1.4929111020430478e-08 4.515574489426675e-07 6.792222519125886e-08 -4.568169485781519e-08 -7.049501698722189e-08 -2.8275992495651573e-07 1.7246218261538865e-07 -2.0706176370054476e-07 3.316517403273993e-08 6.260303346399664e-08 -5.715457829182595e-08 2.212365301459659e-07 -1.0099667921810613e-07 6.019978100743312e-08 8.67490374773845e-08 -6.279002476213508e-07 8.810379222241499e-07 7.131555787230258e-07
PC6 -3.7575227147359517e-07 -1.870925413634921e-08 -7.667326761958164e-08 8.955131597963316e-09 -2.1815730295195563e-07 1.492911102043051e-08 5.914617976457017e-06 2.5307959021988648e-09 3.4979603327039374e-09 6.379805000309667e-08 7.471494714373224e-09 -1.461245734798974e-07 1.3708590080404904e-08 -1.5647585430528974e-07 -1.9160035509323123e-08 -3.161912387593483e-08 -2.2640493069082735e-08 2.4838096649893715e-07 -6.795563087569241e-08 -2.30966602701549e-08 -1.0213483079749494e-07 3.226829369451104e-07 -1.8245562214285383e-06 3.240965989918931e-07
PC7 6.507463883671603e-07 5.4643965007261794e-08 3.046454787152718e-08 4.864207935963753e-08 -2.343066354498576e-08 4.5155744894266763e-07 2.530795902198864e-09 4.914396620598909e-06 2.1756151947132087e-07 -7.786427547122646e-08 -4.578020493155512e-08 3.337409314684405e-07 7.613023669582533e-08 2.6487668744089163e-07 -2.1986656060162173e-08 -1.5573420201554846e-07 -8.024812033875578e-08 -2.7634738101016995e-08 4.947398837506315e-08 -3.282101886910014e-08 -9.614163514275712e-08 -6.631350617536275e-07 8.057039562839248e-07 1.023354829257628e-06
PC8 4.148680565516229e-08 1.0485313676208393e-07 1.0748816810716367e-07 -6.54502028929528e-08 -3.163050643636996e-07 6.792222519125894e-08 3.497960332703998e-09 2.175615194713209e-07 4.962171240808642e-06 1.3645581381806868e-09 1.2200455686722663e-07 -2.0990690196437363e-07 1.1058238697714503e-07 -6.738385989943127e-08 6.713265242573745e-08 -8.204778155268822e-08 3.155372463998613e-08 6.299707899613507e-08 -2.835654209414075e-08 -6.60314185781684e-08 7.838448397951549e-08 -6.254373370490201e-09 1.2304818163498932e-06 1.0437701353167303e-07
PC9 7.317893031331542e-07 -2.1785226893508817e-08 8.168959229175863e-08 -3.0063657898551e-07 2.643933309962714e-07 -4.5681694857815035e-08 6.379805000309662e-08 -7.786427547122631e-08 1.364558138180706e-09 4.718710746792522e-06 -3.604633850896465e-08 -1.343750162793609e-07 -4.6825097452032935e-08 -1.1931995490223192e-07 -4.279373739580396e-08 4.251816419587626e-08 1.2493771261467555e-07 1.1414275212351154e-07 -1.7768754005062287e-07 -7.189530972720365e-08 -8.505557153724258e-08 3.3924925953299965e-07 -4.821478349341951e-07 1.6332552900614454e-06
PC10 -1.411419295744587e-07 4.211803431808283e-08 -9.886353753473064e-09 4.0952328916765425e-08 1.0108564550807497e-07 -7.049501698722185e-08 7.471494714373186e-09 -4.5780204931555046e-08 1.2200455686722657e-07 -3.6046338508964654e-08 4.326952222886836e-06 -1.9758386603146505e-07 1.2249664165202024e-07 -1.8238086615850796e-07 -8.933549723437778e-08 -8.421717210675536e-08 -1.5340177191680872e-07 2.6351290214936002e-08 1.6464387161493598e-07 1.364253456803996e-07 3.152578577257562e-08 2.6196712644895945e-07 8.676987721462848e-08 3.759932700136259e-07
PC11 -4.4895087035017976e-07 -2.989107690001319e-08 1.0095280734711014e-07 1.2295077269761707e-07 1.0100683940212692e-07 -2.827599249565156e-07 -1.4612457347989727e-07 3.3374093146844025e-07 -2.0990690196437365e-07 -1.3437501627936088e-07 -1.9758386603146505e-07 4.262692593533794e-06 -6.454015210593448e-08 -5.691027379804019e-08 -1.0304855625764322e-07 9.74675083411419e-08 2.2257526076350833e-08 1.4570436363242287e-07 -2.2752070934011224e-08 7.05891754741357e-08 1.7350306652159748e-07 5.704395289325689e-07 1.5291484670150226e-06 -4.731828350244738e-10
PC12 5.97124248240744e-08 2.1989180913217715e-07 -1.0113158307604437e-07 6.895664121472876e-08 -1.9519010811865509e-07 1.7246218261538865e-07 1.3708590080404893e-08 7.613023669582533e-08 1.1058238697714506e-07 -4.6825097452032975e-08 1.2249664165202027e-07 -6.454015210593448e-08 4.1288923795413175e-06 -5.10042640976551e-09 -1.4095699832270479e-08 -9.419853664741662e-08 -1.0251070769546947e-07 -1.1582053808851635e-08 4.6493030272962754e-08 -4.200682218910126e-08 -6.710836698302064e-08 2.570390975965683e-07 6.863242118738541e-07 -4.0490207490373305e-07
PC13 1.0633273877110992e-07 4.380672563889003e-09 1.2989042790063463e-08 -1.5955398103740303e-07 5.000353555744237e-08 -2.070617637005449e-07 -1.564758543052898e-07 2.648766874408917e-07 -6.738385989943127e-08 -1.1931995490223197e-07 -1.8238086615850802e-07 -5.6910273798040094e-08 -5.100426409765433e-09 3.924176631221671e-06 -5.499611392042784e-08 1.8785280744643006e-07 5.723315157592536e-08 2.41415395991221e-08 -1.140197137272889e-07 3.618272559194243e-08 3.9911509906419525e-08 -2.442405008546711e-07 -1.3874430457108845e-06 1.0319464798279592e-06
PC14 7.000632607630906e-08 -9.749924506583848e-08 -1.444029429285728e-07 1.2064014706924123e-08 -7.756287506695013e-08 3.3165174032740056e-08 -1.9160035509323173e-08 -2.1986656060162212e-08 6.713265242573744e-08 -4.279373739580387e-08 -8.933549723437782e-08 -1.0304855625764328e-07 -1.4095699832270443e-08 -5.499611392042784e-08 4.238123213061769e-06 9.81290252330602e-10 -7.218144167092277e-08 -1.9905083928190246e-08 9.361522725442988e-08 1.1367293518059628e-07 -7.0547186083736145e-09 -1.7747628003924304e-07 -1.2698443256723742e-07 4.889747888881443e-07
PC15 -4.719203245234467e-07 -1.658670088269107e-07 1.2607329232843435e-07 -1.4868882368513561e-08 -1.0729599092306802e-08 6.260303346399676e-08 -3.161912387593469e-08 -1.5573420201554835e-07 -8.204778155268824e-08 4.25181641958763e-08 -8.421717210675536e-08 9.746750834114187e-08 -9.41985366474166e-08 1.8785280744643006e-07 9.812902523305515e-10 4.034029983804065e-06 1.2570057134195715e-07 -1.5067057814261863e-07 -8.186118998485608e-08 9.696428821811337e-08 8.200143818569884e-08 -3.1353875079078764e-07 -3.2208968363148274e-08 5.80137785545415e-07
PC16 -1.289964157472501e-07 -1.3685655500027774e-07 -1.553041823631744e-07 1.5952494496358446e-09 5.457566821684423e-08 -5.7154578291825954e-08 -2.264049306908268e-08 -8.024812033875581e-08 3.155372463998613e-08 1.2493771261467557e-07 -1.5340177191680874e-07 2.225752607635085e-08 -1.0251070769546947e-07 5.723315157592535e-08 -7.218144167092274e-08 1.2570057134195713e-07 4.137074673172286e-06 3.171701464742049e-09 -4.885058554646626e-08 -1.1213154648166666e-07 -8.134816830320793e-08 -2.28388789336092e-07 5.143458012695776e-07 1.769097218609475e-08
PC17 3.1515813283638243e-07 1.0953009240744725e-08 1.5291132422509077e-07 -9.184496446485412e-08 -1.820463867254396e-08 2.2123653014596596e-07 2.4838096649893715e-07 -2.7634738101017055e-08 6.299707899613496e-08 1.1414275212351154e-07 2.6351290214936048e-08 1.457043636324229e-07 -1.1582053808851577e-08 2.4141539599121988e-08 -1.9905083928190276e-08 -1.5067057814261874e-07 3.171701464742105e-09 3.802515067765312e-06 -1.799944669313595e-08 -3.703947811180329e-08 6.9530427447692505e-09 -1.662501138240718e-07 -9.148280640628797e-07 -6.200073094215135e-07
