 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002814446777466902 4.143372949658814e-07 -2.1221331203934674e-06 -4.686339955569046e-07 5.720797667129638e-08 -3.1683860595266086e-07 -4.046493180898615e-07 7.194122008723324e-07 6.356931302564936e-08 7.326811993812369e-07 -1.2418993579861697e-07 -1.5491882291061045e-07 5.907632980509731e-08 3.635125326349073e-08 1.3583867722540896e-07 -5.402108743090076e-07 -1.7917009564407748e-07 3.271517075378964e-07 -9.557275294583326e-08 5.934964528346266e-07 3.376808748903559e-07 8.945185244995948e-06 -1.688847282977406e-06 -1.709026458803046e-05
PC1 4.1433729496588127e-07 9.102234610792659e-07 -6.114191640184208e-07 5.2700134998261626e-08 -3.6589592188487933e-08 -3.605287413274079e-08 -1.607404810822808e-08 5.3766587674116874e-08 1.0543614409818374e-07 -2.245479266543901e-08 4.56761317146139e-08 -3.011152315175775e-08 2.270782746658513e-07 -3.827456454801204e-09 -9.970658112077862e-08 -1.7574725223042026e-07 -1.5143533637472722e-07 1.6886492218154872e-08 4.678152136615483e-08 3.24888411409738e-08 1.5935919418465436e-08 -2.753925289741979e-07 1.9875652789206396e-06 1.763438751160096e-06
PC2 -2.1221331203934674e-06 -6.114191640184208e-07 1.752144272018247e-05 2.0290341077501665e-07 5.852392884539196e-07 -2.1940063577375922e-07 -4.207108282987293e-08 2.220676009684575e-09 1.2384053887124347e-07 9.581626616043827e-08 5.252335258020195e-09 7.8275309009983e-08 -9.719321914850296e-08 5.145526936057941e-08 -1.887244467815085e-07 1.1192750130849089e-07 -1.7449114285068346e-07 1.439136212696772e-07 -1.0885177271286777e-08 4.515993167465947e-09 -5.756019973322679e-09 1.2152774087867524e-06 6.743767808391775e-09 2.54857929407806e-07
PC3 -4.686339955569046e-07 5.2700134998261665e-08 2.0290341077501678e-07 1.879356806027259e-06 1.7025775013058625e-08 2.7217592933948805e-07 2.114442648862817e-08 5.479060886818072e-08 -5.683249953992905e-08 -3.2054252862413527e-07 3.0582995806818296e-08 1.2720817418723817e-07 7.017844980526837e-08 -1.657295032493139e-07 -3.402701804422587e-09 -1.499301688512975e-08 5.086602124743717e-09 -9.866613846923941e-08 -1.3600168616840675e-07 1.1189653947815879e-07 4.297938233050875e-08 4.2191722663197393e-07 -3.3266691442862244e-07 -9.668470175823767e-08
PC4 5.720797667129636e-08 -3.6589592188487947e-08 5.852392884539197e-07 1.7025775013058625e-08 3.2509035601003635e-06 4.178338719162077e-07 -2.146051500927898e-07 -9.281621093998098e-09 -3.318817520218749e-07 2.410872214764117e-07 1.0490878858099443e-07 1.0602160168828855e-07 -2.0530146155623282e-07 2.283960622282573e-08 -8.014721080207367e-08 -2.9522838534860245e-08 5.449768363607987e-08 -1.3098265662969577e-08 -7.743075503204344e-08 -6.017319035075515e-08 -3.314271550739619e-08 1.0655421588330085e-06 1.0879614544510924e-06 1.9894502685505026e-06
PC5 -3.168386059526608e-07 -3.605287413274079e-08 -2.1940063577375922e-07 2.721759293394879e-07 4.178338719162075e-07 5.266427751317613e-06 3.667268537923076e-08 4.610300236939007e-07 2.7077145571906824e-08 -5.889861466849746e-08 -8.495829696848555e-08 -2.839647093809471e-07 1.707294847794897e-07 -2.3463221528349046e-07 3.7384576895164586e-08 6.232209123919335e-08 -3.7397735737650156e-08 2.2146323484645027e-07 -1.0371044844757816e-07 7.93130788054972e-08 6.76576671116927e-08 -7.514433592022881e-07 9.985375735503602e-07 8.994862197544517e-07
PC6 -4.046493180898624e-07 -1.6074048108228e-08 -4.20710828298731e-08 2.1144426488628225e-08 -2.1460515009278991e-07 3.667268537923077e-08 5.987355273421963e-06 -4.5483914170422536e-09 8.912655172731693e-10 6.193904104514127e-08 -3.900794081939642e-09 -1.4873956659594838e-07 1.4152086649107274e-08 -1.3574293684047988e-07 -2.6424605770663993e-08 -8.746520785938904e-09 -2.1928335203801785e-08 2.4198290573420663e-07 -5.4433386129349216e-08 -2.4071574418861556e-08 -9.934738162316084e-08 3.2114656154117894e-07 -1.8629429571653079e-06 2.2248845632661674e-07
PC7 7.194122008723329e-07 5.376658767411688e-08 2.2206760096844666e-09 5.4790608868180685e-08 -9.281621093998087e-09 4.6103002369390064e-07 -4.548391417042335e-09 5.0042173274522395e-06 2.1474831107733077e-07 -8.325567690355392e-08 -3.743595477904173e-08 3.3641154984513246e-07 7.044731170334635e-08 2.5481744648671715e-07 -1.4375868814029659e-08 -1.6084378765029888e-07 -8.948709981713347e-08 -3.731915150817342e-08 6.456160496812805e-08 -2.690707042158301e-08 -1.1390874963939279e-07 -6.724946794202327e-07 8.48248075813724e-07 1.133559546070619e-06
PC8 6.356931302564954e-08 1.0543614409818376e-07 1.2384053887124342e-07 -5.6832499539929055e-08 -3.3188175202187477e-07 2.707714557190679e-08 8.912655172731083e-10 2.1474831107733072e-07 5.0306813168564515e-06 7.18599049688577e-09 1.2960946734483088e-07 -2.1165795082526595e-07 1.015384996576483e-07 -7.307381622073801e-08 5.276999620667441e-08 -9.033185474307275e-08 4.3717153492767895e-08 5.7202339458215434e-08 -3.701307085379159e-08 -5.7638385632342756e-08 8.55222166687776e-08 2.5022068757690585e-08 1.1540563252890362e-06 2.060839904123977e-08
PC9 7.326811993812374e-07 -2.2454792665439004e-08 9.581626616043822e-08 -3.205425286241352e-07 2.410872214764118e-07 -5.889861466849745e-08 6.19390410451413e-08 -8.325567690355395e-08 7.185990496885728e-09 4.7488196816750165e-06 -2.5162202153837742e-08 -1.3750039489080862e-07 -3.3498443170912474e-08 -1.0776694497478004e-07 -4.117802801914936e-08 4.5633376620338293e-08 1.144547405851017e-07 1.2456372439032788e-07 -1.697128449718513e-07 -7.229345531611449e-08 -8.267875430012493e-08 2.1682190179435697e-07 -5.62713042526349e-07 1.7281803309967342e-06
