 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0003557574647666463 9.753950759097962e-07 1.9226464771736718e-07 2.456059375938758e-07 6.122191036734472e-07 -1.497677924126606e-06 6.538572807520087e-07 8.898047779076314e-07 -1.2585180668332326e-07 1.369584360167423e-06 8.667569297735365e-08 1.2052708397284792e-06 -1.6207442926226052e-06 1.1031758064174335e-06 -1.4471431570580788e-06 -1.5510532007074063e-06 -8.034308749412794e-07 -1.1481623191690422e-07 -3.0413828053005345e-07 1.5122740497674452e-06 8.68250315757147e-07 -2.25800060991985e-06 6.397236149389836e-05 -7.601510899113735e-05 4.277499620931993e-06
PC1 9.753950759097964e-07 1.2264762012575014e-06 -9.966867823011675e-07 -1.0329514622819954e-07 -6.050199136012579e-08 -1.2710790862052147e-07 -2.2599564326355677e-08 3.193310661764597e-08 4.768283773810027e-08 -7.625021452141783e-10 9.053594037384688e-09 -5.570582796692549e-08 3.8994999926464683e-07 -1.7738400675880826e-08 -2.1365469401365403e-07 -3.618833586707368e-07 -3.1909633279811714e-07 6.964848242369919e-08 1.760923013627854e-08 1.0022902814097067e-07 -2.909848910716001e-08 8.76909806111504e-07 1.3688707937997393e-06 1.080844351161021e-06 5.035197990087499e-07
PC2 1.922646477173676e-07 -9.96686782301167e-07 2.697112820193466e-05 4.3847083492894134e-07 8.888102922127142e-07 -5.531737860877782e-07 -2.174351481654125e-07 -1.7244917065023688e-07 7.61341948288808e-07 -2.1654873150920613e-07 1.5513710691205523e-07 2.9420240495711496e-09 -3.7729245350240025e-07 1.2548155417956305e-07 -1.3357246321640864e-07 6.524179785878014e-08 -1.2160989137555743e-07 2.9056753251440563e-07 -1.4048243432804468e-07 -2.1714765709335725e-07 -1.4333098587707318e-07 9.212336550228778e-07 2.0841200375633636e-06 -9.042641958189741e-08 -3.634337899432725e-07
PC3 2.456059375938754e-07 -1.032951462281995e-07 4.3847083492894123e-07 2.448817996335658e-06 5.858865036357776e-08 6.54549590535271e-07 3.459968599137111e-08 2.231077385521663e-07 -1.0481394045439753e-07 -5.811771962638301e-07 1.2918360924677978e-07 2.050195511987322e-07 4.636495652800706e-08 -2.6639561787061126e-07 1.348617505910043e-07 -9.539153250691077e-08 -1.8510604231473776e-09 -1.5510475261949347e-07 -1.8522772769079966e-07 2.1091096957366624e-07 8.90981407707855e-08 6.142804702491533e-07 1.0232128405269752e-06 2.2107870537634893e-06 -4.387615607875876e-06
PC4 6.122191036734476e-07 -6.050199136012575e-08 8.888102922127138e-07 5.858865036357777e-08 4.749898018444739e-06 1.0331386744734794e-06 -1.2870948848668416e-07 7.840827026811459e-08 -4.95212229907176e-07 3.638504185028382e-07 1.1831416078067471e-07 2.0526344268112134e-07 -4.544788967580123e-07 -1.0753683641860091e-07 -1.0290389416710719e-07 -5.26755364917374e-08 1.567679511630253e-07 -5.488028745077519e-08 -1.7936251529752244e-07 -7.038160721216453e-08 -1.4958000657258426e-08 2.807775802846943e-06 -3.2595041611161393e-06 4.780158010884782e-06 1.3510758532138034e-06
PC5 -1.497677924126606e-06 -1.2710790862052145e-07 -5.531737860877785e-07 6.545495905352712e-07 1.0331386744734791e-06 9.111217385472024e-06 2.6939626483674866e-07 6.899956984588505e-07 -3.4098743440776727e-07 -2.741503690342505e-07 -1.988804978575108e-07 -6.133034433429096e-07 3.522061321783456e-07 -7.553046745709062e-07 3.5972475539777095e-07 -5.212944273006136e-08 -4.743011108610715e-08 4.152085410522032e-07 -2.0444007675700026e-07 1.1136891331270368e-07 -2.5316355197304563e-08 -1.860410997610232e-07 6.768677855564724e-07 -5.026387347952083e-08 6.272903792292136e-07
PC6 6.538572807520101e-07 -2.2599564326355634e-08 -2.1743514816541232e-07 3.459968599137098e-08 -1.287094884866843e-07 2.693962648367484e-07 8.68186499934489e-06 3.865622994257104e-08 3.9062634206722844e-08 2.4677455400231884e-07 8.883960339987603e-08 -2.7866824519620214e-07 -8.834301438493996e-08 -2.062098186422597e-07 -1.0415484656593554e-07 -4.3412304069155525e-08 -1.1697816630720345e-07 3.1487415822479805e-07 -2.3042916836476712e-07 -6.481194278686982e-08 -1.8778281772991416e-07 -1.1988046498262254e-07 -1.158788783468134e-06 -6.056509194320279e-06 2.7732994676347085e-06
PC7 8.898047779076333e-07 3.1933106617646e-08 -1.7244917065023696e-07 2.2310773855216632e-07 7.840827026811459e-08 6.899956984588511e-07 3.86562299425712e-08 7.023556093762547e-06 2.9036148674376317e-07 -2.169621528903677e-07 -1.0814493168267795e-07 5.554341373810803e-07 7.575262788636549e-08 4.516358736884207e-07 -1.5539346156996916e-07 -1.8278315364991758e-07 -2.6488878310324333e-07 -1.5460535432514322e-07 1.2018359606312765e-07 4.331419527158825e-08 -1.2167041937713738e-07 -1.1057853074146523e-06 4.3624170004887843e-07 4.4321502745542614e-07 -5.42896375065522e-07
PC8 -1.2585180668332302e-07 4.7682837738100336e-08 7.613419482888083e-07 -1.0481394045439753e-07 -4.952122299071759e-07 -3.409874344077673e-07 3.9062634206722784e-08 2.903614867437635e-07 7.552720887414341e-06 2.3600042670082207e-07 9.599211301630168e-08 -4.600970957900553e-07 3.749392653415498e-09 1.0533433895237219e-07 -1.0894192949512179e-09 -1.619434344275594e-07 1.1681427669187166e-07 6.524622485007583e-08 -1.9769140154783486e-07 -2.0149401383349586e-07 2.481924806172141e-07 3.6897844897351624e-07 1.7221084765161542e-06 2.447104064347409e-07 -1.5903561203381844e-06
PC9 1.3695843601674226e-06 -7.625021452141329e-10 -2.1654873150920605e-07 -5.811771962638302e-07 3.6385041850283793e-07 -2.741503690342507e-07 2.467745540023187e-07 -2.1696215289036787e-07 2.3600042670082188e-07 6.792048250235625e-06 -2.4952548728797513e-07 -1.074184539844432e-07 -1.3045253178731647e-07 -1.6895310941743786e-07 -2.8053522480712015e-07 1.5070942585158558e-08 1.532407249819496e-07 1.6059219235379777e-07 -3.3651437122903873e-07 -1.6675082044586741e-07 -2.3358734741950204e-07 1.8526109214509825e-06 -1.0768459073201524e-07 -5.376184589600516e-06 1.6135378780421575e-06
PC10 8.667569297735324e-08 9.053594037384703e-09 1.5513710691205483e-07 1.2918360924677973e-07 1.1831416078067467e-07 -1.9888049785751066e-07 8.883960339987602e-08 -1.0814493168267785e-07 9.599211301630176e-08 -2.4952548728797513e-07 7.0199843967113335e-06 -2.2045792201982243e-07 9.930281850293025e-08 -1.9840294476384173e-07 -1.4887655716530533e-07 1.9858394099442615e-07 -6.65636965969919e-08 -1.1522631159306268e-07 1.8686357006494522e-07 2.704657462891757e-07 -1.477250437070191e-08 1.062630077437672e-06 -9.869103528352127e-07 -1.148261776714931e-06 2.435174923783626e-06
PC11 1.205270839728478e-06 -5.570582796692548e-08 2.9420240495712018e-09 2.050195511987322e-07 2.0526344268112123e-07 -6.133034433429094e-07 -2.786682451962021e-07 5.554341373810804e-07 -4.600970957900554e-07 -1.0741845398444316e-07 -2.2045792201982222e-07 6.535140590267514e-06 -1.2011381427904503e-07 -7.152676136017511e-08 -1.51602126968409e-07 1.0472805648691714e-07 -6.869140558464091e-09 1.2772280551278905e-07 -3.538184502039168e-08 1.453527436667491e-07 2.4927276909076667e-07 2.129248102780068e-08 1.6012701947350172e-06 -1.0603375283701355e-07 4.0754334207136546e-06
PC12 -1.620744292622606e-06 3.8994999926464673e-07 -3.7729245350240025e-07 4.6364956528007084e-08 -4.544788967580127e-07 3.522061321783457e-07 -8.834301438493984e-08 7.575262788636554e-08 3.749392653415509e-09 -1.304525317873167e-07 9.93028185029302e-08 -1.2011381427904518e-07 6.1339774483578185e-06 9.985937540611408e-08 -9.289497934376714e-09 -3.267446185378e-07 -1.6082666964799408e-07 7.022444071765837e-08 -7.884979764364059e-08 9.892468113913611e-08 -8.173290031208707e-08 2.5655073635093287e-07 2.341028455899349e-06 -6.241266172708611e-07 -3.2824086986082244e-07
PC13 1.1031758064174341e-06 -1.7738400675880856e-08 1.2548155417956287e-07 -2.663956178706112e-07 -1.0753683641860086e-07 -7.553046745709058e-07 -2.062098186422598e-07 4.516358736884207e-07 1.0533433895237226e-07 -1.689531094174381e-07 -1.9840294476384157e-07 -7.152676136017519e-08 9.985937540611375e-08 5.760457914356997e-06 -2.7962736080586956e-07 3.9637687595665616e-07 8.686609182786297e-08 8.7929757855684e-08 -1.8063349360488318e-07 4.927405304734948e-08 7.537627305047612e-08 2.844332527344594e-07 -6.116094161544963e-07 -1.352691368126135e-06 -8.486095507052038e-07
PC14 -1.4471431570580783e-06 -2.136546940136539e-07 -1.3357246321640849e-07 1.348617505910042e-07 -1.0290389416710723e-07 3.5972475539777063e-07 -1.0415484656593559e-07 -1.5539346156996924e-07 -1.0894192949512377e-09 -2.8053522480712e-07 -1.488765571653054e-07 -1.5160212696840887e-07 -9.289497934376694e-09 -2.796273608058695e-07 6.368233044918185e-06 1.2272463497505185e-08 1.1212943640461356e-07 -3.6496415487651725e-08 9.786589016271301e-08 6.381604886083659e-08 -7.594914227081749e-08 3.882111776455767e-07 2.1072693954742366e-06 2.0048638136238583e-07 -2.8333611785429712e-06
