(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00545128362914517 -3.97123271378431 -0.890398936131765 0.885462838282927 7.8513325805887 -3.88073441616249 4.74524798358067e-05 3.84950973676205e-06 -0.000224225552114729 0.000125096531757581 -0.000121416942926154 4.73087353437751e-06 4.44278000768598e-05 6.76930482589055e-05 -0.000176371980415548 -0.000105536752373546 1.29632542639277e-05 -5.93973887303852e-05 0.000125345486630471 9.91237364462676e-05 -1.70468373580501e-05 -3.77843707020222e-05 0.000109342095638846 0.000137948285049462 0.000137874679734301 9.71487824848843e-05 5.65719427234669e-05 6.54678337229102e-05 -0.000382958498041461 9.81386852832327e-06
covarSEX -3.97123271378431 1234252.4602907 20041.3519908131 -19978.3531863438 -2464251.04136257 1230213.01774878 -0.159492594552126 -0.89139836481279 -0.535503920893175 -0.986179047232464 0.1460831218192 0.0399843549429601 -0.330672172465773 1.903312723425 -1.00750221214479 0.0183007286643785 -0.0364193373958061 0.620451255380494 1.05725694353554 -0.785352591249036 0.809318305871165 -0.588793370633785 -1.74794275646863 -0.076630046878111 0.41043548048842 -0.478440285019493 1.48940041086961 -2.54033543053053 3.9537165868427 -1.01070818637654
covarYOB -0.890398936131765 20041.3519908131 689.221983729575 -687.061378305031 -39988.1240308815 19950.3288278595 0.0182346839967512 -0.0151468346265988 0.00388066798145191 -0.072982282845664 0.0339201805454838 0.0269237410721011 -0.0119158889902515 0.0355198812725461 -0.007718315508589 -0.0045929501619141 -0.00959015450647956 0.0629782994986134 0.00715739173420943 -0.00833784872047853 -0.00745305675579554 -0.0342766273416922 -0.0286788592521689 -0.0188083080365715 -0.0110831439198745 -0.0394056527926482 0.0361136270730577 -0.0978615953098857 0.121757559745139 0.0095287503072516
covarYOBsq 0.885462838282927 -19978.3531863438 -687.061378305031 684.917080003343 39862.9705371033 -19888.1612748397 -0.0186368103740796 0.0152207473128648 -0.00381964054491035 0.0726045298963272 -0.0338919605381126 -0.0269271606786034 0.0117549575259129 -0.0353868262041475 0.00771263392860509 0.00474663524985556 0.00963244857633943 -0.0628348925074119 -0.00705248154919722 0.00817160526789748 0.00752345142759599 0.0343287465175303 0.0283968451141985 0.0186744362576505 0.0109002661254999 0.0393258555565777 -0.035974727124587 0.0976339276294274 -0.121920409476909 -0.00917044381041734
covarSEX_YOB 7.8513325805887 -2464251.04136257 -39988.1240308815 39862.9705371033 4920082.9188386 -2456259.81577981 0.29799816826909 1.77729967165043 1.06675842333053 1.96143566747777 -0.284218351202574 -0.082541920777742 0.662376943159171 -3.80318394898651 2.01313407684738 -0.0334604815077797 0.0692548713565501 -1.22880975803537 -2.09930256512578 1.55969379426612 -1.5995055928323 1.1866606241562 3.47631288434781 0.143830504025305 -0.826385121198865 0.952722253883683 -2.9721262185846 5.06511718666487 -7.92100410825297 2.04162829150923
covarSEX_YOBsq -3.88073441616249 1230213.01774878 19950.3288278595 -19888.1612748397 -2456259.81577981 1226260.33963952 -0.138726970154962 -0.886121592654907 -0.531384216502496 -0.975463937774646 0.138124560525259 0.0426254993323542 -0.331836041632082 1.90018795702271 -1.00587277588471 0.0151789775278026 -0.0328187735104153 0.60854807555383 1.04227526023715 -0.77449319130854 0.790457287718061 -0.597862564086296 -1.72865856448914 -0.0671866121642482 0.416006697453863 -0.474418049437776 1.48293988418973 -2.52525253351484 3.96806047682203 -1.03118768281297
covarPC1 4.74524798358067e-05 -0.159492594552126 0.0182346839967512 -0.0186368103740796 0.29799816826909 -0.138726970154962 0.0034573537840134 -0.000614951339619232 0.000239988327390282 -5.18763128617527e-05 -0.000182947475385399 -2.16511875400549e-05 0.000169208479030715 0.000148397075085998 -4.54338183390224e-05 0.00013036631755012 -9.58699191112692e-05 0.000336790984998505 -8.73476252928187e-05 -0.000137803098362095 -0.000318775844255527 -0.000318182066350608 -2.89234520801082e-05 -4.34576210493702e-05 7.5425689191463e-05 1.45111037738019e-05 0.000157760897204255 0.000110582344485611 0.000262844594491182 0.000216857134512149
covarPC2 3.84950973676205e-06 -0.89139836481279 -0.0151468346265988 0.0152207473128648 1.77729967165043 -0.886121592654907 -0.000614951339619232 0.00293967973998469 0.000126295818132685 0.00027444760233487 -1.06052985679037e-07 9.75789665347487e-06 -6.0784460080113e-05 3.04433830792963e-05 9.39305155534368e-06 7.59157445205675e-06 1.01740815703234e-05 -7.75878846155713e-05 5.67426062367194e-05 -0.000128322365660022 1.52515748076488e-05 -1.01732370908148e-05 0.000133296707857387 2.97299793493108e-05 -5.91631600563265e-05 1.91142082589378e-05 2.50854196919111e-06 -5.63590718254026e-05 8.05312204670419e-05 2.06829935600761e-05
covarPC3 -0.000224225552114729 -0.535503920893175 0.00388066798145191 -0.00381964054491035 1.06675842333053 -0.531384216502496 0.000239988327390282 0.000126295818132685 0.00328542418067083 7.18355740999753e-05 0.000381707585220099 -2.14677310144697e-05 9.81104787312944e-05 -7.87444789169244e-05 -0.000375999954555193 -1.26376814516274e-05 0.000138843010362427 9.35355273850598e-05 -0.000331622865680578 -2.01000978136389e-05 4.50021735744185e-05 3.09076291337415e-05 -0.000133407447159938 -0.000321723342569863 0.000139622856668365 1.95129434719111e-05 7.66084539492559e-05 0.000132348602032945 -0.000307224311054534 -4.64857953904903e-05
covarPC4 0.000125096531757581 -0.986179047232464 -0.072982282845664 0.0726045298963272 1.96143566747777 -0.975463937774646 -5.18763128617527e-05 0.00027444760233487 7.18355740999753e-05 0.00338259676051228 0.000646570664999436 -0.000168639326557429 5.36362769522569e-05 -0.000475383882021722 0.00010489554918123 0.000108329191934083 5.22121148364887e-06 -0.000190993516422183 -0.00012540738137954 -5.56425057528425e-05 -1.13545101857624e-05 6.66765206810333e-05 7.10287979665955e-05 -0.000135945794654389 -2.68123766323246e-05 4.47224234759883e-06 0.000172705753665724 0.000132492881767928 -0.000147543671074297 0.000292464084575819
