 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0006046606018485282 1.2863431843122517e-06 -6.1740577600636325e-06 -1.9907649537415806e-06 6.930196456838004e-07 -1.2782289251745857e-06 3.259237869414977e-07 2.938624745445163e-06 1.22774373730478e-06 -2.3116551771014642e-08 -2.9879408669605016e-07 2.510955781622606e-07 -1.419450114557151e-07 1.8007066351241653e-06 -2.3791593047601905e-07 -1.6986955113636963e-06 -2.3185879410235813e-06 -7.565499419042608e-07 1.768215199999841e-06 8.844377461799782e-07 4.6810546118801297e-07 2.3831253308013663e-05 1.0818581582605124e-05 3.280850206633718e-05 -7.878733655670428e-05
PC1 1.286343184312253e-06 2.0854599360626416e-06 -1.7379127263633919e-06 7.636129309827677e-08 3.8684140011664334e-08 -2.8083195214129885e-07 -5.025841650543969e-08 2.6706007533903237e-07 2.5081515086088834e-07 -6.256705362646468e-08 2.325554648506039e-07 -1.1569773463005608e-07 4.624269251776747e-07 -1.5800803828794096e-07 -2.6741916148031657e-07 -4.705349323602089e-07 -2.761342381646505e-07 -5.2391098793753576e-08 -1.79655638568727e-08 1.4596587839673872e-07 4.0155696705345407e-08 1.2869845257883126e-06 2.4616280171874172e-06 2.4786201999149743e-06 9.155717161489621e-07
PC2 -6.174057760063629e-06 -1.7379127263633912e-06 4.302573882011204e-05 9.333186572067031e-07 1.4421416944504961e-06 1.5771294163986975e-08 -2.821385565361734e-07 -4.03254597795283e-07 1.438724536931299e-07 -2.418823141824006e-09 -2.876865314631117e-07 -2.8893846757697226e-07 -1.2953181652840133e-07 6.514820402030255e-07 2.1468260273367953e-08 4.0446946946617184e-07 -9.777451151192396e-08 6.790780804769618e-07 5.48318785539362e-08 -7.628343931026623e-07 -2.505208405768523e-07 -3.785410423229125e-06 3.1287337588784723e-06 1.7351991216343335e-06 2.086288399764735e-06
PC3 -1.9907649537415798e-06 7.636129309827685e-08 9.333186572067036e-07 4.279705484329504e-06 2.228925085708219e-07 8.087722266063062e-07 -2.2975723975787964e-07 2.3231378614357867e-07 -2.234557641660184e-07 -7.469958910664674e-07 -8.233823742868111e-10 2.643625790236269e-07 1.532056524445179e-07 -5.485794860059604e-07 -1.7881970151126166e-07 1.6146840927978203e-07 7.965648003981742e-08 -2.8382526355248835e-07 -3.99977654662014e-07 2.957782163853873e-07 1.379946532823118e-07 5.271064211655499e-07 3.3520341799664335e-06 -2.3424833554274457e-06 -3.8055555654463496e-06
PC4 6.930196456837978e-07 3.868414001166425e-08 1.4421416944504957e-06 2.2289250857082183e-07 7.310168531730246e-06 1.7465322068222393e-06 -4.3774400147643116e-07 -2.5624725968964867e-08 -1.092525942097072e-06 1.6176702684511533e-07 3.9691971536732945e-07 1.2095251310631454e-07 -6.124165308805028e-07 -2.782239704519614e-07 1.322269752362351e-07 -1.2462030725784148e-07 1.7366032215930197e-07 8.263303510386157e-08 -3.606145118043247e-07 -8.796974765127889e-08 1.1857562380066064e-07 2.9824503750712557e-06 4.258145492798377e-06 6.942802356769013e-06 -4.229515962634604e-06
PC5 -1.2782289251745865e-06 -2.8083195214129907e-07 1.5771294163987617e-08 8.087722266063062e-07 1.7465322068222387e-06 1.3665398851202002e-05 1.8039936016380363e-07 1.0267319465591649e-06 -6.119223404192825e-07 -3.62174078805196e-07 -2.434476563638153e-07 -9.866245008251142e-07 6.953878035110318e-07 -7.936078950851724e-07 2.0778889324011014e-07 -1.2095052769044836e-07 -5.047976850113769e-08 3.342830111687577e-07 -1.7824542989873958e-07 3.713826956988714e-07 3.48708789490118e-07 3.787546462887349e-07 -2.9330268101111644e-06 9.497016004488596e-06 -1.845461052739195e-07
PC6 3.25923786941497e-07 -5.0258416505439686e-08 -2.821385565361731e-07 -2.2975723975787948e-07 -4.3774400147643084e-07 1.8039936016380398e-07 1.3332316397898492e-05 5.391464298064837e-07 2.77535955572427e-07 3.630432340979747e-07 3.149951985391006e-07 -1.953456855258193e-07 5.0243427783627623e-08 -4.015175350656185e-07 -3.0523055768677405e-07 2.1556247321835742e-07 -2.8268059700828656e-07 1.6756706903322213e-07 -3.68175908557094e-08 8.342160804729468e-08 -4.1521060178051204e-07 -2.0058332861612782e-06 1.7281374266248762e-06 -3.0759669514618086e-06 4.066481678513748e-06
PC7 2.938624745445162e-06 2.6706007533903226e-07 -4.032545977952835e-07 2.3231378614357843e-07 -2.5624725968965098e-08 1.0267319465591647e-06 5.391464298064835e-07 1.0948477840586787e-05 7.751332726987943e-07 -8.823720356027732e-08 -9.437206947476586e-09 8.100401752878647e-07 -9.77903429024212e-08 4.180679246708059e-07 6.244433239207044e-08 -6.915629267038278e-07 9.555675575050307e-08 -3.122613663860689e-07 -3.26873209944398e-08 1.975724864333066e-07 -2.1899644881012015e-07 -2.5922238186675756e-06 3.998061607267649e-06 -4.620518657448223e-06 4.201404376468586e-06
PC8 1.2277437373047818e-06 2.5081515086088834e-07 1.4387245369312964e-07 -2.2345576416601857e-07 -1.0925259420970712e-06 -6.119223404192822e-07 2.775359555724278e-07 7.751332726987945e-07 1.1819959714729916e-05 2.9837990842364325e-07 3.973580387396308e-07 -1.7150286687154032e-07 6.601285987644855e-07 -7.152374708074878e-08 -2.701726156197086e-07 -5.094772031739534e-07 2.6108161027890563e-07 4.445563440234815e-07 8.381362152785647e-08 -7.52585460401811e-07 1.513856958619739e-07 2.5770433891770432e-06 1.5707848322442122e-06 -1.7409863865157807e-06 1.43097222387765e-06
PC9 -2.3116551771017964e-08 -6.25670536264647e-08 -2.4188231418240524e-09 -7.469958910664671e-07 1.6176702684511533e-07 -3.621740788051958e-07 3.6304323409797453e-07 -8.823720356027723e-08 2.9837990842364325e-07 1.0790322306725981e-05 -4.0235539498977844e-08 -2.5351164864126206e-07 -1.6097429298444715e-07 -7.504463455262933e-08 -3.041262914536681e-07 9.138102686573868e-08 4.2830386217557963e-07 4.7271708805136533e-07 -1.9289786081430034e-07 -5.748982415465548e-07 -3.712337767943444e-07 -3.629093133224585e-07 6.41849152710435e-06 2.3653034650467586e-06 -6.330005396584185e-06
PC10 -2.987940866960512e-07 2.3255546485060372e-07 -2.876865314631114e-07 -8.233823742866406e-10 3.9691971536732956e-07 -2.4344765636381494e-07 3.149951985391005e-07 -9.437206947476437e-09 3.9735803873963063e-07 -4.023553949897759e-08 9.977514440952166e-06 -2.58416084372734e-07 1.1269254241469676e-07 -4.876134728992593e-07 -1.368096365121703e-07 -1.273119736413671e-07 -5.592741178033213e-07 4.27918167511015e-07 4.0889097219058753e-07 1.888086346447153e-07 -8.552728834790119e-08 -9.832383597761242e-08 1.4493800245980718e-07 -1.0483258912485906e-06 4.078273695350654e-06
PC11 2.5109557816226035e-07 -1.1569773463005631e-07 -2.8893846757697205e-07 2.643625790236268e-07 1.2095251310631478e-07 -9.866245008251144e-07 -1.9534568552581963e-07 8.100401752878644e-07 -1.7150286687154046e-07 -2.535116486412622e-07 -2.5841608437273403e-07 1.0103029067764219e-05 -1.7765832795146325e-07 -2.9404229960233997e-08 -4.2437772530707724e-07 4.53809102525586e-07 2.957139396527824e-07 2.1076417012342353e-07 -2.55457625508685e-07 3.515715184412189e-07 3.94721122053936e-07 2.0139306373590293e-06 -4.395503610428151e-06 4.0341086674565874e-06 7.784988570320468e-06
