 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0009548465215333488 3.651622270907246e-06 -4.3083495992322005e-06 -1.795222994681257e-06 6.831360617840501e-07 -4.010920865053947e-06 2.8510587071252088e-06 5.58296191294065e-07 1.818506210566134e-06 1.8757107457676433e-06 -1.191733332801928e-06 4.306172829950479e-06 -5.210683178355338e-06 4.404463734083671e-06 -9.056418394396171e-07 -4.765267331679355e-06 -3.471169948764585e-06 -1.5439401268577867e-07 1.5114788116697102e-06 4.438793510757098e-08 -9.282223578989512e-07 -4.789722615321478e-06 0.00015441734020229253 7.549335092679589e-05 -0.00019755838531768465 3.8849107979282905e-05 2.8926692219716118e-05 -0.000124389740954834
PC1 3.6516222709074137e-06 3.2492369708312275e-06 -2.7178343502256694e-06 -9.647635749412058e-08 1.1621666737728016e-07 -3.247605862917757e-07 -1.0495654441976455e-07 2.682002946142714e-07 2.8838633808431224e-07 -1.9641697251086543e-07 1.6592370506521168e-07 -7.521552749833047e-08 9.907284243792311e-07 -3.7314781913854495e-07 -5.724426518226879e-07 -9.834639465311264e-07 -5.182973025107312e-07 8.064507980799873e-08 -6.932487749338488e-09 4.072841757377412e-07 5.548340185685118e-09 -7.913042149720556e-07 2.8908696815975184e-06 1.4220005532898819e-06 5.834286552864055e-06 1.4448594854622661e-06 5.67533401689051e-06 4.274176307753476e-06
PC2 -4.308349599232071e-06 -2.71783435022567e-06 6.685251700178507e-05 2.1643493246990978e-06 1.4725078367004578e-06 -7.629469890978064e-07 -1.0520996168216767e-06 -5.337352509992821e-07 4.833604243898163e-07 -7.44773001280638e-07 -2.8506949579783385e-07 -7.222246592173181e-07 -1.3531243205495644e-06 1.5002432570321175e-06 2.217141047645568e-07 6.865609377058637e-07 3.0378127168041716e-07 7.196406020240047e-07 6.03732174718158e-07 -5.418530381699691e-07 -1.4885927052810097e-06 -6.735796730464724e-06 9.056957048473314e-06 -1.5632748831509372e-06 -4.474823266210253e-06 1.6584530381239364e-06 6.825783270547386e-06 5.282592512620268e-06
PC3 -1.7952229946812546e-06 -9.647635749412069e-08 2.1643493246990978e-06 6.481290105338313e-06 3.776916741992649e-07 1.4530269703612628e-06 -3.846181829065032e-07 7.683397488798336e-07 -4.31577438316375e-07 -1.3462054376743035e-06 2.6185419526655243e-07 3.7144109595066155e-07 1.129419076825238e-07 -7.491837126211084e-07 1.3153775706126202e-07 -2.8598801238739637e-08 2.667537717079047e-07 -6.122067938240812e-07 -5.751551774578726e-07 6.072561262672846e-07 4.4743301003918405e-07 2.184762453569573e-06 4.946848513528489e-06 3.910980624026626e-06 -4.779525308414347e-06 -6.990849072126199e-06 -5.765367210553651e-06 -8.62971073380232e-06
PC4 6.831360617840478e-07 1.1621666737727976e-07 1.4725078367004591e-06 3.7769167419926495e-07 1.1627319462495017e-05 2.342705948994094e-06 -4.1138463728850806e-07 -7.661187405359551e-08 -1.5658037448256519e-06 4.796861688529691e-07 3.946943034274954e-07 6.08032100291284e-07 -1.0587765684827809e-06 -5.818353630523411e-07 3.411612464926614e-07 -5.1409352632321544e-08 4.5368248763025767e-07 5.300270899377988e-08 -6.948180488887301e-07 -8.38981975381957e-08 4.585250509597266e-07 5.065819430943164e-06 -6.479602050798631e-06 4.553267662395284e-06 5.856838410037725e-06 1.0889977075404035e-06 1.11082262167068e-05 -1.024660391688289e-05
PC5 -4.010920865053966e-06 -3.247605862917755e-07 -7.629469890978045e-07 1.4530269703612624e-06 2.342705948994094e-06 2.151732507569987e-05 8.616483490703135e-07 9.308643062141253e-07 -9.640054417768653e-07 -7.166453397187463e-07 7.467690679940855e-08 -1.6276760052076414e-06 8.646460993551001e-07 -1.1473378635573022e-06 4.1005694367786727e-07 2.9521023469294506e-08 -4.816426653018771e-07 4.218452791111762e-07 -5.027840732752369e-07 1.6383878162987915e-07 1.0285564132488016e-07 -5.293016789206751e-06 4.782571760175186e-06 4.738825309681002e-06 1.6928277493264972e-06 -2.7541885145899765e-06 1.2291401059276961e-05 -7.944883870649851e-06
PC6 2.8510587071252024e-06 -1.0495654441976452e-07 -1.0520996168216765e-06 -3.846181829065035e-07 -4.11384637288508e-07 8.616483490703138e-07 1.9992699413304543e-05 4.008568679176697e-07 6.746943563043986e-07 8.220010417972658e-07 7.002358708309477e-07 -4.6057868725301013e-07 8.192724953003373e-08 -6.001917138566917e-07 -7.191876327492507e-07 6.12802670107444e-07 -4.448316593530476e-07 3.746701045844294e-07 -6.277815480714176e-07 -5.120710692571391e-07 -8.020131785948851e-07 -6.833286254266669e-06 9.178609341927597e-06 6.23295787400026e-06 -2.1962132851850852e-05 -7.291237545299749e-07 -1.1832863198954048e-05 7.1777985948427214e-06
PC7 5.582961912940638e-07 2.6820029461427156e-07 -5.33735250999281e-07 7.683397488798333e-07 -7.661187405359599e-08 9.30864306214125e-07 4.0085686791767033e-07 1.709497246802392e-05 7.162935067638473e-07 -1.558171585690096e-07 2.540346844444024e-07 1.496982709095285e-06 -1.3307415111948402e-08 6.667711154026581e-07 6.962190849186266e-07 -4.745780132871063e-07 -1.5815447421353282e-07 -5.90859941295702e-07 -1.4387173831651494e-07 2.6487302463223955e-07 -7.900074615670045e-08 -6.798517716165537e-06 8.267346632580522e-07 5.64324823233019e-06 -2.032079817293463e-07 -1.9491837437162836e-06 2.4900582117382593e-06 -6.645309465648036e-07
PC8 1.8185062105661328e-06 2.8838633808431213e-07 4.833604243898166e-07 -4.3157743831637514e-07 -1.5658037448256519e-06 -9.640054417768653e-07 6.746943563043992e-07 7.16293506763847e-07 1.8430953479496324e-05 7.135879748185025e-07 6.125808557797196e-08 -7.070359243966136e-07 5.164795286452516e-07 -7.621230898210363e-08 -6.433548801777866e-07 -9.454867975377692e-07 1.9507123265408102e-07 8.953835482070499e-07 -7.989323778873216e-08 -1.295930104009843e-06 5.809739023123906e-07 2.2093261443685404e-06 1.5013894103052196e-05 -2.8649512353341222e-06 -4.955966862170929e-06 -9.431082590308692e-06 -4.66443148988512e-06 1.7863944970580537e-05
PC9 1.8757107457676406e-06 -1.9641697251086548e-07 -7.447730012806382e-07 -1.346205437674303e-06 4.796861688529691e-07 -7.166453397187461e-07 8.220010417972655e-07 -1.558171585690099e-07 7.135879748185026e-07 1.587696527199974e-05 -6.151388418814541e-07 2.341584679017746e-07 -8.453008003874065e-07 -1.9782674254558978e-07 -7.087389790166741e-07 2.44485514095139e-07 1.0255060430736857e-06 1.2393513699124432e-06 -3.698613365794164e-08 -7.585717873579226e-07 -7.730616861243903e-07 -4.591384824838596e-06 7.082368433370278e-07 9.622816380811679e-06 -1.7091234468026198e-05 1.1910772353145416e-05 8.393001719191422e-06 -5.469212561172824e-06
