(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00123865666056096 -1.41296753070057 -0.0641783178565883 0.0636815105331949 2.81518866643265 -1.40248536261376 5.0642796903036e-05 -7.70078357746282e-06 -5.55560891014486e-05 -3.8165961670512e-06 -8.48675471423619e-06 6.54728831277925e-06 6.49042685895646e-07 -2.37632738829879e-06 2.05149433998721e-05 4.64357610159524e-06 -5.4185069734786e-07 4.25477784170224e-06 -6.34231328808488e-07 1.5176054654357e-05 -1.12147508523488e-05 -9.5005265479619e-06 1.56468560381935e-05 -5.53420916495047e-06 2.15790990326014e-05 -1.03327125055279e-06 1.65621438986266e-05
covarSEX -1.41296753070057 225899.594938858 4250.90195172511 -4245.14118604825 -451663.880406161 225797.816395114 0.20342895404563 0.105215891688044 -0.22246170169871 -0.0226985277240832 -0.114488147131787 0.142664825875965 -0.167439008810633 0.073487295077529 -0.301205857580117 0.169830614692039 0.00941660366620541 0.0679519767485668 0.00472938504259457 -0.205963728758272 -0.307072905439165 -0.36547675807619 0.0886916962231478 -0.0564013813981531 0.151739254144207 0.296693525769975 -0.0699106238512246
covarYOB -0.0641783178565883 4250.90195172511 145.85970366621 -145.662693839573 -8496.9293968851 4246.67289369367 0.00164183737115148 -0.00305758886624837 0.00281796056533677 -0.00433122274468438 0.00147963000695225 0.00626632040064793 0.00199921412958823 0.00453810490681274 -0.00336657487717695 0.00216919915144918 0.0005924759731274 0.000266199124275364 -0.000341047667823711 -0.000230296038393521 -0.0131637166412355 -0.0139549474262124 0.00647442051127014 0.00448395364435743 0.00318819286372057 -0.00100007763147693 -0.00192314255827206
covarYOBsq 0.0636815105331949 -4245.14118604825 -145.662693839573 145.468824009084 8485.57979891058 -4241.08287558767 -0.00175511934309703 0.00311491459339663 -0.00272374833183916 0.00434745628001723 -0.00146180465711535 -0.0062928101361082 -0.00197725808103061 -0.00452312491548151 0.00337377231715494 -0.00215602856836176 -0.00057885754061615 -0.000285228271808874 0.000376411086179843 0.000186775101512841 0.0131699664569546 0.013961170436307 -0.00650935416189815 -0.00447647097986144 -0.00322232092845061 0.00103941812776263 0.00185238136004094
covarSEX_YOB 2.81518866643265 -451663.880406161 -8496.9293968851 8485.57979891058 903075.040797506 -451478.169254103 -0.41018788155305 -0.209172280051749 0.445637499713437 0.0459408142599951 0.23127720412916 -0.287307600788685 0.335659478977377 -0.147818932203501 0.602423116546618 -0.338040004483405 -0.019998327884734 -0.133842778742723 -0.00733078851820827 0.410884102876507 0.615098685451223 0.729279734146745 -0.177630130232646 0.11260100503912 -0.305141386209993 -0.592710851269963 0.135042104455983
covarSEX_YOBsq -1.40248536261376 225797.816395114 4246.67289369367 -4241.08287558767 -451478.169254103 225713.836744359 0.20674241308596 0.103974602311488 -0.223215775621486 -0.0232331716637794 -0.116809820507488 0.144678200303824 -0.168248105430572 0.0743412518566512 -0.301281899272859 0.168239428961715 0.0106059322285861 0.0659170717782757 0.00261026079049035 -0.204960706662315 -0.308049952168023 -0.363849997536295 0.0889755946354451 -0.0561843037463649 0.153424055202805 0.296041953604673 -0.0651722311824436
covarPC1 5.0642796903036e-05 0.20342895404563 0.00164183737115148 -0.00175511934309703 -0.41018788155305 0.20674241308596 0.00128322604713856 -0.000212817264746866 6.82516267096375e-05 -4.50903998604797e-05 -2.37513455053055e-05 -6.89746465462299e-07 2.36362380100955e-05 5.86161442706545e-05 -7.76858336329111e-06 2.73830452718839e-05 -2.59920104787839e-05 0.000161635809699772 -4.65550408110847e-06 -7.51767162253575e-05 -0.000131855487851207 -0.000120212415801396 1.80469446441045e-05 3.19950714829091e-05 2.54949853646643e-05 6.08239131767307e-06 0.000116506573912606
covarPC2 -7.70078357746282e-06 0.105215891688044 -0.00305758886624837 0.00311491459339663 -0.209172280051749 0.103974602311488 -0.000212817264746866 0.00116749516139725 5.11820104918805e-05 0.000109900138649297 -2.69244296479822e-05 -1.32624999502545e-05 4.47156835084405e-07 1.3573043402232e-05 -5.14231084849768e-07 -6.44846483511771e-06 1.03025805517865e-05 -2.89552695420211e-05 7.69228578676769e-06 -2.22707582566783e-05 1.36689710079816e-05 -2.03266457841072e-05 2.68222231049158e-05 1.29590135080145e-06 -5.81661399551467e-06 1.21881894289766e-06 1.88378792249078e-05
covarPC3 -5.55560891014486e-05 -0.22246170169871 0.00281796056533677 -0.00272374833183916 0.445637499713437 -0.223215775621486 6.82516267096375e-05 5.11820104918805e-05 0.00121832012698856 1.82784429474835e-05 0.000118212755665849 5.91514280671818e-06 3.09874356543e-05 -2.06134696531155e-05 -0.000138937208111738 1.57596571018735e-05 6.44786809112635e-05 2.57947424571008e-05 -8.85544930911416e-05 -1.18700245833636e-05 2.29336724493681e-06 7.48515240373813e-06 -6.00609730704732e-05 -7.02430000508592e-05 5.42440933680535e-05 1.65788400803375e-05 2.16604454596887e-05
covarPC4 -3.8165961670512e-06 -0.0226985277240832 -0.00433122274468438 0.00434745628001723 0.0459408142599951 -0.0232331716637794 -4.50903998604797e-05 0.000109900138649297 1.82784429474835e-05 0.00128727180581706 0.000148061325266845 -6.19962005526914e-05 -1.29670181825159e-06 -0.000128244271459337 8.21228778522233e-05 3.27476238074993e-05 4.03901932386064e-05 -7.6383201341223e-05 -3.2404341907602e-08 -4.19453643493113e-05 -1.1929886404145e-05 2.71509246779344e-05 3.61023030458664e-06 -3.65901081521264e-05 -1.92323096062706e-05 -6.67353262200389e-06 0.000113734704979044
