 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0003676189261840857 9.663249325375671e-07 7.828266767408422e-08 2.9385538277949175e-07 2.5783399066357614e-07 -1.4467023902688335e-06 1.3346863205572594e-06 6.766845273658448e-07 -4.1593883517583705e-08 1.353686824014318e-06 4.560535144676466e-07 2.0621456554315695e-06 -2.1361793963020077e-06 1.5600047950034513e-06 -1.7725231838289764e-06 -1.9645277478065943e-06 -9.695476124073973e-07 -3.925519073488977e-07 -3.874387915295725e-07 1.6254324147378267e-06 9.629667453470899e-07 -3.621258366219768e-06 6.784208013763075e-05 -8.325795638837733e-05 7.067878382961873e-06
PC1 9.663249325375667e-07 1.286611493810457e-06 -1.1446805210659292e-06 -1.0391264159192125e-07 -7.942260476800971e-08 -1.1776812119534762e-07 4.476646257722757e-09 3.640951287195135e-08 3.919491241173999e-08 1.7753603528924133e-08 9.755719831587695e-09 -5.319367758941801e-08 4.669560847228721e-07 -7.561158254447635e-09 -2.587359675316838e-07 -4.173916533165399e-07 -3.90908260570469e-07 1.0935478132625928e-07 2.5029076262612004e-08 1.1849045017460188e-07 -3.854270622204502e-08 1.0556905759149636e-06 1.4503897448140634e-06 9.817867455665729e-07 4.434161309959393e-07
PC2 7.828266767408367e-08 -1.1446805210659299e-06 3.177045393738279e-05 5.51127602785285e-07 1.0774304388216731e-06 -7.360739342047033e-07 -2.9299916374852436e-07 -2.3832248187568959e-07 9.56810441777211e-07 -2.9561213217894105e-07 2.6096993743842475e-07 -7.838494601223373e-09 -5.545561107504089e-07 2.5103179736873117e-08 -1.7930602562581294e-07 9.847520472309668e-09 -1.5781504129521052e-07 3.7713303595113127e-07 -2.0916915415281085e-07 -2.9113975659060115e-07 -1.498399199489254e-07 1.25582738797481e-06 2.6928939267992847e-06 -3.2226670984458314e-08 -8.145957378825591e-07
PC3 2.938553827794913e-07 -1.039126415919213e-07 5.511276027852852e-07 2.60548216658196e-06 7.98254069105356e-08 7.539776260191072e-07 5.151442230997051e-08 2.8400374926820334e-07 -8.492974347114123e-08 -6.952960066235201e-07 1.5853736048287024e-07 2.4482357997102756e-07 4.648929434595579e-08 -3.242366857811052e-07 1.3771569734794163e-07 -1.0473553396424134e-07 -3.481045390101986e-10 -2.261062102190448e-07 -2.3806288107550772e-07 2.7072195064291e-07 1.0316188613250948e-07 7.288990267178844e-07 1.030835799164733e-06 2.8930361592765356e-06 -4.826227718562597e-06
PC4 2.5783399066357524e-07 -7.942260476800975e-08 1.0774304388216727e-06 7.982540691053558e-08 5.077318065212631e-06 1.25736186244653e-06 -1.195188792048846e-07 1.0730469725429261e-07 -6.08644425817132e-07 3.850543588263039e-07 1.3293927411242082e-07 2.2528791264898574e-07 -5.37055478492009e-07 -1.1708825091296471e-07 -1.3103726219051413e-07 -5.5423393899169336e-08 2.070985871410943e-07 -1.7280329131267064e-08 -2.3582898144928202e-07 -1.0426862743566724e-07 1.0074526121790209e-08 3.403307128415003e-06 -4.389892624353462e-06 5.300940530336376e-06 2.3185663234782035e-06
PC5 -1.4467023902688337e-06 -1.1776812119534769e-07 -7.360739342047036e-07 7.539776260191067e-07 1.2573618624465303e-06 1.0441709262830254e-05 3.6313480964786694e-07 9.180508752378424e-07 -4.441755502386721e-07 -3.4574176019205816e-07 -2.773611779508919e-07 -7.74680754340296e-07 3.7116625094617234e-07 -9.719162602417272e-07 4.4258920354477693e-07 -5.8543074554120445e-08 -5.9349073286585754e-08 5.478231329253708e-07 -2.692863363110959e-07 1.461672254055463e-07 -1.7807966651057444e-08 4.0545776088089643e-07 9.319304454934743e-07 -3.706738752912238e-07 -5.347783590249476e-09
PC6 1.3346863205572586e-06 4.4766462577228004e-09 -2.929991637485245e-07 5.151442230997041e-08 -1.195188792048844e-07 3.6313480964786694e-07 1.0074363352971365e-05 6.309976851132603e-08 3.2758767179203165e-08 3.1570269702460937e-07 1.0751718688453087e-07 -3.570134281430422e-07 -1.422034842129499e-07 -2.944816130322973e-07 -9.356230120641802e-08 -5.815887196102908e-08 -1.231574433256402e-07 3.805675706095477e-07 -2.475098030653914e-07 -1.4273904183705144e-07 -2.3514968797790395e-07 -3.579685230221262e-07 -1.004398881862941e-06 -7.0453634552104e-06 3.1293645778843627e-06
PC7 6.766845273658439e-07 3.640951287195131e-08 -2.3832248187568948e-07 2.840037492682034e-07 1.0730469725429273e-07 9.180508752378428e-07 6.309976851132593e-08 8.1286882129086e-06 3.907945228716698e-07 -2.750237538109082e-07 -1.0942006549983464e-07 7.00150915052309e-07 8.031571293057323e-08 5.624636584340182e-07 -2.521607866323848e-07 -1.918267951958257e-07 -3.386621642621351e-07 -1.7742623612229133e-07 1.3473599043799943e-07 2.0894769572361896e-08 -1.311544916268698e-07 -1.0050682754798684e-06 1.2248431816510972e-06 -2.986942129722271e-07 -1.3500830925799167e-06
PC8 -4.159388351758427e-08 3.919491241173997e-08 9.568104417772107e-07 -8.492974347114114e-08 -6.08644425817132e-07 -4.4417555023867186e-07 3.2758767179203185e-08 3.907945228716698e-07 8.841886403952848e-06 2.980354611151977e-07 1.731767088019385e-07 -5.480657241453719e-07 -1.9861288834048992e-08 1.2124075172805067e-07 -5.861411252895441e-09 -2.1121166687047237e-07 1.1398511905657339e-07 9.368328516608772e-08 -2.7875848916380766e-07 -2.166903668783689e-07 3.090649312798959e-07 6.291296168126645e-07 1.638755932915699e-06 5.277770739393778e-07 -2.0438926228375053e-06
PC9 1.3536868240143169e-06 1.775360352892419e-08 -2.956121321789416e-07 -6.9529600662352e-07 3.8505435882630383e-07 -3.457417601920583e-07 3.157026970246095e-07 -2.750237538109078e-07 2.9803546111519774e-07 7.899663088483208e-06 -3.1655476767055596e-07 -7.278462034329405e-08 -1.794470013454338e-07 -2.3688936599129555e-07 -3.4361305467616804e-07 8.611816219583596e-09 1.0557139330618193e-07 2.0385570299480258e-07 -4.0479493228469684e-07 -1.7790137268025515e-07 -3.0015873759523994e-07 2.5422841452089276e-06 -5.763120161198697e-07 -6.512699645810169e-06 2.6130296973856434e-06
PC10 4.560535144676465e-07 9.755719831587619e-09 2.609699374384251e-07 1.5853736048287018e-07 1.3293927411242084e-07 -2.7736117795089186e-07 1.0751718688453075e-07 -1.0942006549983456e-07 1.7317670880193846e-07 -3.1655476767055596e-07 8.32139284735005e-06 -2.57646818620694e-07 1.5100640677074436e-07 -2.2503325643769398e-07 -2.362476219796748e-07 2.8465524564089e-07 -8.09964535367646e-08 -9.253917872535006e-08 2.783740610899306e-07 3.154306538286033e-07 2.0776431477515455e-08 1.6681042406704265e-06 -1.7632684572889794e-06 -1.1399478474052529e-06 3.865835541002039e-06
