 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003344480644940595 4.731393238176188e-07 -2.8950211255356413e-06 -5.524445456498721e-07 6.63725882868089e-07 -1.674720607429659e-07 1.6037798076085167e-07 1.4264362869495838e-06 6.797568517888636e-07 4.1746860304119953e-07 -3.1658293709886283e-07 5.865239143982257e-07 -2.774170764614088e-07 7.132584508961574e-07 1.2640162087593487e-07 -8.808843071636435e-07 -4.966574772648881e-07 -4.885028434563805e-07 4.638948819036451e-07 1.1070843424254e-06 3.6011071501232757e-07 1.1634922120017814e-05 9.376412256408747e-06 2.070748866650839e-06 -4.47970398780118e-05
PC1 4.731393238176188e-07 1.1890702409818838e-06 -9.635673341052136e-07 -1.0040131422547166e-08 -3.645731375677261e-08 -1.6093719185134118e-07 2.970298735306792e-08 1.3113908570126147e-07 1.4451436595961193e-07 -3.221602608028029e-08 1.3537211316601122e-07 -5.947283001375352e-08 2.9863720053627306e-07 -7.460739640176421e-08 -1.2586592697757787e-07 -2.8312123666267823e-07 -2.2283865401915236e-07 -1.664898746553077e-08 -1.5129014642924216e-08 8.699576346157955e-08 3.4072048247832806e-09 9.73624831180158e-07 7.016366561869107e-07 1.986735509989799e-06 9.694353506514013e-07
PC2 -2.8950211255356404e-06 -9.635673341052134e-07 2.513009896306006e-05 4.2070613407000385e-07 8.93355086281595e-07 -9.669108959404241e-08 -4.136354654860566e-08 -2.02010641466143e-07 2.46707269876124e-07 -7.075878382795981e-09 -4.188666435471631e-08 -8.634935888275827e-08 -2.507179980731032e-07 2.569540568634422e-07 -3.3769356679386143e-07 2.5547821582653236e-07 -9.009480269042785e-08 5.965408893752562e-07 6.846727427983269e-08 -2.809252447713817e-07 8.744234728661746e-08 3.4688861242739154e-08 -9.956880916892709e-07 1.9545210688845013e-06 1.4286605422792195e-06
PC3 -5.524445456498719e-07 -1.0040131422547157e-08 4.207061340700042e-07 2.391344392684727e-06 5.408826520587715e-08 4.885623911352171e-07 1.666727639263469e-08 9.512880086989603e-08 -9.657265357840529e-08 -4.5320983546782954e-07 2.131060461471618e-08 1.5550317595216658e-07 1.1838819387955656e-07 -3.859536433209292e-07 -6.313489215479887e-08 -2.889869274110827e-09 1.3323536248012266e-08 -1.2742729358109144e-07 -2.980422216192611e-07 1.9193531047185994e-07 6.875649327857916e-08 6.671219960663919e-07 1.0760494015902211e-06 -1.406392547386678e-06 -1.2215239253858419e-06
PC4 6.637258828680887e-07 -3.645731375677265e-08 8.933550862815948e-07 5.408826520587708e-08 4.308418094359934e-06 9.80514849295948e-07 -2.849880356497448e-07 8.751336208209163e-08 -7.309761031161126e-07 1.8642880002820122e-07 1.6751788226198708e-07 2.7701041628653676e-08 -3.6670447438625946e-07 -1.839188063868788e-07 -7.466593447292319e-08 -2.9229157066079982e-08 7.760752349650704e-08 1.0559553456272671e-07 -1.5808458672711916e-07 -9.196116707188166e-08 1.657752061724251e-08 2.206651139366517e-06 6.830171217763519e-07 3.527135811673133e-06 -3.87245355371503e-07
PC5 -1.6747206074296564e-07 -1.6093719185134129e-07 -9.669108959404179e-08 4.885623911352172e-07 9.80514849295948e-07 8.186481581060987e-06 1.4465951789397088e-07 7.234667590005948e-07 -4.714669118131743e-07 -1.564509331265114e-07 -2.2590606616226405e-07 -6.009909960034469e-07 3.3620660695986593e-07 -5.172945641047505e-07 2.2837549812791782e-07 -6.921501469409124e-09 -8.62065734973831e-08 3.8914049796792187e-07 -1.415042455780074e-07 3.1373890260216577e-07 1.11469846101196e-07 3.724510232922868e-07 -1.4761830539537635e-06 4.564826772124567e-06 2.48698194946555e-07
PC6 1.6037798076085218e-07 2.9702987353067884e-08 -4.136354654860555e-08 1.6667276392634637e-08 -2.8498803564974476e-07 1.4465951789397103e-07 8.075935187018845e-06 1.3819065332164957e-08 8.318935623253325e-08 3.7623560250929896e-08 2.7322699723660662e-08 -1.3413836566332964e-07 1.0451522129453083e-07 -2.37849553420084e-07 -2.349618936387784e-08 2.5558108092325064e-08 -2.2687686365322412e-08 2.460728925938283e-07 -9.61618530732756e-08 -2.2228097444218416e-08 -2.3236355713260768e-07 1.0979742274350713e-08 1.0009490864636426e-07 -1.0318320565066744e-06 2.736443504117087e-06
PC7 1.426436286949584e-06 1.3113908570126145e-07 -2.0201064146614295e-07 9.512880086989593e-08 8.751336208209163e-08 7.234667590005948e-07 1.3819065332164977e-08 6.6232584549505895e-06 3.8804443612769204e-07 -1.2467022057339392e-07 -6.7290221084573e-08 5.518905669736761e-07 9.714945522614683e-08 2.9468890836566853e-07 -5.320592963404632e-08 -3.1880840601413605e-07 -6.553947689164976e-09 -3.74944671312272e-08 3.314606217818606e-08 1.6079766321544706e-08 -1.5513082333245012e-07 -1.0218685053847794e-06 3.579626951592759e-07 1.122525684213678e-06 1.2722544578141742e-06
PC8 6.797568517888644e-07 1.4451436595961206e-07 2.4670726987612425e-07 -9.657265357840529e-08 -7.309761031161131e-07 -4.7146691181317465e-07 8.318935623253333e-08 3.8804443612769246e-07 7.194162277853209e-06 1.5118665735508877e-07 2.0027611098549847e-07 -2.0430638015581092e-07 2.0960214608871646e-07 -1.700950245382119e-09 -5.166717814106152e-08 -1.7459241616864673e-07 8.48456160471655e-08 7.904456464332136e-08 -1.3980967068243142e-07 -2.0582714676462178e-07 1.597449457410951e-07 1.3090942451397844e-06 -3.8627886181142864e-07 -1.2145543732642137e-06 1.7709341335823164e-06
PC9 4.174686030411993e-07 -3.221602608028033e-08 -7.07587838279593e-09 -4.5320983546782954e-07 1.8642880002820122e-07 -1.5645093312651138e-07 3.7623560250929744e-08 -1.2467022057339384e-07 1.5118665735508888e-07 6.475479368127072e-06 -5.8468209295041714e-08 -1.4341214983492948e-07 -1.311878788191002e-07 -5.106369147931653e-09 -2.461795986594574e-07 1.3307102537648034e-07 2.588608690326296e-07 2.626266300438659e-07 -1.5963780108676728e-07 -1.4063543610619303e-07 -2.1203891438651174e-07 2.0462469474081435e-07 4.012136953429074e-06 9.168566737179072e-07 -3.472592528992653e-06
