 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00045199301385714843 5.380492260287835e-07 -4.058424107641635e-06 -9.342478854540966e-07 9.384557915717328e-07 -4.0350308129305766e-07 1.0759523584033876e-07 2.0052849213379483e-06 7.048165637335949e-07 3.282946667713405e-07 -4.646441980463275e-07 2.771051846134753e-07 -2.489103611466362e-07 6.148328156683364e-07 5.384235851352626e-07 -9.573279076023226e-07 -4.011499102671299e-07 -5.083804158854895e-07 7.283788396566648e-07 1.2040836806341832e-06 6.097866658885243e-07 1.4873272234086681e-05 9.467842165860894e-06 4.559325520450335e-06 -5.491184421900979e-05
PC1 5.380492260287831e-07 1.5968750925411577e-06 -1.146695529741074e-06 -6.063583052303693e-09 -3.785554067546238e-08 -1.8030868219772937e-07 3.594187156198928e-08 1.5711397760446945e-07 1.7850257047834676e-07 -3.928499412330657e-08 1.6996167834165494e-07 -8.508186117114301e-08 3.512371374198637e-07 -8.618747038946931e-08 -1.5318893635286976e-07 -3.0325834281947976e-07 -2.4291521372359834e-07 -2.0510034477933454e-08 -2.5054857228406417e-08 9.464587076967276e-08 1.9714172771511333e-08 1.1142340059077284e-06 8.680226744715019e-07 2.83462346337859e-06 1.463015194539597e-06
PC2 -4.058424107641636e-06 -1.1466955297410744e-06 2.9590367916778145e-05 5.566505507901298e-07 9.82175967398268e-07 -2.7102049105983354e-07 -6.073496555605414e-08 -1.3546756586914783e-07 2.1715899526003933e-07 -8.210365626422871e-08 -4.450143513138312e-08 -3.247297080229071e-08 -1.7908105740868269e-07 2.5959064744890007e-07 -3.0241806725412355e-07 3.056204377187019e-07 -8.09449375749468e-08 7.021709070909908e-07 6.76042942353102e-08 -1.9475045860514468e-07 1.5481724621343856e-07 -4.774023381483125e-07 -3.1847112854970404e-07 1.7353614210363988e-06 1.511708942098689e-06
PC3 -9.342478854540957e-07 -6.063583052303624e-09 5.566505507901297e-07 3.1576032035180546e-06 5.610363204187968e-08 5.525775050285688e-07 -1.3236183330312234e-09 1.0160435429375438e-07 -8.695143614925631e-08 -4.865864203947873e-07 7.868088341648608e-09 1.60633489795111e-07 1.4130375618214583e-07 -4.353639455018609e-07 -5.600067246379164e-08 1.3184763064023585e-08 1.303004353035955e-08 -1.2282330785227586e-07 -3.293236758565484e-07 2.2039957291588817e-07 9.709938896055302e-08 6.812403763837144e-07 1.6224137878262468e-06 -2.1794537523146787e-06 -1.1782100186317857e-06
PC4 9.384557915717328e-07 -3.785554067546243e-08 9.821759673982684e-07 5.610363204187966e-08 5.542439675309291e-06 1.1463318569766985e-06 -3.006642745403851e-07 8.591763963992769e-08 -7.950716775597996e-07 2.2993165844904872e-07 2.1188756449512885e-07 -1.3677176594849357e-08 -4.437788823144621e-07 -2.0238549538733503e-07 -3.95722114949334e-08 -6.253947801996998e-08 7.361012194050328e-08 1.1704628603147203e-07 -1.7156092793228134e-07 -1.3215506695225089e-07 -7.646545043188038e-10 2.5688383326861416e-06 7.557886978875744e-07 4.1720021643761985e-06 -3.553971672784341e-07
PC5 -4.0350308129305555e-07 -1.8030868219772945e-07 -2.7102049105983375e-07 5.52577505028569e-07 1.146331856976699e-06 9.715663942877708e-06 1.9801494997642095e-07 7.857809866704927e-07 -4.3662634229546397e-07 -1.1773518217131829e-07 -1.76321485939878e-07 -7.213002008648366e-07 3.646269123879692e-07 -5.497552892076234e-07 2.2167878686774844e-07 -5.270877084966222e-09 -1.1446780204099273e-07 4.340082950178927e-07 -1.284177850249607e-07 2.7086462458454487e-07 9.924222037561485e-08 3.512409477755698e-07 -1.8330329999915525e-06 5.449203238857363e-06 -9.756265616593507e-08
PC6 1.0759523584033827e-07 3.594187156198939e-08 -6.073496555605508e-08 -1.3236183330311569e-09 -3.00664274540385e-07 1.9801494997642114e-07 9.467717452886664e-06 3.525100262074263e-08 8.215032410577451e-08 -1.6463193354130683e-09 5.5001903631377635e-08 -1.6874012332810174e-07 1.092056766318455e-07 -2.4855332731994937e-07 -2.9988268502921593e-08 3.2676940083888154e-08 2.6368323925860403e-08 2.7635110887054526e-07 -9.393019019332011e-08 -1.4862338192677947e-08 -2.72459842467559e-07 -1.8478688232715353e-08 -8.753170084827737e-08 -3.76597355074518e-07 3.0898269107259683e-06
PC7 2.0052849213379474e-06 1.5711397760446943e-07 -1.354675658691475e-07 1.016043542937544e-07 8.591763963992785e-08 7.85780986670493e-07 3.525100262074246e-08 7.797454138710033e-06 4.211989961404568e-07 -1.68985013625287e-07 -1.2093222930691376e-07 5.35456594709557e-07 9.986600442858344e-08 2.70416572929175e-07 -2.3945914840129093e-08 -3.3075416524900724e-07 -1.7484093024718075e-09 -4.195849483001399e-08 6.797719121519091e-08 -3.9161596285855396e-08 -1.7900193700469562e-07 -1.0548546086862256e-06 1.058023408925387e-06 8.587846303424098e-07 1.0203029701046405e-06
PC8 7.048165637335949e-07 1.7850257047834676e-07 2.171589952600394e-07 -8.695143614925627e-08 -7.950716775597998e-07 -4.366263422954639e-07 8.215032410577454e-08 4.2119899614045675e-07 8.361403660571332e-06 1.3621316973663706e-07 2.261052896737961e-07 -2.551695511901454e-07 2.7291470193219743e-07 -8.880786320994529e-09 -7.56218054172429e-08 -2.1856320393755625e-07 9.995529295841248e-08 8.344245574601319e-08 -1.5371233540250129e-07 -2.1563505425119958e-07 1.3008949206349585e-07 1.2695121583858787e-06 -4.661268404059409e-07 -1.2848265195517114e-06 2.2679135150289473e-06
PC9 3.282946667713397e-07 -3.9284994123306665e-08 -8.210365626422836e-08 -4.865864203947874e-07 2.2993165844904872e-07 -1.1773518217131836e-07 -1.6463193354129556e-09 -1.6898501362528692e-07 1.3621316973663727e-07 7.608376293464214e-06 3.989062717314065e-09 -1.6785261106825252e-07 -1.2138781556950056e-07 -5.165239180530731e-09 -2.9244657305626746e-07 1.5498307958894704e-07 3.369205720236592e-07 2.8836886165531104e-07 -2.0317617452710817e-07 -2.1333319673559538e-07 -2.302302517789203e-07 6.727187971460785e-07 4.468003118765825e-06 9.116976871965631e-07 -4.127044898249326e-06
