 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0003409518575465953 2.893155840234179e-07 -3.0835726194734778e-06 -6.255311293243586e-07 2.815849109226641e-07 -5.673716329224302e-08 6.23173643287359e-07 1.3330971820175117e-06 9.249971493326336e-07 3.571741631515916e-07 -1.3232236117082036e-07 5.493446742668374e-07 -4.611323187801265e-07 1.0048598727928745e-06 1.090373340606267e-08 -1.1256639219378084e-06 -5.067404183596744e-07 -6.173569535261212e-07 4.399439722531466e-07 1.0596003441788294e-06 3.272418316705975e-07 1.3617505819618775e-05 5.458188228995165e-06 2.351125604075331e-06 -4.070911995841647e-05
PC1 2.893155840234177e-07 1.2332062723490415e-06 -1.0808202778478938e-06 8.07621160748714e-09 -5.7393472825501444e-08 -1.5809396522117726e-07 5.03379157043728e-08 1.3266127751598221e-07 1.4142677008424825e-07 -4.1797808796707735e-08 1.409482678173073e-07 -4.493668789415312e-08 3.4146720484233437e-07 -8.187316028161493e-08 -1.460807723742891e-07 -2.962138828752053e-07 -2.374961773272313e-07 -2.276414104018264e-08 -3.3431726737632092e-09 9.069407971231347e-08 -4.947831936163674e-09 1.1134493055008246e-06 6.921478571380915e-07 1.9852243713889025e-06 1.0110421261206682e-06
PC2 -3.08357261947348e-06 -1.0808202778478938e-06 2.7695432520107286e-05 4.861765984921414e-07 9.734334222663323e-07 -2.1737037024200214e-08 -7.93486263813527e-08 -2.540725742794606e-07 2.428726808478387e-07 -2.5131102836113403e-08 2.776724138289469e-08 -9.228266877379785e-08 -3.1189718794528336e-07 2.756383491099184e-07 -3.7593129349338026e-07 2.910479116850583e-07 -2.1059887669446973e-08 6.815036131794349e-07 5.191343910927172e-08 -3.037394198778424e-07 1.1035192643218406e-07 5.001078280036956e-07 -1.1572215891638185e-06 2.0440510534073964e-06 1.6240511965330368e-06
PC3 -6.255311293243589e-07 8.076211607487128e-09 4.861765984921413e-07 2.5183353237974133e-06 7.27286398907998e-08 5.159507262635207e-07 -5.390251856413019e-09 1.0051281722254338e-07 -1.269125054415847e-07 -4.98345072064875e-07 4.297243406949772e-08 1.967621413296243e-07 1.1780057243851177e-07 -4.500515796443766e-07 -6.383560851170556e-08 2.997790141447689e-08 4.810094068987025e-09 -1.5869978998975603e-07 -3.3329279186018944e-07 2.3757041950830303e-07 6.572701249769984e-08 8.437004333285291e-07 1.2935473051411967e-06 -1.5636550587834354e-06 -1.3504991462012196e-06
PC4 2.8158491092266344e-07 -5.739347282550139e-08 9.734334222663321e-07 7.272863989079974e-08 4.526460117118178e-06 1.1367206622023418e-06 -3.217089483385119e-07 1.131483360861303e-07 -8.191934361415166e-07 1.960272246690949e-07 1.928467330124943e-07 1.7768120713236386e-08 -4.035041402840481e-07 -1.69259792534739e-07 -7.921308588400177e-08 -2.4853411378131075e-08 9.680043709841541e-08 1.0178966631034131e-07 -2.0197765162872422e-07 -1.0600218624080924e-07 1.2458423981402382e-08 2.3972673311547937e-06 5.892845185645287e-07 3.5839125374545943e-06 -2.0645164534589674e-07
PC5 -5.6737163292244726e-08 -1.580939652211773e-07 -2.1737037024200294e-08 5.159507262635207e-07 1.136720662202342e-06 8.827160851536472e-06 1.6159633311343124e-07 8.190937050426231e-07 -5.591533127903782e-07 -1.7533327458781039e-07 -2.2858249386682688e-07 -6.888547056446381e-07 3.7342853643048434e-07 -5.764227518546086e-07 2.531999648183517e-07 -2.3080582377480986e-08 -1.452307390200656e-07 4.77347157473252e-07 -1.5368925676908312e-07 3.6677566661948835e-07 1.3859044489626835e-07 7.375381384715338e-07 -1.82878550756444e-06 5.164044090220675e-06 -6.847526140633317e-08
PC6 6.231736432873598e-07 5.033791570437287e-08 -7.934862638135277e-08 -5.390251856412986e-09 -3.2170894833851183e-07 1.6159633311343124e-07 8.898183735396902e-06 4.070879771167616e-09 9.132779780360872e-08 4.521575046644966e-08 -2.12366984333962e-08 -1.2756017288334432e-07 1.3505421600378566e-07 -3.162937154616295e-07 3.231421837375412e-08 1.5938240031787556e-09 -8.119022664757153e-09 2.85335398730922e-07 -7.401816096056364e-08 -1.969992767987408e-08 -2.786794879326902e-07 -2.2294752801407806e-07 5.963926883232568e-08 -7.430404338863402e-07 3.31176172588601e-06
PC7 1.3330971820175109e-06 1.3266127751598214e-07 -2.540725742794608e-07 1.0051281722254316e-07 1.1314833608613027e-07 8.190937050426231e-07 4.0708797711675786e-09 7.233635227949498e-06 4.3613416675354285e-07 -1.4335475478808174e-07 -6.353467125448851e-08 6.337908348709542e-07 9.477049475124514e-08 3.7364054813083025e-07 -9.307495514178328e-08 -3.3667326288247427e-07 -1.5462316500510373e-08 5.49504261266718e-09 3.2478863903763914e-08 -9.24680921714419e-09 -1.6123614004388531e-07 -1.2760398240394078e-06 7.134498347485259e-07 8.807878047759573e-07 1.394866724194609e-06
PC8 9.249971493326329e-07 1.4142677008424828e-07 2.4287268084783883e-07 -1.269125054415847e-07 -8.191934361415168e-07 -5.591533127903784e-07 9.132779780360873e-08 4.3613416675354317e-07 7.926985452433189e-06 2.1144103834765903e-07 2.3301659417925227e-07 -2.537832263787772e-07 2.0039316468003286e-07 2.982586431374775e-08 -5.7376081913186955e-08 -1.9628715996182866e-07 1.0767873001405751e-07 1.1740642938946204e-07 -1.834145285528057e-07 -2.2737467218688333e-07 2.053901570055018e-07 1.5118951110568101e-06 -5.186598743274831e-07 -1.1245953264949097e-06 1.966377643354239e-06
PC9 3.571741631515909e-07 -4.179780879670772e-08 -2.5131102836113397e-08 -4.983450720648749e-07 1.9602722466909494e-07 -1.7533327458781039e-07 4.52157504664498e-08 -1.4335475478808174e-07 2.1144103834765896e-07 7.087497815800212e-06 -7.97812885008831e-08 -1.78041407860572e-07 -1.6332778018531746e-07 2.3462587945614007e-08 -3.121131898419792e-07 1.3589609433256622e-07 2.6871818281759443e-07 3.153449888972657e-07 -1.586708370654888e-07 -1.370114233067547e-07 -2.4464215376440417e-07 1.51506408561918e-07 4.769127984514798e-06 7.338047080509802e-07 -4.229744983501873e-06
PC10 -1.3232236117082063e-07 1.409482678173073e-07 2.7767241382894713e-08 4.297243406949763e-08 1.9284673301249444e-07 -2.2858249386682704e-07 -2.123669843339626e-08 -6.353467125448864e-08 2.3301659417925222e-07 -7.978128850088326e-08 6.803889847365167e-06 -2.0200986108927067e-07 2.867692422657828e-07 -3.282250972439284e-07 -5.6414274960117424e-08 -1.2922552736694653e-07 -3.440418170692576e-07 1.7242143908426195e-07 2.0089574541784797e-07 2.4729040158993363e-07 -4.6018719780098494e-09 7.875789012814688e-07 1.4567415295482477e-06 -4.60702349969163e-07 -7.530735790292823e-07
PC11 5.493446742668384e-07 -4.4936687894153195e-08 -9.228266877379757e-08 1.9676214132962426e-07 1.7768120713236367e-08 -6.888547056446387e-07 -1.2756017288334414e-07 6.337908348709543e-07 -2.5378322637877714e-07 -1.7804140786057205e-07 -2.0200986108927062e-07 6.621623707364494e-06 -1.5196523800514902e-07 -1.885398780423555e-08 -3.2139206829923745e-07 1.9244800558477873e-07 1.3963734569879244e-07 1.2935153219988848e-07 -5.870859297590928e-08 3.126616064239065e-07 2.074060714173717e-07 1.8203598182345973e-06 -1.6179555242892834e-06 2.1879957927866264e-06 1.7328679424570172e-06
PC12 -4.611323187801276e-07 3.414672048423343e-07 -3.1189718794528347e-07 1.1780057243851187e-07 -4.0350414028404823e-07 3.734285364304841e-07 1.3505421600378574e-07 9.47704947512451e-08 2.0039316468003275e-07 -1.633277801853175e-07 2.867692422657828e-07 -1.5196523800514884e-07 6.173104337227135e-06 9.4189460138058e-10 -9.551868567779754e-08 -1.7049527903523112e-07 -1.5665009327941777e-08 -7.870012608184276e-08 2.8525905830625247e-08 4.9285940846164695e-08 -1.2510847725702656e-07 1.6716952525035388e-06 1.3037654994838845e-06 -2.7562323784659544e-06 1.1211915300700136e-07
PC13 1.004859872792876e-06 -8.187316028161496e-08 2.7563834910991835e-07 -4.500515796443768e-07 -1.69259792534739e-07 -5.764227518546084e-07 -3.162937154616295e-07 3.7364054813083046e-07 2.982586431374771e-08 2.3462587945614027e-08 -3.282250972439284e-07 -1.885398780423569e-08 9.418946013806637e-10 6.24633973137216e-06 -2.0637177047538054e-07 4.816559970811174e-07 3.0242769529731734e-07 6.917385889256689e-08 -6.828232943295818e-08 -3.240445548788932e-08 5.228278839750044e-08 -1.7440819999624842e-06 3.1260522310399296e-06 -3.7439876403654262e-06 1.9527249215402093e-06
PC14 1.0903733406062606e-08 -1.4608077237428903e-07 -3.759312934933802e-07 -6.383560851170557e-08 -7.92130858840019e-08 2.531999648183516e-07 3.2314218373754285e-08 -9.30749551417835e-08 -5.7376081913186836e-08 -3.1211318984197916e-07 -5.641427496011748e-08 -3.213920682992374e-07 -9.551868567779727e-08 -2.0637177047538036e-07 6.471836061001769e-06 -8.180401229613823e-08 -8.552990745597048e-08 -3.31965252414898e-08 1.8427886307577725e-07 1.2081248639806035e-07 -5.109082737296569e-08 -8.574497009832454e-07 4.895985496633586e-07 2.7696695765409344e-06 -7.030306164362989e-07
PC15 -1.1256639219378069e-06 -2.9621388287520535e-07 2.910479116850584e-07 2.9977901414476915e-08 -2.485341137813105e-08 -2.308058237748086e-08 1.5938240031787937e-09 -3.366732628824742e-07 -1.962871599618288e-07 1.358960943325663e-07 -1.292255273669467e-07 1.924480055847787e-07 -1.704952790352311e-07 4.816559970811174e-07 -8.180401229613815e-08 6.231345038646407e-06 2.4175296421490667e-07 -2.3984694534818385e-07 -9.335505239537855e-08 6.973157608068563e-08 3.7772440473469385e-08 -2.9971457023011935e-07 9.134665296066976e-08 7.70980068432202e-07 1.2133573828275318e-06
PC16 -5.067404183596743e-07 -2.3749617732723157e-07 -2.10598876694465e-08 4.810094068987042e-09 9.680043709841544e-08 -1.4523073902006578e-07 -8.11902266475721e-09 -1.5462316500510555e-08 1.0767873001405753e-07 2.687181828175946e-07 -3.4404181706925773e-07 1.3963734569879252e-07 -1.5665009327941764e-08 3.0242769529731745e-07 -8.552990745597051e-08 2.41752964214907e-07 6.1134129003283654e-06 5.7064269595429305e-08 -2.754653428515476e-07 -2.2978866840879526e-07 -1.1504731306563155e-07 -5.115190401523175e-07 -3.4745308716980587e-06 1.8095671768280884e-06 4.7893042601017175e-06
PC17 -6.173569535261207e-07 -2.276414104018268e-08 6.815036131794355e-07 -1.58699789989756e-07 1.0178966631034138e-07 4.77347157473252e-07 2.8533539873092206e-07 5.4950426126671206e-09 1.1740642938946204e-07 3.153449888972658e-07 1.7242143908426197e-07 1.293515321998884e-07 -7.870012608184271e-08 6.917385889256689e-08 -3.3196525241489735e-08 -2.3984694534818385e-07 5.7064269595429265e-08 5.945903974402201e-06 1.9856574601404763e-07 -1.5666472057563859e-07 9.81466751484779e-09 -6.549683057574612e-07 -8.324418666004847e-07 1.3324604551171459e-06 -2.464757459080009e-06
