 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.000428578138006817 1.1847843945279264e-06 2.746958491604608e-07 2.9697242190821513e-07 8.063506631722505e-07 -1.8043677913933773e-06 7.163983126018205e-07 1.0873893847084298e-06 -1.7792457394535755e-07 1.6314524831462943e-06 9.163636705099927e-08 1.3664437346554063e-06 -1.911013604604634e-06 1.2643446090380407e-06 -1.6947878191402736e-06 -1.8279459487318538e-06 -9.375095953957833e-07 -1.0011000072230969e-07 -3.4894112463542474e-07 1.7743369979355135e-06 1.059229697040477e-06 -2.5783827284395218e-06 7.71184260948497e-05 -9.11435558556204e-05 4.823928344798793e-06
PC1 1.1847843945279264e-06 1.4744450258204202e-06 -1.1787885944923076e-06 -1.2546458996210175e-07 -6.962408638725179e-08 -1.5248641462571367e-07 -2.861827936468811e-08 3.8203468879425246e-08 5.881459204200968e-08 -2.5236277396177546e-09 1.0457416453327359e-08 -6.693145692198467e-08 4.6023571310986495e-07 -2.3525573137010906e-08 -2.510271351255502e-07 -4.2743411289184406e-07 -3.762438970555367e-07 8.022181379003796e-08 1.9873141655581707e-08 1.1773652020337962e-07 -3.422945372140553e-08 1.0265450376206696e-06 1.6425547118814455e-06 1.321432938976898e-06 6.273041625355484e-07
PC2 2.7469584916046443e-07 -1.1787885944923082e-06 3.1863929495839946e-05 5.148413469031418e-07 1.0444418622976998e-06 -6.458050897178677e-07 -2.490540185686291e-07 -1.9978142117178146e-07 8.888532506685646e-07 -2.477029804728629e-07 1.832111553687806e-07 -1.107006604711178e-09 -4.2995034828278666e-07 1.635076551524431e-07 -1.6312414800926935e-07 8.845634129541764e-08 -1.3894749809274848e-07 3.3847095114027384e-07 -1.5263638588696204e-07 -2.5075641934481217e-07 -1.6799582233218486e-07 1.101459513156767e-06 2.4756815214541694e-06 -1.272324953463385e-07 -3.9732520210600817e-07
PC3 2.969724219082151e-07 -1.2546458996210175e-07 5.148413469031421e-07 2.9353734437806275e-06 6.775588760646772e-08 7.757253188685479e-07 3.9144069122013013e-08 2.607248147296291e-07 -1.2630186345563715e-07 -6.858501636452767e-07 1.5219232332411543e-07 2.42039953584975e-07 5.536551009380921e-08 -3.135740039300768e-07 1.596101023687641e-07 -1.1254921797779627e-07 -2.888806042696119e-09 -1.7905720524023254e-07 -2.1649294120687716e-07 2.4636710893603556e-07 1.058747087888537e-07 7.30621610872052e-07 1.2568586111395536e-06 2.59502746469384e-06 -5.2710811504468775e-06
PC4 8.063506631722507e-07 -6.962408638725177e-08 1.0444418622976998e-06 6.775588760646761e-08 5.686245080701138e-06 1.21199959270974e-06 -1.5615125209265926e-07 9.239980007285055e-08 -5.818504128643054e-07 4.2865795807464513e-07 1.4333710045018062e-07 2.4439251651596213e-07 -5.384043391857768e-07 -1.2968844896525683e-07 -1.1865665857188112e-07 -6.289807124222285e-08 1.802996347125132e-07 -6.924480813974418e-08 -2.0532115184538738e-07 -8.021409471252086e-08 -1.9766192075867634e-08 3.309090939912801e-06 -3.809557868617233e-06 5.722729229093542e-06 1.528003075337078e-06
PC5 -1.8043677913933752e-06 -1.524864146257136e-07 -6.458050897178674e-07 7.757253188685476e-07 1.2119995927097403e-06 1.080213915608673e-05 3.1582722828640227e-07 8.061140428974555e-07 -3.9351478184476805e-07 -3.2204051808996593e-07 -2.3175373862732507e-07 -7.136869703379781e-07 4.1882896428583397e-07 -8.835614662968562e-07 4.2105970200769923e-07 -6.04291307652978e-08 -5.566224003530674e-08 4.836218832929844e-07 -2.3723994164437306e-07 1.25104346084518e-07 -3.3009385448506674e-08 -3.006592168258942e-07 8.074343597518223e-07 -6.668440298105858e-08 8.299403156038485e-07
PC6 7.163983126018196e-07 -2.8618279364688128e-08 -2.490540185686288e-07 3.914406912201312e-08 -1.5615125209265918e-07 3.158272282864024e-07 1.0277488242838683e-05 4.698701396535706e-08 4.609768421216387e-08 2.869242586621361e-07 1.054741167150987e-07 -3.292817124359847e-07 -9.838752826938193e-08 -2.3418218247148326e-07 -1.254498915450348e-07 -4.7671297315343725e-08 -1.3608707036800943e-07 3.725976587980744e-07 -2.705208102649489e-07 -7.11764387400951e-08 -2.2388122826111572e-07 -1.2426956871365507e-07 -1.390963990475324e-06 -7.177174547985108e-06 3.299649200489597e-06
PC7 1.0873893847084308e-06 3.8203468879425325e-08 -1.9978142117178127e-07 2.6072481472962906e-07 9.23998000728504e-08 8.061140428974553e-07 4.6987013965357015e-08 8.320389534365489e-06 3.364376426855638e-07 -2.543361179224855e-07 -1.2854997919442257e-07 6.482750125904536e-07 8.68787581861193e-08 5.26181749734132e-07 -1.7572324815326208e-07 -2.1432171323940451e-07 -3.0789402048833563e-07 -1.801192963032609e-07 1.4345346261096766e-07 5.092215941713668e-08 -1.4426262207120866e-07 -1.3439195887230717e-06 4.266772154882767e-07 6.002116487431199e-07 -5.551021153270867e-07
PC8 -1.779245739453588e-07 5.881459204200957e-08 8.888532506685642e-07 -1.263018634556372e-07 -5.818504128643055e-07 -3.935147818447681e-07 4.6097684212164064e-08 3.364376426855631e-07 8.935359249957741e-06 2.794640452957498e-07 1.0695122254394615e-07 -5.41997443898286e-07 1.0614848006996655e-08 1.2258193961138232e-07 -2.508883986625936e-09 -1.896782946496633e-07 1.405672563796277e-07 7.512810193879391e-08 -2.3412671818216134e-07 -2.397913220840178e-07 2.8665280970277415e-07 4.156118444812296e-07 2.0583681820649823e-06 2.7387944521181775e-07 -1.8509600024662193e-06
PC9 1.6314524831462952e-06 -2.523627739617958e-09 -2.477029804728628e-07 -6.858501636452768e-07 4.286579580746454e-07 -3.220405180899657e-07 2.8692425866213626e-07 -2.5433611792248567e-07 2.7946404529574986e-07 8.044020518619747e-06 -2.893798330590084e-07 -1.2903651105268457e-07 -1.4993984082005509e-07 -1.9517431062989945e-07 -3.288493425460901e-07 1.9106465002549968e-08 1.8752089850110234e-07 1.8884781156013744e-07 -3.9999848514826247e-07 -1.9888491021018828e-07 -2.760826937884351e-07 2.1496642896524202e-06 -7.229065335075611e-08 -6.351462824777768e-06 1.8580963199912879e-06
PC10 9.163636705099883e-08 1.045741645332738e-08 1.832111553687808e-07 1.5219232332411551e-07 1.4333710045018078e-07 -2.317537386273252e-07 1.0547411671509872e-07 -1.2854997919442252e-07 1.0695122254394624e-07 -2.893798330590085e-07 8.295451438189373e-06 -2.5934221508300624e-07 1.1433857169072811e-07 -2.3438257760564133e-07 -1.6973421735679486e-07 2.2665502874344564e-07 -7.961784126803353e-08 -1.4088074201915533e-07 2.1653262212250116e-07 3.1794629863623925e-07 -2.325092167472317e-08 1.231361685647874e-06 -1.1033089609466133e-06 -1.394564878977607e-06 2.7843875755165803e-06
PC11 1.3664437346554061e-06 -6.69314569219846e-08 -1.1070066047115526e-09 2.4203995358497504e-07 2.443925165159622e-07 -7.136869703379783e-07 -3.2928171243598513e-07 6.482750125904538e-07 -5.41997443898286e-07 -1.290365110526846e-07 -2.593422150830061e-07 7.741976785497344e-06 -1.3952163834110602e-07 -8.305886585886225e-08 -1.7172230268419684e-07 1.2299814587721651e-07 -6.2164656443666796e-09 1.4804663711832535e-07 -4.034427990489981e-08 1.715108358526909e-07 2.97391423079716e-07 7.232269257500925e-09 1.8969996507673782e-06 -1.0945211651753729e-07 4.845835299377344e-06
PC12 -1.911013604604633e-06 4.602357131098651e-07 -4.2995034828278677e-07 5.536551009380915e-08 -5.38404339185777e-07 4.1882896428583386e-07 -9.838752826938194e-08 8.687875818611928e-08 1.0614848006996612e-08 -1.4993984082005472e-07 1.1433857169072805e-07 -1.3952163834110602e-07 7.263515384161413e-06 1.1386462247688778e-07 -1.4836421948641747e-08 -3.8767476957274856e-07 -1.8678857555789173e-07 8.103807942508081e-08 -9.553824443139506e-08 1.139113232852823e-07 -9.445195444224098e-08 2.861719401214074e-07 2.767523757692225e-06 -7.652880876175219e-07 -3.3888382641426035e-07
