(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00485897702156477 1.05047249887349 -0.553905995425327 0.55016436183915 -1.99183619076165 0.942457565344815 -4.53524859230861e-05 -5.51079910141927e-05 -0.000185451257933169 8.86985948594789e-05 2.52508803970036e-05 2.90633453230698e-05 3.27029190882067e-05 2.77089702838959e-05 -3.09900456538835e-05 -5.53777440840788e-05 1.16398676487375e-05 -7.9113443998462e-06 8.41727520075546e-05 5.30003530126886e-05 5.8593657434364e-05 3.65019450761657e-05 2.42382600765095e-05 3.04019244267771e-05 7.35993890824759e-05 6.83376343976671e-05 -3.51499481834371e-05 7.775547572115e-05 -0.000202670423014585 -5.95034553292473e-05
covarSEX 1.05047249887349 767858.424809171 12403.650988028 -12355.6870065069 -1530406.20350228 762685.359168966 0.285322379807866 0.0678740448511028 -0.44626849392648 -0.99384585618535 -0.0806819543690801 0.312983299561609 -0.10965380485576 0.689835280291627 -0.39211010473874 0.0788097846555946 0.0463815661658576 0.52028962525822 0.502830813377477 -1.11733044653668 0.360859792833021 0.039849608211493 -0.70006736864463 -0.609139093378249 0.357209255882376 -0.270890190064767 0.841523511079344 -0.795748097617712 0.833565873488968 0.349077813918027
covarYOB -0.553905995425327 12403.650988028 414.72929575455 -413.134262436349 -24729.9575783297 12328.531995624 0.0113417410107558 -0.00404716941124753 -0.00893895459467269 -0.0526355788178847 0.0100435687328741 0.0200357893931415 -0.017075843828217 0.024443832109448 -0.00574192544525219 0.00249376495752834 -0.00442783070289993 0.0393323180588378 0.0082243311084394 0.00347200857254184 -0.00503254133725429 -0.0312934685408624 -0.0129506217169848 -0.00948908485329346 -0.0095757129101308 -0.023680909591252 0.0184677243220264 -0.0407166031326501 0.0288545265363754 0.0290050357200566
covarYOBsq 0.55016436183915 -12355.6870065069 -413.134262436349 411.551525990483 24634.6955661362 -12281.2239528328 -0.0114795756010833 0.00412995202077171 0.00908059569089459 0.052409664626927 -0.0100505267362593 -0.0200639144094488 0.0170041462941391 -0.0243893057247001 0.00577946034830227 -0.00237229327617931 0.00444329455968731 -0.0392449387385151 -0.00820658760253608 -0.0035677823486823 0.00504316449169157 0.0312621398038226 0.0127691395916141 0.00938930505226645 0.00944569568380085 0.0235760860891731 -0.0183373761360989 0.0406381613532544 -0.0289663981992805 -0.0288484382155647
covarSEX_YOB -1.99183619076165 -1530406.20350228 -24729.9575783297 24634.6955661362 3050278.5896867 -1520146.34982873 -0.580318096397727 -0.13777253320888 0.894449474023286 1.97735441779464 0.164532981225507 -0.628564243624055 0.219510099028291 -1.37487429541938 0.781526824227424 -0.153208342786934 -0.0959758252910308 -1.03028305660401 -0.998105585502837 2.2281035441008 -0.711761753784691 -0.075301768241939 1.38920481947233 1.21070480911717 -0.717659190568688 0.534501737118034 -1.6785744896661 1.58363458470515 -1.67104644148836 -0.689146327280233
covarSEX_YOBsq 0.942457565344815 762685.359168966 12328.531995624 -12281.2239528328 -1520146.34982873 757597.401331856 0.294835453149777 0.0698480370916544 -0.448300993458873 -0.983753817599129 -0.0838701594931988 0.315682806036762 -0.109976159040069 0.685176745331096 -0.389512999829936 0.0744161941299977 0.0495951964561337 0.510172906678597 0.495418711775116 -1.11091427266664 0.351105915237889 0.0355234712486614 -0.689242545284856 -0.601652894245987 0.36047247288819 -0.263678767141576 0.837109802007719 -0.787984874144424 0.837604909778325 0.340043374666894
covarPC1 -4.53524859230861e-05 0.285322379807866 0.0113417410107558 -0.0114795756010833 -0.580318096397727 0.294835453149777 0.00237858755204016 -0.000401922917780986 0.000168406021651982 -5.6330526119706e-05 -0.000101919245130534 2.27335262823282e-05 0.000114339700641577 0.000112170935972285 -2.69422857520994e-05 8.91811442602038e-05 -4.38251155876372e-05 0.000256880167519073 -7.89500589272471e-05 -0.000110150082716344 -0.000261728848114336 -0.00022646754591493 -8.29390569743935e-06 1.46615239302449e-05 8.79137715344837e-05 -3.66414730478212e-05 0.000153184841473544 1.38001281088464e-05 0.000170221581707865 0.000198487289015603
covarPC2 -5.51079910141927e-05 0.0678740448511028 -0.00404716941124753 0.00412995202077171 -0.13777253320888 0.0698480370916544 -0.000401922917780986 0.00205233118529774 0.000122161915472194 0.000208179952068322 -8.64704615272365e-06 -1.05274991461404e-05 -1.82646924127373e-05 3.97559452494437e-05 -2.63273273755991e-06 -1.15286533513766e-05 -8.7685786885399e-06 -7.09587656148064e-05 3.15538913444643e-05 -8.3354635967327e-05 3.57280225158244e-05 9.78141799234128e-06 0.000106759016680543 1.19374015081048e-05 -4.07730328755113e-05 2.66283274845124e-05 2.63900830799183e-05 -3.67147080345787e-05 1.19143667113878e-05 4.91925478844423e-05
covarPC3 -0.000185451257933169 -0.44626849392648 -0.00893895459467269 0.00908059569089459 0.894449474023286 -0.448300993458873 0.000168406021651982 0.000122161915472194 0.00227533747180466 5.49235964136206e-05 0.000234446563643664 -7.8047198829509e-06 6.4775789240017e-05 -5.63840322375318e-05 -0.000274044491593635 1.32127263675425e-05 0.000120102145756635 5.20807874933553e-05 -0.00023498684180539 -1.79128857727121e-05 4.04619522354375e-06 1.74792502004879e-06 -7.911292756867e-05 -0.000177688764783125 0.000140034055072042 4.00662490953726e-05 9.69154865763027e-05 4.73326094160917e-05 -0.000121595937744051 -8.67447432166843e-05
covarPC4 8.86985948594789e-05 -0.99384585618535 -0.0526355788178847 0.052409664626927 1.97735441779464 -0.983753817599129 -5.6330526119706e-05 0.000208179952068322 5.49235964136206e-05 0.00220482310731892 0.000432095517547338 -9.39773399838447e-05 5.22810104334277e-05 -0.000319990849525638 7.39058899038585e-05 8.11259729734772e-05 2.82137442926644e-05 -0.000174100838619292 -9.41661722869261e-05 -3.34748681575748e-05 -2.43689175967209e-05 3.96756418150926e-05 6.74056918794992e-05 -8.28674188021457e-05 -4.56011056157281e-05 2.09086376163956e-05 0.000144696178628238 2.56444826581434e-05 -4.62752604240293e-05 0.000195045087928977
covarPC5 2.52508803970036e-05 -0.0806819543690801 0.0100435687328741 -0.0100505267362593 0.164532981225507 -0.0838701594931988 -0.000101919245130534 -8.64704615272365e-06 0.000234446563643664 0.000432095517547338 0.00256894256285932 4.94331659330516e-05 0.000230954754379369 -0.000178754248096347 -6.31014953878423e-05 -6.95431040174047e-05 -0.0002010941516392 0.000122463336599491 -0.000210949509941818 7.89818950027059e-05 -1.41488219877371e-05 -3.60793036079432e-05 0.000146648929443156 -6.22134569193055e-05 0.000110700251517304 2.97350852204634e-05 2.67221654485071e-05 -8.1042428251436e-05 8.92455700294915e-06 0.000211346973134817
