 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004096240882489868 1.0698883663269018e-06 4.0642258728507966e-07 2.78281031407924e-07 3.663396218287517e-07 -1.527409989756715e-06 9.194467732727289e-07 7.892576830683916e-07 2.867916375805975e-07 1.7126880328672056e-06 3.192738921760429e-07 1.8654596794799305e-06 -1.9600207070352346e-06 1.556479646608402e-06 -1.8947199878583595e-06 -2.0191408800985357e-06 -9.356109250506469e-07 -1.592686742185394e-07 -5.488565655228186e-07 1.7768323403077617e-06 9.666819870170709e-07 -3.2943144241499076e-06 7.414942595744224e-05 -9.046615773186819e-05 6.929791487564111e-06
PC1 1.069888366326901e-06 1.428414394215863e-06 -1.2083298921040416e-06 -1.0704490164763613e-07 -8.810625247262927e-08 -1.414056133130751e-07 4.696255153209615e-09 2.1583462241318728e-08 3.885512173703133e-08 3.1053159201277636e-09 9.99310727538914e-09 -5.193556704965979e-08 4.919537359315359e-07 -1.997845387506402e-08 -2.657984545916989e-07 -4.4120036352222636e-07 -4.033474844382782e-07 1.0574777485821842e-07 4.266049796133096e-08 1.3376029853670948e-07 -3.899946677030824e-08 1.1202626572304595e-06 1.6378568808315597e-06 1.1415210133847839e-06 4.691877732885685e-07
PC2 4.064225872850827e-07 -1.2083298921040416e-06 3.3506732833705e-05 5.735522595873374e-07 1.1199981745648723e-06 -6.825552755402546e-07 -3.628033344965231e-07 -2.627589567193114e-07 1.0316834879623515e-06 -2.559769787702214e-07 3.2978030075009406e-07 5.527445336144008e-08 -5.456225835689158e-07 3.402251880244293e-08 -1.665385322141863e-07 9.303580242118145e-09 -1.3244716419348428e-07 4.1981793402732293e-07 -1.9264748983981807e-07 -3.080555261800342e-07 -1.2745266586730763e-07 1.4189236717806703e-06 2.76331042465142e-06 -4.2897431129101387e-07 -6.12650152084489e-07
PC3 2.7828103140792404e-07 -1.0704490164763619e-07 5.735522595873377e-07 2.8817809989782544e-06 7.90417676547999e-08 8.141542806261383e-07 2.4174970143289252e-08 2.8704384381343774e-07 -9.068037239889042e-08 -7.239566099241412e-07 1.58870508654913e-07 2.568311618807955e-07 4.380331492754859e-08 -3.375884935267499e-07 1.5991373733382724e-07 -1.0752900423998704e-07 -1.7810439469136083e-08 -2.217998027801138e-07 -2.463556470117756e-07 2.8081323913347813e-07 1.1302141632224325e-07 8.904918577159895e-07 1.1944189517565908e-06 2.951880522212138e-06 -5.1377107687214485e-06
PC4 3.663396218287521e-07 -8.81062524726292e-08 1.119998174564872e-06 7.90417676547999e-08 5.5798022724523005e-06 1.2914732066141508e-06 -1.5649867839960307e-07 1.1010716260726738e-07 -6.195890123728886e-07 4.2723783136799513e-07 1.4450973636982336e-07 2.4680332116552854e-07 -5.787008787080753e-07 -1.2315140534589575e-07 -1.2135668048210823e-07 -5.999173794059414e-08 2.185001811566397e-07 -5.052055404867869e-08 -2.471683280527369e-07 -1.0974767161929192e-07 1.0241577345527777e-08 3.5368119789461873e-06 -4.355979839686757e-06 5.630626929692949e-06 2.0034577202251446e-06
PC5 -1.5274099897567141e-06 -1.414056133130751e-07 -6.825552755402542e-07 8.141542806261383e-07 1.291473206614151e-06 1.1171804738367676e-05 3.033122166140087e-07 8.934061357680055e-07 -4.518576518699428e-07 -3.540263153606305e-07 -2.7846569877761605e-07 -8.327236884900786e-07 4.3752910525120584e-07 -9.807402202883194e-07 4.854101799857971e-07 -8.510940468981337e-08 -8.380806586560055e-08 5.639076348580596e-07 -2.925580158190117e-07 1.5066617402474724e-07 -2.0733001350191255e-08 1.0847325708843503e-07 1.0024298138885996e-06 -1.9210599041393156e-07 4.0201863810727146e-07
PC6 9.194467732727293e-07 4.696255153209604e-09 -3.6280333449652316e-07 2.4174970143289196e-08 -1.564986783996031e-07 3.033122166140087e-07 1.0755557976346538e-05 2.9951053284772445e-08 8.845876255987561e-09 3.0301323272001515e-07 6.341336182813475e-08 -3.5851274251511604e-07 -1.1583438877027451e-07 -3.203214742467484e-07 -1.1912013219885602e-07 -9.497397613612667e-08 -1.0447429047438373e-07 3.9422989402507365e-07 -2.3343288876680062e-07 -1.073254783250832e-07 -2.651546948038167e-07 -4.5958113117508406e-07 -1.2910780955060557e-06 -7.420921074526721e-06 3.3090812809216295e-06
PC7 7.892576830683918e-07 2.158346224131876e-08 -2.6275895671931174e-07 2.870438438134379e-07 1.1010716260726722e-07 8.934061357680054e-07 2.995105328477275e-08 8.629834694743994e-06 3.899024153096468e-07 -2.921869358249422e-07 -1.5331886718505994e-07 7.318306668736461e-07 8.774018665611629e-08 5.933046880681493e-07 -2.2125164208013514e-07 -2.2991999963459288e-07 -3.531472387163333e-07 -2.1995053959986606e-07 1.447134516605388e-07 5.143095234424429e-08 -1.546502542300594e-07 -1.2719696564705468e-06 6.633739464004697e-07 1.986232628228751e-07 -1.0614730251198511e-06
PC8 2.867916375805979e-07 3.8855121737031354e-08 1.0316834879623513e-06 -9.068037239889034e-08 -6.195890123728882e-07 -4.518576518699426e-07 8.845876255987664e-09 3.899024153096466e-07 9.384249981963103e-06 3.152718290622084e-07 1.759835369776647e-07 -5.795001780842047e-07 -2.7791230681962536e-08 1.3937020211383175e-07 -9.003604535535426e-09 -2.418398006816933e-07 1.4585064357988688e-07 8.789343177972844e-08 -2.8684532129604206e-07 -2.67112419616038e-07 3.234422825468144e-07 8.971049894702587e-07 1.9911417798020165e-06 1.625707472177949e-07 -2.0664964099406708e-06
PC9 1.7126880328672056e-06 3.1053159201277343e-09 -2.5597697877022155e-07 -7.239566099241413e-07 4.2723783136799513e-07 -3.540263153606304e-07 3.0301323272001505e-07 -2.921869358249421e-07 3.1527182906220865e-07 8.358583783503633e-06 -2.807703840561536e-07 -1.1523843995889096e-07 -1.6098374281219263e-07 -2.1014539432487018e-07 -3.7668822826244945e-07 3.34128219188505e-08 1.6250186013308198e-07 1.9619931187882544e-07 -4.2037600080483716e-07 -2.0020754309818782e-07 -2.985025435126258e-07 2.578299571523254e-06 -3.557132255825153e-07 -6.821846545437398e-06 2.3108831684762706e-06
