 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00039048692969549003 4.6851114112198165e-07 -2.7662376585901193e-06 -6.732737193767922e-07 9.025093956938944e-07 -2.3713178320826128e-07 9.667695042102884e-09 1.6998451052413595e-06 7.82776319342941e-07 3.6810898981355155e-07 -5.021881226489805e-07 2.608254903900554e-07 -3.6170418853960987e-07 6.106026774348094e-07 2.5964429024974286e-07 -9.576801611612642e-07 -3.2839870140490277e-07 -3.4291555820305067e-07 5.972299425064284e-07 1.1141899811471798e-06 4.02611179513411e-07 1.2932965452491364e-05 1.00003072991772e-05 1.78702677282646e-06 -5.083896921864791e-05
PC1 4.685111411219819e-07 1.3728835192604328e-06 -9.9733832356403e-07 1.548189693758827e-10 -3.2662965987262956e-08 -1.8571224245145132e-07 3.967115710753789e-08 1.364393298723882e-07 1.4987409481845036e-07 -4.233767906327029e-08 1.35519606315588e-07 -6.364017855294964e-08 3.0554796848105195e-07 -7.647816960416037e-08 -1.224117344168274e-07 -2.796033606893841e-07 -2.1943408102412208e-07 -2.228613017819927e-08 -1.4270577045535568e-08 9.279555134679709e-08 1.3576407185988635e-08 9.014016803859594e-07 8.4000113184659e-07 2.4183632392006966e-06 1.1073887495127606e-06
PC2 -2.766237658590119e-06 -9.973383235640305e-07 2.6074676505914257e-05 4.314270420866019e-07 9.032540042825679e-07 -1.3662005966695614e-07 -4.7652345914613646e-08 -1.7204337444594554e-07 2.3230882760187485e-07 -1.3557252110501835e-09 -1.0499035426507827e-08 -1.039452163239726e-07 -1.8449524518304064e-07 2.767872544620333e-07 -3.490832374909149e-07 3.206681784693372e-07 -6.601150111955384e-08 5.87549627355309e-07 3.5972270791539127e-08 -2.4417257798133275e-07 8.24833773324023e-08 -6.230674980118192e-08 -8.952022264081526e-07 1.8270981231812933e-06 1.608126076551016e-06
PC3 -6.732737193767917e-07 1.5481896937590624e-10 4.314270420866019e-07 2.743825566620086e-06 5.1752811409917574e-08 4.993750802406027e-07 9.1309023529899e-09 9.653083654551935e-08 -9.740460884547684e-08 -4.574408859787332e-07 1.5758225260547652e-08 1.4403770676915417e-07 1.2899386534206614e-07 -3.930395287713269e-07 -4.438274386915193e-08 -1.1154032552477743e-08 1.2635488932736615e-08 -1.258000161396511e-07 -2.962811121225331e-07 1.9428459884106228e-07 6.3021401279258e-08 6.639190144558974e-07 1.423016157363103e-06 -1.6993978583501285e-06 -1.3251676048529472e-06
PC4 9.025093956938952e-07 -3.266296598726292e-08 9.032540042825678e-07 5.17528114099176e-08 4.839450676973604e-06 1.0013899957196552e-06 -2.950390851892365e-07 8.041059473415977e-08 -7.104440742954269e-07 1.8945186527333225e-07 1.7064148994797969e-07 8.544688984652261e-09 -3.9379511419117216e-07 -1.7053443986388402e-07 -5.1014828481787194e-08 -1.4599752947827074e-08 6.013040035707331e-08 8.687068379067644e-08 -1.478225768918532e-07 -9.8484186709711e-08 9.687826751047502e-09 2.2700467161564766e-06 8.944752906831196e-07 3.616024426555274e-06 -2.362373017846092e-07
PC5 -2.3713178320826093e-07 -1.8571224245145132e-07 -1.3662005966695606e-07 4.993750802406028e-07 1.0013899957196545e-06 8.683350986556767e-06 1.3409803745802064e-07 7.210510185879838e-07 -4.328997163444408e-07 -1.553123819891673e-07 -2.0907891556014916e-07 -5.999439878618248e-07 3.0526719906961736e-07 -4.94887840714604e-07 2.335802529723692e-07 -1.6496820873713603e-08 -6.742153947675382e-08 3.654984636296401e-07 -1.1029887301769399e-07 2.7822174157451145e-07 9.587779379445819e-08 3.9065160880319023e-07 -1.7179901125998336e-06 4.776019441950179e-06 1.4612427246607273e-07
PC6 9.66769504210242e-09 3.967115710753782e-08 -4.7652345914613745e-08 9.130902352989772e-09 -2.9503908518923647e-07 1.3409803745802054e-07 8.480891463621838e-06 2.1973126779502627e-09 9.254750458381549e-08 1.4026345139125537e-08 4.138648302950703e-08 -1.556600889103582e-07 8.772668016331513e-08 -2.678947343290663e-07 -2.6634471270424774e-08 4.507645029744959e-08 -1.7379991485455908e-08 2.3242419174029882e-07 -9.257090077710046e-08 -1.970675877189962e-08 -2.4137484549603107e-07 4.20515192764622e-08 9.390085272452759e-08 -6.984889701360933e-07 2.657376393524613e-06
PC7 1.6998451052413595e-06 1.3643932987238816e-07 -1.7204337444594544e-07 9.653083654551923e-08 8.041059473415977e-08 7.210510185879841e-07 2.197312677950127e-09 6.928925355628166e-06 3.825241789962683e-07 -1.4205891849940963e-07 -8.962669433721643e-08 5.136474074774813e-07 8.420394332646891e-08 2.8423075897513916e-07 -1.4404833127126952e-08 -3.119788805152757e-07 9.163098900181138e-09 -2.333395158223525e-08 4.662042647199676e-08 4.62416180727841e-09 -1.529909645188867e-07 -1.1038172097153115e-06 4.0527291765760104e-07 9.56985532363749e-07 1.3003931358285236e-06
PC8 7.827763193429415e-07 1.4987409481845036e-07 2.3230882760187533e-07 -9.740460884547693e-08 -7.104440742954269e-07 -4.3289971634444097e-07 9.254750458381553e-08 3.825241789962685e-07 7.526006315849941e-06 1.3491872135458622e-07 1.712269367889843e-07 -1.9165573585599254e-07 2.541907903283938e-07 -2.5025199993382627e-09 -5.9194423854785734e-08 -1.9500085033903915e-07 9.52330562449675e-08 8.232158481270593e-08 -1.462186122870611e-07 -2.0499139632821705e-07 1.5412885165821547e-07 1.346749290538408e-06 -3.3184652106980936e-07 -1.5191888230330616e-06 1.8427662404969416e-06
PC9 3.681089898135519e-07 -4.233767906327031e-08 -1.3557252110501647e-09 -4.5744088597873326e-07 1.8945186527333233e-07 -1.553123819891673e-07 1.4026345139125575e-08 -1.4205891849940968e-07 1.3491872135458606e-07 6.785681225209429e-06 -3.799235872233371e-08 -1.4238157873851457e-07 -1.134947118752368e-07 -3.9247417806915514e-09 -2.3323830907743368e-07 1.4572921500228093e-07 2.713994747717624e-07 2.4442935051835547e-07 -1.8827976710429188e-07 -1.436736916439737e-07 -1.8513348610992e-07 3.506241140891841e-07 4.1084362433501115e-06 7.621538999381357e-07 -3.709078564678216e-06
PC10 -5.021881226489795e-07 1.35519606315588e-07 -1.0499035426507937e-08 1.5758225260547454e-08 1.7064148994797966e-07 -2.090789155601494e-07 4.138648302950707e-08 -8.962669433721636e-08 1.7122693678898425e-07 -3.7992358722333665e-08 6.373514979031288e-06 -1.690277766423257e-07 1.9864085756249578e-07 -2.8618072545009697e-07 -5.158931657641096e-08 -1.224060096444543e-07 -3.2589615653034946e-07 1.4163766596781597e-07 1.8982572746363167e-07 2.167561095189515e-07 -2.1344799600028375e-08 7.743297935360195e-07 1.5449904611887552e-06 -4.7410718465045593e-07 -9.042775321204591e-07
