(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.0018700429297503 2.80009349909121 -0.0475162326327039 0.0471259264158429 -5.51683411299151 2.71784112996994 -4.61675027311557e-05 -4.53694703031369e-06 -0.00011450737131687 -5.00450823104338e-05 2.47988617530638e-05 2.16930808915233e-05 -3.18322289072103e-05 1.46301621885812e-05 1.05046138463359e-06 -1.55816059045646e-05 -1.60026955472926e-05 -1.0020085882819e-06 3.25115296938137e-05 3.56335598155422e-05 2.65251773611894e-05 -2.54383849380248e-06 2.1034822652848e-05 -1.60094471202316e-05 -2.34168461932785e-06 1.41775657819665e-05 -4.58347127727316e-05
covarSEX 2.80009349909121 302252.576391572 3731.1907719679 -3727.09284806728 -603534.058288428 301328.322142626 0.220403781565522 0.103962143243654 -0.410602778010575 0.0468215326641909 -0.258106749667651 0.125098743755172 -0.0682310721317094 -0.0428672938080514 -0.112367828581355 0.277464714359021 -0.107630983365579 0.0367627879701294 -0.0546760829113447 -0.477258607535748 -0.242403369804106 -0.253366828379139 0.224146517993641 -0.181551042443549 0.173266152464229 0.274492003101605 0.227042140040902
covarYOB -0.0475162326327039 3731.1907719679 125.391537629141 -125.253411166343 -7459.94987203882 3729.3174359604 0.000658105798577004 -0.00539347184755385 -0.00528429012719004 -0.00489852260722902 -0.000323052188093777 0.00876182979578237 0.000444137841708331 0.00518044156906742 -0.000972649560762572 0.0050830953491827 -0.000663561628443852 0.00290140932279476 -0.000774496360526836 -0.00086221784156293 -0.0124816761116034 -0.0146535121462575 0.00718439892172067 0.00531888076912796 0.00399886415874307 -0.00343090132282635 -5.10225692007644e-06
covarYOBsq 0.0471259264158429 -3727.09284806728 -125.253411166343 125.117940209307 7451.90411240626 -3725.36874233708 -0.000687766736150623 0.0054405781213697 0.00543426594711235 0.00495846989603882 0.000296626532270359 -0.00880435870474236 -0.000399212663876667 -0.00519114139595183 0.00102472194190051 -0.00504521504648615 0.000685754707864807 -0.00291168172324848 0.000771719220420318 0.000782937809269225 0.01246013279188 0.0146590984887655 -0.00722470669321072 -0.00531273931315688 -0.0040234698315936 0.00343741738117893 4.85953126471944e-05
covarSEX_YOB -5.51683411299151 -603534.058288428 -7459.94987203882 7451.90411240626 1205155.00637427 -601714.383819269 -0.442372931216327 -0.207094904173974 0.824733443834794 -0.0926239981287845 0.517873214373003 -0.252797015417725 0.138136706058523 0.0844066384779956 0.227321441451586 -0.552972839308419 0.213627026038552 -0.0707366496100257 0.111051146192303 0.952163847265187 0.485990377344587 0.505931085314969 -0.448021273692597 0.362353553192006 -0.349849755038662 -0.54922000297328 -0.456728319288378
covarSEX_YOBsq 2.71784112996994 301328.322142626 3729.3174359604 -3725.36874233708 -601714.383819269 300432.665948603 0.221887658830966 0.103145747664507 -0.41422212643414 0.045798429857488 -0.259787826090678 0.127737227313104 -0.0699477478937382 -0.0415327091921962 -0.114993417061905 0.275539368647588 -0.106004272945879 0.0339985868631168 -0.0563515293716931 -0.474963906226968 -0.243575917752315 -0.252580856546143 0.223941630494972 -0.18080300364598 0.176586859776855 0.274750388582163 0.229646954974248
covarPC1 -4.61675027311557e-05 0.220403781565522 0.000658105798577004 -0.000687766736150623 -0.442372931216327 0.221887658830966 0.00150302794236186 -0.000247636308615062 0.000167370974276903 -6.89798624242709e-05 -2.39521863070241e-05 3.71891129695079e-06 4.38194520298616e-05 5.86179289443538e-05 -5.45892625558114e-06 3.67222518817672e-05 -2.5396102528472e-05 0.000180177347441668 -1.13047683661542e-05 -7.93125089089844e-05 -0.000157293470738286 -0.000129761033865326 1.5936706155316e-05 5.5166641227151e-05 4.43106876664708e-05 -9.78888556452011e-06 0.000136123466606684
covarPC2 -4.53694703031369e-06 0.103962143243654 -0.00539347184755385 0.0054405781213697 -0.207094904173974 0.103145747664507 -0.000247636308615062 0.00132820809334567 5.13314798442283e-05 0.000122864304136939 -3.51372223749817e-05 -1.83047797423493e-05 1.87786821515777e-06 2.86889672617497e-05 -1.0771811521517e-05 7.45065006185474e-07 1.83684198096415e-05 -3.63165174287623e-05 -3.03779596303197e-06 -3.9803971840521e-05 1.92851789378647e-05 -1.80117205615457e-05 3.61621143188437e-05 -1.19273996760876e-06 7.56313515252407e-06 6.31327857083898e-06 3.33721702665021e-05
covarPC3 -0.00011450737131687 -0.410602778010575 -0.00528429012719004 0.00543426594711235 0.824733443834794 -0.41422212643414 0.000167370974276903 5.13314798442283e-05 0.0015124340645918 3.55251016263709e-05 0.000108966979689694 -4.89291591963666e-06 4.14773341171121e-05 -2.5219990483483e-05 -0.000179557807073316 7.44449415363881e-06 9.43689341525719e-05 3.09468008835763e-05 -9.71165325688327e-05 1.92615822535744e-05 8.6316127101833e-06 -6.05561095847009e-06 -5.47014742264131e-05 -6.89058738645956e-05 5.92788854415565e-05 2.20880503495784e-05 3.9499497015001e-05
covarPC4 -5.00450823104338e-05 0.0468215326641909 -0.00489852260722902 0.00495846989603882 -0.0926239981287845 0.045798429857488 -6.89798624242709e-05 0.000122864304136939 3.55251016263709e-05 0.00142871899113237 0.000167891329974236 -5.7192989607285e-05 -1.04020141863535e-05 -0.000131771335866479 9.37555198748168e-05 4.64964378435002e-05 7.30744392501886e-05 -8.59547033451553e-05 1.28297131585506e-05 -4.90144281382234e-05 -1.44333335263893e-05 3.16723832216122e-05 7.09594112106885e-06 -4.56418597121644e-05 -2.7921570803408e-05 8.58111188267199e-06 0.000124176991098233
covarPC5 2.47988617530638e-05 -0.258106749667651 -0.000323052188093777 0.000296626532270359 0.517873214373003 -0.259787826090678 -2.39521863070241e-05 -3.51372223749817e-05 0.000108966979689694 0.000167891329974236 0.00145063814720014 1.26457131210427e-05 0.000138938010256686 2.95750532168761e-06 -1.71169970074557e-05 -2.6163912189597e-05 -8.81228995546641e-05 6.05779166958911e-05 -9.03903604843758e-05 6.38526781318525e-06 1.02528567552146e-05 -2.27573661908138e-05 8.28556940111978e-05 -3.10384404240557e-05 9.75465226035952e-06 2.51731297387493e-05 6.38536299074347e-06
covarPC6 2.16930808915233e-05 0.125098743755172 0.00876182979578237 -0.00880435870474236 -0.252797015417725 0.127737227313104 3.71891129695079e-06 -1.83047797423493e-05 -4.89291591963666e-06 -5.7192989607285e-05 1.26457131210427e-05 0.00123313504419271 7.34267456643117e-06 1.20838588640286e-05 3.25598107989725e-05 2.94387403579993e-06 -5.1804031825042e-05 2.65307802009188e-06 -4.98348921800462e-05 1.82807253372655e-06 -1.23984218350545e-05 -4.39921834190832e-06 5.85468451121271e-05 -1.80058675745479e-05 -2.37163361798782e-06 -3.3548122035589e-05 -1.54872786049789e-05
covarPC7 -3.18322289072103e-05 -0.0682310721317094 0.000444137841708331 -0.000399212663876667 0.138136706058523 -0.0699477478937382 4.38194520298616e-05 1.87786821515777e-06 4.14773341171121e-05 -1.04020141863535e-05 0.000138938010256686 7.34267456643117e-06 0.00135000246324838 7.8102548031515e-05 -2.56277974754713e-05 -2.43535015681406e-05 0.000110513174575351 1.39325547701416e-05 9.91564243657356e-05 -2.39402783273586e-05 -4.93577885672601e-05 -2.99444551897309e-05 -1.16187287798678e-05 2.06251650095631e-05 -9.27965422355696e-06 -2.34090158652108e-05 4.97751135309423e-06
covarPC8 1.46301621885812e-05 -0.0428672938080514 0.00518044156906742 -0.00519114139595183 0.0844066384779956 -0.0415327091921962 5.86179289443538e-05 2.86889672617497e-05 -2.5219990483483e-05 -0.000131771335866479 2.95750532168761e-06 1.20838588640286e-05 7.8102548031515e-05 0.00138627619259238 7.06438795830717e-06 4.29992896883116e-05 -7.69532835063296e-05 2.70436626691391e-05 -9.94596878337253e-06 1.91862944246353e-05 -3.22633748244771e-05 2.28681978475803e-05 2.63835014283166e-05 -1.11121042410029e-05 -1.85143451479907e-05 3.17599258774322e-05 3.00127697133377e-05
covarPC9 1.05046138463359e-06 -0.112367828581355 -0.000972649560762572 0.00102472194190051 0.227321441451586 -0.114993417061905 -5.45892625558114e-06 -1.0771811521517e-05 -0.000179557807073316 9.37555198748168e-05 -1.71169970074557e-05 3.25598107989725e-05 -2.56277974754713e-05 7.06438795830717e-06 0.00137368621689976 -9.34820112761084e-06 -4.15596472901674e-05 -2.04804872204014e-05 -4.88474652680801e-05 -3.14767512485944e-05 7.92509383897632e-06 1.65636975542527e-05 4.79519055879743e-05 -5.98773986614877e-05 -3.23896935071815e-06 -2.14108941364578e-05 2.42769709149737e-05
covarPC10 -1.55816059045646e-05 0.277464714359021 0.0050830953491827 -0.00504521504648615 -0.552972839308419 0.275539368647588 3.67222518817672e-05 7.45065006185474e-07 7.44449415363881e-06 4.64964378435002e-05 -2.6163912189597e-05 2.94387403579993e-06 -2.43535015681406e-05 4.29992896883116e-05 -9.34820112761084e-06 0.00132529808644863 -6.85709644372257e-05 4.615736379855e-05 -7.14478862118697e-05 -3.44554548196124e-05 -1.98574324213402e-05 -5.65945417907207e-05 1.61200138030822e-05 6.40146060834556e-05 4.36805222669596e-05 -3.30687384583699e-06 2.07845634968483e-05
covarPC11 -1.60026955472926e-05 -0.107630983365579 -0.000663561628443852 0.000685754707864807 0.213627026038552 -0.106004272945879 -2.5396102528472e-05 1.83684198096415e-05 9.43689341525719e-05 7.30744392501886e-05 -8.81228995546641e-05 -5.1804031825042e-05 0.000110513174575351 -7.69532835063296e-05 -4.15596472901674e-05 -6.85709644372257e-05 0.00138327396425183 1.77770479005299e-06 -3.13102028181343e-05 -4.38640651982841e-05 1.98352478238973e-05 1.35096732674489e-05 6.64276475356028e-05 -1.15126118169263e-05 3.41395962004209e-05 5.90817038038247e-05 5.77847654921165e-05
covarPC12 -1.0020085882819e-06 0.0367627879701294 0.00290140932279476 -0.00291168172324848 -0.0707366496100257 0.0339985868631168 0.000180177347441668 -3.63165174287623e-05 3.09468008835763e-05 -8.59547033451553e-05 6.05779166958911e-05 2.65307802009188e-06 1.39325547701416e-05 2.70436626691391e-05 -2.04804872204014e-05 4.615736379855e-05 1.77770479005299e-06 0.00129679734572347 -4.09722257635546e-06 -2.47172622018791e-06 -1.63707432259097e-05 -4.21440098287401e-05 -1.80045766204179e-05 1.18125541623268e-05 -1.15905859974525e-05 -3.56488987297153e-05 3.44477300678706e-05
covarPC13 3.25115296938137e-05 -0.0546760829113447 -0.000774496360526836 0.000771719220420318 0.111051146192303 -0.0563515293716931 -1.13047683661542e-05 -3.03779596303197e-06 -9.71165325688327e-05 1.28297131585506e-05 -9.03903604843758e-05 -4.98348921800462e-05 9.91564243657356e-05 -9.94596878337253e-06 -4.88474652680801e-05 -7.14478862118697e-05 -3.13102028181343e-05 -4.09722257635546e-06 0.00128078012561505 -1.45596728846057e-05 6.56728714064144e-05 3.42080203335773e-05 2.34942340755872e-05 -5.04989903793727e-05 2.37718656723503e-05 9.74374435922826e-06 -3.50851484381358e-05
covarPC14 3.56335598155422e-05 -0.477258607535748 -0.00086221784156293 0.000782937809269225 0.952163847265187 -0.474963906226968 -7.93125089089844e-05 -3.9803971840521e-05 1.92615822535744e-05 -4.90144281382234e-05 6.38526781318525e-06 1.82807253372655e-06 -2.39402783273586e-05 1.91862944246353e-05 -3.14767512485944e-05 -3.44554548196124e-05 -4.38640651982841e-05 -2.47172622018791e-06 -1.45596728846057e-05 0.00130955099410567 -1.30584530919093e-05 -1.50820395612665e-05 -1.35570395691848e-05 2.6519934927362e-05 3.22230964520279e-05 -1.53192613635016e-05 3.14103381255728e-06
covarPC15 2.65251773611894e-05 -0.242403369804106 -0.0124816761116034 0.01246013279188 0.485990377344587 -0.243575917752315 -0.000157293470738286 1.92851789378647e-05 8.6316127101833e-06 -1.44333335263893e-05 1.02528567552146e-05 -1.23984218350545e-05 -4.93577885672601e-05 -3.22633748244771e-05 7.92509383897632e-06 -1.98574324213402e-05 1.98352478238973e-05 -1.63707432259097e-05 6.56728714064144e-05 -1.30584530919093e-05 0.00132095291231078 4.39311031291284e-05 -5.53013839470991e-05 -5.16857823622139e-05 2.86126691155785e-05 3.33437004971681e-05 -2.51475826526309e-06
covarPC16 -2.54383849380248e-06 -0.253366828379139 -0.0146535121462575 0.0146590984887655 0.505931085314969 -0.252580856546143 -0.000129761033865326 -1.80117205615457e-05 -6.05561095847009e-06 3.16723832216122e-05 -2.27573661908138e-05 -4.39921834190832e-06 -2.99444551897309e-05 2.28681978475803e-05 1.65636975542527e-05 -5.65945417907207e-05 1.35096732674489e-05 -4.21440098287401e-05 3.42080203335773e-05 -1.50820395612665e-05 4.39311031291284e-05 0.00132147022440222 -7.42299804187457e-06 -3.39080639663551e-05 -5.77706096033484e-05 -8.99388659720167e-06 -3.68883416273651e-06
covarPC17 2.1034822652848e-05 0.224146517993641 0.00718439892172067 -0.00722470669321072 -0.448021273692597 0.223941630494972 1.5936706155316e-05 3.61621143188437e-05 -5.47014742264131e-05 7.09594112106885e-06 8.28556940111978e-05 5.85468451121271e-05 -1.16187287798678e-05 2.63835014283166e-05 4.79519055879743e-05 1.61200138030822e-05 6.64276475356028e-05 -1.80045766204179e-05 2.34942340755872e-05 -1.35570395691848e-05 -5.53013839470991e-05 -7.42299804187457e-06 0.00129554147380479 -1.37363308839207e-05 -3.99172420937458e-05 -2.24808032611588e-05 -5.44355634093025e-05
covarPC18 -1.60094471202316e-05 -0.181551042443549 0.00531888076912796 -0.00531273931315688 0.362353553192006 -0.18080300364598 5.5166641227151e-05 -1.19273996760876e-06 -6.89058738645956e-05 -4.56418597121644e-05 -3.10384404240557e-05 -1.80058675745479e-05 2.06251650095631e-05 -1.11121042410029e-05 -5.98773986614877e-05 6.40146060834556e-05 -1.15126118169263e-05 1.18125541623268e-05 -5.04989903793727e-05 2.6519934927362e-05 -5.16857823622139e-05 -3.39080639663551e-05 -1.37363308839207e-05 0.00126965862629201 5.06063127786978e-06 3.01037973350064e-06 -1.05534929300151e-06
