 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -4.375223974204465e-06 8.952223278789601e-08 1.6684381870243954e-05 1.113052475432539e-05 4.5618756052440715e-06 3.605350321724479e-07 9.583296649008767e-08 2.100194986351106e-07 5.179373297471502e-07 9.875513519887487e-07 8.28200589317915e-06 2.388101777397583e-07 4.118764611317058e-07 -3.527769205577043e-07 -1.321438247373474e-08 5.186578998541984e-07 2.2569701457938963e-07 6.146889330436082e-07 6.871697257951991e-08 2.3366221742553465e-07 -6.120345870434983e-09 1.1469683349716482e-07 -2.0343071883168852e-10 -6.173657407670043e-08 4.823501685130349e-07 -2.508761220100059e-08 -3.473519681298224e-06 1.7594043031857038e-06 -1.8431179982586685e-06 1.7617082343403984e-05 -2.067170212285535e-06 1.715643894974683e-05 1.5258667961401633e-06
PC.PC6 -1.1500700663346307e-05 -2.223905281299756e-07 -2.8111904893846664e-06 1.1068567645306685e-06 3.783339359794317e-06 1.2115265510181575e-06 -1.4104458823464172e-07 -1.4366826953416924e-06 6.879485913311601e-07 -5.163894363014994e-07 2.388101777397573e-07 9.66073781723191e-06 3.2739248697501204e-07 7.232375615207303e-08 -9.38769436474942e-07 4.1895668752175974e-07 2.7059374055654663e-06 3.0892519169371376e-07 6.884033522234092e-07 6.514465875052055e-07 6.40545553247749e-07 -5.990494528219257e-07 -7.128511049475632e-07 2.050489638198821e-07 3.51492659221878e-07 -7.193910002157762e-07 -7.721172568688075e-07 3.6656587531152546e-06 -1.1342470346971844e-05 1.2582634698103601e-05 -4.53265650390053e-06 2.3619574073022343e-05 3.3481618756831654e-06
PC.PC7 3.609419285683392e-06 -1.0738652516754406e-07 1.1191532519240289e-07 -6.255358395855974e-06 -7.16665552722045e-06 -2.009315968516858e-06 -1.7866852057853303e-07 -2.36743369875994e-07 1.0748213862657819e-07 2.79996156033202e-07 4.118764611317058e-07 3.273924869750107e-07 8.026952504169236e-06 7.755684994815838e-07 5.601909700619131e-08 -8.764846383224483e-08 5.832137481547165e-07 -8.407530516686222e-07 7.833087257398604e-08 7.823724024670456e-07 4.0236774236587634e-07 2.573380172228877e-07 -1.0801909292506899e-07 1.6721332439030115e-07 1.4554995615213662e-07 -1.8950650064541437e-07 1.630678626125571e-07 -6.096882866465403e-06 -1.071364174451422e-05 -3.353498160772935e-06 1.2249097430378265e-05 2.6617705432625837e-06 5.0066182118290764e-06
PC.PC8 -1.348881371367214e-06 -3.015363917436146e-08 1.4682162714565901e-05 1.3697773737271605e-05 7.867662494611752e-06 1.4208875027179292e-06 1.4294859570288653e-07 -6.590327976946224e-08 -1.0219654028251603e-07 -9.823329644778647e-08 -3.527769205577053e-07 7.232375615207367e-08 7.755684994815831e-07 1.010770843100463e-05 1.076507900546916e-07 -9.068284202007452e-07 2.2223371425396488e-07 -2.7236108508345336e-08 1.2284404510096147e-07 1.23320392318684e-08 7.179507933306737e-08 2.7602213184679076e-07 -1.4835587349222495e-07 -4.7168327301479344e-07 2.93384377254372e-07 -2.2866941983053415e-07 9.935017593881145e-07 -1.1015836912936062e-05 1.4027549025909877e-05 4.706429356229891e-06 1.051473217791634e-05 -1.1852367287887613e-05 -8.948672796535097e-06
PC.PC9 -4.187182168254728e-06 -2.0482264639827004e-07 2.8254010870642016e-06 -2.7590330967660985e-06 -6.982628243437507e-06 -2.847602019339295e-06 6.35817541023688e-08 6.567090638293667e-08 -1.2865577617896016e-07 1.9632412916215522e-07 -1.3214382473733376e-08 -9.387694364749435e-07 5.601909700619118e-08 1.076507900546921e-07 7.876352147392478e-06 9.980365838129696e-07 3.686277888753087e-07 -3.540051524812204e-08 -1.5133664143901958e-06 4.5761982101471797e-07 9.862070283723697e-08 8.38736963072824e-08 -4.1053726603698803e-07 1.6290116235784253e-07 1.1535646579201311e-06 -4.2567473429036416e-07 3.1238322559510345e-06 -3.3854125807173816e-06 1.6438140114505852e-07 -1.5707276352589698e-05 7.819575934674268e-06 -1.6727280520918e-07 -8.932900011304085e-06
PC.PC10 -4.2093640195484275e-06 1.9415828824604727e-07 3.374087385684654e-06 9.852867006862725e-06 -1.1879965532996248e-06 -3.1054363481155676e-06 -4.445504136674141e-09 8.149391357495891e-08 5.845533975832344e-07 6.378532796646625e-08 5.186578998541985e-07 4.1895668752175937e-07 -8.76484638322449e-08 -9.068284202007469e-07 9.980365838129687e-07 1.3470524240155613e-05 -7.776037225215606e-07 -8.963232556830279e-07 6.918190609758593e-07 7.569601519376086e-08 -1.5456873762007016e-07 -1.088488107091979e-07 2.4494125970671467e-07 -1.047515695792383e-06 -2.618355862097614e-07 2.768932562536564e-07 2.89072117406139e-06 -3.7822940540716514e-06 -1.0487811250870425e-05 1.7967249658352896e-05 3.1295774923913e-06 1.803175437624834e-05 -8.882025966174797e-07
PC.PC11 -7.583002693495048e-06 1.897374946054685e-08 -7.89782037559487e-07 -1.2633314245809632e-05 -7.711423908453947e-06 -9.600570598151516e-07 7.3475982553042105e-09 -1.2820850403609653e-06 5.324453360600716e-07 -2.514995129697444e-07 2.256970145793907e-07 2.70593740556547e-06 5.832137481547176e-07 2.2223371425396485e-07 3.686277888753109e-07 -7.776037225215598e-07 9.410497162191325e-06 -5.331016962987308e-07 4.33783545384585e-07 1.5538046074548416e-07 5.934913109092429e-07 -4.022476697716851e-07 -3.7450580147914446e-07 -2.102709408397496e-07 2.1700328714815285e-07 1.7922194040542134e-07 -9.639808109026136e-07 7.1950321368100755e-06 1.1456245642360165e-05 4.418834148537446e-07 -9.257117107629891e-06 6.155428486970302e-06 -1.2768263563810374e-05
PC.PC12 -3.90981041663992e-06 -4.7119861277347023e-07 1.477239082981966e-05 2.0843896901377102e-05 1.9552501666819666e-05 5.345351015440071e-06 2.197369869674507e-07 -5.324882314244223e-07 -4.1471831230186906e-07 -1.1723306469249169e-07 6.146889330436075e-07 3.089251916937131e-07 -8.407530516686219e-07 -2.7236108508345345e-08 -3.540051524812225e-08 -8.963232556830284e-07 -5.331016962987313e-07 1.4274122302382115e-05 -1.003994962578681e-06 -1.10883331992972e-08 1.1660140226356975e-07 1.4401336435801078e-06 -9.041566506903402e-07 3.290555043394832e-08 1.04305259609863e-06 -1.4878978632343968e-07 -2.7593078339769216e-06 1.486045904366424e-06 -1.357179110022173e-06 6.295831721149552e-06 -8.468611611999426e-06 -5.792653142643615e-06 -5.70171998906761e-06
PC.PC13 -1.674785529715252e-05 -7.500393919893248e-07 -1.4067364197161487e-06 -2.6471268804193064e-06 -4.28801115587009e-06 -1.7171726398412418e-06 -3.2201255959687614e-07 1.1908426402429302e-07 1.654506302090009e-07 3.396182633296427e-08 6.871697257952048e-08 6.884033522234126e-07 7.833087257398615e-08 1.2284404510096213e-07 -1.513366414390198e-06 6.918190609758601e-07 4.3378354538458367e-07 -1.0039949625786823e-06 8.053058479171298e-06 1.1786506977918671e-07 -5.6591821964361186e-08 1.9654497113337308e-07 1.6556838413699864e-07 -5.327422360392341e-07 -8.360533641210979e-07 -5.502216600294982e-07 -1.0691083049043543e-06 -4.429690136708602e-06 -1.37778216943358e-05 7.352602255919089e-06 -9.4712762291005e-07 7.893234380465442e-06 7.676232433316659e-06
PC.PC14 8.85017845712233e-06 3.837136385495165e-07 1.350995795019578e-05 8.248965419604709e-06 9.794970147806477e-07 -6.811217193215917e-07 -1.0507737000205227e-07 -3.12213344394245e-07 1.224288226680643e-07 -5.574276763511127e-08 2.3366221742553322e-07 6.514465875052025e-07 7.823724024670485e-07 1.2332039231868086e-08 4.5761982101471765e-07 7.56960151937613e-08 1.5538046074548315e-07 -1.1088333199300551e-08 1.178650697791857e-07 8.666204382708875e-06 6.193562618882759e-07 1.063035746540947e-07 -2.101545229216122e-08 3.8449753819126957e-07 4.467413102076134e-07 -7.873426246080227e-07 7.935725843880198e-07 -1.3473110440452097e-05 1.8937303165188515e-05 4.884455259957985e-06 1.4215204950816542e-05 -2.2773845764422415e-05 -1.4147692945982353e-05
PC.PC15 3.251240506266832e-06 2.5955599727595334e-07 -1.959151814156521e-06 6.005187489666478e-06 9.989952590052502e-06 3.1926290938815594e-06 2.6046825130212645e-07 -1.9915150902172137e-07 4.092176446965587e-08 -1.8203510485092417e-07 -6.1203458704365035e-09 6.405455532477479e-07 4.023677423658762e-07 7.179507933306679e-08 9.862070283723678e-08 -1.5456873762007048e-07 5.934913109092417e-07 1.1660140226356864e-07 -5.659182196436083e-08 6.193562618882749e-07 8.096055056277246e-06 5.81178071486779e-07 1.83345494619384e-07 -3.7133298830145216e-07 4.043567992005227e-07 2.893569978829589e-07 3.615608665559904e-07 -1.3478444542355377e-05 7.583521085118932e-06 -2.83529917916428e-06 3.849795807938812e-06 -2.153514981014183e-06 -1.2126964347307584e-05
PC.PC16 3.7386514335779185e-06 4.7766350495463655e-08 -9.461587854960914e-06 -1.2553050279708209e-06 7.911119322948931e-06 3.815538224802916e-06 -1.9884884412783612e-07 7.666779704797233e-08 -1.5658976746406995e-07 2.409142779952206e-07 1.1469683349716005e-07 -5.990494528219305e-07 2.57338017222889e-07 2.7602213184678795e-07 8.387369630727888e-08 -1.0884881070920133e-07 -4.022476697716896e-07 1.4401336435801008e-06 1.9654497113336678e-07 1.0630357465409404e-07 5.81178071486782e-07 9.084587960883537e-06 -5.661809100885121e-07 -2.7400519874921188e-06 -1.0771857910918909e-06 1.364942534536881e-07 -2.0011042732967287e-06 1.8714977134268712e-06 1.1230868646972895e-05 -7.818980312518633e-07 -1.62366751764217e-06 -1.5857508824790157e-05 -1.0053712894613638e-05
PC.PC17 -2.266848212108566e-07 7.450544605833216e-08 4.359813180202454e-06 8.508416760567904e-06 1.026765176833141e-05 3.0750783474307018e-06 1.097171611181995e-08 -3.4640670955390117e-07 3.0422932521063185e-07 -1.9914019227377235e-07 -2.0343071883292094e-10 -7.128511049475633e-07 -1.0801909292506819e-07 -1.483558734922242e-07 -4.10537266036988e-07 2.4494125970671356e-07 -3.7450580147914367e-07 -9.041566506903414e-07 1.6556838413699845e-07 -2.1015452292159082e-08 1.8334549461938305e-07 -5.661809100885133e-07 6.5853854440590244e-06 -1.6067685454625867e-07 -9.796225594072154e-07 -1.1790715455913733e-07 -7.205394691343616e-07 -3.804270237325637e-06 3.535426016978167e-06 -8.296062072881184e-06 1.4366110505148453e-05 -8.50400185118848e-06 5.142098852999413e-06
PC.PC18 6.621983213512491e-06 4.422612361781421e-08 -2.883942201209843e-06 -4.898892809193274e-06 -4.161916506831603e-06 -1.1599079527764331e-06 1.707297415555387e-07 -2.415358917472575e-07 -2.767134773758027e-08 -1.1217427299073797e-06 -6.173657407670268e-08 2.050489638198818e-07 1.6721332439030012e-07 -4.716832730147932e-07 1.6290116235784354e-07 -1.0475156957923826e-06 -2.1027094083975067e-07 3.290555043394972e-08 -5.32742236039235e-07 3.844975381912719e-07 -3.7133298830145147e-07 -2.740051987492117e-06 -1.6067685454626066e-07 1.55878694319894e-05 1.724331834338769e-06 2.0084968509528826e-06 3.843023671060288e-06 2.237538769520782e-05 1.8750821343613834e-05 -1.593174521134936e-05 -2.4931264549942952e-05 -8.585228541454128e-06 -1.7351615936969506e-05
PC.PC19 9.55492808304194e-06 9.286633934195617e-08 2.0142506162691616e-05 1.7633999354157812e-05 9.452442879420474e-06 1.485203618972694e-06 6.330504000069228e-07 -4.942647875593994e-07 -5.268450809422338e-07 3.786137869011631e-07 4.823501685130337e-07 3.514926592218779e-07 1.4554995615213691e-07 2.9338437725437177e-07 1.1535646579201307e-06 -2.6183558620976067e-07 2.1700328714815131e-07 1.04305259609863e-06 -8.360533641210962e-07 4.467413102076119e-07 4.043567992005234e-07 -1.0771857910918913e-06 -9.79622559407215e-07 1.724331834338768e-06 1.2376612790897625e-05 1.9441187954625827e-06 2.9165975124029417e-06 5.014945753713531e-06 4.977399120450432e-06 -1.1324434067998017e-05 -1.8236332893047014e-06 7.848728498802392e-06 -1.0622946961876316e-05
PC.PC20 7.102786696210807e-06 -1.8262702224811343e-07 8.816385105483088e-06 -3.6968775344512485e-06 -5.889659499333639e-06 -1.189420565075962e-06 -3.4915635353638366e-07 1.0953336250618896e-07 -2.0364644092547654e-07 5.512992119112841e-07 -2.5087612201005195e-08 -7.193910002157782e-07 -1.8950650064541472e-07 -2.2866941983053572e-07 -4.2567473429036553e-07 2.7689325625365507e-07 1.792219404054184e-07 -1.487897863234416e-07 -5.502216600294996e-07 -7.873426246080248e-07 2.893569978829618e-07 1.3649425345369183e-07 -1.1790715455913694e-07 2.008496850952881e-06 1.94411879546258e-06 8.82879373107211e-06 1.744314360993728e-07 9.21984228908501e-06 -6.1985715370370185e-06 -6.9181073272087046e-06 -3.844128627238517e-06 1.647030282005105e-05 7.677178148648065e-06
proband -2.335124211774416e-05 -1.861862621236705e-07 7.256141921321068e-05 -4.543851590010795e-05 -8.522699862295572e-05 -1.8989658033846136e-05 -1.0624526608298371e-07 -5.138662674255608e-07 1.8985011335063812e-06 -1.2571031448451697e-06 -3.47351968129823e-06 -7.72117256868819e-07 1.6306786261256884e-07 9.93501759388123e-07 3.1238322559510387e-06 2.8907211740614006e-06 -9.639808109026227e-07 -2.759307833976919e-06 -1.0691083049043437e-06 7.935725843880172e-07 3.615608665559858e-07 -2.00110427329669e-06 -7.205394691343833e-07 3.843023671060266e-06 2.9165975124028828e-06 1.744314360993387e-07 0.0012529760790648318 -0.0006633099634461501 -0.0006049157367144404 -4.3588358628268165e-05 9.463278657170025e-05 -5.268868205925518e-05 1.4422068466421892e-05
paternal 0.00024554208234039656 -2.3732581364561285e-06 0.0003800437228813285 0.0009623695177515721 0.0010397481024439835 0.00028068765968596715 -5.040010260686552e-06 2.2721121053107404e-06 -6.185545802973383e-06 1.558606754343055e-07 1.7594043031857214e-06 3.665658753115289e-06 -6.096882866465403e-06 -1.1015836912936057e-05 -3.3854125807173832e-06 -3.782294054071694e-06 7.19503213681012e-06 1.4860459043664624e-06 -4.429690136708661e-06 -1.3473110440451997e-05 -1.3478444542355338e-05 1.871497713426754e-06 -3.804270237325651e-06 2.2375387695207882e-05 5.014945753713869e-06 9.219842289085344e-06 -0.0006633099634461492 0.0059215546139905146 0.00032360846242500104 -0.003585956294847196 -0.004691177174956845 2.023506634706808e-05 -1.638331344058462e-05
maternal 0.0004263497009118686 2.6001199136913577e-05 0.00016646215620536164 0.0002977149196678968 0.00010001748045309926 -1.9733833259398708e-05 2.635806213598205e-06 -3.367858583563264e-06 -1.0232283800134524e-05 1.0130063703263295e-06 -1.8431179982585795e-06 -1.1342470346971848e-05 -1.0713641744514274e-05 1.402754902590989e-05 1.64381401144998e-07 -1.0487811250870432e-05 1.1456245642360177e-05 -1.3571791100221943e-06 -1.3777821694335725e-05 1.8937303165188505e-05 7.58352108511893e-06 1.1230868646972798e-05 3.5354260169782375e-06 1.8750821343613898e-05 4.977399120450662e-06 -6.198571537036887e-06 -0.0006049157367144406 0.00032360846242500147 0.006329770047189733 8.294956932881775e-05 -0.00023877490018562797 -0.004283587884189521 -0.004521454604327409
gpp -0.00011519537707499799 8.268633776758203e-06 -0.00010205159485493936 -0.0001689440953216116 -5.358397658080913e-05 3.238341336134514e-05 -3.269191890893948e-06 -7.121422863365626e-07 1.3925210794373713e-05 -4.0186688464131237e-07 1.7617082343403923e-05 1.2582634698103605e-05 -3.35349816077293e-06 4.706429356229878e-06 -1.57072763525897e-05 1.7967249658352882e-05 4.4188341485371284e-07 6.295831721149564e-06 7.352602255919034e-06 4.884455259958024e-06 -2.835299179164291e-06 -7.818980312517154e-07 -8.29606207288105e-06 -1.593174521134939e-05 -1.1324434067998186e-05 -6.918107327208814e-06 -4.358835862826946e-05 -0.0035859562948471913 8.294956932881869e-05 0.008380035474191706 -0.001172603087184965 6.126221941677717e-06 -7.357119843024437e-06
gpm -0.00035408291341409797 -1.4543512959990297e-06 -0.0002852547217980008 -0.0009970788381337455 -0.0012282668883927055 -0.00039284198676559935 1.4085172490626403e-05 -7.535536840936602e-06 1.1257414070316306e-05 1.4799140515653526e-05 -2.0671702122854715e-06 -4.532656503900549e-06 1.2249097430378262e-05 1.0514732177916322e-05 7.81957593467427e-06 3.1295774923913857e-06 -9.257117107629918e-06 -8.468611611999496e-06 -9.471276229099376e-07 1.4215204950816359e-05 3.849795807938767e-06 -1.623667517642147e-06 1.4366110505148393e-05 -2.493126454994299e-05 -1.823633289304977e-06 -3.844128627238838e-06 9.463278657170001e-05 -0.004691177174956849 -0.00023877490018562878 -0.001172603087184958 0.009687254582483424 -5.201169423677801e-05 0.00013773432822671483
gmp -0.0001391178134517658 -8.905392753230875e-06 -0.00022193145847644046 -0.00022346170883013355 6.213153093468922e-05 8.866479965959064e-05 -5.640442578400997e-06 -1.9429317597090485e-06 2.1372406218336774e-05 8.940823589004995e-07 1.7156438949746742e-05 2.361957407302238e-05 2.6617705432626192e-06 -1.1852367287887644e-05 -1.6727280520915499e-07 1.8031754376248345e-05 6.155428486970306e-06 -5.792653142643628e-06 7.893234380465439e-06 -2.277384576442242e-05 -2.1535149810141766e-06 -1.585750882479014e-05 -8.504001851188404e-06 -8.585228541454135e-06 7.84872849880222e-06 1.6470302820051003e-05 -5.268868205925371e-05 2.023506634706633e-05 -0.004283587884189524 6.126221941678321e-06 -5.201169423677743e-05 0.008175144121655941 0.0001710940118243736
gmm -0.0005829804170610076 -3.412170518546069e-05 -0.0002207142064705336 -0.0005119353369721423 -0.0004238949134779271 -0.00011383690465456346 2.140542729104317e-06 -5.696700961858889e-06 1.2524377517960085e-05 -9.874097893264833e-06 1.5258667961400604e-06 3.3481618756831552e-06 5.006618211829118e-06 -8.948672796535118e-06 -8.932900011304004e-06 -8.882025966174751e-07 -1.2768263563810388e-05 -5.70171998906757e-06 7.67623243331653e-06 -1.4147692945982367e-05 -1.2126964347307584e-05 -1.0053712894613508e-05 5.142098852999227e-06 -1.7351615936969567e-05 -1.0622946961876477e-05 7.677178148647892e-06 1.4422068466421514e-05 -1.6383313440582976e-05 -0.004521454604327408 -7.357119843024444e-06 0.00013773432822671215 0.00017109401182437172 0.008047590964687205
