 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -2.487681499261545e-06 1.2012466179182825e-07 1.1669124758094144e-05 8.325938846021466e-06 4.871046319827008e-06 1.1970388925277411e-06 8.631462684388332e-08 1.1505574284637095e-07 3.6589663508210035e-07 6.677712932933424e-07 5.21761361838229e-06 1.753581166140931e-07 2.704509976207265e-07 -2.736433495212982e-07 -1.9501985065944122e-08 3.507805698231766e-07 1.0841624149051048e-07 3.624405509143539e-07 7.896754116336653e-08 1.125218568355206e-07 2.853209298290435e-09 8.738238843495557e-08 -6.587990650934162e-08 -7.861833305026968e-08 4.1251023472081925e-07 -2.3774580949641964e-08 -2.716178971892431e-06 3.7795203573740193e-06 -9.8465886739647e-07 8.238382740430857e-06 -2.514942908422925e-06 1.0497248734058398e-05 1.8374235850366285e-06
PC.PC6 -3.3733317464582564e-06 -2.334040315144731e-08 -2.6267786001043594e-06 9.692427703413938e-06 1.6373903049954914e-05 5.614649150635078e-06 -4.492142654960635e-08 -9.401905653175948e-07 4.155552767148857e-07 -3.659058600223398e-07 1.753581166140933e-07 6.40810730002325e-06 2.9179976400673227e-07 1.8213581448764358e-08 -5.220591284821265e-07 2.9846630195074337e-07 1.6734142156077425e-06 1.298052385619532e-07 3.8215750675805275e-07 3.805892361381123e-07 3.231693884093224e-07 -2.7824813654174534e-07 -3.4921355868215584e-07 2.370865088335199e-07 3.427004901497709e-07 -4.2959804103683447e-07 -1.0463899515945107e-06 2.7016046703706734e-06 -5.612245974491341e-06 4.291354759446432e-06 -8.457403054400949e-07 1.2114419968807241e-05 3.1307909677960734e-06
PC.PC7 2.121437471356666e-06 -4.4765531361962124e-08 3.8817188090593176e-07 -4.142270808817069e-06 -3.6683840253985915e-06 -6.347870322510362e-07 -1.3443973421828036e-07 -1.8218921485079475e-07 6.40550589630291e-08 2.0289878958598147e-07 2.704509976207267e-07 2.9179976400673417e-07 4.9449320580003895e-06 5.137422243875142e-07 6.21317907344709e-08 -6.918813955596646e-08 3.0229980708262297e-07 -5.14338273272307e-07 9.169387398822522e-08 5.062102049081406e-07 2.0499775260958285e-07 1.291993197151142e-07 -4.072682712495281e-08 1.403381830891704e-07 4.107974488794526e-08 -8.654124699269149e-08 -2.2392879233720144e-07 -5.134405778438158e-06 -6.9802651580604815e-06 -1.2497062995646817e-06 8.774577228299617e-06 3.0773764062812007e-06 2.682208474766744e-06
PC.PC8 -1.2023823205117044e-06 -9.963888017069147e-08 8.628879894894699e-06 1.3169932457624017e-05 1.2004873232960551e-05 3.3289718607214326e-06 9.914023322998517e-08 -6.752238888643597e-08 -3.502332930541513e-08 -1.059326156823052e-07 -2.7364334952130143e-07 1.8213581448762187e-08 5.137422243875148e-07 6.52895759746122e-06 5.7922970171498594e-08 -3.902682948559684e-07 1.14193379044941e-07 -6.352047491166715e-09 1.0964462209838159e-07 3.451613423204348e-08 2.3914384549617635e-08 7.853768265598097e-08 -1.7177607046459588e-07 -2.5963045908045257e-08 1.3425897478676348e-07 -1.7015140165794568e-07 -5.840764515912031e-08 -9.768603152257462e-06 8.360038747961944e-06 4.542086464384063e-06 8.850178530973798e-06 -4.964619398470306e-06 -5.3771380146924085e-06
PC.PC9 -5.1998399495263e-06 -2.8455543518497205e-07 3.7359969126779695e-06 1.282717836084344e-06 5.33918192120342e-07 -7.408872777810577e-08 6.879906003169714e-08 1.236306203343058e-07 -7.304707303746302e-08 1.1716511978785744e-07 -1.9501985065943977e-08 -5.220591284821271e-07 6.213179073447088e-08 5.7922970171498786e-08 5.067130163853342e-06 5.912207207608329e-07 1.7492432182095117e-08 3.769364624129389e-08 -7.143646791271701e-07 1.2279572264867142e-07 2.8812853278416587e-08 6.192994571834199e-08 7.799215018032585e-08 -4.2479877069683665e-08 7.51272464749301e-07 -1.6463896159895805e-07 1.6817081083693721e-06 -2.0262950006224494e-06 -1.9808851425440277e-06 -4.6410001495466375e-06 5.908930131626801e-07 1.678057388880389e-06 -4.83884796532217e-06
PC.PC10 -1.4227961639950716e-06 1.150257828343455e-07 4.967008510635757e-06 1.3651499360066574e-05 6.955703289517618e-06 4.036234945590023e-07 -3.150949724071318e-08 6.952516552245138e-08 3.628485827174191e-07 5.786212039382204e-08 3.5078056982317586e-07 2.984663019507419e-07 -6.918813955596666e-08 -3.9026829485596853e-07 5.912207207608331e-07 8.869056407866436e-06 -5.572534991446824e-07 -4.786872477974854e-07 4.845342785171974e-07 4.36315487234126e-08 -9.36407699801456e-08 6.090354761663497e-08 1.9313841299877358e-07 -9.960951956253667e-07 -1.2266470164077174e-07 9.765617347529912e-08 2.437681832153004e-06 -3.287392327569071e-07 -6.078890739121815e-06 5.94026139267903e-06 3.454849368742034e-06 9.233138490124682e-06 4.92897226680283e-07
PC.PC11 -6.774911847093392e-06 -1.7531918082442087e-07 -1.592980254760618e-06 -6.703646454317343e-06 -5.725344001618849e-07 9.991977952171793e-07 -1.4425022793116075e-08 -7.724099416672043e-07 3.2590944432940553e-07 -1.483418887088296e-07 1.0841624149051236e-07 1.6734142156077437e-06 3.022998070826223e-07 1.1419337904494167e-07 1.74924321820967e-08 -5.572534991446779e-07 6.071468802211349e-06 -2.914453248260178e-07 2.352151360301484e-07 2.3039470154567627e-07 4.354647329009122e-07 -2.872955294291263e-07 -1.704305916665426e-08 -1.616318998297812e-07 1.7151353640704962e-07 1.5702446504191636e-07 -1.1021135273537458e-06 5.41325650637235e-07 4.578745728901488e-06 2.671842507682509e-06 -1.70977984175714e-06 5.732243157479271e-06 -4.970134975961527e-06
PC.PC12 -1.357911181140604e-06 -3.078382564396219e-07 1.3630539315312678e-05 1.9191518353604925e-05 1.673385861569832e-05 4.272538204281909e-06 1.8089970650029827e-07 -3.924155791821472e-07 -2.4711320250029007e-07 -1.6282935123966035e-08 3.6244055091435125e-07 1.2980523856195173e-07 -5.14338273272307e-07 -6.3520474911684695e-09 3.7693646241293633e-08 -4.786872477974835e-07 -2.9144532482602077e-07 9.183868679547467e-06 -8.021874747833952e-07 8.637510852519636e-08 2.1013506475344556e-07 9.410486922048706e-07 -6.000665255964171e-07 -1.3753942841798166e-07 6.411191087651983e-07 -1.212886478789372e-07 -3.01366105094309e-06 2.7509898887636906e-06 -1.57309878645824e-07 1.7703066432607636e-06 -4.870647998413556e-06 -8.576452616215194e-06 -6.320873278553523e-07
PC.PC13 -1.2097134774277755e-05 -5.433815521170343e-07 -1.5896058465465838e-06 -1.9658739454744222e-06 -1.3779811356067636e-06 -3.478548098421469e-07 -1.969775450384805e-07 6.708637643120209e-08 7.517754086319554e-08 1.853694516162851e-08 7.896754116336704e-08 3.821575067580533e-07 9.169387398822583e-08 1.0964462209838182e-07 -7.143646791271683e-07 4.845342785171957e-07 2.3521513603015162e-07 -8.021874747833956e-07 5.342002094840247e-06 5.021713105315638e-08 -1.7768974079452147e-07 2.661871573179655e-07 -1.8776957839351134e-07 -3.360585312322987e-07 -5.067625173764639e-07 -3.4084027037036494e-07 -1.2128659653831346e-06 -2.814440148489364e-06 -7.96590456482237e-06 3.7115922272942584e-06 7.380266201195086e-07 6.734700237658686e-06 6.471655943451935e-06
PC.PC14 5.489977119109634e-06 2.9638303787957364e-07 1.0756564497663637e-05 3.0358844262723046e-06 -4.484710163935105e-06 -2.5422716750510194e-06 -9.246649690082399e-08 -2.658675366977584e-07 1.1834754584153287e-07 -4.9256538782151855e-09 1.1252185683552033e-07 3.8058923613811156e-07 5.062102049081399e-07 3.451613423204376e-08 1.227957226486718e-07 4.363154872341358e-08 2.303947015456738e-07 8.637510852519754e-08 5.021713105315694e-08 5.371401352723465e-06 4.971642403330918e-07 -9.221238906099904e-08 -1.4359142862102329e-08 1.366553872208864e-07 1.9707250844035294e-07 -4.0367884397087685e-07 -1.3660764884710237e-07 -9.619463552021553e-06 1.0483022869028607e-05 1.8003258495648545e-06 1.2553119245424312e-05 -1.2048889696131338e-05 -8.6579200818863e-06
PC.PC15 3.894470438847734e-06 2.789643668274183e-07 -1.2913959545622147e-06 5.397014653708002e-06 7.597152066386036e-06 2.1412382719315143e-06 1.518958660686061e-07 -1.6544460528110457e-07 2.856457083155169e-08 -1.0654051070017364e-07 2.8532092982901293e-09 3.2316938840932227e-07 2.0499775260958247e-07 2.3914384549618035e-08 2.881285327841708e-08 -9.364076998014561e-08 4.3546473290091284e-07 2.1013506475344525e-07 -1.7768974079452136e-07 4.971642403330907e-07 5.197840967285641e-06 1.3558672316856388e-07 7.294309298063524e-08 -3.755367932592622e-07 2.411592447518986e-07 1.5006895541629447e-07 2.4119268327984184e-07 -8.028833136044417e-06 5.879513002931355e-06 -5.392629854279873e-06 5.23496658774924e-06 -1.1606072204857434e-06 -9.592293460267192e-06
PC.PC16 3.3916082991446194e-06 2.331311881839557e-08 -9.41850323669796e-06 3.018189582211697e-06 1.5821953629581257e-05 6.951510111530975e-06 -1.4408385626762256e-07 6.197427801573694e-08 -8.834861517828157e-08 1.7918022647153032e-07 8.738238843495651e-08 -2.782481365417496e-07 1.291993197151151e-07 7.853768265597994e-08 6.192994571834332e-08 6.090354761663423e-08 -2.8729552942912644e-07 9.410486922048688e-07 2.661871573179659e-07 -9.221238906099658e-08 1.3558672316856168e-07 5.9502393327028884e-06 -3.4616929254512807e-07 -1.7558259330262868e-06 -5.293635916865487e-07 -7.752399977316438e-08 -8.667780132539434e-07 2.658226475269433e-06 7.371678651082874e-06 2.479097773637523e-07 -4.004008461693099e-06 -1.1162959314706812e-05 -4.968553438215276e-06
PC.PC17 -9.80070456059715e-07 -5.306398673698366e-08 3.694502735417554e-06 5.02488483834965e-06 5.382244689162488e-06 1.603147666693314e-06 1.3867092805725269e-08 -3.887123048981479e-08 1.647565351798387e-07 -1.2310895898317806e-07 -6.587990650934178e-08 -3.4921355868215627e-07 -4.0726827124952883e-08 -1.7177607046459459e-07 7.799215018032564e-08 1.9313841299877393e-07 -1.7043059166654905e-08 -6.000665255964158e-07 -1.8776957839351141e-07 -1.4359142862102411e-08 7.29430929806352e-08 -3.461692925451278e-07 4.5057206972947225e-06 -4.955740598420045e-08 -7.62653880131523e-07 -1.0162137858877227e-07 9.225582928243482e-07 -9.59858791874091e-07 1.2910745582770593e-07 -1.0842408928906446e-06 2.8408615305509324e-06 -3.272928973891183e-06 3.0508145448126196e-06
PC.PC18 4.941667093045979e-06 3.557662781568007e-08 -2.3232552757071784e-06 -6.4891608984563465e-06 -5.793823392764881e-06 -1.4935568687944955e-06 1.480122844045729e-07 -2.214950571698112e-07 -7.776480358017562e-08 -7.613539740249627e-07 -7.861833305027138e-08 2.3708650883352036e-07 1.4033818308917036e-07 -2.59630459080449e-08 -4.2479877069683936e-08 -9.960951956253688e-07 -1.616318998297798e-07 -1.375394284179831e-07 -3.360585312322992e-07 1.3665538722088597e-07 -3.755367932592626e-07 -1.755825933026287e-06 -4.9557405984200866e-08 1.0123296902564667e-05 1.09055438733314e-06 1.2568803652602054e-06 3.2998864496103277e-06 1.366583271455815e-05 1.0573808755876617e-05 -7.21004507568918e-06 -1.790539080323426e-05 -3.209520021039373e-06 -9.702038821680521e-06
PC.PC19 6.147209173471369e-06 1.4183689350096105e-07 1.666839419706395e-05 9.297316531271982e-06 1.939239115010044e-06 -3.300206669147503e-07 4.153183661398343e-07 -3.095934841061888e-07 -3.272132534468005e-07 2.5068453736173216e-07 4.12510234720816e-07 3.427004901497694e-07 4.1079744887945425e-08 1.3425897478676223e-07 7.512724647493006e-07 -1.2266470164077303e-07 1.715135364070486e-07 6.411191087651949e-07 -5.067625173764647e-07 1.9707250844035138e-07 2.4115924475189795e-07 -5.29363591686551e-07 -7.626538801315224e-07 1.0905543873331419e-06 8.311296707727154e-06 1.277378775011014e-06 2.3188926304367604e-06 4.556897004487136e-06 2.9260229833203577e-06 -8.994406712948582e-06 -2.0794345779600855e-06 4.142450890587823e-06 -7.0067526352745376e-06
PC.PC20 2.68689822535522e-06 -1.8056650881463922e-07 8.865498682909727e-06 -5.289985404518763e-06 -8.95466079599593e-06 -2.3934489764553895e-06 -2.3204101532933473e-07 5.8826039894591296e-08 -8.924838887563799e-08 3.789415571731782e-07 -2.377458094964314e-08 -4.2959804103683394e-07 -8.654124699269152e-08 -1.7015140165794684e-07 -1.646389615989593e-07 9.765617347529812e-08 1.5702446504191745e-07 -1.2128864787893868e-07 -3.408402703703657e-07 -4.036788439708793e-07 1.5006895541629386e-07 -7.75239997731663e-08 -1.0162137858877206e-07 1.2568803652602064e-06 1.2773787750110117e-06 5.736984383175719e-06 5.907408681088656e-07 4.5913315967006e-06 -3.684131766884615e-06 -8.791778335657788e-07 -3.800195898198452e-06 9.291661195630704e-06 5.834372257462228e-06
proband 6.8458958268726005e-06 8.576020840716375e-07 1.213372248802926e-05 -5.5719574278206484e-05 -2.9605037982636305e-05 1.4230063341062243e-05 1.3563489022831096e-07 4.393149389978034e-07 1.4423501740355841e-06 -1.0725626081089801e-06 -2.7161789718924292e-06 -1.0463899515945143e-06 -2.2392879233719792e-07 -5.840764515913474e-08 1.6817081083693645e-06 2.4376818321529997e-06 -1.1021135273537413e-06 -3.0136610509430628e-06 -1.2128659653831636e-06 -1.3660764884709673e-07 2.4119268327985386e-07 -8.667780132539269e-07 9.225582928243582e-07 3.2998864496103006e-06 2.318892630436796e-06 5.907408681088863e-07 0.0011459841780843767 -0.0006149503670171661 -0.0005610740852618714 -5.853682638491217e-05 0.00011868759264529361 -4.200012667836422e-05 2.831292010205517e-05
paternal 0.0002249116197580607 2.8996689124093306e-06 0.00033382259854612944 0.0008193353058433882 0.000803478185731592 0.0001911867315660433 -3.548198475508122e-06 8.509109195103402e-07 -3.344423262920831e-06 -6.147053181017624e-07 3.7795203573739447e-06 2.701604670370659e-06 -5.134405778438193e-06 -9.768603152257369e-06 -2.0262950006223986e-06 -3.2873923275691794e-07 5.413256506372108e-07 2.750989888763651e-06 -2.8144401484893255e-06 -9.619463552021587e-06 -8.028833136044434e-06 2.65822647526955e-06 -9.598587918741099e-07 1.3665832714558198e-05 4.556897004487035e-06 4.591331596700516e-06 -0.0006149503670171659 0.003791383732199426 0.0003612380247249293 -0.00219638024536835 -0.0029684735145518453 -3.72020176403571e-05 -4.647931933958365e-05
maternal 0.00035459234201596707 2.0991397639379614e-05 0.00016401274796920662 0.00037570427160261635 0.00023326037803426982 2.4360942836834268e-05 1.4507695770776473e-06 -5.092296921823953e-06 -4.165804866933923e-06 -2.470494952845494e-08 -9.846588673964689e-07 -5.612245974491355e-06 -6.980265158060474e-06 8.36003874796198e-06 -1.9808851425440027e-06 -6.078890739121791e-06 4.578745728901515e-06 -1.5730987864576855e-07 -7.965904564822302e-06 1.0483022869028612e-05 5.879513002931351e-06 7.371678651082791e-06 1.2910745582768553e-07 1.05738087558767e-05 2.926022983320443e-06 -3.684131766884493e-06 -0.0005610740852618717 0.0003612380247249305 0.003964462677388078 -5.269819408606461e-05 -0.00017489282736111495 -0.0026227776842848976 -0.0027255057462117487
gpp -0.00021166007045484805 -2.924744076394377e-06 -0.00012536455882897587 -0.00030276240449048065 -0.0002009857763897992 -1.288467019959258e-05 -1.1819795454833518e-06 1.7045597578170605e-06 4.899975363119936e-06 9.316064610223742e-07 8.23838274043089e-06 4.291354759446412e-06 -1.2497062995646715e-06 4.54208646438412e-06 -4.641000149546666e-06 5.940261392679035e-06 2.671842507682489e-06 1.7703066432608058e-06 3.7115922272942203e-06 1.8003258495648674e-06 -5.392629854279874e-06 2.4790977736375416e-07 -1.0842408928906334e-06 -7.210045075689195e-06 -8.994406712948509e-06 -8.791778335657114e-07 -5.8536826384911554e-05 -0.0021963802453683497 -5.269819408606451e-05 0.0054235899927859476 -0.0009476474766338281 0.00012831712481704895 -2.3908399057061225e-06
gpm -0.00023305676578013276 -2.4545720782795665e-06 -0.00018221108460674798 -0.0006521436205022711 -0.0007951086247856136 -0.0002526707382910049 7.53547171218019e-06 -5.476492314067715e-06 9.068466366649661e-06 1.0024960762517852e-05 -2.514942908422853e-06 -8.457403054400699e-07 8.774577228299648e-06 8.850178530973649e-06 5.908930131626268e-07 3.4548493687420723e-06 -1.709779841757128e-06 -4.870647998413545e-06 7.380266201194803e-07 1.255311924542434e-05 5.234966587749245e-06 -4.004008461693273e-06 2.8408615305509367e-06 -1.7905390803234275e-05 -2.079434577960025e-06 -3.800195898198334e-06 0.00011868759264529269 -0.0029684735145518444 -0.00017489282736111417 -0.0009476474766338262 0.006232692146895945 -4.444815129494611e-05 0.00013659040608658837
gmp -0.00010379020584150483 -6.289473502721497e-06 -0.00021551973142766275 -0.00038568177789084546 -0.00021824866222451547 -1.4607985644432662e-05 -3.419537041424617e-06 8.702651610746621e-07 1.039078972035251e-05 3.179282685120404e-06 1.049724873405843e-05 1.211441996880725e-05 3.07737640628119e-06 -4.964619398470348e-06 1.6780573888803824e-06 9.233138490124646e-06 5.732243157479267e-06 -8.576452616215282e-06 6.734700237658647e-06 -1.204888969613134e-05 -1.1606072204857504e-06 -1.1162959314706771e-05 -3.27292897389118e-06 -3.209520021039416e-06 4.142450890587898e-06 9.291661195630646e-06 -4.2000126678364e-05 -3.7202017640356556e-05 -0.002622777684284899 0.0001283171248170489 -4.444815129494714e-05 0.005155064399014513 -0.00012424041059035644
gmm -0.000546994033397253 -3.022335943034216e-05 -0.00017770051458902827 -0.0004956543293380608 -0.0004536881548624335 -0.00013019628321325722 2.0730959335343775e-06 -1.215327143212515e-06 8.69921304706585e-06 -7.367371188780363e-06 1.8374235850365896e-06 3.1307909677960785e-06 2.682208474766734e-06 -5.3771380146924645e-06 -4.8388479653222134e-06 4.928972266802429e-07 -4.970134975961543e-06 -6.320873278554018e-07 6.471655943451876e-06 -8.657920081886307e-06 -9.592293460267197e-06 -4.968553438215256e-06 3.0508145448126353e-06 -9.702038821680589e-06 -7.006752635274804e-06 5.8343722574620065e-06 2.8312920102054974e-05 -4.6479319339586086e-05 -0.002725505746211746 -2.3908399057048664e-06 0.0001365904060865902 -0.00012424041059035866 0.005170078037022571
