 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 2.3335232202896317e-07 8.411464540036664e-08 1.6742228184172029e-06 6.639928127273467e-08 -5.341486977743269e-07 -1.456892301980265e-07 -4.542537369891625e-08 1.87512803118061e-08 6.806451043296667e-08 1.1760991721446882e-07 2.1206584693828965e-06 4.998275722531771e-08 1.514674112343379e-08 -5.777753797925373e-08 -1.7181720340197652e-08 3.940103254578868e-08 1.6103168619912014e-08 3.243793388656257e-08 -5.928168500747252e-09 -2.456759373127237e-08 -2.752999465555697e-08 -3.541758159218911e-08 -4.852660497849492e-09 1.3910444800414253e-07 2.328831036036594e-08 9.344922902007684e-08 8.657349550322743e-07
PC.PC6 5.423324281645229e-07 3.8249757189332365e-08 -8.37975129091184e-07 2.387228876560985e-07 1.751924785960221e-07 -5.646552186438292e-08 8.983886823983923e-09 -1.3180557533658262e-08 8.789733139159497e-09 -5.2531120044195196e-08 4.998275722531767e-08 2.3336489599498016e-06 1.0049392077420819e-07 -3.416570170677011e-08 -1.0336009381599414e-07 1.6715626480882477e-08 3.76084956188044e-09 -4.190995901165112e-09 -6.615840160400015e-08 2.6989138393847813e-08 3.4671855613343444e-08 -6.402582170835234e-08 -1.3474372478529564e-07 -4.967474128579747e-09 -2.2108894035209163e-08 -1.3584094411556965e-08 3.641845044370744e-07
PC.PC7 -1.3199893923239456e-07 -6.221779651971666e-08 -4.0550894372509923e-07 -3.698982072050755e-07 1.7863156146931383e-07 1.4822469012193053e-07 -8.77051475394588e-09 -4.175102247183218e-09 2.2728880551300346e-08 1.375228253701889e-07 1.5146741123433512e-08 1.0049392077420815e-07 1.8851431321558542e-06 1.767792689930926e-07 2.723940860463351e-08 -4.243610854392732e-08 -1.222846154386341e-08 -7.933807049723912e-08 -1.1121907344351321e-09 1.7022828269377532e-08 2.3288208248839337e-08 -3.833215342126469e-09 -2.876730798447165e-08 -5.3466603429888836e-08 -6.926747854157668e-09 -1.5803844218689766e-08 -7.502325990262634e-07
PC.PC8 2.5502143651460485e-07 1.5518682465358342e-08 1.7868510654159246e-09 1.3007490002758573e-07 -9.197333158533104e-08 -5.7904078967969e-10 2.9619936028135744e-08 -3.3021386756310305e-08 -6.089858754250028e-08 5.7588223740649885e-08 -5.777753797925389e-08 -3.416570170677018e-08 1.7677926899309247e-07 2.6547890414287833e-06 -4.311732512814105e-08 -1.1867344679026481e-07 1.1969513921135306e-08 -6.225914472680081e-08 1.0286836138718475e-08 -4.641751530178955e-08 -8.700744676973164e-09 1.2510021046481314e-07 -1.0162801053564381e-07 -4.637093006443611e-07 1.150342255024158e-08 -8.54763191591034e-08 7.207172583395403e-07
PC.PC9 -5.174534709777239e-08 6.230468424162511e-09 -3.657253942351512e-07 4.267656751620011e-10 1.3798416019750767e-07 -5.249768419885142e-08 5.017782921590106e-08 2.1826900722508598e-08 4.0770625978251494e-09 1.0828869352898983e-08 -1.7181720340197642e-08 -1.0336009381599417e-07 2.7239408604633556e-08 -4.311732512814096e-08 2.511833175607987e-06 9.547548428968112e-08 1.2752966325177512e-07 -9.94351008178523e-10 -1.9738093588925382e-07 3.018089165260359e-09 -4.371274854655715e-08 -1.9223802785786738e-08 5.96898660826597e-08 2.3574027170490607e-09 1.574768730439315e-08 -5.419000110696017e-08 9.8315233916542e-08
PC.PC10 2.906832736708297e-07 5.376790105100524e-08 -2.482873684902949e-07 1.1047408047024656e-06 1.4626043843092822e-08 -3.6763698028322344e-07 -1.3987522383375249e-08 2.1044657936957615e-08 5.230027257615184e-08 -2.599949396664931e-08 3.9401032545788684e-08 1.67156264808823e-08 -4.243610854392714e-08 -1.1867344679026376e-07 9.54754842896813e-08 3.1351528064807553e-06 -1.7939535717921324e-07 8.089952352060906e-08 6.979680341532327e-08 6.61321952541252e-08 -5.7247204658880005e-08 -6.292991510583677e-08 2.9505724832613132e-08 3.318244655262749e-07 3.698747539784481e-08 1.044737070880829e-07 7.352826845893588e-07
PC.PC11 9.533155792614522e-07 6.999016947706195e-08 5.154244884664924e-07 -8.176804030505095e-07 1.1955319967007513e-07 3.4484901421730026e-07 -1.595996640038537e-08 2.5117126234965775e-09 -9.956613407975815e-09 -1.7503456542939968e-08 1.610316861991194e-08 3.760849561880693e-09 -1.2228461543863466e-08 1.196951392113527e-08 1.275296632517751e-07 -1.793953571792131e-07 2.4362015157264173e-06 -9.15691614476834e-08 1.4647198759657696e-08 3.8733980650107986e-08 -5.401249103433588e-08 1.778506912676751e-07 8.262434360961798e-08 -1.0732713319731462e-07 5.609060921329749e-08 -1.9697557785344868e-08 1.766226042688595e-07
PC.PC12 1.3605038537427831e-07 7.682020618805986e-09 -5.956793906608228e-07 -9.491270580139314e-08 1.9660190734824374e-07 -4.056853998405905e-08 1.8645920505357963e-08 -2.063263840321978e-08 -1.8812154235237245e-08 5.702358739317251e-08 3.243793388656272e-08 -4.190995901165075e-09 -7.933807049723907e-08 -6.225914472680055e-08 -9.9435100817852e-10 8.089952352060917e-08 -9.156916144768356e-08 2.6623897815066754e-06 -2.8094534003821725e-08 7.559155849217e-08 6.016529507169879e-08 1.5506284459600235e-07 5.686946146409527e-10 3.01678053921383e-08 1.3768414704957817e-07 1.2164871012512889e-08 -5.716549916886048e-07
PC.PC13 -9.140318426971086e-07 -6.916671804421431e-08 -2.937208314192252e-07 6.845902582663383e-07 1.9791666441155132e-07 -3.0551061860377504e-07 -7.876041835009401e-09 -1.9286012005593212e-08 -4.136705299272134e-09 -2.4601889065709284e-08 -5.9281685007472586e-09 -6.615840160400022e-08 -1.1121907344351658e-09 1.0286836138718505e-08 -1.9738093588925374e-07 6.979680341532328e-08 1.4647198759657734e-08 -2.8094534003821814e-08 2.384970343544049e-06 2.3394621498332667e-08 -1.9533698436010386e-08 -1.602453914044905e-08 2.692878725436032e-08 2.109634433879749e-08 -5.787162801797399e-08 -5.022065251336704e-08 -4.473819113033987e-07
PC.PC14 -6.760787516882092e-08 1.6817702405011295e-08 3.923861555872533e-07 6.414408056375658e-08 -3.471056182380507e-07 -1.4895901787898704e-07 -3.014561528867046e-08 -1.302940215012402e-08 4.086366424049396e-08 5.0833612189630413e-08 -2.4567593731272268e-08 2.6989138393847717e-08 1.7022828269377442e-08 -4.6417515301789534e-08 3.0180891652604876e-09 6.613219525412511e-08 3.873398065010821e-08 7.559155849216995e-08 2.3394621498332568e-08 1.9549122750589313e-06 -2.6075217262312257e-08 -1.9940037346857535e-07 -4.2463014767393784e-08 9.666762240597914e-08 3.810093506957691e-09 -5.855494474218243e-08 -1.6162380860358584e-07
PC.PC15 -8.428897365037314e-07 7.060743797526476e-09 -3.246148138631303e-07 -3.08577577615462e-07 5.451240191939077e-08 8.233518646900551e-08 4.09615128526954e-08 -3.05526850185074e-08 2.4452568611732884e-08 5.9975900066103e-09 -2.752999465555698e-08 3.467185561334336e-08 2.3288208248839334e-08 -8.700744676973213e-09 -4.3712748546557156e-08 -5.724720465887982e-08 -5.40124910343359e-08 6.016529507169882e-08 -1.9533698436010264e-08 -2.607521726231216e-08 2.257091399548805e-06 -4.880013879005719e-08 -1.093950204286131e-07 -9.785151155237677e-08 -2.75715286965393e-08 8.511632259531218e-08 -1.1089022308000753e-06
PC.PC16 5.141220279438514e-07 -1.9891304567579808e-08 -8.610807835291163e-07 -6.735736411685771e-08 -6.285025028577428e-08 -6.686753644810924e-08 1.0304700167722386e-08 5.989414405316054e-08 -5.690853614014417e-08 4.6307837215266586e-08 -3.541758159218908e-08 -6.402582170835222e-08 -3.833215342126653e-09 1.25100210464813e-07 -1.9223802785786768e-08 -6.292991510583677e-08 1.7785069126767516e-07 1.5506284459600235e-07 -1.602453914044914e-08 -1.9940037346857516e-07 -4.8800138790057175e-08 2.4148512890598083e-06 1.282480152653453e-07 -3.3864864759162964e-07 4.372553623732756e-08 -1.3248209670632441e-08 3.208181154738466e-07
PC.PC17 1.7158075394228211e-06 7.774862271696434e-10 -1.8104941399496038e-07 -7.493092841926966e-07 2.736041489860471e-07 8.631910111845914e-08 1.4715148315296598e-08 1.3155606311041088e-08 -7.018935363816454e-09 -9.40396239778022e-09 -4.852660497849498e-09 -1.3474372478529553e-07 -2.8767307984471624e-08 -1.0162801053564382e-07 5.968986608265979e-08 2.9505724832613195e-08 8.262434360961782e-08 5.686946146412715e-10 2.6928787254360157e-08 -4.2463014767393876e-08 -1.0939502042861315e-07 1.282480152653453e-07 2.9672467763168386e-06 1.236698209695006e-07 -6.757643908429608e-09 -1.265583832060521e-09 -4.9348329857648184e-08
PC.PC18 -6.43030025604921e-09 -1.1818184006558126e-08 -6.211195309759385e-07 -4.936430525620286e-07 1.6751581705419534e-07 1.0208225963023721e-07 -2.3591779279386773e-08 1.532254642131265e-08 7.437743358011357e-08 6.363987276952882e-09 1.3910444800414242e-07 -4.967474128579805e-09 -5.346660342988879e-08 -4.6370930064436143e-07 2.35740271704907e-09 3.3182446552627466e-07 -1.0732713319731476e-07 3.0167805392138313e-08 2.1096344338797436e-08 9.666762240597922e-08 -9.78515115523768e-08 -3.386486475916299e-07 1.236698209695006e-07 3.408239450165288e-06 -6.45604151321461e-08 2.525375114472026e-07 -2.081700237592897e-08
PC.PC19 1.454751209664874e-07 1.9587189269386377e-08 -4.0565487360457223e-07 1.4147313204587916e-07 1.1391928642577756e-07 -9.255545981404327e-08 -1.2546794890492086e-08 6.6133646850808545e-09 2.4545106460345946e-08 -2.208470523895299e-09 2.3288310360365948e-08 -2.2108894035209157e-08 -6.926747854157578e-09 1.1503422550241704e-08 1.574768730439314e-08 3.698747539784475e-08 5.6090609213297514e-08 1.3768414704957814e-07 -5.787162801797398e-08 3.810093506957592e-09 -2.757152869653896e-08 4.372553623732785e-08 -6.757643908429724e-09 -6.45604151321462e-08 2.556134754711736e-06 1.5872590117912433e-07 -1.5904458560494522e-07
PC.PC20 -1.0084467177986112e-06 -4.3077824036050325e-08 6.835182530029244e-07 2.3363668649732006e-07 1.2618453002132769e-08 5.524112855840559e-08 -5.8583845763335136e-09 1.2964683322339116e-08 1.1217308406003025e-08 -5.092635025666467e-08 9.344922902007662e-08 -1.358409441155708e-08 -1.5803844218689753e-08 -8.547631915910326e-08 -5.419000110696006e-08 1.0447370708808287e-07 -1.969755778534493e-08 1.2164871012512771e-08 -5.022065251336706e-08 -5.8554944742182424e-08 8.511632259531192e-08 -1.3248209670633048e-08 -1.2655838320605511e-09 2.525375114472025e-07 1.587259011791244e-07 2.2696612287381947e-06 5.362520803011161e-07
proband -8.225240686194045e-07 -3.1784097622799013e-07 5.49606702834107e-06 4.860737670634323e-06 -7.649505840604644e-07 -2.006903032010641e-06 2.2516365695774708e-07 -6.70502022906517e-07 1.5507581583899563e-06 -2.5392477603353576e-08 8.657349550322738e-07 3.641845044370736e-07 -7.502325990262641e-07 7.207172583395407e-07 9.831523391654218e-08 7.352826845893589e-07 1.766226042688595e-07 -5.716549916886048e-07 -4.473819113033982e-07 -1.616238086035861e-07 -1.1089022308000757e-06 3.2081811547384635e-07 -4.934832985764818e-08 -2.081700237592832e-08 -1.590445856049449e-07 5.362520803011156e-07 0.00020136127856230194
