 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0003529396957923567 2.7698372268408563e-06 -1.8947025218499137e-06 -5.300352841939097e-06 2.434127051453651e-06 3.5073669598541643e-06 9.258994994747009e-08 2.6523491700988884e-06 -2.439093249715085e-06 1.0021122109151108e-06 -1.3537751268210523e-09 6.874241494443191e-07 2.827263670149628e-07 2.7899074569012516e-07 -1.6734187063698168e-08 5.757329607727639e-07 9.346746223978198e-07 -1.952963475232887e-08 -1.3744311847051773e-06 -1.32269015528346e-07 -7.995808605578867e-07 3.235728570729038e-07 1.913357352066616e-06 2.515948656996752e-07 2.1618866162650553e-07 -1.0808937063442053e-06 -4.156711977324876e-06 3.9393361128526245e-06 1.4167745388554079e-05
AGE 2.7698372268408618e-06 6.437851534022633e-07 3.696228877213732e-07 5.397326929027026e-07 -5.085939149518148e-07 -4.2164980248924924e-07 -2.0047088017009327e-08 6.072999017841028e-08 -4.831521187649121e-08 2.451194989904577e-08 5.840738822518998e-08 2.4245361728876598e-08 -5.352431776016489e-08 8.712456422593805e-09 1.3992931300130418e-08 4.858182076842476e-08 6.677511852837463e-08 -2.6491060800449247e-09 -5.7094031008358324e-08 1.3469567040005128e-08 3.1889778871027083e-09 -7.4731074801825e-09 1.4580240106759549e-08 -1.1064440344911237e-09 1.531238771321981e-08 -3.724390292960833e-08 -1.1502519432327725e-07 1.8211828057820412e-07 -2.104025406434061e-07
sex -1.8947025218499368e-06 3.696228877213721e-07 0.0007629090355087241 5.904080634002281e-05 -0.00020308790786811065 -5.0778949802381426e-05 1.9348775445238103e-07 2.572228516726659e-07 -1.4802637041419373e-07 1.2470765965352598e-07 7.486706434165083e-07 -4.938788339094491e-07 -2.753413171955469e-07 1.3985743734198418e-07 -4.146134116330942e-07 -2.590969170384966e-07 1.7286341443101044e-07 -1.4659434942412583e-07 -9.641901160979958e-08 4.565848417862466e-07 -2.635721631267021e-07 -5.126408633368554e-07 -2.1095962157652867e-07 -2.5256523505954495e-07 -4.369576273790446e-07 4.105250557222099e-07 9.407794773123294e-08 6.1555748115990244e-06 -1.2474981500328998e-06
age_sex -5.30035284193916e-06 5.397326929026996e-07 5.9040806340023056e-05 0.00037532538906472475 -5.250421040494551e-05 -0.00013134506441479403 3.653423368061182e-07 3.9121071449324565e-08 1.422880454246734e-07 2.5475945547654626e-07 -1.2236812018023486e-07 -2.946115330451464e-08 -3.8131143284072596e-07 8.823207440757776e-08 2.5916267064366145e-07 1.1565204701379946e-06 -6.583470027448924e-07 -2.3442581779761348e-07 4.419837444140808e-07 7.777051387702955e-09 -5.17119487752969e-07 -1.0482448473818366e-07 -8.520635461043125e-07 -1.535348762746192e-08 1.3590858890385352e-07 2.563422539885344e-07 1.4566097503524946e-06 -1.9910225045213998e-07 1.0338593155796309e-06
age2_sex 2.434127051453676e-06 -5.085939149518144e-07 -0.00020308790786811092 -5.250421040494555e-05 0.0001197957120506791 4.378000232540278e-05 -6.971197149744361e-08 -1.0109890427947473e-07 1.5016776360565533e-07 -9.031630944286404e-08 -7.344365835207677e-08 8.907367090732004e-08 1.6951168604950954e-07 -6.016202008642437e-08 1.8713615768530532e-07 -5.8436894030816046e-08 1.6762058558037998e-07 7.815344665823894e-08 3.0345680715428164e-08 -2.5994830756381477e-07 6.820838510554134e-08 -1.647832029902803e-07 1.258759077600849e-07 -1.1652101441417755e-08 -3.814217045488017e-08 -1.7107245570598406e-08 -1.5467956856346984e-06 1.8630033136811704e-06 1.4752123394255945e-06
age3_sex 3.507366959854193e-06 -4.216498024892481e-07 -5.0778949802381467e-05 -0.00013134506441479403 4.378000232540277e-05 6.673902346036543e-05 -1.0429455556139775e-07 6.449708775648082e-08 1.3866804966979403e-08 -4.0719313844933714e-08 3.18202443648816e-09 4.57910899334721e-08 1.5182685813551454e-07 -3.923759061047361e-08 -7.04903092456091e-08 -4.1062658102792647e-07 2.923563713727944e-07 7.339365816469636e-08 -2.120810947341541e-07 -7.834352352658148e-08 1.484826324043634e-07 -2.8083270036250533e-08 2.206696139374732e-07 -8.920070273142042e-08 -1.0031302907249233e-07 -2.200033680330268e-08 -4.866896268475637e-08 -2.5156593370111297e-06 -1.9229024529455457e-07
PC.PC1 9.258994994747698e-08 -2.0047088017009284e-08 1.934877544523817e-07 3.653423368061174e-07 -6.971197149744365e-08 -1.0429455556139743e-07 6.481186102861946e-07 -3.39225875959783e-08 -4.81899110769843e-08 -1.7527387642431295e-08 -4.378583288236263e-08 1.2639480227191752e-08 4.526092440254411e-09 3.721664917568645e-08 6.198678748791434e-08 -4.796527621578956e-09 -2.6564148168898978e-08 1.310970973234754e-08 -1.4760849098127024e-09 -3.914483321436948e-08 4.5632319497690104e-08 1.2344491887981732e-08 1.1871093458689122e-08 -1.2794262564991653e-08 -1.130277627293726e-08 -1.1571499863969053e-09 1.7626701260562674e-08 3.20611260219018e-07 2.997168806138522e-07
PC.PC2 2.6523491700988456e-06 6.072999017841e-08 2.5722285167266575e-07 3.912107144932454e-08 -1.0109890427947458e-07 6.449708775648082e-08 -3.392258759597841e-08 1.3328636503613464e-06 -8.777626525099599e-08 8.346103532134014e-08 1.378960341806229e-08 5.935002058250081e-09 -1.0314084771601666e-09 -5.93789756879892e-08 3.0636118319055456e-08 5.544528124251802e-09 -3.011000032290417e-08 -2.4685611978387278e-08 -4.997058435753793e-08 -3.194940745380444e-08 -3.247784857092374e-08 6.038034229022665e-08 1.7536105989603696e-08 1.4335154627069712e-08 8.816687241076989e-09 1.568146254389377e-08 -2.608965834441698e-07 -1.576666042216362e-07 -6.166651680819074e-07
PC.PC3 -2.4390932497151e-06 -4.8315211876491467e-08 -1.4802637041419471e-07 1.4228804542467332e-07 1.5016776360565575e-07 1.3866804966979539e-08 -4.818991107698428e-08 -8.777626525099628e-08 1.3211271394304262e-06 -4.839488311051116e-09 1.0035121159143366e-07 1.4091570233796777e-09 2.8818561461677856e-08 -7.728804940639269e-08 4.654402634942519e-09 3.52607256875062e-08 3.3225630630558014e-09 -2.9324754041191166e-08 6.493187791601711e-09 4.895930136209871e-08 3.5643332406713044e-08 -6.475551091487762e-08 -3.1976087826166457e-09 5.860916454651946e-08 2.3811433710987342e-08 2.19530936709986e-09 2.6886646693943174e-07 1.4457910064045721e-06 1.9569794482038567e-06
PC.PC4 1.0021122109151087e-06 2.4511949899045745e-08 1.247076596535273e-07 2.547594554765478e-07 -9.03163094428647e-08 -4.0719313844934475e-08 -1.752738764243121e-08 8.346103532134034e-08 -4.839488311050836e-09 1.8020448979524985e-06 1.303658774185749e-07 -4.649572465176312e-08 1.1727235966535567e-07 7.455344924393013e-08 2.8003774690794297e-08 -1.8076648373300913e-08 -3.555034933136349e-08 6.839637445618764e-08 -2.5415334687478728e-08 6.18990401744253e-08 -4.063429142656378e-09 4.711275302772663e-08 -5.575933767970823e-09 -9.288445868507889e-09 -1.2713393180574172e-08 -5.291904977857537e-08 1.0163030699658313e-07 9.045673915485912e-07 -1.107940780996668e-06
PC.PC5 -1.353775126828274e-09 5.840738822518988e-08 7.48670643416508e-07 -1.2236812018023557e-07 -7.34436583520765e-08 3.1820244364884744e-09 -4.378583288236269e-08 1.3789603418062343e-08 1.0035121159143364e-07 1.3036587741857467e-07 2.2958435272180353e-06 5.383914835713267e-08 3.626597751343989e-08 -6.150481934693273e-08 -3.20772787409708e-08 3.580769483074324e-08 2.6597826535774477e-08 2.6154140131735026e-08 1.3103319722007248e-09 -3.0839132252032746e-08 -1.794644796429398e-08 -1.3435374169189568e-08 -7.936532896561776e-09 1.256496010449807e-07 1.347269622478806e-08 8.627513497410791e-08 -4.77006050520815e-07 1.8883510857123171e-06 1.5986814866633274e-06
PC.PC6 6.8742414944432e-07 2.4245361728876568e-08 -4.938788339094495e-07 -2.946115330451543e-08 8.907367090732025e-08 4.5791089933472535e-08 1.2639480227191709e-08 5.935002058250144e-09 1.4091570233798135e-09 -4.64957246517631e-08 5.383914835713266e-08 2.7548261463154974e-06 1.4018250522759932e-07 -2.9598245235080098e-08 -1.2420689241771245e-07 3.800572908447202e-09 -2.300187077260141e-08 -2.528508587734742e-08 -1.5255339280052872e-07 2.6735811873320437e-08 2.057753366571652e-08 -3.711599037161788e-08 -9.288069569266801e-08 -1.784651713451432e-08 -4.080634348958316e-08 -1.637205173338283e-08 7.203659536810706e-08 6.973668249783108e-07 -2.6556677111281537e-07
PC.PC7 2.827263670149628e-07 -5.352431776016489e-08 -2.7534131719554506e-07 -3.8131143284072533e-07 1.6951168604950875e-07 1.5182685813551417e-07 4.5260924402544955e-09 -1.031408477160181e-09 2.881856146167793e-08 1.1727235966535547e-07 3.626597751343974e-08 1.4018250522759954e-07 2.150544598801881e-06 1.7321469303313326e-07 3.4269363739451346e-08 -2.0641309713531004e-08 -7.55143470436168e-09 -4.9632838671343074e-08 -1.6901192477784788e-08 -4.037023962761183e-08 1.0238983994834002e-08 -1.7422495957882704e-08 -1.235856819280702e-08 -7.020082441500198e-08 -8.137312705888283e-09 -1.1214513064342512e-08 1.3890534940803386e-07 -1.0268518511753202e-06 -1.2551555118605073e-06
PC.PC8 2.789907456901301e-07 8.712456422593873e-09 1.3985743734198548e-07 8.823207440757782e-08 -6.01620200864246e-08 -3.9237590610473604e-08 3.7216649175686444e-08 -5.937897568798915e-08 -7.728804940639277e-08 7.455344924393012e-08 -6.150481934693293e-08 -2.959824523508003e-08 1.7321469303313307e-07 2.9092104239370148e-06 -2.600428546171167e-08 1.1184843119589938e-08 -2.6507703104950978e-08 -1.0132931370336757e-08 1.8413856651436108e-08 -2.7365773756285472e-08 1.5167772741581466e-09 1.3720715704111409e-07 -9.336821750893931e-08 -4.4458432989488735e-07 2.1234195939330692e-08 -8.182581907583961e-08 2.2939031766998475e-07 -5.295588120152228e-07 1.4910531687198147e-06
PC.PC9 -1.6734187063699878e-08 1.3992931300130433e-08 -4.146134116330948e-07 2.5916267064366145e-07 1.8713615768530548e-07 -7.049030924560909e-08 6.198678748791436e-08 3.063611831905561e-08 4.654402634942479e-09 2.8003774690794287e-08 -3.207727874097079e-08 -1.2420689241771266e-07 3.426936373945124e-08 -2.6004285461711804e-08 2.8248029554001268e-06 1.4554255888255238e-07 1.766128766631736e-07 -1.8301401509861243e-09 -1.9708265870833694e-07 1.4971561659949573e-08 -7.584769269432879e-08 5.2882843090944525e-09 -5.257345363849242e-09 9.43797379250173e-09 7.301371051772475e-09 -6.997066177523732e-08 3.6547061864637293e-07 -3.8017796875619305e-07 -8.222305782315308e-07
PC.PC10 5.757329607727612e-07 4.8581820768424677e-08 -2.59096917038497e-07 1.1565204701379942e-06 -5.843689403081522e-08 -4.1062658102792594e-07 -4.796527621578992e-09 5.544528124252054e-09 3.526072568750624e-08 -1.807664837330097e-08 3.58076948307433e-08 3.8005729084472056e-09 -2.0641309713531084e-08 1.1184843119588876e-08 1.4554255888255249e-07 3.5089015866544075e-06 -2.0294624170190528e-07 1.268935956441281e-07 4.6692956114482617e-08 5.692876588913162e-08 -3.988885729164355e-08 -4.4803844110290286e-08 3.020488140299391e-08 2.7457101882723497e-07 4.493247927400841e-08 1.0231775309085648e-07 2.626082454774982e-07 6.700329423028053e-07 9.136951621005869e-07
PC.PC11 9.34674622397822e-07 6.677511852837478e-08 1.7286341443101067e-07 -6.583470027448912e-07 1.676205855803794e-07 2.923563713727937e-07 -2.6564148168898965e-08 -3.011000032290409e-08 3.322563063055856e-09 -3.555034933136347e-08 2.6597826535774434e-08 -2.3001870772601457e-08 -7.551434704361588e-09 -2.6507703104950896e-08 1.7661287666317372e-07 -2.0294624170190526e-07 2.748445751408559e-06 -5.649103806629113e-08 2.3341104732897806e-08 7.596153408661429e-08 -5.522746036174974e-09 1.512197463705598e-07 6.549458069898074e-08 -7.954912937946507e-08 4.8251944919138145e-08 -2.6535946927343883e-08 -6.97345028337853e-09 1.0420008900803436e-06 2.2795243764732078e-08
PC.PC12 -1.9529634752329157e-08 -2.649106080044918e-09 -1.4659434942412543e-07 -2.3442581779761422e-07 7.815344665823902e-08 7.339365816469665e-08 1.310970973234753e-08 -2.4685611978387265e-08 -2.9324754041191173e-08 6.839637445618767e-08 2.6154140131735188e-08 -2.528508587734741e-08 -4.9632838671343133e-08 -1.013293137033672e-08 -1.8301401509862269e-09 1.2689359564412765e-07 -5.6491038066290954e-08 2.7200911754046813e-06 3.498608992051184e-08 8.862130609355579e-08 5.2147833987616694e-08 1.0569494899665346e-07 4.412734365094878e-08 1.1180681586568083e-08 1.0582366572798913e-07 -2.2082140511210407e-08 -2.652072384235226e-07 -1.9202720873833995e-07 -3.5049185403656695e-07
PC.PC13 -1.3744311847051723e-06 -5.7094031008358205e-08 -9.641901160979653e-08 4.419837444140858e-07 3.034568071542599e-08 -2.1208109473415676e-07 -1.4760849098126493e-09 -4.9970584357538084e-08 6.493187791601521e-09 -2.541533468747883e-08 1.3103319722006272e-09 -1.5255339280052858e-07 -1.690119247778479e-08 1.8413856651436214e-08 -1.9708265870833736e-07 4.6692956114482656e-08 2.3341104732897806e-08 3.498608992051169e-08 2.761024448874713e-06 2.016497303736823e-08 -5.304331330572172e-09 -1.720292924839048e-08 4.4577348992755405e-08 1.7026213184484826e-08 -7.081396448652892e-09 -6.118819949560142e-08 -6.85486019995284e-09 -3.04249374161315e-08 -8.335622495931811e-07
PC.PC14 -1.3226901552834893e-07 1.3469567040005121e-08 4.5658484178624644e-07 7.777051387705582e-09 -2.599483075638148e-07 -7.834352352658247e-08 -3.9144833214369435e-08 -3.1949407453804444e-08 4.895930136209873e-08 6.189904017442529e-08 -3.0839132252032746e-08 2.673581187332039e-08 -4.037023962761198e-08 -2.7365773756285452e-08 1.4971561659949596e-08 5.6928765889131604e-08 7.596153408661418e-08 8.862130609355568e-08 2.016497303736821e-08 2.1753490696188674e-06 -1.2450350820955215e-08 -2.3953041895919124e-07 -4.285621877605136e-08 6.965356157307612e-08 1.303206964490587e-08 -8.022619925001848e-08 -2.895827574807786e-07 1.5154588286101574e-08 4.3702453406752977e-07
