 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -5.833457605143993e-06 5.283500117626138e-09 8.86425377067111e-06 1.3750023783217375e-06 -1.8821557076606619e-06 -5.94278773506147e-07 7.822326160819392e-08 1.861565648452021e-07 4.724232072531735e-07 8.889897292903869e-07 6.476281327105087e-06 1.635477990125839e-07 3.573461178754115e-07 -5.645498095628425e-07 -1.9373094691735714e-08 6.006505653211056e-07 8.500239898321754e-08 4.792034766285334e-07 4.275653693516353e-08 2.655350100299805e-07 -1.740165865305897e-08 2.5603095607079185e-08 -4.2209924326225794e-08 2.1528136069241343e-07 4.7247866952018617e-07 6.2653541509063e-08 -3.317203459835916e-06 2.2644172553458587e-06 -2.725544245198811e-06 7.3351062066431125e-06 1.8208930703717762e-06 1.5081076941422536e-05 3.2857534707645967e-06
PC.PC6 -6.1555014379009565e-06 -1.157605412363408e-07 -9.665484657642756e-07 5.260763077516094e-06 6.4589695802743714e-06 1.4855483019574439e-06 -9.192572515629142e-08 -1.0321505099889997e-06 4.4571896395484806e-07 -3.9308552847878687e-07 1.6354779901258356e-07 6.98687743997623e-06 1.5196586330988317e-07 -2.6986320386003582e-08 -6.996232637606459e-07 3.241759004542871e-07 1.970993087659144e-06 2.134360440084888e-07 5.488110309990871e-07 4.5236646791669263e-07 4.355214558102576e-07 -4.5249290872189586e-07 -5.668917893735783e-07 3.009030219463552e-07 3.978951996690159e-07 -4.266262180704085e-07 -1.291486304286386e-06 3.913746923377108e-06 -7.743779395999884e-06 7.472721456114946e-06 -3.951954838526355e-06 1.8217637740394238e-05 3.115509658583609e-06
PC.PC7 3.854215872544475e-06 -4.0107247754427734e-08 -1.699788779888094e-06 -6.145065940898157e-06 -6.0530997502222266e-06 -1.3245349121010078e-06 -1.6770886614212596e-07 -1.8474693724752573e-07 6.534140096015012e-08 2.158645936956344e-07 3.573461178754129e-07 1.519658633098821e-07 6.123201597701835e-06 6.896500167464616e-07 8.252188331459533e-08 -1.5134455712870233e-07 3.929083297010805e-07 -6.928283144403031e-07 7.734531198343344e-08 7.237189509585989e-07 3.1959477417972056e-07 1.6710376910925875e-07 -9.517827535247354e-08 1.1717093383505892e-07 1.345912530954776e-07 -1.509954978363702e-07 6.563619485906925e-07 -6.846423574460141e-06 -1.0325633077028182e-05 -2.9501297339726667e-06 1.160505351935766e-05 4.639323548203478e-06 4.110003773969652e-06
PC.PC8 -2.4281435139878904e-07 -7.815355085191388e-08 1.848275499521215e-05 2.2891453687862823e-05 1.5567644772608265e-05 3.4793648217417652e-06 1.3919439370508912e-07 -7.601670409001898e-08 -1.5090157986460175e-07 -1.8430697132265752e-07 -5.645498095628429e-07 -2.698632038600188e-08 6.896500167464659e-07 8.576881213434512e-06 4.304410187294004e-08 -1.3118009755457072e-06 3.126666249703231e-07 -2.3282549451973175e-07 2.0229284229248772e-08 -8.320505776637411e-08 4.4863574535406807e-08 2.866538992843175e-07 -1.8523586499860008e-07 -8.909835497109546e-07 1.366950584878727e-07 -2.676936704892504e-07 -1.2580959699503325e-08 -1.0847602863912982e-05 1.1074247639279772e-05 9.940093908130183e-06 7.01074548301285e-06 -6.666634233985044e-06 -6.352979801990144e-06
PC.PC9 -7.124294094179335e-06 -3.8020789033618395e-07 3.4191879796016246e-06 -2.064141141450035e-06 -4.294870304133942e-06 -1.4747227355677027e-06 4.7120905940924804e-08 1.586600576867663e-07 -1.2481256853547198e-07 1.6936269554052437e-07 -1.937309469173567e-08 -6.996232637606466e-07 8.25218833145954e-08 4.304410187293987e-08 5.7383304438788265e-06 7.3125438370351e-07 4.328002878426234e-08 3.668175044734856e-08 -9.296399238709161e-07 2.8903934559053227e-07 9.792434751417224e-08 1.4687387035066306e-08 1.2264549915051152e-08 2.9494063390753656e-08 8.927624094164996e-07 -2.183700683770918e-07 3.2987658074434343e-06 -5.266381313461559e-06 -2.069548880906146e-06 -8.728700788262633e-06 6.604467455021621e-06 1.6160951377168607e-07 -6.740169291100353e-06
PC.PC10 9.395068980200905e-07 3.7927592255102624e-07 7.786979141394067e-06 1.3345725088627358e-05 4.153223707608947e-06 -1.1072404439163582e-06 -7.343011132873753e-08 2.2541683361119133e-07 6.198931479644518e-07 3.834228135314562e-08 6.006505653211053e-07 3.2417590045428694e-07 -1.5134455712870212e-07 -1.3118009755457075e-06 7.31254383703511e-07 1.114554333857841e-05 -8.893761541307974e-07 -5.925824795322232e-07 6.227482878781415e-07 1.1946305810947593e-07 -1.6833251276237016e-07 -2.7609736602045915e-07 2.909779840708083e-07 -2.969327234987825e-07 -1.3817626971019954e-07 3.0236534313213393e-07 3.326288780364495e-06 -5.462993421944232e-07 -1.0129348048611759e-05 9.239776450466443e-06 1.9853435415022195e-06 1.2058225809019538e-05 9.850815602058889e-07
PC.PC11 -6.702508975875592e-06 -2.1203771547350402e-07 -4.0856709745335354e-07 -5.476200336787581e-06 1.9385927475181673e-06 2.220073920945621e-06 2.9101230509094797e-08 -8.467255613164155e-07 3.2169232239963377e-07 -1.5814827702598238e-07 8.500239898321768e-08 1.970993087659144e-06 3.9290832970108077e-07 3.1266662497032303e-07 4.3280028784262184e-08 -8.893761541307952e-07 6.924368529191955e-06 -4.828921020237161e-07 4.319148711391389e-07 4.800440132170729e-08 3.944928495211926e-07 -2.0457755808567477e-07 -1.5337061125651278e-07 -3.683473928914354e-07 2.803163581041815e-07 1.5536796951864612e-07 -1.2988331542488946e-06 1.7307112203486094e-06 7.530743889832784e-06 5.662536841044871e-06 -7.401105152920263e-06 7.662325341662196e-06 -8.910622895438044e-06
PC.PC12 -3.3108547597111695e-06 -5.065059784044063e-07 5.396976704532766e-06 1.7579227448841458e-05 2.1918328164075154e-05 6.4019887227883855e-06 2.2783540178310012e-07 -5.511574081095418e-07 -3.5124043673236084e-07 -9.33324596246614e-08 4.792034766285348e-07 2.1343604400849045e-07 -6.928283144403041e-07 -2.3282549451972225e-07 3.668175044734888e-08 -5.925824795322228e-07 -4.828921020237158e-07 1.157402256613375e-05 -9.619498926067418e-07 3.0224034038953545e-09 1.7306994409539188e-07 1.3717785846096473e-06 -8.560971500346254e-07 2.1995384511588338e-07 8.130095278012539e-07 -1.4332837476220882e-07 -2.6376371663780603e-06 1.4513862920630432e-06 1.1114878115313419e-06 2.0024401019689953e-06 -4.679882691613915e-06 -1.0657595318394522e-05 -3.5915367502521087e-06
PC.PC13 -1.2462579870219516e-05 -5.741138889494911e-07 -4.997040782580534e-07 -2.1380097896045456e-06 -4.8945912365732775e-06 -2.2626689871254593e-06 -2.549511008787692e-07 9.656433446180518e-08 6.310265390597034e-08 3.427386274552461e-08 4.275653693516276e-08 5.488110309990862e-07 7.734531198343394e-08 2.0229284229246367e-08 -9.296399238709139e-07 6.227482878781444e-07 4.319148711391383e-07 -9.619498926067445e-07 5.826483088308411e-06 1.3384592515531062e-07 -9.257910074557575e-08 1.9946529076105493e-07 -4.9253787226538664e-08 -4.1023047683980746e-07 -7.173516330879863e-07 -3.624083535030304e-07 -1.2939219027573547e-06 -1.6820302236255887e-06 -7.2433500727686054e-06 2.3442906896810617e-06 -5.662933902468294e-07 5.78961249520823e-06 2.964452665945617e-06
PC.PC14 6.6029240112965326e-06 2.5399873962694155e-07 1.189744774765445e-05 5.76059743596986e-06 -4.448780525364326e-07 -7.539102231302768e-07 -9.81556388648645e-08 -2.2756317006300678e-07 1.1689540674766672e-07 -2.517300596584668e-08 2.655350100299798e-07 4.523664679166927e-07 7.237189509585997e-07 -8.320505776637514e-08 2.8903934559053184e-07 1.1946305810947545e-07 4.8004401321706643e-08 3.0224034038910932e-09 1.338459251553098e-07 6.4661747463801066e-06 4.992771836473421e-07 3.925871146638629e-08 -4.407391969701819e-08 4.7091817772486945e-07 3.435446812633627e-07 -4.4037645255178677e-07 -1.1024862549288586e-06 -9.439789761644022e-06 1.2786471630266241e-05 2.514703161175375e-07 1.4611999989308059e-05 -1.3956300617544685e-05 -1.0558049969916573e-05
PC.PC15 4.4775343206689535e-06 3.016891210529925e-07 -1.9739611882803885e-06 7.583058289618401e-06 1.1016889729027037e-05 3.4733595042913164e-06 2.0281330895716e-07 -1.4744056086211635e-07 -4.303054843279949e-08 -1.1630907250589274e-07 -1.7401658653059894e-08 4.355214558102581e-07 3.195947741797208e-07 4.486357453540323e-08 9.792434751417154e-08 -1.683325127623698e-07 3.9449284952119223e-07 1.7306994409538958e-07 -9.257910074557474e-08 4.992771836473414e-07 6.0082869050269085e-06 3.8312351756730673e-07 6.220684975662072e-09 -4.141994192161094e-07 3.9616154997740575e-07 1.250094837772048e-07 1.3184662884946866e-06 -9.049903626649346e-06 5.16559772716159e-06 -7.4725451863801715e-06 4.339180015532204e-06 4.244682838447759e-07 -1.0367443325653947e-05
PC.PC16 1.5549991176161947e-06 -1.4827725633179406e-07 -1.2179238367270939e-05 9.893585314698486e-08 1.326112294697145e-05 6.001319950589697e-06 -1.6454568140215386e-07 1.1569624284355505e-08 -1.6128550407449708e-07 2.3559780622255666e-07 2.560309560707941e-08 -4.5249290872189543e-07 1.6710376910925824e-07 2.8665389928431847e-07 1.4687387035066172e-08 -2.7609736602045597e-07 -2.0457755808567471e-07 1.3717785846096466e-06 1.9946529076105782e-07 3.925871146638544e-08 3.831235175673066e-07 6.98802278417697e-06 -3.594808796016467e-07 -2.5656747300028467e-06 -8.265355578052349e-07 -8.784716264948486e-08 -1.0778289043154727e-06 3.1182690083708036e-06 1.0180348789983399e-05 -3.3192311385906937e-06 -6.020858995489875e-07 -1.6540007082285717e-05 -6.508504822508185e-06
PC.PC17 -3.182009635584938e-06 -5.740859769555749e-08 4.692579566048513e-06 -9.281254352792547e-07 -4.439387054097084e-06 -2.0565816716682692e-06 8.230996730777268e-09 -9.107735154202937e-08 2.3413954573851839e-07 -1.4245879433201258e-07 -4.220992432622591e-08 -5.668917893735782e-07 -9.517827535247358e-08 -1.852358649986e-07 1.2264549915050804e-08 2.9097798407080726e-07 -1.5337061125651222e-07 -8.560971500346251e-07 -4.925378722654104e-08 -4.4073919697018514e-08 6.220684975662182e-09 -3.594808796016466e-07 5.152943541688012e-06 -6.126952079720707e-08 -8.910266923583002e-07 -8.68232889223043e-08 9.574347003809357e-07 -2.732501436583922e-06 6.892121478797241e-07 -3.0547847355023247e-07 5.553847895611109e-06 -3.455984137174998e-06 3.92406664387627e-06
PC.PC18 3.844271521909178e-06 -6.557896286405957e-08 -1.521961813724468e-06 -5.518315994541502e-06 -3.0450529866326652e-06 -3.337781248230963e-07 1.2222628749285378e-07 -2.130497022437845e-07 3.686489779393014e-08 -8.129625811912194e-07 2.1528136069241385e-07 3.0090302194635667e-07 1.1717093383505805e-07 -8.909835497109534e-07 2.9494063390754215e-08 -2.969327234987824e-07 -3.6834739289143336e-07 2.1995384511588565e-07 -4.1023047683980735e-07 4.7091817772486866e-07 -4.14199419216107e-07 -2.5656747300028446e-06 -6.126952079720744e-08 1.3580543276311837e-05 1.4918725440438314e-06 1.9219589407758014e-06 2.111409846114763e-06 1.2622807948747004e-05 1.13497928221677e-05 -5.840100859739358e-06 -1.7941115169384476e-05 -1.0525993145919606e-06 -1.3283600490989403e-05
PC.PC19 6.524502581513677e-06 1.1504577348037252e-07 1.9376356352509094e-05 9.860477860192245e-06 3.1286750727663194e-07 -1.3805972232944038e-06 4.89390874278367e-07 -3.6616100937437644e-07 -3.9493575118423645e-07 3.291644541508135e-07 4.724786695201857e-07 3.9789519966901715e-07 1.3459125309547722e-07 1.3669505848787437e-07 8.927624094164992e-07 -1.381762697101981e-07 2.803163581041816e-07 8.130095278012519e-07 -7.173516330879877e-07 3.4354468126336367e-07 3.961615499774063e-07 -8.265355578052364e-07 -8.910266923583005e-07 1.4918725440438323e-06 9.862386553246262e-06 1.6576852590246788e-06 4.02316173768617e-06 2.8415815959648314e-06 1.896795767493178e-06 -9.802541435544157e-06 -7.883479093539213e-07 5.281470366177108e-06 -6.784905888068075e-06
PC.PC20 5.408181680382562e-06 -1.0629580995097998e-07 1.1467811783119015e-05 -4.320423648342101e-06 -7.9358881358484e-06 -2.012238959317122e-06 -2.988335066349694e-07 4.466399358383502e-08 -1.4504565957225884e-08 4.5345484997785214e-07 6.265354150906401e-08 -4.266262180704071e-07 -1.50995497836371e-07 -2.676936704892429e-07 -2.1837006837709277e-07 3.0236534313213875e-07 1.553679695186461e-07 -1.4332837476220935e-07 -3.624083535030332e-07 -4.4037645255178296e-07 1.2500948377720576e-07 -8.784716264949024e-08 -8.682328892230288e-08 1.921958940775801e-06 1.6576852590246832e-06 6.810115116416484e-06 -4.196873753035992e-07 6.035822901657141e-06 -1.4647526941648915e-06 -2.0832225910020703e-06 -1.5701399089632234e-06 9.528717257145795e-06 5.28896810660134e-06
proband 2.523807059746393e-05 3.2705601424167624e-06 2.1066820829671358e-05 -0.00012887447785663145 -0.00022221776568519619 -7.575448399965861e-05 4.813967414863883e-07 3.716076702561249e-07 2.1358551362719065e-06 -5.383990009886114e-07 -3.317203459835915e-06 -1.2914863042864012e-06 6.563619485906796e-07 -1.2580959699513127e-08 3.2987658074434233e-06 3.326288780364497e-06 -1.2988331542488976e-06 -2.6376371663779773e-06 -1.293921902757379e-06 -1.102486254928862e-06 1.318466288494697e-06 -1.077828904315472e-06 9.574347003809484e-07 2.111409846114754e-06 4.023161737686175e-06 -4.196873753036123e-07 0.0013531128085085048 -0.0007494550085997596 -0.0006428191736594301 -2.225233091016877e-05 0.00012740927634976204 -0.00010316704398225822 1.8917374966017212e-05
paternal 0.00017103503596386212 -1.6992895876809501e-06 0.000480113735796777 0.0009487045469392651 0.0008801927621252459 0.00020658205117009057 -5.698235937857319e-06 2.0427978363324155e-06 -4.614960823259777e-06 -1.0482290818771826e-06 2.2644172553457947e-06 3.9137469233771655e-06 -6.84642357446008e-06 -1.0847602863912897e-05 -5.266381313461519e-06 -5.462993421944266e-07 1.7307112203485956e-06 1.451386292062484e-06 -1.6820302236254667e-06 -9.439789761644029e-06 -9.049903626649434e-06 3.1182690083705952e-06 -2.7325014365839164e-06 1.2622807948746955e-05 2.841581595964408e-06 6.0358229016568595e-06 -0.0007494550085997574 0.004476581079511756 0.00044608981407927805 -0.0026239777350128123 -0.003436938091310183 -9.636667099389184e-05 -4.09646684035916e-05
maternal 0.00029931172333045903 1.7174033870072534e-05 0.00024515283370932673 0.0003725983112794972 0.0002081393862130605 3.0618860169478136e-05 9.308100915766738e-07 -2.680893640926818e-06 -6.2282912954134025e-06 4.7072129046760527e-07 -2.7255442451988303e-06 -7.743779395999852e-06 -1.0325633077028112e-05 1.1074247639279868e-05 -2.0695488809061505e-06 -1.0129348048611735e-05 7.530743889832771e-06 1.111487811531164e-06 -7.243350072768543e-06 1.278647163026629e-05 5.165597727161578e-06 1.0180348789983313e-05 6.89212147879724e-07 1.1349792822167745e-05 1.8967957674930812e-06 -1.4647526941649341e-06 -0.0006428191736594294 0.0004460898140792841 0.004644032456950058 -3.127309779277219e-05 -0.0002567706898698935 -0.0029636148935271657 -0.0032508740891778014
gpp -0.00011006595604571036 5.679372509174322e-06 -0.00019158805778512163 -0.00037607956230313827 -0.00017088457812873786 2.3224093721398602e-05 -1.3876793458633949e-06 -1.934401503040075e-06 7.578172208818283e-06 1.8289500978697092e-06 7.335106206643172e-06 7.472721456114912e-06 -2.9501297339727154e-06 9.940093908129999e-06 -8.728700788262684e-06 9.23977645046645e-06 5.662536841044839e-06 2.0024401019693053e-06 2.344290689681048e-06 2.5147031611752174e-07 -7.472545186380293e-06 -3.3192311385904455e-06 -3.0547847355024364e-07 -5.840100859739384e-06 -9.802541435543874e-06 -2.0832225910018958e-06 -2.2252330910172077e-05 -0.0026239777350128045 -3.127309779276755e-05 0.006472650853474623 -0.001129070717577135 0.00019864063950694795 4.254037735051905e-05
gpm -0.0002456414513687324 -4.450864721354828e-06 -0.00022385343383211667 -0.0005999063666786028 -0.0006830501883088755 -0.00020840543916258468 1.1055866814339582e-05 -4.589297835440888e-06 1.076981625497516e-05 1.1078472100171632e-05 1.8208930703718162e-06 -3.951954838526377e-06 1.1605053519357645e-05 7.01074548301291e-06 6.604467455021619e-06 1.9853435415022234e-06 -7.401105152920214e-06 -4.679882691613516e-06 -5.662933902469717e-07 1.4611999989308101e-05 4.3391800155324465e-06 -6.020858995489541e-07 5.553847895611116e-06 -1.794111516938442e-05 -7.883479093536361e-07 -1.5701399089630766e-06 0.0001274092763497618 -0.0034369380913101878 -0.00025677068986988856 -0.0011290707175771269 0.007255159402598114 -2.5988245406334528e-05 0.00014236624248250648
gmp -0.00012119449674800524 -6.64718144687819e-06 -0.0002469519391700063 -0.0003642927132598906 -0.0001416845606262972 1.60621429024084e-05 -3.2614748717151114e-06 -2.734922864977895e-06 1.2999345825872986e-05 2.75914253007544e-06 1.5081076941422555e-05 1.8217637740394207e-05 4.63932354820341e-06 -6.6666342339850864e-06 1.616095137716845e-07 1.205822580901952e-05 7.662325341662206e-06 -1.0657595318394405e-05 5.7896124952081725e-06 -1.3956300617544744e-05 4.2446828384476524e-07 -1.654000708228562e-05 -3.455984137174995e-06 -1.0525993145919487e-06 5.281470366177163e-06 9.528717257145888e-06 -0.00010316704398225937 -9.636667099389298e-05 -0.0029636148935271627 0.00019864063950694928 -2.5988245406332753e-05 0.00599214735279901 -0.00010597803485608379
gmm -0.00044108902232201027 -2.5591410445972033e-05 -0.00024859139544956756 -0.00043500086824296196 -0.00030455476121505644 -8.09733164464235e-05 2.763739041544999e-06 -3.0841844310182036e-06 1.3688646881025652e-05 -7.082603783987897e-06 3.2857534707646073e-06 3.115509658583586e-06 4.110003773969609e-06 -6.352979801990208e-06 -6.740169291100343e-06 9.85081560205849e-07 -8.910622895438023e-06 -3.5915367502519245e-06 2.96445266594554e-06 -1.0558049969916606e-05 -1.0367443325653913e-05 -6.508504822508067e-06 3.924066643876246e-06 -1.3283600490989466e-05 -6.784905888067909e-06 5.28896810660137e-06 1.891737496601791e-05 -4.0964668403598857e-05 -0.003250874089177803 4.254037735052293e-05 0.00014236624248251266 -0.0001059780348560827 0.0060446940636687384
