 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
PC.PC13 -7.223027154877324e-07 -5.682469017755184e-08 -2.595758510119159e-07 5.854918641413385e-07 1.69230394870441e-07 -2.5938987178230603e-07 -7.331957142562605e-09 -1.171755027576192e-08 -7.912800731899968e-09 -1.8622229235986205e-08 -8.580155157211088e-09 -4.3655341946390424e-08 1.3786034905139666e-09 5.806311389560683e-09 -1.6185428166790374e-07 5.783317565991787e-08 9.662803774900006e-09 -2.3684962105801146e-08 1.9105092920495205e-06 1.723588183991224e-08 -1.4482905303715089e-08 -1.225058161207597e-08 2.1539140343905988e-08 1.7352136981575567e-08 -5.1269239778478614e-08 -4.1149817343247276e-08 -1.0328742808958941e-07 -1.877993323377534e-07 -4.978453789620159e-07
PC.PC14 -2.849289094530279e-08 1.3653968892795744e-08 3.349512302953097e-07 7.287345883815059e-08 -2.958447239939107e-07 -1.3531399835282505e-07 -2.3200056018896796e-08 -1.0456020112116167e-08 3.6074459373666414e-08 4.1000222341017464e-08 -1.587853087183063e-08 2.3183477656387377e-08 1.7363557398382363e-08 -3.6701975085822724e-08 8.758552745965992e-10 5.402779623304254e-08 2.989342866491544e-08 6.202365848766502e-08 1.723588183991218e-08 1.5731708599026204e-06 -2.504416845490227e-08 -1.5817905521874154e-07 -3.452187380576001e-08 7.93811269944266e-08 2.9717447397499693e-09 -4.3111429700395056e-08 -4.463034866403602e-07 2.494028986140004e-07 5.448615588412855e-07
PC.PC15 -7.2182817647308e-07 5.337887875110854e-09 -2.7705792752812644e-07 -2.2682683249753733e-07 2.0649447437892388e-08 6.452485346866914e-08 3.161908139605972e-08 -2.1757137337529896e-08 1.0522553552324697e-08 5.533621408764085e-09 -3.422130207395649e-08 2.7008722798851465e-08 2.7292489352790368e-08 -8.374034718328938e-09 -2.8825449578044978e-08 -5.2953480841752205e-08 -5.0802462362383375e-08 4.9298986388891e-08 -1.4482905303715172e-08 -2.504416845490242e-08 1.8262467762327715e-06 -4.1751940168051485e-08 -8.787226668441159e-08 -7.782223677441148e-08 -1.5606826709457918e-08 5.552800807962453e-08 1.477960989704656e-07 -1.6972396163167928e-06 -9.97068905693023e-07
PC.PC16 4.0763084537330134e-07 -1.591602467322988e-08 -7.473123332200875e-07 -7.159332972061133e-08 -4.60290087517652e-08 -5.50142720251361e-08 7.341993697940666e-09 4.7862467590649086e-08 -4.531310777533466e-08 3.731898284180542e-08 -3.16936631337443e-08 -5.498079723212419e-08 -3.0431214637110305e-10 9.981791833187912e-08 -1.6231342422047005e-08 -5.252240825900436e-08 1.4488448612339698e-07 1.2522500878889775e-07 -1.2250581612075814e-08 -1.581790552187414e-07 -4.1751940168051465e-08 1.9429362837831036e-06 1.0370624789772132e-07 -2.7823801176277987e-07 3.429978502964281e-08 -1.0012818421102552e-08 2.9552891634586397e-07 -2.3264388206090674e-08 -9.100823991322469e-08
PC.PC17 1.3734765416072769e-06 1.541000637692281e-11 -1.2878034469141788e-07 -6.11603613983041e-07 2.2394476860789714e-07 6.607396576326444e-08 1.2071649740775258e-08 8.297781899569963e-09 -6.834281862883742e-09 -9.798158438171115e-09 -4.87383818878784e-09 -1.1300575145553851e-07 -2.467676064271343e-08 -8.419545155471482e-08 5.147156379602243e-08 2.3956451361495174e-08 6.540726092117029e-08 7.73995517849217e-10 2.1539140343905988e-08 -3.452187380576007e-08 -8.78722666844116e-08 1.0370624789772145e-07 2.385793518308576e-06 1.0029709386887786e-07 -5.952806976943998e-09 -1.436733045933393e-10 -1.3978579283118523e-08 -1.012108000995391e-07 -1.2502428182543774e-08
PC.PC18 -1.9583943714969966e-08 -9.243971699805423e-09 -5.309093236411273e-07 -4.1760572038924163e-07 1.4326415459668297e-07 8.190096088251033e-08 -1.9252303634614958e-08 1.121692526912159e-08 5.798373872626622e-08 1.08063029365614e-08 1.1276532369233492e-07 -2.678793013058327e-09 -4.068001172394015e-08 -3.755003380830189e-07 3.276167498638825e-09 2.7288643970882274e-07 -8.79052811834949e-08 2.7045208211655235e-08 1.735213698157548e-08 7.938112699442646e-08 -7.782223677441147e-08 -2.782380117627798e-07 1.002970938688778e-07 2.7689279026694784e-06 -5.278402205830284e-08 2.0811304971869832e-07 7.727571782525035e-08 1.4945123574672687e-07 -4.5011632713572313e-07
PC.PC19 9.23596765487115e-08 1.4827300618097227e-08 -3.081117667454563e-07 1.3106589129291134e-07 8.013097008402681e-08 -8.15548050330821e-08 -9.736026553852615e-09 6.728467023853197e-09 1.9174042399523664e-08 -1.3362802656495993e-09 1.8756668343207517e-08 -1.8647490807062977e-08 -2.013536055296392e-09 1.1102298338946929e-08 1.4728536003282713e-08 2.4157895626153975e-08 4.23569344244062e-08 1.1505741792197796e-07 -5.1269239778478733e-08 2.971744739750023e-09 -1.5606826709457985e-08 3.4299785029642617e-08 -5.95280697694403e-09 -5.2784022058302864e-08 2.06461133025778e-06 1.2855633395006997e-07 9.820738316864744e-08 -6.91352960521723e-07 7.317008631698703e-08
PC.PC20 -7.536022065285571e-07 -3.71315659825608e-08 5.791675871658917e-07 1.5760569539282817e-07 4.727044343429139e-09 4.4896093107954277e-08 -5.06912719746566e-09 9.083098609231825e-09 1.583664842309743e-08 -4.139172990278837e-08 8.353348988481462e-08 -1.1002108787717474e-08 -1.677802861108469e-08 -6.544316612157302e-08 -4.874825734251071e-08 8.825212489438021e-08 -1.145494309584948e-08 1.0233013648217662e-08 -4.114981734324732e-08 -4.311142970039508e-08 5.552800807962446e-08 -1.0012818421102577e-08 -1.4367330459331939e-10 2.0811304971869827e-07 1.2855633395007024e-07 1.8347545676960282e-06 -3.156778907513537e-07 8.731989231560927e-07 1.0132912254015893e-06
proband -7.030597177332284e-06 -1.528741719220007e-07 -1.2075016655463042e-06 5.1967034231446215e-06 -7.39732833877148e-07 -9.137826470612626e-07 -8.629129925168741e-09 -2.9560056608391986e-07 1.108559896380879e-07 1.1737604055723584e-07 -5.906845809075826e-07 3.451383571715247e-08 9.671715777774032e-08 2.6178550929236176e-07 5.635741665358925e-07 1.958107856488821e-07 -1.7391965870275313e-07 -2.5557484230737856e-07 -1.0328742808958956e-07 -4.4630348664035983e-07 1.4779609897046608e-07 2.955289163458635e-07 -1.3978579283118622e-08 7.727571782525127e-08 9.820738316864774e-08 -3.156778907513533e-07 0.0002948197259795425 -0.00016469547709162719 -0.0001614523202989247
paternal -1.506243230947129e-07 1.6816955065357386e-07 1.183431408691182e-05 -2.0403416826608258e-07 -4.5884482107617755e-07 -3.1142723619924672e-06 5.352621320912239e-08 -1.1487156749696581e-07 1.1448100479972036e-06 6.607198915589687e-07 1.7053073821716005e-06 7.102803452311703e-07 -1.0259169919372328e-06 -4.510476392110247e-07 -3.433631193804646e-07 4.439925196901114e-07 6.512640265573745e-07 -1.933192216926874e-07 -1.8779933233775334e-07 2.4940289861399986e-07 -1.6972396163167928e-06 -2.326438820609032e-08 -1.0121080009953955e-07 1.494512357467257e-07 -6.913529605217231e-07 8.731989231560928e-07 -0.00016469547709162719 0.0004219540153839505 -4.126241149066978e-06
maternal 1.6066642622464914e-05 -4.5744217770593606e-07 3.0310581677976798e-06 -2.9240356486224155e-06 1.7608556954715854e-07 1.3159696519812465e-06 4.40683981373821e-07 -5.543285456671724e-07 1.872354579884705e-06 -1.071410264752073e-06 1.5755048489801406e-06 -4.463991174571835e-08 -8.478105623650303e-07 1.2223173753110891e-06 -8.952907226322537e-07 6.153383749532902e-07 1.6487081265583474e-07 -3.9489795238342763e-07 -4.978453789620165e-07 5.448615588412855e-07 -9.970689056930243e-07 -9.100823991322462e-08 -1.2502428182543376e-08 -4.501163271357238e-07 7.31700863169863e-08 1.0132912254015882e-06 -0.00016145232029892467 -4.126241149067038e-06 0.00041552835816751103
