 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
PC.PC5 -4.198626844754075e-06 3.50019781516901e-08 1.3722394781155088e-05 1.0273515137597106e-05 6.153779014964602e-06 1.2811613936989493e-06 8.145449087384938e-08 1.7108009544378917e-07 4.125082928871734e-07 8.020971615309322e-07 6.3699244644878524e-06 1.5654819290346897e-07 3.254701780446135e-07 -3.046075284986932e-07 -2.305806960576694e-08 3.9416977077240183e-07 1.5533886102689418e-07 4.435059409780307e-07 6.805494194196043e-08 1.5713203351277042e-07 8.384170780689994e-09 5.8908243614075754e-08 -3.574223424486985e-08 -3.818432273108714e-08 4.5276888642301273e-07 3.617820828630209e-08 -3.0160462759805557e-06 2.353563665937785e-06 -1.526278738899809e-06 1.2536526726023451e-05 -1.8618883078101764e-06 1.3158593231027146e-05 2.123519275458031e-06
PC.PC6 -7.606927610345478e-06 -1.8489648436154622e-07 -2.3664798433792403e-06 3.834132884817703e-06 6.113324701363459e-06 1.6865579052965335e-06 -8.66099693916426e-08 -9.900254940420598e-07 4.815795591969812e-07 -3.912038263907023e-07 1.5654819290346929e-07 7.567749491498098e-06 2.657686853127636e-07 3.21424494143747e-08 -7.020276455993619e-07 3.0603898825697787e-07 1.9683030531896704e-06 1.8550709421559357e-07 4.612090960001531e-07 4.701717653696618e-07 4.510273394595043e-07 -4.1528020904430884e-07 -4.262351122149589e-07 1.857000316752125e-07 2.860395536883787e-07 -4.879626886713315e-07 -7.228430585496592e-07 3.257502596848645e-06 -6.777753437328708e-06 7.569462771068076e-06 -2.7711349673135597e-06 1.5524599437634725e-05 2.8040703276986955e-06
PC.PC7 2.5021481073226313e-06 -9.892105944689362e-08 4.770589586006196e-07 -4.530889169656272e-06 -4.970601764511516e-06 -1.2799662722122972e-06 -1.4640152582342073e-07 -1.6213524536600805e-07 9.792538772551239e-08 2.1799961690645136e-07 3.254701780446138e-07 2.657686853127645e-07 6.1445765415208625e-06 5.961139047964504e-07 6.31831908810774e-08 -5.562658930195193e-08 4.0478185539231406e-07 -6.438243401141441e-07 6.713023100979354e-08 5.464230449097137e-07 2.598391177075003e-07 1.5007489334657413e-07 -4.777596118011767e-08 1.3977853907178543e-07 8.284294017989163e-08 -8.735051496784274e-08 1.7265252851826834e-07 -4.83917628597179e-06 -8.115734909385659e-06 -2.073125724987648e-06 9.152099343365668e-06 2.451315425817278e-06 3.602527606388269e-06
PC.PC8 -1.263670549903046e-06 -5.581398483299832e-08 1.0970150105731369e-05 1.2357899872597121e-05 8.761728318583153e-06 1.993048392693949e-06 1.0590303389815437e-07 -4.544739072026638e-08 -6.592897355952918e-08 -1.1526118479592423e-07 -3.0460752849869356e-07 3.214244941437451e-08 5.961139047964512e-07 7.895329941583027e-06 7.128094417214044e-08 -5.517201980369754e-07 1.2865671975012364e-07 -1.0719167577130754e-08 1.0507925526402051e-07 4.253132087111595e-09 3.787108763555837e-08 1.6695475728705538e-07 -1.3793681613518518e-07 -2.261763461171504e-07 2.1499347217851155e-07 -1.8562747799148066e-07 5.626133749815411e-07 -7.97097855867539e-06 9.497277412558927e-06 1.8923909585738342e-06 8.445670606122543e-06 -7.990434788997047e-06 -4.873657208953769e-06
PC.PC9 -2.928580789795319e-06 -1.230550939120039e-07 2.936149976943839e-06 -3.0830060765190804e-06 -6.515650013200505e-06 -2.4935434922593574e-06 5.838903584931946e-08 1.2757998984667856e-07 -9.991383093675859e-08 1.782049471664483e-07 -2.305806960576652e-08 -7.020276455993619e-07 6.318319088107755e-08 7.128094417214074e-08 6.145400233118555e-06 7.696717374753406e-07 1.5987115414427914e-07 1.9989143548531132e-08 -1.038153389704819e-06 3.046114782660197e-07 5.650995034162322e-08 4.09600233690495e-08 -1.5379068230227693e-07 -2.0198753927103996e-08 8.281475187927339e-07 -2.6562191009626637e-07 2.3927244797068083e-06 -3.2555910039393048e-06 -7.302436981683425e-07 -9.214129800341836e-06 4.863843703227545e-06 -2.301952738334407e-07 -6.670822566801206e-06
PC.PC10 -2.6488364262098183e-06 1.0153007055474218e-07 4.15081395543791e-06 1.4225159924984603e-05 7.254624125254625e-06 2.442947972377599e-07 -1.1401284058998363e-08 1.0002163237112211e-07 4.3124172422731595e-07 7.637289844337515e-08 3.941697707724024e-07 3.060389882569783e-07 -5.5626589301952155e-08 -5.517201980369755e-07 7.696717374753403e-07 1.0633153237064196e-05 -6.662285814771699e-07 -6.462039102008358e-07 5.586192950860095e-07 5.196997533612391e-08 -1.1801125137639622e-07 -6.0245561509431325e-09 2.173102506161462e-07 -9.90292727750209e-07 -1.4376904123118993e-07 1.7977654423325482e-07 2.155235456319196e-06 -2.225487794324117e-06 -8.202674273826664e-06 1.233705099280032e-05 2.7142237077676875e-06 1.3722752138242911e-05 3.7387726087972335e-08
PC.PC11 -5.534594378095367e-06 -2.5081673028108078e-08 -1.4002798031831538e-06 -1.0929472027146153e-05 -6.862992183979143e-06 -9.62055068006285e-07 -4.273095688766222e-09 -8.89653214508235e-07 3.866129048012377e-07 -1.8968069877127067e-07 1.553388610268938e-07 1.968303053189671e-06 4.047818553923135e-07 1.286567197501237e-07 1.5987115414427848e-07 -6.662285814771694e-07 7.194974399667894e-06 -4.4963643958565086e-07 4.0279645229801983e-07 1.5247561195426503e-07 4.549173440912897e-07 -2.6644048463780756e-07 -1.9031778877306171e-07 -1.4567895361319595e-07 2.2791600354181145e-07 1.4413204168465835e-07 -8.238748577580811e-07 3.9391702754324495e-06 7.188897451824601e-06 1.459280510204357e-06 -5.721436165738761e-06 5.784252499831682e-06 -7.585345090094248e-06
PC.PC12 -2.788483802713196e-06 -4.058576560067685e-07 1.5500001552395013e-05 2.140293027775652e-05 1.8498935888427023e-05 4.705617673599227e-06 1.9762850470250348e-07 -4.3170281994026765e-07 -3.409558637808532e-07 -6.977233304730643e-08 4.43505940978031e-07 1.8550709421559222e-07 -6.438243401141435e-07 -1.071916757712948e-08 1.9989143548530613e-08 -6.462039102008373e-07 -4.4963643958565144e-07 1.108186963340394e-05 -7.714123397256915e-07 1.3814761985803477e-08 1.3304639112019554e-07 1.161222066912513e-06 -7.071031731572511e-07 -3.533767891583682e-08 7.579256335636133e-07 -1.559277572920052e-07 -2.3895592061706776e-06 6.615763695289867e-07 -1.2607144247987604e-06 4.48322805742307e-06 -5.215845866482467e-06 -6.65508635185797e-06 -1.4490961487459671e-06
PC.PC13 -1.4737748263028417e-05 -6.722312032648046e-07 -9.91466116051005e-07 -1.111832214902564e-06 -1.171930708025461e-06 -4.442445026582439e-07 -2.390243776947308e-07 3.218367817514849e-08 1.4848288948332167e-07 4.720816560012788e-09 6.805494194196195e-08 4.6120909600015314e-07 6.713023100979297e-08 1.050792552640224e-07 -1.0381533897048187e-06 5.586192950860104e-07 4.027964522980193e-07 -7.714123397256887e-07 6.3262987962544565e-06 1.3787704138006122e-07 -4.995111642149274e-08 1.2639320560530546e-07 5.2936901432155724e-08 -4.0662892801154496e-07 -6.133862081238357e-07 -3.673536771527324e-07 -6.293690805613506e-07 -3.2218904908079856e-06 -1.0509890770063763e-05 4.8539757260214205e-06 6.75940369233746e-08 6.521380088447433e-06 6.79079826564739e-06
PC.PC14 6.038892947149803e-06 2.54807681868652e-07 1.1617144824184165e-05 7.681889989109404e-06 2.392388710321326e-06 5.765374292025821e-08 -9.280105431258473e-08 -2.6025703994756854e-07 1.1744915427910924e-07 -1.195825476292807e-08 1.5713203351277193e-07 4.7017176536966204e-07 5.464230449097149e-07 4.253132087112216e-09 3.046114782660198e-07 5.196997533612409e-08 1.5247561195426431e-07 1.3814761985804195e-08 1.3787704138005993e-07 6.536424201322039e-06 4.707648018598314e-07 5.567155065007467e-10 -2.714278557534996e-08 2.6817631777958296e-07 3.3717353548742247e-07 -5.368976266719793e-07 3.4124741216865257e-07 -1.0099218819648867e-05 1.322526894563464e-05 3.645596606342282e-06 1.1029067355925324e-05 -1.539438452345392e-05 -1.018061126000922e-05
PC.PC15 2.5746464465662365e-06 2.0375951347419795e-07 -1.8287471909976003e-06 5.50265584924135e-06 9.216857593663213e-06 2.959230036248226e-06 2.0624466049672766e-07 -1.7657351686147218e-07 4.545249794058851e-08 -1.4454741398505312e-07 8.38417078068915e-09 4.510273394595049e-07 2.5983911770749994e-07 3.7871087635558725e-08 5.65099503416223e-08 -1.1801125137639624e-07 4.549173440912899e-07 1.3304639112019596e-07 -4.995111642149321e-08 4.70764801859831e-07 6.245470045179436e-06 3.7301244181718064e-07 1.0267173947677473e-07 -2.976187269000536e-07 3.632093459405498e-07 2.440400355626741e-07 5.278908046354613e-07 -9.567586544862181e-06 6.109415616246048e-06 -3.6795041320254252e-06 3.234980429952186e-06 -1.7052016841684716e-06 -9.210810206084652e-06
PC.PC16 2.781319670776026e-06 2.404169205676053e-09 -7.960066915857304e-06 -1.8286640834493e-07 8.577535356444947e-06 4.016019137959963e-06 -1.658463620090444e-07 7.557498179229003e-08 -1.2130758641513344e-07 1.9181187411797752e-07 5.8908243614073954e-08 -4.152802090443092e-07 1.5007489334657463e-07 1.669547572870551e-07 4.0960023369048346e-08 -6.024556150944354e-09 -2.664404846378079e-07 1.1612220669125118e-06 1.263932056053022e-07 5.567155064987853e-10 3.7301244181718217e-07 7.002868554192455e-06 -4.122610855975536e-07 -2.0816960813169407e-06 -7.43780268934184e-07 5.3553345819067305e-08 -1.4663452980302542e-06 1.2517380898744228e-06 7.454138665617547e-06 -5.794791492819866e-07 -3.4887037681104984e-07 -1.1746439916065607e-05 -6.010283869864697e-06
PC.PC17 7.501780985159828e-07 5.076619685410844e-08 4.179098878289589e-06 7.898596018565654e-06 9.061678285809384e-06 2.662069922009917e-06 1.0747774812703516e-08 -1.2561978606958463e-07 2.1190336772566967e-07 -1.3236328490980188e-07 -3.574223424486844e-08 -4.2623511221495943e-07 -4.777596118011712e-08 -1.3793681613518216e-07 -1.5379068230227717e-07 2.173102506161455e-07 -1.9031778877306293e-07 -7.071031731572453e-07 5.293690143215381e-08 -2.7142785575348193e-08 1.0267173947677435e-07 -4.1226108559755615e-07 5.193170538352192e-06 -9.457669070414389e-08 -7.567030903735117e-07 -1.0090751341768587e-07 -4.897271839850701e-07 -2.3267349177238168e-06 1.6675915131755067e-06 -4.218833237700066e-06 9.402734871635128e-06 -4.789135368324409e-06 3.6902813193151705e-06
PC.PC18 5.922982653867821e-06 1.1404058379928817e-07 -2.6579890017426273e-06 -9.784378392806636e-06 -1.265844826636656e-05 -4.323415202245275e-06 1.3817867772285022e-07 -2.0824525374488277e-07 -5.600026898659076e-08 -8.348807160924071e-07 -3.8184322731087666e-08 1.8570003167521134e-07 1.3977853907178513e-07 -2.2617634611715136e-07 -2.019875392710409e-08 -9.902927277502078e-07 -1.4567895361319598e-07 -3.533767891583859e-08 -4.066289280115422e-07 2.6817631777958175e-07 -2.976187269000539e-07 -2.0816960813169402e-06 -9.457669070414749e-08 1.2019082955846348e-05 1.145960104686768e-06 1.4517691926621276e-06 3.03954136394687e-06 1.8004495392176105e-05 1.419612050495749e-05 -1.2426759275255046e-05 -2.0541254800281567e-05 -6.28021663639841e-06 -1.2828911042281545e-05
PC.PC19 7.1442367519509615e-06 2.0158871822961986e-07 1.604182209949242e-05 4.2877688064597885e-06 -7.354347460995229e-06 -4.0358967371806265e-06 4.6061428095550564e-07 -3.534721004798445e-07 -3.6668168445580444e-07 3.2814671379750606e-07 4.5276888642301e-07 2.8603955368837696e-07 8.284294017989191e-08 2.1499347217850932e-07 8.281475187927343e-07 -1.437690412311913e-07 2.2791600354181315e-07 7.579256335636061e-07 -6.133862081238357e-07 3.3717353548742046e-07 3.6320934594054924e-07 -7.437802689341844e-07 -7.567030903735155e-07 1.1459601046867682e-06 9.635382254297253e-06 1.4526938809003807e-06 2.474245596011251e-06 5.076254038327691e-06 4.772374214923656e-06 -9.375175623119875e-06 -3.2721251266308264e-06 4.7574151964515575e-06 -9.164170820351246e-06
PC.PC20 4.739705412370468e-06 -7.163425875978478e-08 7.508264146488085e-06 -8.896449841412974e-06 -1.4274957811023678e-05 -4.301654674731063e-06 -2.7528600673210624e-07 3.213781276032604e-08 -1.1526490169203094e-07 4.5965885464922894e-07 3.6178208286300526e-08 -4.879626886713353e-07 -8.735051496784214e-08 -1.8562747799147955e-07 -2.656219100962671e-07 1.797765442332539e-07 1.4413204168465805e-07 -1.559277572920098e-07 -3.6735367715273615e-07 -5.368976266719762e-07 2.4404003556267576e-07 5.355334581906559e-08 -1.0090751341768639e-07 1.4517691926621217e-06 1.4526938809003803e-06 6.881354158616109e-06 3.32313034033354e-08 6.991709480613263e-06 -3.138547412401749e-06 -4.174475829079103e-06 -3.870529389748392e-06 1.1126934761344568e-05 4.941965492505591e-06
proband -6.444250154150893e-06 4.6236464378982056e-07 4.557236227711169e-05 -5.341243568352313e-05 -6.97615563346436e-05 -1.150189618795657e-05 1.5565702091372863e-07 -1.0863237346735275e-07 1.8251096545758551e-06 -8.224413060646041e-07 -3.016046275980556e-06 -7.22843058549661e-07 1.7265252851826514e-07 5.626133749815407e-07 2.3927244797068112e-06 2.1552354563191934e-06 -8.238748577580748e-07 -2.3895592061706958e-06 -6.293690805613778e-07 3.412474121686492e-07 5.278908046354642e-07 -1.4663452980302808e-06 -4.897271839850782e-07 3.0395413639468855e-06 2.474245596011237e-06 3.323130340333053e-08 0.0011276313740936521 -0.0005887594307763308 -0.0005361122745796653 -6.383441437346828e-05 9.790909922593351e-05 -6.377469529364533e-05 1.00637447756471e-05
paternal 0.00020494941741749768 -1.2667081880480167e-06 0.0003455072232759466 0.0008347866620397141 0.0008586450768612434 0.00022324613242697054 -3.722095678568499e-06 1.3065789448329965e-06 -3.950232738101673e-06 -3.0692867152134063e-07 2.3535636659378167e-06 3.2575025968486582e-06 -4.839176285971796e-06 -7.970978558675377e-06 -3.2555910039393014e-06 -2.225487794324108e-06 3.939170275432452e-06 6.615763695290513e-07 -3.2218904908078285e-06 -1.0099218819648883e-05 -9.567586544862185e-06 1.2517380898744537e-06 -2.326734917723779e-06 1.8004495392176112e-05 5.0762540383278775e-06 6.9917094806134035e-06 -0.000588759430776333 0.00432786669063846 0.00030037118895094713 -0.0025124842217854274 -0.00344686651940504 5.993454488275674e-05 -7.107745662256558e-05
maternal 0.00029826493674926677 1.725010574659789e-05 0.00015854913053231368 0.0003905632826729219 0.0002759638312433475 4.683141206833635e-05 2.232588431848248e-06 -4.693514602529747e-06 -7.23134115389775e-06 7.786925106840135e-07 -1.5262787388998163e-06 -6.777753437328692e-06 -8.115734909385637e-06 9.49727741255894e-06 -7.302436981683588e-07 -8.202674273826672e-06 7.1888974518245706e-06 -1.2607144247987073e-06 -1.0509890770063726e-05 1.3225268945634646e-05 6.109415616246032e-06 7.454138665617634e-06 1.6675915131755122e-06 1.4196120504957473e-05 4.772374214923658e-06 -3.1385474124018906e-06 -0.0005361122745796668 0.0003003711889509481 0.004621999764669784 -5.2363293846632295e-05 -0.00010660984188190766 -0.003074335949446102 -0.003245718234584108
gpp -0.00011395423074164359 4.368284381089808e-06 -0.00010924114597016141 -0.00016781203306839124 -6.844552492354327e-05 1.3783957032741834e-05 -1.233364947294928e-06 -1.0312886107297946e-06 8.460775153717392e-06 1.3809315119371298e-06 1.2536526726023439e-05 7.56946277106807e-06 -2.0731257249876436e-06 1.892390958573825e-06 -9.214129800341848e-06 1.2337050992800339e-05 1.4592805102043441e-06 4.483228057423015e-06 4.853975726021331e-06 3.6455966063422865e-06 -3.6795041320254193e-06 -5.794791492820508e-07 -4.2188332377000045e-06 -1.2426759275255068e-05 -9.375175623120033e-06 -4.174475829079259e-06 -6.383441437346702e-05 -0.0025124842217854318 -5.2363293846632316e-05 0.005918363481605049 -0.0007423803310028585 0.00013494235344179258 6.375632745202454e-05
gpm -0.00028308175088096865 -1.0524696356164256e-06 -0.00022813533507522969 -0.000838127408639933 -0.0010264146635690279 -0.00032469088110203414 8.892010769792294e-06 -3.5567455377385417e-06 8.78349934366502e-06 1.0852500357001028e-05 -1.8618883078102221e-06 -2.7711349673135766e-06 9.15209934336568e-06 8.445670606122522e-06 4.863843703227554e-06 2.714223707767651e-06 -5.721436165738748e-06 -5.215845866482531e-06 6.759403692319996e-08 1.102906735592533e-05 3.234980429952177e-06 -3.488703768109948e-07 9.402734871635036e-06 -2.054125480028156e-05 -3.2721251266309424e-06 -3.870529389748449e-06 9.790909922593618e-05 -0.0034468665194050396 -0.00010660984188190801 -0.0007423803310028633 0.006954123966456135 -0.00017264097349843342 0.0001340847996273582
gmp -4.271116481279431e-05 -2.327702980769179e-06 -0.0002173556183318494 -0.0003442394596108739 -0.00014325939955359135 1.1556435917557374e-05 -4.425044686676996e-06 3.854958800669625e-07 1.470363940493421e-05 1.8127889171853109e-06 1.3158593231027161e-05 1.552459943763473e-05 2.4513154258172535e-06 -7.990434788997054e-06 -2.3019527383345185e-07 1.372275213824291e-05 5.784252499831703e-06 -6.655086351857984e-06 6.5213800884474914e-06 -1.5394384523453902e-05 -1.705201684168456e-06 -1.1746439916065634e-05 -4.789135368324342e-06 -6.280216636398414e-06 4.757415196451606e-06 1.1126934761344646e-05 -6.377469529364546e-05 5.9934544882755e-05 -0.0030743359494460974 0.00013494235344179402 -0.00017264097349843242 0.005979028540615185 2.316188121464794e-06
gmm -0.0004924311490454649 -2.705478150850598e-05 -0.00019462237890760978 -0.0005404199229618394 -0.0005124901035192319 -0.00014758310413205507 9.870166764767938e-07 -2.419009886104879e-06 1.0100551677419875e-05 -8.026542616937242e-06 2.1235192754580295e-06 2.804070327698657e-06 3.602527606388244e-06 -4.873657208953766e-06 -6.670822566801179e-06 3.738772608797957e-08 -7.585345090094245e-06 -1.4490961487459947e-06 6.790798265647287e-06 -1.0180611260009215e-05 -9.210810206084641e-06 -6.010283869864809e-06 3.690281319315104e-06 -1.282891104228151e-05 -9.164170820351281e-06 4.941965492505751e-06 1.0063744775649473e-05 -7.107745662256663e-05 -0.003245718234584111 6.375632745202383e-05 0.0001340847996273583 2.3161881214677777e-06 0.005966952006008038
