 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.003286160291052119 9.914482772509785e-05 0.0020818030543818863 0.005160191526470797 0.005626069867023618 0.0016496121015471886 3.079073074094392e-06 1.180948607908332e-05 -3.9171927765240716e-06 4.022006254202742e-06 -4.095448792919649e-06 -3.1619812731139625e-06 2.7480594079146455e-06 -6.275007920410535e-08 -4.473128820144459e-06 4.637831253245925e-07 -4.609850223336934e-06 -1.2413487098266689e-06 -8.630556894262354e-06 3.893963405109481e-06 3.0835744442991907e-06 1.2666564728199666e-06 -2.091265810736469e-06 3.0429482077703525e-06 4.483462332357486e-06 3.3842356565381762e-06 1.7155949300193518e-05 0.00011086087874534206 0.0001658670226364386 -7.130145463114526e-05 -0.00016083156007609683 -2.9744017696018796e-05 -0.00029127512771418804
AGE 9.914482772509762e-05 5.360932276410741e-06 1.6516487508958168e-07 -1.737082483437075e-05 -2.309171199749327e-05 -7.036772163117138e-06 -2.506035142420169e-08 7.160335681196466e-07 -1.2744753387993202e-07 1.6534211371438686e-07 -2.9627877624479904e-09 -6.41396141093208e-08 -2.7167600484659686e-08 -5.1283331175128164e-08 -2.1745698430503785e-07 2.339019380478985e-07 -1.5621635585248357e-07 -2.8550665965894793e-07 -3.831496763332923e-07 1.3953754658158765e-07 2.077309094132864e-07 -8.098293041130192e-08 -6.480860217730822e-08 -4.235236743614393e-08 1.0567819113020901e-07 -5.3345775396945246e-08 2.3648690652527753e-06 -9.875976458012929e-07 9.952692445659945e-06 3.6712828273367684e-06 -3.2979945244884374e-06 -2.1890969236149848e-06 -1.7160537541274163e-05
sex 0.002081803054381656 1.6516487509090366e-07 0.01928208144403892 0.022683760192916146 0.015897970006414065 0.0034269505424799683 -3.5133503657908877e-06 7.684826551309967e-06 -8.363215425974899e-07 -5.612623199808453e-06 5.655430938578386e-06 -7.681007436082846e-07 -1.3610207068180946e-06 1.1629743620006817e-05 2.4296781132263674e-06 5.595208728722111e-06 -6.856217073694933e-07 5.755380314034815e-06 -1.086762844111868e-06 7.848562051945828e-06 -1.4427377319368027e-06 -7.119291992934907e-06 3.4491585794379187e-06 -8.900283004371473e-07 1.2237964649805746e-05 7.72164533128344e-06 8.8310581581437e-06 0.0003332777836504565 0.00014477193543022425 -0.0001406919070911906 -0.00014881551757860858 -0.00014160282932888186 -0.00015683981207600728
age_sex 0.005160191526470654 -1.7370824834369007e-05 0.02268376019291757 0.04655245272255138 0.04496166286658179 0.01211505252004232 7.920860022854959e-07 3.762673186361766e-06 9.687775061013786e-06 -2.419847036662229e-06 2.3166088091435424e-07 4.920065729183948e-06 -3.925486204004073e-06 1.5022043046341929e-05 -2.1408602580953117e-06 9.277050132521362e-06 -5.026900580361967e-06 1.3934255581121697e-05 -2.9499135507072125e-06 3.866572262247791e-06 4.274579139214191e-06 1.0134596746465963e-06 2.621363343833588e-09 -3.7088263373197144e-06 4.327779035204822e-06 -4.216780659867112e-06 -0.00010742060037001465 0.0006328077017340249 0.000244994618156532 -0.00025322660334905475 -0.0003794915157954556 -0.000247965451697854 -0.0002777079481719396
age2_sex 0.005626069867023661 -2.3091711997491946e-05 0.015897970006416184 0.04496166286658337 0.05017356348076775 0.014745587894948661 1.108451175485884e-06 -1.1009072908531006e-06 1.5399662561330036e-05 -1.04415935564611e-06 -1.8974885859108944e-06 6.508467070578553e-06 -3.653422576547155e-06 1.0680249824072825e-05 -3.8295377951605664e-06 3.105661712596931e-06 -2.5193160041434172e-08 1.579813100256199e-05 -4.622776022690375e-06 -1.0382588425070798e-07 6.55704615623918e-06 9.16924506596083e-06 -2.5896228043099966e-06 -2.145080000163608e-06 -2.6584714056564763e-06 -7.473294597790906e-06 -0.0001705475709883457 0.000569791515860799 0.00014501143915298048 -0.00010289682802866905 -0.00043584056775625927 -0.00010591339372796751 -0.00019620308444746263
age3_sex 0.0016496121015472326 -7.036772163116863e-06 0.0034269505424806878 0.012115052520043034 0.01474558789494894 0.004571855345242257 9.902416913833278e-08 -9.283048742241792e-07 5.218034054987875e-06 -3.203541348326776e-07 -5.6233061118182e-07 1.7264214494440446e-06 -7.774772544163889e-07 2.4650549359850434e-06 -1.242458087435505e-06 -6.700781051571869e-07 1.1673423977373619e-06 4.490571357399284e-06 -1.8801822458156888e-06 -4.133214836107286e-07 2.1487002767233344e-06 3.961393019037998e-06 -1.3165356871259724e-06 -3.0805421083501803e-07 -1.830321518183661e-06 -2.107083909993559e-06 -5.605338287665876e-05 0.00013019479391679665 2.325650518664924e-05 1.8629608234306837e-05 -0.00013377319256512428 7.799891144661737e-06 -5.164550260729202e-05
PC.PC1 3.0790730740941196e-06 -2.506035142419809e-08 -3.513350365792039e-06 7.92086002282707e-07 1.1084511754829802e-06 9.902416913751328e-08 1.5422750549459875e-06 -5.976535088317263e-08 -8.12959093010246e-08 -6.788138456624327e-08 5.2121297966688354e-08 -5.2913578441378484e-08 -1.0143568631847982e-07 8.730120990303016e-08 4.1181671652235965e-08 -4.9044961841702335e-08 1.2952547465250012e-08 1.4584331623193461e-07 -1.626052111969459e-07 -6.782165858190811e-08 1.3297920353929265e-07 -1.0803230657215799e-07 7.914216516731229e-09 9.098574566526054e-08 3.13060902038795e-07 -1.865569947243963e-07 3.6638124999361486e-07 -3.7156180185241592e-06 4.1937013509135694e-07 -5.615252884792791e-07 6.841814526327731e-06 -1.8606013597802586e-06 1.716648885462014e-06
PC.PC2 1.180948607908304e-05 7.160335681196445e-07 7.684826551308788e-06 3.762673186360022e-06 -1.100907290854761e-06 -9.283048742246518e-07 -5.976535088317286e-08 2.422516083056871e-06 3.092535726081191e-08 4.99674758196202e-09 1.1020082818346403e-07 -6.23867164697173e-07 -1.1943684268244634e-07 -5.5792517651702e-08 1.2337345225320173e-07 1.5402332510520686e-07 -5.451693629833142e-07 -3.536369297868174e-07 4.385993163520308e-08 -1.6589033287159984e-07 -9.9628228858665e-08 2.221333532678255e-08 -1.5414589989868008e-08 -1.6013250309591366e-07 -2.2825819554398385e-07 6.8728743458456916e-09 3.619590886158348e-07 1.270041791396545e-06 -2.2247814163471444e-06 -1.5258329309755769e-06 -2.3482061965178317e-06 -1.2252142372079688e-06 -1.5215159840862279e-06
PC.PC3 -3.917192776523526e-06 -1.2744753387993577e-07 -8.363215425946935e-07 9.687775061019216e-06 1.5399662561335223e-05 5.218034054989268e-06 -8.129590930102393e-08 3.0925357260812216e-08 3.019121742170925e-06 1.0266236038092208e-08 3.203525484484697e-07 2.7843957098077455e-07 3.6922848476345174e-08 -9.804222924244755e-08 -7.74993156020686e-08 4.0311362198633564e-07 2.1551480633714041e-07 -2.147996305783238e-07 5.205061591320255e-08 8.255466101752326e-08 -1.8930283699227292e-08 -9.991503405266934e-08 1.4737120264950219e-07 -4.597681169430949e-09 -2.486698179469769e-07 -8.039385027307572e-09 1.4447850334608045e-06 -2.8676815482538385e-06 -3.36364332040201e-06 4.845534626383783e-06 6.876527141884948e-06 7.5960886901661415e-06 8.82360775276315e-06
PC.PC4 4.022006254203067e-06 1.6534211371438964e-07 -5.612623199807502e-06 -2.4198470366602402e-06 -1.0441593556440635e-06 -3.2035413483209546e-07 -6.788138456624305e-08 4.996747581962072e-09 1.0266236038093308e-08 3.9250229993616e-06 6.112037924622095e-07 -2.413963850296188e-07 1.305141843431593e-07 -1.504831765773556e-07 1.151431011127048e-07 4.6146242043726064e-08 -1.0717085815552757e-07 -6.52072169498458e-08 2.6617741732748424e-08 -1.4067677069567824e-08 -7.911388060417063e-08 1.489028804409307e-07 -8.876739633046327e-08 -5.037208700549958e-07 2.216233037153018e-07 3.180991472731512e-07 -2.309742462293152e-07 -1.0241500332164377e-06 -4.7173530318739833e-07 1.6853544295284416e-06 7.484852106637107e-06 2.9926006970585057e-06 -4.771101603279239e-06
