 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3151156909356047e-08 6.236788975603e-08 9.87665750766797e-07 -1.1282343854899244e-07 -1.6852440350878692e-07 4.2656394060518444e-09 -4.02446133851228e-08 1.9623054140746125e-08 7.129796514393275e-08 1.1414220783334132e-07 1.9745019927226495e-06 4.274857786084398e-08 2.4075839741373708e-08 -3.393751980669531e-08 -1.3659021517244178e-08 2.823960514768491e-08 1.8987240556083473e-08 2.98721962576067e-08 -3.32119871926412e-09 -2.9216429021418693e-08 -1.373080916016099e-08 -2.6857162323443093e-08 -4.579054808447092e-09 1.0951801979988284e-07 2.0589654683047183e-08 6.706571863843867e-08 6.70388700574767e-07
PC.PC6 5.186809571629383e-07 2.705497742462702e-08 -6.565822453833414e-07 4.96550543001605e-08 1.1745870043003221e-07 -3.9532574263958014e-10 9.259960525746306e-09 -9.749431308842649e-09 4.849585566127509e-09 -4.945834662269658e-08 4.274857786084398e-08 2.280966258573355e-06 1.1464106359535965e-07 -2.3581631914334725e-08 -1.0672105374024012e-07 1.2630698722780116e-08 -4.266299265045574e-09 -8.256793369683148e-09 -7.280976011974148e-08 2.926552393677584e-08 3.492006326212072e-08 -5.2216313804539865e-08 -1.0818307108745523e-07 -9.259985410843612e-09 -2.87838753135298e-08 -1.7338743969623792e-08 3.025648910980029e-07
PC.PC7 3.114972714402582e-08 -5.3567227291282675e-08 -3.253909252179143e-07 -4.527932284682795e-07 1.8470140465615645e-07 1.6735851032535182e-07 -1.6751113722960556e-09 -1.0902287876122373e-09 3.771010791731726e-08 1.2535422297006627e-07 2.40758397413738e-08 1.1464106359535933e-07 1.7906524959941162e-06 1.6018744525653415e-07 2.600755439318274e-08 -2.98686149352745e-08 -7.420722447340743e-09 -5.513750456085328e-08 -3.389850727463456e-09 -8.314772589578422e-09 1.0988485156785821e-08 -9.360450550324023e-09 -1.468627758558313e-08 -5.5866405301060066e-08 -8.303230031943249e-09 -7.04277578835856e-09 -6.499602216352034e-07
PC.PC8 2.1326017574322047e-07 8.206879365536008e-09 1.1507317196290475e-07 1.356646738059263e-09 -3.72541682232166e-08 8.074327018689309e-09 2.7281973864148913e-08 -3.747736741173451e-08 -6.402214881397649e-08 6.695079928453946e-08 -3.393751980669515e-08 -2.3581631914334778e-08 1.601874452565341e-07 2.4492098726529773e-06 -3.500189804013276e-08 -5.627822933748559e-08 -5.261566880499069e-09 -3.112737913078109e-08 1.7894047355582535e-08 -2.877891122226519e-08 -1.6033593169955917e-09 1.1284326782535706e-07 -8.43008468199882e-08 -3.8335432246474e-07 1.619336603501938e-08 -7.181026391300998e-08 5.033569115985609e-07
PC.PC9 2.965241191507964e-08 1.9567424712603328e-08 -5.144604220473471e-07 5.862035530013621e-08 2.4285763041345893e-07 -3.461196324208659e-08 5.11781497086996e-08 1.792996414394913e-08 1.065014230526102e-08 1.779386734905222e-08 -1.3659021517244157e-08 -1.0672105374024012e-07 2.600755439318278e-08 -3.5001898040132784e-08 2.400904081337872e-06 1.0391292748180137e-07 1.386783189524882e-07 -4.4745845451609734e-10 -1.8603654413569018e-07 6.0973513443746146e-09 -4.749385593682473e-08 -1.1837328567389355e-08 1.8579157856975073e-08 1.5338468604268485e-09 1.1024790594484655e-08 -5.97963405299309e-08 1.7049173214048936e-08
PC.PC10 3.6803816487208343e-07 4.3710250907736476e-08 -6.482771985317615e-08 1.0688893400501453e-06 -1.1375820462823109e-07 -3.5315756796276193e-07 -9.514775565299772e-09 1.2688313916591496e-08 3.1410138591801624e-08 -2.6265122591859735e-08 2.823960514768487e-08 1.2630698722780242e-08 -2.9868614935274574e-08 -5.6278229337485706e-08 1.0391292748180159e-07 2.937443416926462e-06 -1.5839896142597917e-07 7.037382224067492e-08 5.273250072049946e-08 5.560216540562824e-08 -4.4557848594453426e-08 -4.3457131388150984e-08 2.7549634185244502e-08 2.559370058507911e-07 2.87534586558205e-08 8.647244533099428e-08 7.71392123823708e-07
PC.PC11 7.642596568000406e-07 6.517727780842274e-08 3.065977137025952e-07 -6.569901018699669e-07 1.3024216573703735e-07 2.7610770865378365e-07 -1.9396871832011023e-08 -1.4208658639152563e-08 -5.819200257625675e-09 -2.8375564655154205e-08 1.8987240556083493e-08 -4.266299265045493e-09 -7.4207224473406515e-09 -5.261566880499045e-09 1.3867831895248808e-07 -1.5839896142597917e-07 2.3185195729426064e-06 -6.650234554532725e-08 1.3000487518461572e-08 6.286017244738203e-08 -2.7649101304782678e-08 1.4763119036977396e-07 5.614505822802398e-08 -7.982352565517014e-08 4.325242952864423e-08 -1.4220451081552899e-08 2.579331839991824e-07
PC.PC12 7.056527247288825e-08 -3.01870807466439e-09 -4.985429855238158e-07 -2.006563189623852e-07 2.483016660833658e-07 9.825972223364642e-08 1.5908683291117583e-08 -2.0304237809518093e-08 -3.235265340458994e-08 6.844962036131096e-08 2.9872196257606755e-08 -8.256793369683172e-09 -5.513750456085324e-08 -3.1127379130781136e-08 -4.4745845451611166e-10 7.037382224067469e-08 -6.650234554532723e-08 2.450308768740848e-06 1.395028787343527e-09 7.9180256463837e-08 5.211491302274391e-08 1.2625406870046006e-07 1.6008135712891437e-08 4.266162136650797e-09 1.227841774608571e-07 3.2867484424045434e-09 -4.936016733320116e-07
PC.PC13 -9.82872741082123e-07 -6.327730499576036e-08 -1.3826718601742192e-07 4.3624565159746597e-07 6.564189937451651e-08 -1.8948856643900217e-07 -3.4020931850723847e-09 -2.3192684645176234e-08 1.6659030787633167e-09 -2.2431406465101716e-08 -3.321198719264128e-09 -7.280976011974135e-08 -3.38985072746346e-09 1.7894047355582515e-08 -1.860365441356906e-07 5.27325007204994e-08 1.3000487518461747e-08 1.3950287873437048e-09 2.3155935874378297e-06 2.120457818610882e-08 -1.1782306308675537e-08 -2.1251427432120472e-08 3.513439892654145e-08 1.1940346774961519e-08 -3.4216640202873436e-08 -4.505461610400735e-08 -3.02080959292496e-07
PC.PC14 -1.7535740385674953e-07 1.4707023025731727e-08 4.1787474419922207e-07 -1.8830068194236956e-08 -2.9321785126044533e-07 -9.929672863239259e-08 -3.02464598609899e-08 -1.976542406768556e-08 3.8135615169945254e-08 5.737254819881235e-08 -2.921642902141875e-08 2.926552393677584e-08 -8.314772589578392e-09 -2.877891122226513e-08 6.097351344374585e-09 5.5602165405628356e-08 6.286017244738209e-08 7.918025646383719e-08 2.120457818610889e-08 1.844666580587151e-06 -2.4263609861867273e-08 -1.9767994928049777e-07 -3.887502445656502e-08 6.394552381575067e-08 2.7776701730766153e-09 -5.688243900752013e-08 -1.0840826623717875e-07
PC.PC15 -5.908151145685367e-07 1.367951917359674e-09 -2.1341193774215805e-07 -4.411841568510302e-07 9.32683240756442e-08 1.2934838094377724e-07 4.1025431835950626e-08 -2.6493751931237868e-08 3.777007970447185e-08 3.863347572916341e-09 -1.373080916016098e-08 3.492006326212061e-08 1.0988485156785773e-08 -1.6033593169955768e-09 -4.7493855936824844e-08 -4.455784859445336e-08 -2.7649101304782714e-08 5.211491302274379e-08 -1.1782306308675794e-08 -2.4263609861867253e-08 2.1440790278023344e-06 -4.977361656959592e-08 -8.101845556210725e-08 -7.987454728867442e-08 -3.3468202291315274e-08 9.031830206875251e-08 -1.001581764893237e-06
PC.PC16 3.131858207610582e-07 -8.833035910089213e-09 -6.364196479661589e-07 -2.090638051355799e-07 -1.2866884211833562e-07 7.609287151276249e-09 5.577740666978472e-09 4.830482324545254e-08 -5.3479591881410407e-08 4.423078232514748e-08 -2.6857162323443183e-08 -5.221631380453982e-08 -9.360450550324149e-09 1.1284326782535702e-07 -1.1837328567389441e-08 -4.34571313881511e-08 1.4763119036977407e-07 1.2625406870046e-07 -2.1251427432120628e-08 -1.976799492804978e-07 -4.977361656959532e-08 2.275199762675311e-06 9.563038063154948e-08 -2.86080906381606e-07 3.592896814807166e-08 -3.920875287258041e-09 1.6459883300766825e-07
PC.PC17 1.5630496836618479e-06 1.3251557445658627e-08 -6.09372148249237e-08 -9.500469715511267e-07 1.2825596589926297e-07 2.5905463593902534e-07 1.0633056957464414e-08 1.0755161170860767e-08 -3.5702090518847396e-09 -6.31162678304903e-09 -4.579054808447096e-09 -1.0818307108745523e-07 -1.4686277585583158e-08 -8.430084681998821e-08 1.8579157856974968e-08 2.7549634185244442e-08 5.614505822802389e-08 1.6008135712891486e-08 3.5134398926541663e-08 -3.887502445656507e-08 -8.101845556210705e-08 9.563038063154958e-08 2.719909052388247e-06 8.920854869040012e-08 -6.538756357831868e-09 -6.922673767934352e-09 -2.554282835289176e-07
PC.PC18 1.8214025403684054e-07 -9.126253094830982e-10 -2.6855051362143955e-07 4.900191631961004e-08 -8.320100001901503e-08 -1.6187254436461825e-07 -1.3239120025860782e-08 6.747255808067637e-09 5.465477652060653e-08 -4.779674392871828e-09 1.0951801979988273e-07 -9.259985410843595e-09 -5.586640530106002e-08 -3.8335432246473983e-07 1.5338468604269142e-09 2.559370058507916e-07 -7.982352565517022e-08 4.266162136650874e-09 1.19403467749616e-08 6.394552381575071e-08 -7.987454728867444e-08 -2.8608090638160617e-07 8.920854869040001e-08 3.070655135329837e-06 -5.884370923869387e-08 2.1873421772475974e-07 1.1124282080409061e-07
PC.PC19 1.7796623329002934e-07 1.3677895886412316e-08 -3.9115136475726765e-07 1.7386827885792135e-07 5.071325167571951e-08 -1.1368436909942358e-07 -1.0503404772165294e-08 5.34392229144853e-09 2.0446838826243548e-08 -8.613002918710624e-09 2.0589654683047332e-08 -2.8783875313529763e-08 -8.303230031943236e-09 1.619336603501939e-08 1.1024790594484693e-08 2.875345865582054e-08 4.325242952864423e-08 1.2278417746085705e-07 -3.421664020287343e-08 2.7776701730765024e-09 -3.346820229131533e-08 3.592896814807163e-08 -6.538756357831893e-09 -5.884370923869399e-08 2.3946993628957616e-06 1.387369546305209e-07 -1.0635127101190917e-07
PC.PC20 -9.680560383593837e-07 -3.675149066928381e-08 3.991664190355773e-07 3.749035796475784e-07 -1.5981207907609153e-08 -5.785208425196308e-08 -4.306197911995414e-09 1.0699124014218538e-08 -4.0601731821281055e-09 -4.7737817253948404e-08 6.706571863843884e-08 -1.733874396962364e-08 -7.042775788358542e-09 -7.181026391301e-08 -5.979634052993084e-08 8.647244533099434e-08 -1.4220451081552962e-08 3.2867484424045943e-09 -4.505461610400718e-08 -5.688243900752019e-08 9.031830206875276e-08 -3.920875287258036e-09 -6.922673767934372e-09 2.187342177247598e-07 1.387369546305207e-07 2.14446960021965e-06 4.768966551916472e-07
proband 1.3392759107079939e-06 -1.261308352593669e-07 2.159614102560503e-06 1.4018673424881538e-06 -9.983824177496055e-08 -8.090408346267849e-07 2.296083988057101e-07 -5.711835596391088e-07 1.4104192862235917e-06 3.787527388432816e-08 6.703887005747669e-07 3.0256489109800297e-07 -6.499602216352031e-07 5.033569115985602e-07 1.7049173214048788e-08 7.713921238237087e-07 2.5793318399918223e-07 -4.936016733320111e-07 -3.0208095929249567e-07 -1.0840826623717863e-07 -1.0015817648932373e-06 1.645988330076685e-07 -2.554282835289177e-07 1.1124282080409074e-07 -1.0635127101190967e-07 4.768966551916472e-07 0.00017318149092185198
