 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0029151816097206006 8.649255617631946e-05 0.0018564383548271832 0.004001315200701855 0.003946967090743363 0.0010604977712420681 3.2075388916931117e-06 1.1248878726250238e-05 -7.78006749784757e-06 5.627144720466128e-06 -3.33361749045008e-06 -2.782626812212928e-06 1.5526901564776375e-06 -7.023646323725927e-07 -2.140443386603249e-06 -2.112555222775048e-06 -4.1558351653024726e-06 8.252426524470446e-07 -8.03416607870124e-06 2.9636078843877663e-06 1.672970435154531e-06 2.4070584538610168e-06 6.568763302465205e-07 5.247362298276283e-06 3.4356641917865474e-06 2.433803054527402e-06 -3.0214628192066177e-06 8.694069684565483e-05 0.00015759944825232742 4.60733522108016e-05 -0.00021239716760363973 2.0180813535573675e-05 -0.00030462933758705315
AGE 8.649255617631983e-05 4.338964465692718e-06 1.8303113366800552e-07 -1.0205196312187564e-06 1.6938641748422795e-06 1.4531011677077977e-06 4.69608723819554e-08 6.113493885391347e-07 -2.3815280284131248e-07 2.1779131246891677e-07 -1.306238493551584e-08 -4.185065952486565e-08 -7.361766218357395e-08 -1.2969566171690425e-08 -6.834087308320714e-08 6.414781175120434e-08 -6.786651744788059e-08 -1.784337759771118e-07 -3.3859508656552937e-07 9.226571427899423e-08 1.4884619991584904e-07 -3.624276913149064e-09 1.1200192975719817e-08 7.384219002314173e-08 1.2829673103417188e-07 -1.5301738414737966e-08 4.237569034615932e-07 -3.110724614596464e-06 7.333414304888398e-06 8.782711830607364e-06 -2.955983924484423e-06 3.3251647248298495e-06 -1.634636503392579e-05
sex 0.0018564383548270724 1.830311336666826e-07 0.01788742154782679 0.020810018748153355 0.014218833315565952 0.0029547823439515578 -3.2583201718460904e-06 6.124451078508136e-06 -2.615720723910262e-06 -3.377543316208686e-06 9.80679573452866e-06 -9.438402421595298e-07 -5.901953934667798e-07 4.285020493499341e-06 1.2076433968037972e-06 1.751322125677389e-06 -9.279305433658889e-07 1.540725549985411e-05 -2.5310573315986085e-07 7.87127002511276e-06 -1.5784289495728726e-06 -1.8906872533466863e-06 3.055242486285553e-06 6.561651049375274e-07 5.190145890799436e-06 3.6997447668420747e-06 2.6663932516575726e-05 0.0002676089628475178 0.00012187110262570546 -7.676000447036061e-05 -0.00017447512188154574 -0.00013463716114325592 -0.0001419767747815492
age_sex 0.0040013152007017305 -1.0205196312216581e-06 0.0208100187481538 0.037894480998596686 0.0331548526377573 0.008126819470358648 -3.8345200549039124e-07 5.757895923111042e-06 4.6768574813659685e-06 -9.302742920836325e-07 7.673434408267587e-06 4.86457554706737e-06 -4.161038254761817e-06 5.351828590663781e-06 -4.275838040039986e-06 6.476327993651547e-06 -8.459470454539096e-06 2.218096960042294e-05 -3.2922321065608274e-07 6.3326423577945054e-06 1.888893533937996e-06 3.4314744386447927e-06 6.6379652787447514e-06 -5.806668383481299e-07 -6.6242002523923835e-06 -1.0205405739033029e-05 -4.2439783392579774e-05 0.0005628299240551434 0.00037058601989227447 -4.465049614327279e-06 -0.0005700651638268275 -0.0003768807836230706 -0.00037777620034706795
age2_sex 0.003946967090743307 1.6938641748398904e-06 0.0142188333155665 0.033154852637757734 0.03289175559866062 0.008732460713120196 -4.0295544669273324e-07 3.460628802195813e-06 7.755943344619809e-06 5.260944808415471e-08 4.742054477506716e-06 6.656441988461403e-06 -4.173747082867395e-06 4.482553162435744e-06 -6.078408864742207e-06 1.7223787294216209e-06 -5.745279247757722e-06 1.8543488397683053e-05 -4.443705913021783e-07 3.487367371790035e-06 3.76012447650722e-06 7.212512778008723e-06 7.849524882069636e-06 -2.296503640142394e-06 -1.3399919805042887e-05 -1.451917110415346e-05 -4.950355606196809e-05 0.0005186035656878988 0.00033830438972414845 0.00014406330738964558 -0.0006618582558041707 -0.00033223267873068555 -0.0003465209384514142
age3_sex 0.0010604977712420634 1.4531011677071124e-06 0.002954782343951768 0.008126819470358865 0.008732460713120288 0.0024466470913240223 -3.534846267772102e-07 7.617739624409884e-07 2.3002218508828026e-06 1.5599831113081437e-07 1.0832896442368154e-06 1.858720468787645e-06 -1.0205715784292327e-06 1.16169785312253e-06 -1.8733845122487254e-06 -7.281614984032497e-07 -8.487240051821169e-07 4.4605261596241096e-06 -2.626350472501993e-07 7.207487364867202e-07 1.190177862558528e-06 2.6192974527170347e-06 2.4348900759974498e-06 -1.0678555209825482e-06 -4.712554217661043e-06 -4.4284413537842155e-06 -7.553724540148513e-06 0.0001197689697011452 8.334432001801501e-05 8.057503785042751e-05 -0.00020017454853879225 -7.97369581915574e-05 -9.238265008311216e-05
PC.PC1 3.207538891693189e-06 4.6960872381958203e-08 -3.258320171846084e-06 -3.8345200549039965e-07 -4.029554466927583e-07 -3.5348462677721833e-07 1.5540694474674435e-06 -2.8958821969130067e-08 -1.2816438859231837e-07 -6.255015965665007e-08 6.703202184796631e-08 -5.272222355813051e-08 -1.0206600016634027e-07 5.610334567662123e-08 4.370511878795919e-08 -6.976130968828314e-09 -6.5721380552452956e-09 1.465519255728061e-07 -1.577218984532217e-07 -6.839848941470445e-08 1.2809450152476012e-07 -1.0180671706346e-07 2.335824219257544e-09 8.971230310196252e-08 2.9470581860095605e-07 -1.7650920411456534e-07 1.0935221391046409e-07 -2.6235987251441884e-06 1.3376423507405755e-06 -2.9946616644740956e-07 5.480756803254601e-06 -2.3278531918598946e-06 4.390406891266917e-07
PC.PC2 1.124887872625044e-05 6.113493885391318e-07 6.124451078509713e-06 5.757895923113777e-06 3.4606288021980965e-06 7.617739624415213e-07 -2.8958821969130494e-08 2.4640597160511276e-06 -1.86142011392598e-08 1.8715108642713013e-08 1.0355907969826211e-07 -5.8453089146116e-07 -1.0810447316461664e-07 -1.5272301530360058e-08 1.0657603027573367e-07 1.0078675715265791e-07 -5.276775395241003e-07 -3.2452910660275764e-07 -2.7826286694703203e-08 -1.7046745883237023e-07 -1.2769439122854552e-07 5.7452371733223754e-08 -2.6420720044097437e-08 -1.179098398608836e-07 -1.9413602923749084e-07 1.518497135325101e-09 1.3066379158203066e-07 1.0406956829162813e-06 -2.628205306266664e-06 -1.9739660861512306e-06 -1.1826827566867079e-06 -1.5842261507242721e-07 -1.622953847585555e-06
PC.PC3 -7.780067497847899e-06 -2.381528028413249e-07 -2.6157207239110183e-06 4.6768574813658e-06 7.755943344620092e-06 2.30022185088293e-06 -1.281643885923178e-07 -1.8614201139262134e-08 2.9068928638572546e-06 -2.4366167159109632e-08 2.6223026984086084e-07 2.8511163343771585e-07 4.694175124022378e-08 -2.842218280656364e-08 -5.4332812643866616e-08 2.924000404902019e-07 2.4647945116486336e-07 -2.3450583134888167e-07 8.766385375397827e-08 7.474201730812138e-08 2.3469253156524335e-08 -9.288956445292478e-08 1.3652597751788146e-07 -4.405691233507093e-08 -2.1259126760896596e-07 -5.167849489714179e-08 1.0163696008560108e-06 -2.8738403144176294e-06 -3.0771025275773877e-06 6.178944918353336e-06 5.473869386346211e-06 8.015930826208182e-06 6.714196001789366e-06
PC.PC4 5.627144720466028e-06 2.177913124689141e-07 -3.3775433162089023e-06 -9.302742920839234e-07 5.260944808392865e-08 1.5599831113076445e-07 -6.255015965664993e-08 1.871510864271318e-08 -2.4366167159108834e-08 3.906285352476477e-06 5.349197335376469e-07 -2.2849768027850273e-07 1.0886571772017787e-07 -1.2847868795122112e-07 1.2032400342642936e-07 5.3834082952686745e-08 -1.029001181701245e-07 -2.0973788913777186e-08 2.7744743804815357e-09 -1.780309645416104e-08 -9.778856993157378e-08 1.3745652658458486e-07 -7.809809603378778e-08 -5.395098016118647e-07 1.9977516918093694e-07 2.9774860406628916e-07 -6.380409274340321e-07 -4.1417104085060454e-07 4.5956174294174075e-07 1.9965361843540363e-06 6.8391234057217995e-06 1.5025765706464502e-06 -5.030245695503586e-06
