 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.002403694947607168 7.613878049929088e-05 0.001375478876969452 0.003870524035862695 0.004446732591994734 0.0013537675188782866 1.6515094618966158e-06 5.635027100182441e-06 -1.429948299037249e-06 1.6864421775008767e-06 -1.219315137695598e-06 -2.5191549251805788e-06 9.197859284304254e-07 -7.859385849796115e-07 -2.769686793643377e-06 -6.180750190785314e-07 -3.7123466900663987e-06 -2.03880556651501e-06 -5.54385752154011e-06 3.382769897005823e-06 2.1163684122958897e-06 1.653451164370428e-06 -5.416908847842576e-07 1.8315351864865475e-06 2.1552353610830706e-06 1.7387755555426484e-06 4.05045382243109e-06 0.00011889797989212284 0.00020767440414804522 -0.00010294070035931259 -0.00013745753129721454 -9.879688193494858e-05 -0.00028346533859469823
AGE 7.613878049929087e-05 4.180912937942121e-06 -6.6125494462105764e-06 -1.9024540424950412e-05 -2.1128134681179276e-05 -6.272971455892604e-06 3.807930827100325e-08 3.128408133645942e-07 -1.2324004717815471e-07 9.913552597194533e-08 7.332321937419855e-08 -6.9208105278194046e-09 -2.118322424146002e-08 -7.497313259975227e-08 -1.584998316307591e-07 5.932827198935014e-08 -7.456145641394929e-08 -1.9778629330701614e-07 -2.7593061227038695e-07 1.8207205816447619e-07 1.4077339750669508e-07 1.0125308001551846e-08 1.4441013298726158e-08 -1.9367382216563973e-11 -1.0791126822822619e-08 -1.2532717860857904e-07 4.961289258484972e-07 1.349863356523825e-06 1.1291052544779187e-05 -7.126200066532708e-07 -1.4796105083553189e-06 -4.640079497109209e-06 -1.542314913647097e-05
sex 0.0013754788769693767 -6.61254944621044e-06 0.013988479220801694 0.016409413802459413 0.01153192873781863 0.0025019625380677756 -4.1706850882569354e-06 5.000596246956297e-06 -1.1614223634078804e-06 -3.097605548881369e-06 6.800781899678525e-06 -1.7856896713727246e-06 7.126347422990789e-07 5.157588158840097e-06 2.1450750334190966e-06 3.4392931503939014e-06 -6.285186721564992e-07 3.177786603638393e-06 -5.802403298350936e-07 5.875701858659924e-06 -6.206862562543088e-07 -6.820575251472765e-06 1.3514971542255197e-06 -1.9343870416035258e-06 1.0123938796871892e-05 5.137831034474737e-06 -1.527549746843325e-06 0.00017122106384662882 0.00011692558494792404 -5.0898061243019126e-05 -0.00010950185447968962 -0.00012337927629204356 -0.00010902640205850633
age_sex 0.0038705240358626394 -1.902454042495036e-05 0.01640941380245988 0.034980329135097174 0.034781013809674764 0.009641203993603643 -1.2436364541541949e-06 3.626075794746738e-06 7.919345651329543e-06 -2.714819569743598e-06 4.633516237951488e-06 3.5912436961247007e-06 -2.0852475562429677e-06 7.630811084729546e-06 2.248260793020011e-06 8.610898350147515e-06 -2.528411616399897e-06 4.292019201084822e-06 -4.206558071300457e-07 1.5487905829695802e-06 3.3927935938951896e-06 5.876852589692048e-07 2.9977313588605657e-06 -4.509339602522622e-06 7.010072953928412e-06 -2.4344717391026547e-06 -3.089210604538315e-05 0.0004401014314146787 0.00024884082035395193 -0.00017021838841711033 -0.00037355103869979767 -0.0002422889875655202 -0.00027980398742921464
age2_sex 0.004446732591994743 -2.1128134681179158e-05 0.011531928737819311 0.03478101380967529 0.04017070277494674 0.012175340524990188 -2.0097046893566508e-07 1.3855515683479836e-06 1.1693466368967548e-05 -2.6044850105324837e-06 1.8368484132039542e-06 7.20036923661421e-06 -2.1352467503397164e-06 6.760895800748925e-06 2.138920232182949e-06 4.824873799385835e-06 9.469203297221783e-07 3.6487712045409363e-06 -3.26574476695775e-07 -2.884298732039289e-06 4.189418562788992e-06 8.721384901910674e-06 4.204880813499734e-06 -3.8848827703087205e-06 3.3008533026529314e-06 -3.960374162190346e-06 -1.5744754642086437e-05 0.0004450017690190876 0.00016551902965083939 -0.00013190003987700497 -0.00044444802069516846 -0.00017820210788479149 -0.00023835079935067413
age3_sex 0.0013537675188783004 -6.2729714558926866e-06 0.002501962538068023 0.009641203993603907 0.012175340524990304 0.0038972790654384333 -3.4347423900784793e-08 2.2956735358615576e-07 3.6957715229518313e-06 -7.756186986894019e-07 1.9342096781604515e-07 2.6271969882150046e-06 -4.231997565554028e-07 1.8439435202422886e-06 4.263113052324063e-07 5.008692301825376e-07 8.61806693322426e-07 8.225645550150891e-07 -1.3262200049172024e-07 -1.5976399705393267e-06 1.0368912352714083e-06 4.043023728691513e-06 1.4106147673048042e-06 -9.664660980142181e-07 4.5790831574056724e-07 -9.847920672258937e-07 7.516045632036e-06 0.0001080913379117774 2.399908226601007e-05 -1.5404236625893054e-05 -0.00013928952213952195 -3.110286071201404e-05 -6.69107823550122e-05
PC.PC1 1.6515094618966618e-06 3.8079308271008706e-08 -4.170685088257112e-06 -1.243636454154802e-06 -2.0097046893638736e-07 -3.4347423901006756e-08 9.842025421024966e-07 1.5566899864352762e-09 3.4434044403144612e-09 -9.36602690805608e-08 5.4031808658466216e-08 -3.521232192259838e-08 -8.525640717199989e-08 6.44909807503085e-08 2.0082550718177098e-08 -6.309744391118216e-09 3.0483564305014717e-09 8.997218114605511e-08 -1.1817800637648596e-07 -4.6596117513906195e-08 8.102201331905672e-08 -8.013841427026461e-08 2.0245193707331263e-09 7.794429545047402e-08 2.4486268237454386e-07 -1.396408136642478e-07 8.107199436969385e-08 -1.9002576905468818e-06 1.0539537247331492e-06 -1.0950140248361485e-06 4.335859100803715e-06 -2.0641320627193282e-06 1.129899191726688e-06
PC.PC2 5.635027100182391e-06 3.1284081336459726e-07 5.000596246956046e-06 3.626075794745937e-06 1.3855515683470012e-06 2.2956735358584458e-07 1.556689986434744e-09 1.428530353158708e-06 -4.825922270027863e-08 4.016856517001376e-08 8.726300548120214e-08 -6.122776638536762e-07 -1.2445700636026107e-07 -3.651608574127268e-08 -8.439118990835916e-09 6.296952891372666e-09 -4.7064746953160044e-07 -1.9300747895734476e-07 7.712221486788464e-08 -1.3093403211144908e-07 -7.59859838646625e-08 -6.481842290003155e-10 -1.2893677189384298e-07 -1.1492958794436241e-07 -1.8822324367094172e-07 7.045033017884874e-08 1.653824840457771e-07 7.491385250526039e-07 -1.950897805975504e-06 1.0381163914771067e-06 -4.448035494132079e-06 -6.796667423014232e-07 -1.082305186700891e-06
PC.PC3 -1.4299482990370808e-06 -1.232400471781529e-07 -1.1614223634072263e-06 7.919345651330674e-06 1.1693466368968498e-05 3.695771522952053e-06 3.4434044403151883e-09 -4.8259222700278335e-08 1.8521510631440416e-06 5.250576067167999e-08 1.8154120746396786e-07 2.4354442588700267e-07 3.004707166877494e-08 -3.39951280000984e-08 -3.638348332990405e-08 1.8803440893923923e-07 1.788946638074295e-07 -1.2144114657208794e-07 9.480449673301929e-09 4.86147728676413e-08 7.89057481969098e-09 -3.38093984304776e-08 1.006029728828708e-07 -2.6449520331935385e-08 -1.9990711128335706e-07 -5.984710789483385e-08 8.332870600065087e-07 -1.7746037594454433e-06 -2.659730520386374e-06 2.7219782291679366e-06 4.834573476560084e-06 6.4201872867273495e-06 4.197778582883259e-06
PC.PC4 1.6864421775007295e-06 9.913552597194388e-08 -3.097605548881953e-06 -2.714819569744617e-06 -2.604485010533389e-06 -7.756186986896318e-07 -9.36602690805611e-08 4.01685651700134e-08 5.250576067168007e-08 2.355494535758523e-06 3.349442291297513e-07 -2.2869459127816485e-07 1.39743529119824e-07 -1.173546331456883e-08 3.962478539788383e-08 1.789807055274277e-08 -8.526084564866643e-08 -1.0853347685967364e-08 1.6659098137937223e-08 2.99794896654517e-09 -5.647363222538305e-08 9.567951942894782e-08 -8.732330806530117e-08 -4.016757017121195e-07 1.4013652689747027e-07 2.021418267033358e-07 -6.781694829410219e-07 8.35362753867246e-09 4.120003502841424e-07 -5.659999961904401e-07 5.500085681314844e-06 3.928923724760104e-07 -3.632137095668924e-06
