 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
intercept 0.0016080038247688327 5.581426672992996e-07 1.0534896622465482e-05 -2.5530873387605003e-05 3.3889441996117105e-06 1.5058105202054544e-05 2.5314027345534506e-05 -4.300361667169125e-06 0.0001327751897791333 1.638740482010087e-05 -1.2760939424285795e-05 6.169029729628252e-06 -1.5731663366780834e-05 5.267867234591386e-06 -3.5844574916385737e-06 -1.1761137480916807e-06 1.7708960850693436e-06 2.6730169977643666e-06 6.070054643386803e-07 -1.5189502294174735e-07 -1.8039789932345197e-05 3.130311929795602e-07 3.593070609766046e-08 -2.3598763703274596e-06 -1.5404374583648137e-06 3.5625840544733203e-06 1.9131795133046364e-05
AGE 5.581426672993031e-07 1.4817435592941708e-06 2.1614226491616262e-07 1.7607853951896494e-06 -1.1727295569223603e-06 -9.934931229417426e-07 -1.0409450722219165e-07 2.7229713217112472e-08 -4.643658799280586e-08 7.04593473996856e-08 1.058793519672774e-07 5.608532074638249e-08 -5.611223731506884e-08 3.474657884223742e-08 7.563584642745054e-08 7.85103332572734e-08 7.463165170547095e-08 -2.902123712450574e-08 -8.968938008103608e-08 -2.2424447026901716e-08 2.896188531562382e-08 1.9945673659670223e-08 1.0843741108533625e-08 -1.5713244292228244e-08 5.8356352056666864e-08 -8.1984476602535e-08 -4.292218797833447e-07
sex 1.0534896622465425e-05 2.1614226491616268e-07 0.0016423547046446082 -0.00018388755585588195 -0.0007336386029453838 0.0002746541788517404 1.5634556097639553e-06 1.0442497305209724e-07 7.317894236607465e-07 3.7934636014748776e-07 1.8561288104164925e-06 -6.809512665480559e-07 -1.2948907950144405e-06 3.6049916164114667e-07 -1.4388875622317396e-06 9.124851176315174e-07 2.448095033899643e-07 -7.165742749733976e-07 -1.092050352282891e-06 8.278790932881124e-08 -5.909161088036646e-07 -1.618656356016092e-06 3.915617715363647e-07 -1.2804250811855136e-06 3.3449402308761747e-07 1.1296054784752069e-07 1.3020343790870325e-05
age_sex -2.5530873387605112e-05 1.7607853951896509e-06 -0.00018388755585588005 0.0009641404024199933 0.0002551780794102325 -0.000528341434036828 2.6285683442318456e-07 3.549017513038638e-07 1.574291757329808e-07 7.614208639908734e-07 -3.464108224888454e-07 -8.75151413678856e-08 -5.480255576681578e-08 -1.4370261349779592e-07 -3.120082092871015e-07 5.867122769119151e-07 -7.010271228369153e-07 1.3882438366126373e-07 1.0793401518468236e-06 1.314741290566591e-06 -2.967161595647078e-06 -9.034172644048902e-07 -9.652203081908237e-07 -6.022622418252678e-08 1.1635554540054227e-07 1.086180758910704e-06 -1.8664697785309343e-06
age2_sex 3.3889441996116766e-06 -1.1727295569223588e-06 -0.0007336386029453834 0.00025517807941023387 0.000639949430418424 -0.0003275135132212468 -4.2036728791399355e-07 3.835926594363234e-07 1.0939395708601956e-06 -1.9209082189970893e-07 -1.0262835546687946e-06 1.0718975638018813e-07 1.2848528558833899e-06 -2.2576602362108573e-07 3.5204030564491576e-07 -1.1686278792033041e-06 8.290933038912252e-07 5.79232902151828e-07 7.136007174417545e-07 9.721842632516035e-07 -1.0978177343120641e-06 -1.273549192088091e-07 -3.1041608459814474e-07 8.11009435129443e-07 -5.705474168146548e-07 6.144453407299066e-07 -1.012432251845657e-05
age3_sex 1.5058105202054605e-05 -9.934931229417443e-07 0.0002746541788517391 -0.0005283414340368287 -0.0003275135132212461 0.00043461090267810136 2.0794524975406648e-07 -3.3371739708288623e-07 -2.140528392356069e-07 -1.6524968485743808e-07 3.2126198484464855e-07 3.983235665515721e-08 -5.775840713282978e-07 7.411972848431595e-08 1.0427459467742442e-07 3.8276581895905306e-07 -1.4283311670303035e-07 -2.3806106884342354e-07 -7.683543824705797e-07 -1.3961610845990915e-06 1.793372931905667e-06 3.2051501413540714e-07 3.5898868594452634e-07 -5.526773332004768e-07 2.2852967879525307e-07 -5.36773892155023e-07 6.627973998345555e-06
PC.PC1 2.5314027345534262e-05 -1.040945072221915e-07 1.5634556097639493e-06 2.6285683442318795e-07 -4.2036728791399276e-07 2.0794524975406386e-07 5.5446923675498595e-06 1.2305413679134174e-06 5.9620923482005925e-06 -6.791074391819922e-07 1.7292060701567628e-06 4.8858354638508874e-08 -1.9729041782184383e-06 9.008004577294626e-07 -9.713400677084144e-07 3.9442180637896587e-07 9.803082335155158e-07 -4.106850605969658e-08 -2.389091118411946e-07 -7.102674864926852e-07 3.2847086743882977e-07 8.378082749953782e-08 -3.949153271361438e-08 -9.887111268354333e-08 -4.0426676929116973e-07 3.356487402784135e-07 -3.510336612417205e-07
PC.PC2 -4.3003616671691825e-06 2.7229713217112584e-08 1.0442497305209626e-07 3.549017513038672e-07 3.8359265943632326e-07 -3.337173970828881e-07 1.2305413679134155e-06 1.6213779396553614e-06 2.4803116830238693e-07 -2.676226982481853e-07 6.428945761401713e-07 -4.402825047630218e-08 -4.1274488142190817e-07 1.7419436510645992e-07 -3.0137375983279266e-07 1.7271507704054144e-07 3.298757457740266e-07 -6.316370515248622e-08 -1.490090563599958e-07 -1.5900807678080702e-07 1.1740257061793474e-07 9.655106097286806e-08 -3.454996356373212e-08 -6.038480738626097e-09 -1.2020680806659964e-07 1.3242473480306335e-07 -1.4236366984797933e-06
PC.PC3 0.00013277518977913315 -4.643658799280593e-08 7.317894236607524e-07 1.5742917573299584e-07 1.0939395708601965e-06 -2.1405283923561454e-07 5.962092348200612e-06 2.480311683023921e-07 1.741648752449713e-05 9.556618164706227e-07 5.345564595836493e-08 5.216601606477095e-07 -2.6924659158759597e-06 1.0077412660012744e-06 -1.152297856635344e-06 2.279561791683884e-07 9.132339999868645e-07 2.2317001885124537e-07 4.818888161550273e-08 -3.2150952987893667e-07 -1.493295020145904e-06 1.1987947140251495e-07 -1.2830995059505483e-07 -2.692522540040809e-07 -5.03109354820717e-07 9.227666558407055e-07 2.8438563841536477e-06
PC.PC4 1.6387404820101033e-05 7.045934739968553e-08 3.7934636014749464e-07 7.614208639908726e-07 -1.920908218997114e-07 -1.6524968485743654e-07 -6.791074391819884e-07 -2.6762269824818574e-07 9.55661816470637e-07 1.9509691345617883e-06 -7.767521421185384e-07 3.540989486458306e-08 4.253535855210754e-07 -1.0565103639835496e-07 8.031072223070808e-08 -1.5637372096159623e-07 -1.4775289017458327e-07 2.2421781906822335e-07 9.982037596449973e-08 4.3645297933999095e-07 -7.121907916027827e-07 7.154993033309944e-08 -1.1618636953152047e-08 -9.845568461780775e-08 -1.3603943551294991e-08 2.0149985331309672e-07 3.4421751327596283e-07
