 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal
intercept 0.0001461839122900785 1.3055550432702854e-06 -7.058724831443146e-07 -8.523012768805784e-06 3.068877973317037e-06 4.939744029944054e-06 -3.136993750774019e-08 6.550741979247115e-07 5.7369451449920215e-08 4.597535101690673e-08 1.604195244577282e-07 6.867739736801899e-08 -4.413191412486356e-07 2.7367327451484516e-07 8.915055055131909e-08 -5.8011999472487346e-08 1.5016080787807562e-07 4.0062682937470454e-08 -1.8048084456998287e-07 -1.3959376753324128e-07 -2.0216494652335233e-07 3.0182628947534915e-08 2.374112201404971e-07 -6.324121808794733e-08 8.514876718456151e-08 -1.5463758755443777e-07 -4.518226260011153e-06 -2.03416645513838e-06 1.1704314337888284e-05
AGE 1.305555043270301e-06 5.072760609173004e-07 3.5876291332307223e-07 4.6385835418110516e-07 -4.991001702335383e-07 -3.953824949662634e-07 -1.4119947488046267e-08 3.579114891166683e-08 -3.2711338400449764e-08 2.3615608771617553e-08 5.4219964980924365e-08 2.9289045110202917e-08 -2.978471031913721e-08 7.659289371224146e-09 1.9966271907357038e-08 2.812214224638415e-08 4.5603886270009704e-08 3.566523328676429e-09 -4.797882504906313e-08 1.2521516924271508e-08 1.5249451585660976e-09 -5.6235211467812376e-09 1.8273044963886537e-08 -5.489255176882767e-09 5.29015464962184e-09 -3.3953030212890756e-08 -1.3347221034891729e-08 3.649713285111857e-08 -3.5984068625441325e-07
sex -7.058724831443328e-07 3.5876291332306943e-07 0.0008319082838510668 5.780548435094895e-05 -0.00021987141483815437 -4.70955028004869e-05 2.3062445936457342e-07 2.1770564201141756e-07 -1.3920910147853908e-07 3.0315031389182943e-07 1.1060319765413068e-06 -4.499672162921657e-07 -7.769511038030868e-08 5.1710512097437326e-08 -3.6900863786191037e-07 8.867014222866464e-08 4.570452904113634e-07 -4.856385884859797e-07 -2.1946222846475228e-07 2.6403259019351557e-07 -1.1505761126256126e-07 -5.339117830544852e-07 3.9101270772196735e-07 -3.15269568857359e-07 -2.3505128058483373e-07 2.410471569312374e-07 4.600695909778258e-07 5.657625286398087e-06 -4.947801455264517e-07
age_sex -8.5230127688058e-06 4.6385835418110664e-07 5.780548435094963e-05 0.00044011736082512836 -4.467007578945369e-05 -0.0001613889315119886 2.6700343847246055e-07 7.513422254085173e-08 1.113165238483568e-07 3.3672067915553117e-07 1.07898026772712e-07 -7.034344411492432e-08 -3.1280149409940415e-07 4.279692095968981e-08 -6.909269300566373e-08 7.560406811647845e-07 -4.930279996016366e-07 4.933502048540412e-08 4.867300391797276e-07 8.182645051747372e-08 -6.257914085143877e-08 -2.7068884823801896e-07 -7.415816649786868e-07 -2.5477803972766635e-07 -1.4076436251263115e-08 1.0273593479910398e-07 1.6896246953361304e-06 7.058739816710944e-07 -1.1480377415929765e-06
age2_sex 3.0688779733170372e-06 -4.991001702335371e-07 -0.00021987141483815467 -4.46700757894533e-05 0.00012691780849501865 3.985581590155716e-05 -2.1109344004348075e-09 -5.480713521524458e-08 1.7253092760455343e-07 -1.5053901544604527e-07 -3.589628673414531e-07 8.360885455261191e-08 -1.411959490389199e-09 -9.226018147812507e-09 1.7438797367633526e-07 -1.1895887474876981e-07 6.656192420046759e-08 1.6282938195121478e-07 1.0569574017244449e-07 -2.495276017816642e-07 6.017626020905808e-08 -3.410061298246834e-08 -6.026854880572926e-09 2.5387400582301637e-09 8.602814946829441e-08 2.8076706830767704e-08 -1.9401713523773497e-06 2.3887926425025375e-06 1.5739088431935746e-06
age3_sex 4.939744029944038e-06 -3.9538249496626377e-07 -4.7095502800487256e-05 -0.00016138893151198841 3.985581590155732e-05 8.314616772693112e-05 -3.981397515623236e-08 1.5572632336724702e-08 5.446344343043931e-08 -1.398421013113666e-07 -1.5630942738959824e-07 5.0831036445010344e-08 9.423951006227708e-08 -9.904652861979138e-09 -4.530575603548012e-08 -2.3700734034390474e-07 1.7797949340213087e-07 -4.328213656975772e-08 -2.1025680537146832e-07 -1.6242536198874668e-07 1.2301110402648984e-08 4.3462445694132875e-08 2.3557560683088735e-07 3.524905519268317e-08 2.7476839631847592e-08 3.8227985286561e-08 3.258619203399005e-07 -3.044188940898868e-06 -3.3677189023080143e-07
PC.PC1 -3.1369937507740466e-08 -1.4119947488046259e-08 2.30624459364574e-07 2.670034384724612e-07 -2.1109344004351024e-09 -3.981397515623268e-08 2.945546777034175e-07 1.622772095120778e-09 1.6268050061090686e-08 -2.365799796644403e-08 -1.9868756082045093e-08 -8.754011395589335e-10 -1.759544998221866e-08 1.7327111322819555e-08 1.3503752017799413e-08 -9.868153755511185e-09 1.415252665348064e-09 1.2674809695837692e-08 -1.0771311655424747e-08 -7.943872968601077e-09 1.565815740111022e-08 -6.492677656543747e-09 4.404530666916551e-09 -8.607838775723991e-09 -1.4678744367090218e-10 -1.08016176880046e-08 1.1935652831899498e-08 9.53338186102474e-10 3.091768411895428e-07
PC.PC2 6.550741979247238e-07 3.579114891166688e-08 2.1770564201141666e-07 7.513422254084966e-08 -5.480713521524401e-08 1.5572632336725648e-08 1.6227720951207662e-09 5.033520505325e-07 -3.414318176736495e-08 3.8104533410795484e-08 1.7384958624012762e-08 -4.110430671823843e-08 -4.662282590057366e-10 -1.1083440436188618e-08 -4.792928370136755e-09 1.190835751980534e-08 -8.704150503193628e-09 -4.6533606738041276e-09 2.810440928195077e-08 3.4503030016192467e-09 -3.3458003402492035e-09 5.2080421328983796e-09 -4.8283250217632725e-08 -1.045936266438578e-08 -2.9863737810122447e-09 1.373038165491038e-08 -2.0865909060115924e-07 -3.1495059348469425e-07 -4.4000425085370813e-07
PC.PC3 5.736945144991688e-08 -3.2711338400449764e-08 -1.3920910147853897e-07 1.1131652384835761e-07 1.7253092760455317e-07 5.446344343043886e-08 1.6268050061090693e-08 -3.414318176736489e-08 6.305355993777501e-07 3.3277559422066e-08 3.793743430512923e-08 1.6375933800139942e-08 1.2951694242792795e-08 -2.665358144375608e-08 1.5826579066701344e-09 3.9656923267836597e-08 -2.6469928945298818e-09 -1.8767913087086268e-08 -1.3568761707987885e-08 1.869282046094038e-08 2.8405047126516114e-09 -1.6767852238462116e-08 5.279566255788445e-09 4.199667644089709e-08 3.099885430537388e-09 6.230429265798179e-10 1.2709627938564647e-07 9.185693538547671e-07 1.2187323938368255e-06
PC.PC4 4.5975351016906456e-08 2.3615608771617573e-08 3.0315031389183033e-07 3.3672067915553096e-07 -1.5053901544604564e-07 -1.3984210131136668e-07 -2.365799796644405e-08 3.810453341079551e-08 3.327755942206602e-08 7.569237215896321e-07 5.4108760058135724e-08 -3.730372111242816e-08 1.09845968444579e-07 4.0080886572674254e-08 3.1022955736511027e-09 -3.4434141706905155e-08 -1.3164937803539406e-08 3.7193150143215254e-08 -2.0776377371912108e-09 3.141912220071721e-08 1.3042234636349572e-08 2.693368306838042e-08 -1.873732233503255e-08 -1.0061385944921002e-09 -5.509806479619928e-09 -1.9677186842556756e-08 1.8184130840848055e-07 4.149349766892181e-07 -8.758090009010764e-07
PC.PC5 1.6041952445772554e-07 5.4219964980924306e-08 1.1060319765413053e-06 1.0789802677270984e-07 -3.589628673414527e-07 -1.5630942738959734e-07 -1.9868756082045113e-08 1.7384958624012742e-08 3.793743430512921e-08 5.4108760058135704e-08 1.0760624034300967e-06 2.6705442160081387e-08 -2.0624232867794113e-08 1.1665591958395211e-08 5.682958445885124e-09 2.912475353992744e-08 1.4058564790542777e-08 1.8702782423721345e-08 -1.4170267121451008e-08 -1.1164296123990908e-08 -2.933566032428037e-08 -4.0883755790793674e-08 1.1901779437048267e-08 6.352698646209927e-08 1.4858181570320984e-08 2.8586336490431855e-08 -5.520215284191004e-07 1.2691296585901677e-06 1.1644196876399596e-06
PC.PC6 6.867739736801683e-08 2.9289045110202904e-08 -4.49967216292166e-07 -7.034344411492328e-08 8.360885455261204e-08 5.083103644501e-08 -8.754011395589109e-10 -4.110430671823845e-08 1.6375933800139948e-08 -3.7303721112428173e-08 2.670544216008134e-08 1.01600574283658e-06 4.087494647387136e-08 -5.37161952561046e-09 -8.842325391551633e-08 2.894161894290865e-08 3.1296175785356135e-08 1.2886025314388584e-08 6.091641743875333e-08 2.8498401334854203e-08 4.936382218190574e-08 -6.747971256236269e-08 -1.3440317274338058e-07 8.18697158067248e-09 -3.984808276350601e-09 -2.7539946003338243e-08 4.6496892572648226e-08 5.057366057392804e-07 9.099478056131529e-08
PC.PC7 -4.413191412486342e-07 -2.978471031913717e-08 -7.769511038030988e-08 -3.128014940994045e-07 -1.4119594903886102e-09 9.423951006227745e-08 -1.7595449982218652e-08 -4.662282590057702e-10 1.2951694242792727e-08 1.0984596844457895e-07 -2.062423286779415e-08 4.0874946473871374e-08 8.474366500469924e-07 9.865587752913968e-08 2.3740847041222343e-09 -4.300026580490558e-08 -2.926249765016043e-10 -4.367195703827662e-08 1.8226390074145773e-08 4.318374307194005e-08 2.553581598639905e-08 1.6290733539612015e-08 -2.3124933321113246e-08 -1.4082649261491618e-08 -3.3105314345525073e-09 -1.4009167843746704e-08 1.4791075508038391e-09 -6.415806723948678e-07 -4.5316969692473333e-07
PC.PC8 2.736732745148456e-07 7.65928937122414e-09 5.171051209743787e-08 4.2796920959690536e-08 -9.226018147812767e-09 -9.904652861979413e-09 1.7327111322819555e-08 -1.1083440436188677e-08 -2.6653581443756042e-08 4.008088657267432e-08 1.1665591958395135e-08 -5.371619525610434e-09 9.865587752913972e-08 1.2051808908610275e-06 -3.708464899029576e-08 -1.5186686658049863e-07 2.693249706230398e-08 -4.565026703034864e-08 1.2558728971166275e-08 -2.2994932284934518e-08 -5.912783718701095e-09 4.950995864252538e-08 -4.932192135630725e-08 -2.2235018739075792e-07 4.859345924307833e-09 -4.000895329945212e-08 6.918842365661098e-08 -3.552007619278056e-07 8.911381464812955e-07
PC.PC9 8.915055055131994e-08 1.9966271907357054e-08 -3.6900863786191026e-07 -6.909269300566335e-08 1.74387973676335e-07 -4.5305756035480434e-08 1.3503752017799473e-08 -4.792928370136818e-09 1.5826579066701445e-09 3.1022955736510903e-09 5.682958445885172e-09 -8.842325391551622e-08 2.3740847041222335e-09 -3.7084648990295704e-08 1.1596462873988788e-06 2.8974919212059185e-08 7.677911297727771e-08 -9.151441225428869e-09 -1.5197658384887658e-07 -1.0906542526603822e-08 8.83312750744483e-09 -7.863698922117574e-09 1.1692120100981398e-08 1.3217514055370048e-08 2.9889328315736497e-08 -6.302046123165109e-08 3.994458404472873e-07 -3.162190460956557e-07 -5.316571956080196e-07
PC.PC10 -5.801199947248719e-08 2.812214224638411e-08 8.867014222866624e-08 7.560406811647854e-07 -1.1895887474877061e-07 -2.3700734034390542e-07 -9.868153755511191e-09 1.1908357519805367e-08 3.965692326783662e-08 -3.443414170690515e-08 2.912475353992752e-08 2.8941618942908642e-08 -4.300026580490559e-08 -1.5186686658049848e-07 2.8974919212059027e-08 1.3933647590043089e-06 -6.14078227488955e-08 -2.0317911444759827e-08 4.6815930639176354e-08 4.015960684197678e-08 -4.619422614444826e-08 -4.3417951657855967e-08 1.4068949183835442e-08 1.8602973627744908e-07 -8.03821282920636e-09 6.194325222456317e-08 1.4315303078870236e-07 3.7439547403145913e-07 4.884942561608383e-07
PC.PC11 1.501608078780739e-07 4.560388627000971e-08 4.570452904113617e-07 -4.930279996016375e-07 6.656192420046841e-08 1.7797949340213146e-07 1.4152526653480545e-09 -8.704150503193645e-09 -2.6469928945298938e-09 -1.3164937803539409e-08 1.4058564790542726e-08 3.1296175785356115e-08 -2.926249765016181e-10 2.6932497062303937e-08 7.677911297727779e-08 -6.140782274889552e-08 1.0925740608340778e-06 -6.255648585796909e-08 -1.8355672213207094e-08 2.3810819457565788e-08 -6.092760562146065e-08 8.761360290502906e-08 5.242329045635335e-09 -6.198494667978151e-08 2.2150422882190763e-09 2.9171763399436838e-08 -9.661764728753087e-08 2.550108852683871e-07 1.454659183191095e-07
PC.PC12 4.006268293746993e-08 3.5665233286764034e-09 -4.856385884859802e-07 4.933502048540412e-08 1.6282938195121473e-07 -4.3282136569757745e-08 1.267480969583769e-08 -4.6533606738041615e-09 -1.8767913087086268e-08 3.719315014321526e-08 1.87027824237213e-08 1.2886025314388572e-08 -4.367195703827662e-08 -4.565026703034858e-08 -9.151441225428894e-09 -2.0317911444759777e-08 -6.255648585796902e-08 1.3524460222171983e-06 -5.1739852034542114e-08 3.8645826957997266e-08 3.746162753547121e-08 1.0339642508671296e-07 -3.057243145286653e-08 -3.795473933055355e-09 1.1742887838746279e-07 4.382644321391195e-08 -2.2607073359228747e-07 -1.774877723377147e-07 -4.030505970034494e-07
PC.PC13 -1.804808445699828e-07 -4.7978825049063096e-08 -2.1946222846475167e-07 4.867300391797271e-07 1.0569574017244411e-07 -2.1025680537146824e-07 -1.0771311655424735e-08 2.8104409281950814e-08 -1.3568761707987904e-08 -2.0776377371911785e-09 -1.4170267121451001e-08 6.091641743875321e-08 1.8226390074145822e-08 1.2558728971166298e-08 -1.519765838488765e-07 4.681593063917626e-08 -1.8355672213207067e-08 -5.173985203454216e-08 1.0383386795352692e-06 9.19461696085446e-09 -1.1502276740644158e-08 -1.309442302504885e-08 -7.894466334108989e-09 9.796065981193033e-09 -5.927223357570945e-08 -1.865129719018461e-08 -1.3500376355339203e-07 -1.066727971143273e-07 -2.772546697817823e-07
PC.PC14 -1.395937675332409e-07 1.2521516924271513e-08 2.640325901935167e-07 8.182645051747228e-08 -2.4952760178166447e-07 -1.624253619887462e-07 -7.943872968601085e-09 3.450303001619257e-09 1.8692820460940367e-08 3.141912220071724e-08 -1.1164296123990886e-08 2.8498401334854246e-08 4.318374307194001e-08 -2.2994932284934535e-08 -1.090654252660382e-08 4.0159606841976826e-08 2.3810819457565854e-08 3.8645826957997186e-08 9.194616960854559e-09 8.946830834703945e-07 -3.739646341086758e-08 -7.259335677334554e-08 -2.4283837701691168e-08 4.856034245917221e-08 -8.96338718325256e-09 -5.518090857882916e-09 -2.0246748537884104e-07 1.1186958343138209e-07 4.218718199497007e-07
PC.PC15 -2.0216494652335172e-07 1.524945158566115e-09 -1.1505761126256088e-07 -6.257914085143772e-08 6.017626020905782e-08 1.230111040264848e-08 1.5658157401110226e-08 -3.3458003402492027e-09 2.8405047126515762e-09 1.3042234636349554e-08 -2.93356603242804e-08 4.93638221819058e-08 2.553581598639907e-08 -5.912783718701121e-09 8.833127507444827e-09 -4.6194226144448243e-08 -6.092760562146069e-08 3.746162753547124e-08 -1.1502276740644035e-08 -3.7396463410867305e-08 1.0678060496598139e-06 -4.818789090968622e-08 -4.578359751786357e-08 -4.4910455254245124e-08 9.46325243724092e-09 -4.04827675676953e-08 -3.0246112585286647e-09 -9.203145128400714e-07 -8.301338176106804e-07
PC.PC16 3.018262894753462e-08 -5.623521146781237e-09 -5.339117830544846e-07 -2.7068884823802023e-07 -3.41006129824681e-08 4.346244569413348e-08 -6.492677656543742e-09 5.208042132898393e-09 -1.676785223846211e-08 2.6933683068380447e-08 -4.0883755790793767e-08 -6.74797125623627e-08 1.6290733539612084e-08 4.950995864252548e-08 -7.86369892211755e-09 -4.341795165785601e-08 8.761360290502907e-08 1.0339642508671287e-07 -1.309442302504884e-08 -7.259335677334542e-08 -4.818789090968619e-08 1.1208824079740762e-06 4.297482494758985e-08 -2.142793722209323e-07 4.351577554559643e-09 3.617155047759713e-08 3.20228317871997e-07 -3.7815895670674403e-07 -2.2253173505308262e-07
PC.PC17 2.3741122014049723e-07 1.8273044963886537e-08 3.9101270772196655e-07 -7.41581664978687e-07 -6.026854880572284e-09 2.355756068308877e-07 4.404530666916559e-09 -4.828325021763276e-08 5.279566255788457e-09 -1.8737322335032544e-08 1.1901779437048272e-08 -1.3440317274338058e-07 -2.3124933321113246e-08 -4.932192135630725e-08 1.1692120100981336e-08 1.4068949183835449e-08 5.242329045635365e-09 -3.0572431452866555e-08 -7.894466334108982e-09 -2.4283837701691155e-08 -4.5783597517863545e-08 4.2974824947589916e-08 1.2808727646170431e-06 5.514172076489125e-08 -1.1388797849359095e-08 2.4778786369888215e-08 -4.1460028576425155e-08 -8.413762663092197e-07 2.0324533730286957e-07
PC.PC18 -6.324121808794809e-08 -5.489255176882779e-09 -3.152695688573584e-07 -2.5477803972766747e-07 2.5387400582298353e-09 3.524905519268352e-08 -8.607838775724003e-09 -1.0459362664385761e-08 4.1996676440897065e-08 -1.0061385944920652e-09 6.352698646209931e-08 8.186971580672424e-09 -1.408264926149163e-08 -2.223501873907578e-07 1.3217514055370076e-08 1.8602973627744916e-07 -6.198494667978145e-08 -3.795473933055312e-09 9.796065981193005e-09 4.8560342459172156e-08 -4.491045525424526e-08 -2.14279372220932e-07 5.514172076489127e-08 1.7177513841732743e-06 -1.796720626649726e-08 1.5922297581065064e-07 1.211018208999094e-07 1.309059544132825e-07 -2.193803285957434e-07
PC.PC19 8.514876718456132e-08 5.290154649621843e-09 -2.350512805848339e-07 -1.4076436251263006e-08 8.602814946829439e-08 2.747683963184758e-08 -1.4678744367092425e-10 -2.9863737810122182e-09 3.099885430537397e-09 -5.50980647961989e-09 1.4858181570320996e-08 -3.984808276350594e-09 -3.3105314345524986e-09 4.859345924307811e-09 2.9889328315736517e-08 -8.03821282920629e-09 2.215042288219054e-09 1.1742887838746275e-07 -5.927223357570942e-08 -8.963387183252564e-09 9.463252437240956e-09 4.3515775545595635e-09 -1.1388797849359113e-08 -1.7967206266497348e-08 1.1984736205357927e-06 8.870071905718e-08 1.3060305055028342e-07 -6.903904946337995e-07 5.202328924884497e-10
PC.PC20 -1.5463758755443957e-07 -3.395303021289079e-08 2.4104715693123724e-07 1.0273593479910278e-07 2.8076706830768028e-08 3.822798528656159e-08 -1.080161768800466e-08 1.3730381654910432e-08 6.230429265798268e-10 -1.9677186842556727e-08 2.8586336490431838e-08 -2.753994600333824e-08 -1.400916784374667e-08 -4.000895329945208e-08 -6.302046123165109e-08 6.194325222456319e-08 2.9171763399436904e-08 4.382644321391191e-08 -1.8651297190184617e-08 -5.518090857882863e-09 -4.048276756769547e-08 3.6171550477597135e-08 2.477878636988819e-08 1.5922297581065054e-07 8.870071905718009e-08 1.076711862391256e-06 -3.1059654531372714e-07 6.989204065101371e-07 8.217309837327545e-07
proband -4.518226260011097e-06 -1.3347221034890676e-08 4.600695909778596e-07 1.6896246953361556e-06 -1.9401713523773607e-06 3.258619203398878e-07 1.1935652831899236e-08 -2.0865909060115937e-07 1.2709627938564584e-07 1.818413084084804e-07 -5.520215284191012e-07 4.64968925726488e-08 1.4791075508029568e-09 6.918842365661054e-08 3.9944584044728733e-07 1.4315303078870238e-07 -9.661764728753046e-08 -2.260707335922871e-07 -1.3500376355339203e-07 -2.0246748537884122e-07 -3.0246112585295245e-09 3.202283178719976e-07 -4.1460028576424626e-08 1.2110182089990904e-07 1.3060305055028397e-07 -3.105965453137272e-07 0.0002578730862996449 -0.00014663717587869315 -0.00014251938615266355
paternal -2.034166455138472e-06 3.649713285111783e-08 5.6576252863980634e-06 7.05873981671064e-07 2.388792642502549e-06 -3.0441889408988533e-06 9.533381861026365e-10 -3.1495059348469436e-07 9.185693538547685e-07 4.149349766892178e-07 1.2691296585901682e-06 5.057366057392806e-07 -6.415806723948665e-07 -3.552007619278056e-07 -3.16219046095656e-07 3.743954740314589e-07 2.5501088526838656e-07 -1.7748777233771484e-07 -1.0667279711432785e-07 1.1186958343138197e-07 -9.203145128400705e-07 -3.7815895670674446e-07 -8.413762663092205e-07 1.3090595441328285e-07 -6.903904946337997e-07 6.989204065101368e-07 -0.0001466371758786932 0.00033146135101610384 -5.0360205444350045e-06
maternal 1.1704314337888169e-05 -3.5984068625441564e-07 -4.947801455264712e-07 -1.1480377415929909e-06 1.573908843193579e-06 -3.367718902307965e-07 3.091768411895431e-07 -4.400042508537078e-07 1.2187323938368266e-06 -8.75809000901076e-07 1.1644196876399603e-06 9.099478056131468e-08 -4.531696969247327e-07 8.911381464812966e-07 -5.316571956080199e-07 4.884942561608374e-07 1.4546591831910977e-07 -4.0305059700344985e-07 -2.772546697817818e-07 4.2187181994970074e-07 -8.301338176106807e-07 -2.2253173505308315e-07 2.032453373028694e-07 -2.1938032859574317e-07 5.2023289248783e-10 8.21730983732755e-07 -0.00014251938615266352 -5.036020544435029e-06 0.00032328352573537494
