 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband
PC.PC5 1.3450840446128478e-07 5.570549910657552e-08 1.2299256507388727e-06 2.043489629906948e-08 -3.674359142216106e-07 -7.99435891519533e-08 -2.319443579136913e-08 2.6128149608363734e-08 3.559410608864581e-08 7.03821990430428e-08 1.2488602191562308e-06 2.4382007998348695e-08 -1.3028122947698565e-08 4.997471305772784e-09 8.427005423559705e-09 2.206465085921173e-08 1.545723942069194e-08 2.149929135547835e-08 -1.2374268415569155e-08 -2.0481154519946962e-08 -2.129141381104249e-08 -4.4278003262721727e-08 1.1925477591079703e-08 8.069072036172289e-08 1.8495893856653856e-08 3.178748915541437e-08 6.724008264590998e-07
PC.PC6 1.098606413376539e-07 3.449410858058905e-08 -5.561100914643496e-07 2.1195704043870418e-07 6.405640117097082e-08 -1.1102039314089667e-07 4.700601247031419e-10 -3.786580641638969e-08 1.3025926454314638e-08 -4.188911423778251e-08 2.4382007998348748e-08 1.151722627650467e-06 3.5334640876546364e-08 -1.793366825496049e-08 -7.720074078793731e-08 1.9204477984052035e-08 2.998285535927436e-08 9.80082507230886e-09 6.82873109559726e-08 2.4259098566490305e-08 4.499845426412738e-08 -6.96774191231231e-08 -1.2589548777049968e-07 1.4237335946605007e-08 -1.2443869232501874e-09 -2.889550597064321e-08 4.0805665395336327e-07
PC.PC7 -3.943055419656078e-07 -3.3939741771553515e-08 -2.638452745104139e-07 -3.341837262311184e-07 9.697111374151256e-08 1.0533708894038894e-07 -1.669254989707599e-08 -7.850855961814345e-10 2.4785774518948587e-08 1.2234995818400942e-07 -1.3028122947698545e-08 3.533464087654612e-08 1.0057191570142927e-06 1.1340635440486655e-07 6.352932365652294e-09 -4.122578430533647e-08 -3.07744446059761e-09 -4.326897184036937e-08 1.7810863684137466e-08 4.190795748198699e-08 2.0254091487391337e-08 1.562377837415787e-08 -2.301549660721358e-08 -2.2722942911000345e-08 1.0455651714688554e-09 -6.26760365457965e-09 -5.623270924448957e-07
PC.PC8 2.2323678498293064e-07 1.2013016498950017e-08 -6.102553662324755e-08 -3.9407291282803026e-08 5.3995630317256757e-08 5.1879887037109743e-08 1.6377966461680127e-08 -1.0285226118439404e-08 -3.5399994290601e-08 4.273348195097786e-08 4.997471305772916e-09 -1.7933668254960537e-08 1.1340635440486659e-07 1.443003182353441e-06 -2.8528704392254627e-08 -1.2685015336474586e-07 1.7126046477022895e-08 -4.029642290432783e-08 8.396838646123716e-09 -3.067676793205135e-08 -7.377515317883215e-09 6.204123301706344e-08 -5.608346963218621e-08 -2.643718763221561e-07 1.2658745623005533e-08 -4.768875727796927e-08 3.8887362570535635e-07
PC.PC9 1.1340793970333681e-07 2.5175433555598723e-08 -4.1656881149880585e-07 -2.0240886877061358e-07 1.9042991207362243e-07 4.540837687760583e-08 1.7828415671255127e-08 -1.914687620339554e-09 5.022705965884912e-09 3.834026187919879e-09 8.427005423559757e-09 -7.720074078793718e-08 6.3529323656522985e-09 -2.8528704392254736e-08 1.3207190484739657e-06 4.8177502696856166e-08 4.0212310739037884e-08 1.8269336457229846e-09 -1.4796262660404776e-07 -1.5534952022794584e-08 7.489300128993817e-09 -1.8843746266542536e-08 3.3934537786227404e-08 1.4136556897081613e-10 3.2080424395274115e-08 -5.183713264449179e-08 -1.2783675811482762e-09
PC.PC10 5.086020987497361e-09 3.108959302085056e-08 1.5112334765688735e-07 9.691800483386736e-07 -1.4703703606050295e-07 -3.302794786318761e-07 -8.571322590097103e-09 1.372922600658364e-08 3.4128403019171604e-08 -3.063595667558904e-08 2.206465085921166e-08 1.920447798405213e-08 -4.122578430533647e-08 -1.2685015336474636e-07 4.817750269685617e-08 1.7152669457143427e-06 -9.46608335441863e-08 1.0714267195655978e-09 5.224848259514917e-08 4.466047146212726e-08 -4.6965022104869936e-08 -4.602753924347943e-08 2.2944685802199378e-08 1.9676126436097196e-07 -9.717478912067074e-10 6.414392359524192e-08 6.465675575205269e-07
PC.PC11 2.7346616505130054e-07 5.5382058470476726e-08 6.117231145934858e-07 -5.558840044555228e-07 3.2024308214703346e-08 2.227642545800754e-07 -5.610760117626322e-10 3.5913005634861405e-09 -1.2407392411251331e-08 -1.2392294988095998e-08 1.545723942069191e-08 2.99828553592743e-08 -3.077444460597608e-09 1.7126046477022862e-08 4.0212310739037884e-08 -9.46608335441862e-08 1.2497114343784656e-06 -7.561863855272774e-08 -2.5514947243176214e-08 1.646846598679245e-08 -6.111332393834959e-08 9.829466577162103e-08 2.4838977896967453e-08 -7.371985497090412e-08 5.809447574159448e-09 3.407217000146185e-08 8.508831918580151e-08
PC.PC12 1.9409316924253662e-08 -1.4082883938141327e-09 -5.438542645657278e-07 -2.0932230066644025e-08 1.2666363407111585e-07 -5.5426287039398776e-08 1.3099891399303894e-08 -9.087515494463334e-09 -2.3516401472249418e-08 4.771288806756621e-08 2.1499291355478433e-08 9.800825072308999e-09 -4.326897184036941e-08 -4.029642290432793e-08 1.8269336457229836e-09 1.071426719565475e-09 -7.561863855272765e-08 1.5679900932559257e-06 -5.6605732593423684e-08 4.626958038837606e-08 3.48427570898505e-08 1.206246575655922e-07 -3.001999740121807e-08 5.20341716653066e-09 1.0973337674772661e-07 3.837624098942627e-08 -5.191708037354224e-07
PC.PC13 -1.9648198886412335e-07 -5.418272603704451e-08 -2.2232083475850956e-07 4.898413291751012e-07 1.303803920261713e-07 -1.5765982234076928e-07 -9.21768708825864e-09 2.6217798727785917e-08 -1.484009946740987e-08 -5.229302704043473e-09 -1.2374268415569174e-08 6.828731095597247e-08 1.7810863684137456e-08 8.396838646123735e-09 -1.4796262660404784e-07 5.2248482595149165e-08 -2.55149472431762e-08 -5.660573259342368e-08 1.200491295387713e-06 4.966251591572026e-09 -2.8048188672111678e-08 -2.351188749212278e-09 -4.919641186148291e-09 1.0657250137498709e-08 -7.583266523888122e-08 -1.8872372929597075e-08 -3.625173653768676e-07
PC.PC14 -1.6287322059139958e-07 1.3647628055098055e-08 2.4769827406655674e-07 -3.416804729839448e-08 -2.46719370164603e-07 -1.0180505345567553e-07 -1.0990540029994803e-08 5.221088942640346e-09 1.9163841033534386e-08 4.038660935766533e-08 -2.048115451994704e-08 2.4259098566490246e-08 4.190795748198703e-08 -3.0676767932051384e-08 -1.553495202279461e-08 4.4660471462127205e-08 1.646846598679247e-08 4.6269580388376003e-08 4.966251591571997e-09 1.0587772416854348e-06 -4.3312220915178655e-08 -9.253770885659716e-08 -1.8099119383442865e-08 5.1189629970140234e-08 -9.21993098053916e-09 -3.826331278315548e-09 2.5385163624353045e-08
PC.PC15 -2.259038499957086e-07 2.248678418855733e-09 -2.1513439756209496e-07 -1.625369485071263e-07 9.544767142065023e-08 3.3434057036579894e-08 2.218407454795827e-08 -8.607842970994407e-09 1.520423798334809e-08 1.3035591521975374e-08 -2.1291413811042386e-08 4.499845426412738e-08 2.025409148739139e-08 -7.377515317883161e-09 7.489300128993769e-09 -4.696502210486995e-08 -6.111332393834954e-08 3.4842757089850524e-08 -2.804818867211158e-08 -4.331222091517861e-08 1.2589084349559805e-06 -4.914632670797692e-08 -5.1301703313285836e-08 -4.7978952530602184e-08 6.791545863302309e-09 -2.4273078264812612e-08 -9.207039903784671e-07
PC.PC16 1.3302156303107842e-07 -1.0521075876884747e-08 -7.09071760768063e-07 -3.2962522209579974e-07 -3.914138645182463e-08 3.986398478501412e-08 -6.024055548646456e-09 1.2842295570711028e-08 -2.432541198903931e-08 3.314623463095135e-08 -4.4278003262721766e-08 -6.96774191231231e-08 1.5623778374157822e-08 6.204123301706343e-08 -1.8843746266542516e-08 -4.602753924347938e-08 9.829466577162098e-08 1.2062465756559218e-07 -2.3511887492123582e-09 -9.253770885659697e-08 -4.9146326707976905e-08 1.3307327233328431e-06 4.2987229066865783e-08 -2.3513316679691664e-07 4.544232621546384e-09 2.8516684386818733e-08 3.31625099052014e-08
PC.PC17 5.168963588087481e-07 2.049362172589483e-08 3.51811687873234e-07 -8.219908641036788e-07 6.246824039415147e-08 2.650735653424745e-07 4.554829548766981e-09 -3.0242938898852386e-08 4.962051063423181e-09 -1.3189029627302826e-08 1.192547759107967e-08 -1.2589548777049965e-07 -2.30154966072136e-08 -5.608346963218622e-08 3.393453778622737e-08 2.2944685802199368e-08 2.483897789696727e-08 -3.0019997401218115e-08 -4.919641186148229e-09 -1.8099119383442875e-08 -5.130170331328587e-08 4.298722906686579e-08 1.4754279217053803e-06 6.116050778377687e-08 -2.586848353326584e-08 1.6859705658238087e-08 -3.2039875903052557e-07
PC.PC18 -3.073088373405007e-08 -2.768306322042443e-09 -4.883254723288554e-07 -2.4498359798255524e-07 1.1434165763584973e-08 -1.90315824930924e-09 -1.1121691226499028e-08 -5.0736769847902505e-09 4.865677587554549e-08 2.804452016903363e-09 8.069072036172299e-08 1.4237335946605071e-08 -2.272294291100037e-08 -2.643718763221565e-07 1.4136556897079307e-10 1.967612643609721e-07 -7.371985497090414e-08 5.203417166530625e-09 1.0657250137498798e-08 5.1189629970140274e-08 -4.797895253060209e-08 -2.3513316679691683e-07 6.116050778377695e-08 1.9965515338018013e-06 -2.6399601803109852e-08 1.7379079297039256e-07 1.454267696833603e-07
PC.PC19 7.665757025773688e-08 3.5406987673164934e-09 -3.8047774880315e-07 1.496374628263419e-07 1.2020266925778704e-07 -3.532637226314492e-08 -9.374949501342894e-10 -1.8554446010560563e-09 8.769356655093541e-09 -4.7940414327030576e-09 1.8495893856653833e-08 -1.244386923250181e-09 1.04556517146887e-09 1.2658745623005568e-08 3.20804243952741e-08 -9.717478912068435e-10 5.8094475741594986e-09 1.0973337674772659e-07 -7.583266523888124e-08 -9.219930980539174e-09 6.79154586330232e-09 4.544232621546326e-09 -2.5868483533265784e-08 -2.6399601803109895e-08 1.4433585525957418e-06 1.0323328564515555e-07 -2.441148401854791e-07
PC.PC20 -3.88822948899095e-07 -3.217369516356961e-08 2.9308524399834484e-07 2.299780783202366e-07 4.291821486774122e-08 -8.390381367413248e-10 -1.335258573612944e-08 1.2383087588682411e-08 -4.552986257072892e-09 -2.5436744455591003e-08 3.178748915541443e-08 -2.889550597064323e-08 -6.2676036545796735e-09 -4.7688757277969336e-08 -5.18371326444918e-08 6.414392359524198e-08 3.407217000146193e-08 3.837624098942624e-08 -1.8872372929597e-08 -3.8263312783155284e-09 -2.4273078264812553e-08 2.851668438681883e-08 1.68597056582381e-08 1.7379079297039243e-07 1.0323328564515547e-07 1.2886153784685421e-06 4.5589206763700067e-07
proband 3.7029388404148944e-07 -2.1616182797019353e-07 4.083571020718213e-06 -7.868987451889085e-08 6.073245402213322e-08 -4.0049250525100195e-07 1.8056355935424555e-07 -6.255250230205588e-07 1.307970157369975e-06 1.9234421424424106e-09 6.724008264591e-07 4.080566539533632e-07 -5.623270924448965e-07 3.8887362570535587e-07 -1.2783675811481056e-09 6.465675575205272e-07 8.508831918580126e-08 -5.191708037354225e-07 -3.625173653768673e-07 2.5385163624353036e-08 -9.207039903784679e-07 3.3162509905201396e-08 -3.203987590305256e-07 1.4542676968336033e-07 -2.441148401854792e-07 4.5589206763700067e-07 0.00015215043133703468
