 intercept AGE sex age_sex age2_sex age3_sex PC.PC1 PC.PC2 PC.PC3 PC.PC4 PC.PC5 PC.PC6 PC.PC7 PC.PC8 PC.PC9 PC.PC10 PC.PC11 PC.PC12 PC.PC13 PC.PC14 PC.PC15 PC.PC16 PC.PC17 PC.PC18 PC.PC19 PC.PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.037145813005391076 0.0006587170481104217 -0.001680670034324269 0.04009931288058818 0.10325978518843999 0.05831848223783167 0.00028845307845349304 -1.804696569721154e-05 0.0011938676852878448 9.588228838378732e-05 -7.209067837706792e-05 8.089679209561388e-05 -0.00010728929681577428 4.507877859133246e-05 -4.1551405205083004e-05 -1.1843383067945736e-05 2.766880739282001e-05 5.895097420966171e-06 -6.301769515956093e-05 -6.505893457734827e-07 -0.0001490349024362383 -4.822906251475783e-07 6.26281015242508e-06 9.201712587033063e-06 6.751493419451491e-05 5.889044321788942e-05 0.0007411519673008041 0.002366876122553512 0.00042373626367127456 -0.00430807553370329 0.00013070925296806442 0.0002487815707616493 -0.0010730874480979467
AGE 0.0006587170481104296 5.4194756947222184e-05 5.786210195606447e-06 -7.2386205394491e-05 -9.622168387693148e-05 -1.6652984061067604e-05 -1.8603871154229066e-06 3.4479366318218397e-06 -3.6545747073423817e-06 -1.3263782246933516e-06 2.429077589747421e-07 -2.632859244907334e-06 8.261392141167406e-07 7.605119185963938e-07 1.6287786647935217e-07 1.7908408445726201e-06 -1.8479972628316497e-06 -5.490140614501025e-06 -8.549223670826641e-07 3.0398121455766395e-07 -5.628481213701626e-07 1.5187147536700266e-06 4.6385385803034917e-07 -2.2589414552756764e-06 1.2390873792927115e-06 -1.8122092561052376e-06 7.584913236062598e-06 2.316334040713018e-05 7.09133393911428e-05 6.406163115074927e-05 -0.00012316550576209844 -0.00010851906015956827 -8.524267423100828e-06
sex -0.0016806700343236038 5.786210195604457e-06 0.04912538668463361 0.036209869147001146 -0.01945757241245059 -0.02749967636579328 4.481840085125044e-05 3.868108712339234e-05 0.00014666965399638153 1.0943994603542609e-05 3.457653021475454e-05 1.6487040226156745e-06 -1.6760316576722965e-05 1.7428512738742672e-05 -2.7816532583187766e-05 3.5571428749039454e-05 2.0304014537703155e-05 1.5462736644473097e-05 -1.9720659929240212e-05 2.594765060529845e-05 1.3478083706511813e-05 -3.84867053007984e-06 2.2383347758355487e-05 -4.80232278539654e-05 -4.318687077385404e-06 5.186593420395959e-05 -0.0009456626639517617 0.0016530555434447042 0.0007337454632146751 -0.0034534565585194964 0.0018885283276703561 -0.0005987714563552893 -0.0005881227578799638
age_sex 0.040099312880588586 -7.238620539451306e-05 0.03620986914699945 0.1749865933862087 0.29868937262141776 0.13675486170218032 0.00013904390683554027 6.41340615808255e-05 0.0002794800316452582 -3.323063036700045e-06 5.7461770480772795e-05 6.805503509182514e-05 -4.306091204683958e-05 4.2657457413373334e-05 -1.5065437388266795e-05 -3.723944401244565e-05 -2.901802377083424e-05 0.0001006393222029599 -1.814098352262775e-05 3.819985632725735e-05 -9.188500839844546e-05 -7.800243501640283e-05 2.365538942566722e-06 4.869575066995207e-05 0.00010121403409346981 -5.943114998523951e-05 0.00030020024691537213 0.003028325897612946 -0.00044662726206571413 -0.010930029788028104 0.007195884515231242 -0.0015463550335608762 0.0001423389132033295
age2_sex 0.10325978518843944 -9.622168387697572e-05 -0.019457572412454997 0.2986893726214136 0.7454628463862537 0.4095643832750758 0.0003957576239070277 6.29994182945341e-05 0.0005632524166088573 -8.56743928641147e-05 0.00019454522667186714 0.0001458956519753606 -0.00012004733374089767 0.00011366621242527653 -1.1084211683635157e-05 -0.00016705276539052963 6.696802888842739e-05 0.00023264035833186382 -5.130774860231612e-05 3.8812400598767056e-05 -0.00021979185177285166 -0.00017941414305413847 -3.341186951466017e-05 0.0001912412965585546 0.00029865884101333605 -0.00012508445684811736 0.0035903050503435065 0.004392608344256718 -0.0032230692006644025 -0.01885426893509947 0.01269528445914571 -0.0020347392362834492 0.0033139702958017996
age3_sex 0.058318482237831114 -1.665298406108887e-05 -0.027499676365795745 0.13675486170217735 0.4095643832750743 0.24200085967077026 0.00026337890606209394 1.436114199372454e-05 0.00032816038046056114 -6.669274303333509e-05 0.00014173134544283753 7.108369950588087e-05 -8.708583804001485e-05 7.095046403816921e-05 -8.195112649855927e-06 -9.250638446585633e-05 8.020584052640805e-05 0.00012198415873826054 -4.269908631698755e-05 7.239802782785638e-06 -0.00011632167474871225 -9.465100124502992e-05 -2.3033786223776236e-05 0.00010224819749157285 0.0001819271652488539 -4.825193805326269e-05 0.0025988145089026996 0.0022887952596178872 -0.0020040975687968627 -0.008153864404237102 0.004788336143822524 -0.001045669099897562 0.002386761852148384
PC.PC1 0.000288453078453518 -1.8603871154230645e-06 4.4818400851228624e-05 0.00013904390683560006 0.00039575762390722374 0.0002633789060622107 5.599367046240556e-05 1.1095278112047675e-05 5.736183744025199e-05 -7.978004895091735e-06 1.8518344432503512e-05 3.1359072999208254e-06 -1.8647283645431872e-05 7.118217546690301e-06 -9.873271351745859e-06 4.2204772195419725e-06 1.2940145497711698e-05 2.3328660314867643e-06 -5.2617467655011226e-06 -6.790723858340008e-06 4.656300938755509e-06 -6.285603903133861e-07 2.2208955953155332e-07 1.4986677288814117e-07 -3.3596089862107444e-07 2.015161356427238e-06 1.3032534526131369e-06 3.7482766092648396e-05 6.8274029033737525e-06 -0.0001436635948185064 9.91164603934542e-05 -7.62946212912905e-05 8.113290654664523e-05
PC.PC2 -1.8046965697205378e-05 3.447936631821799e-06 3.868108712339792e-05 6.413406158085353e-05 6.299941829458048e-05 1.4361141993744686e-05 1.1095278112047694e-05 1.3922033983730218e-05 1.2826758432923326e-06 -3.0949358055026158e-06 5.6915653929060615e-06 -9.73542195709697e-07 -3.408216176795335e-06 2.053969312208248e-06 -2.813765080159784e-06 1.8243620194583389e-06 3.238313691034875e-07 -2.0833189278318433e-06 -3.203554247343395e-06 -2.450529941282748e-06 2.2235841335527594e-06 1.4610008731195627e-06 1.375079264208684e-07 -1.4349519975759882e-06 -4.188324679725447e-06 1.614042587530057e-06 -3.124425166585001e-06 8.669997476526225e-07 -7.719376447472678e-06 4.728005351290105e-05 -4.7334249686837406e-05 -5.287170671253652e-05 1.0120775602131417e-05
PC.PC3 0.0011938676852878583 -3.654574707342687e-06 0.0001466696539963559 0.0002794800316452823 0.0005632524166089857 0.0003281603804606455 5.736183744025197e-05 1.2826758432922515e-06 0.00015012712563623878 3.6525557291523353e-06 5.894703604223045e-06 1.0432006152842102e-05 -2.186553184776968e-05 7.954839450616655e-06 -1.0892524133781233e-05 5.097776016141585e-06 1.6208930784662268e-05 3.0983251733508705e-06 -2.6155570667570093e-06 -6.584857410204726e-06 -4.360770490292714e-06 1.6698558209378628e-06 1.4972308162681836e-06 -1.7752133744429739e-06 -5.692047552545481e-06 9.223722988916107e-06 1.9593976613415555e-05 9.139675030620851e-05 -7.178630172656885e-05 -0.00022506374100333642 0.0001236698332637269 0.00015411374154810265 4.751136037943726e-05
PC.PC4 9.588228838378242e-05 -1.326378224693333e-06 1.0943994603546195e-05 -3.323063036712905e-06 -8.567439286415296e-05 -6.669274303335723e-05 -7.978004895091733e-06 -3.0949358055026204e-06 3.6525557291523323e-06 1.5832057271362288e-05 -5.581072089510005e-06 6.068715758045734e-07 3.387798448757526e-06 -2.4993601622667445e-06 1.0498081414559562e-06 -3.8142984641989754e-07 -2.0388798236137692e-06 1.0100941537644177e-06 2.151666063018508e-07 2.3397423822881284e-06 -4.540595136474037e-06 1.2019461332007803e-06 -3.9533760068026695e-07 -3.099258401490083e-06 1.611447239713328e-06 4.790763519564632e-06 1.7040212260008596e-06 -1.3003279748974585e-05 -3.5816374872551563e-06 2.7806875247289712e-05 3.653924651217057e-05 4.315505357368159e-05 -5.8740274925699465e-05
