 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007811677338683783 2.729963197049159e-08 -2.2710324812136305e-05 1.7122326694450088e-06 1.3076145924332345e-06 2.108327410905753e-07 2.16114948134252e-06 2.338677973193659e-06 -1.9241663073442752e-07 2.6230288388491848e-06 -1.527546843865412e-06 1.654786785098327e-07 -5.358618655390602e-07 -2.235388015835872e-06 -1.263298231983455e-06 -2.249810466941386e-06 1.4891530672723272e-06 -1.2386411626791823e-06 -8.679019610836992e-07 6.362693994762952e-07 -3.8026894808800667e-07 6.639693993418368e-06 4.3064575529259836e-05 2.6536401251970067e-05 7.296449757510664e-07 -5.625728233141827e-05 -6.714966907209017e-05 -0.00011816855040748058
PC1 2.729963197048894e-08 2.5824086189611606e-06 -1.5941822930817795e-06 -3.6869679057965754e-07 -4.19638333766894e-08 -2.76081309209988e-07 1.1675970808060213e-07 7.731129988586623e-08 1.0532611332687024e-07 -3.573307385710481e-08 2.2845740011409443e-07 -1.3020213391834642e-08 6.01114310201836e-07 -1.0446319515584514e-07 -2.435933580161153e-07 -7.302534362511976e-07 -6.186157188002174e-07 2.2060777569118533e-07 4.400575990958329e-09 1.7276629552431396e-07 1.5258668696235325e-08 6.683512912518624e-08 -6.799238914522286e-06 -1.5945325520148788e-06 1.6061405980916014e-06 3.2658583908382085e-06 -1.4193314996391775e-06 -5.101971289910892e-07
PC2 -2.2710324812136302e-05 -1.5941822930817803e-06 4.7564359582808076e-05 8.491188266614703e-07 1.3533527471142178e-06 -4.708829699622922e-07 -4.6555573507318686e-07 -4.2572966731982656e-07 1.150769602785746e-06 -3.805862321039661e-07 7.143711416565799e-08 -1.8898249654034778e-08 -9.925802102074725e-07 9.622183937481675e-07 -1.064318179592834e-06 -2.3262339869025725e-10 1.272754829034179e-07 7.552201460434571e-07 1.574773910658295e-07 -3.565492246020839e-07 -2.646300703736405e-07 8.448681997654749e-06 -1.4367304327374465e-05 -1.2329578158969269e-06 3.2632912292056645e-05 4.5964571968939434e-06 1.5951386187683822e-05 -9.87145629257572e-06
PC3 1.7122326694450124e-06 -3.6869679057965764e-07 8.491188266614699e-07 4.9541053096859775e-06 1.4222177202021747e-07 1.1617664842545396e-06 3.309969397019245e-09 4.851916730935626e-07 -2.540804060543438e-07 -9.381723895563398e-07 -8.060910434757884e-08 4.3659776510627407e-07 5.957776014759037e-08 -7.534086310155054e-07 9.736280868368586e-08 -2.77910850463251e-08 2.9910965199545063e-07 -3.6878002014961065e-07 -5.139327704834429e-07 3.8923771723030565e-07 1.0987216078426266e-07 -6.310173640642887e-07 3.3405058884908897e-06 -3.863937181874312e-06 1.972158342817482e-06 -3.7701892253564913e-06 1.537265413331955e-06 3.4220757243554327e-06
PC4 1.3076145924332321e-06 -4.1963833376689244e-08 1.353352747114218e-06 1.4222177202021747e-07 9.270050784427586e-06 1.5876374084392283e-06 -4.0923086671231774e-07 2.4025390614157757e-07 -1.244065632655283e-06 4.6824659293415886e-07 4.2370951457410904e-07 2.328337970398524e-07 -1.063576144568859e-06 -6.100530236046566e-07 5.803619492057768e-08 -4.3045056942525935e-09 5.362564137662154e-08 -8.485022628361467e-08 -4.6333527979062976e-07 -1.348358883507e-07 1.1171615174530917e-07 -1.2338389525079803e-06 -3.6245377152147024e-06 2.199886407170414e-06 1.3747536049465925e-05 -6.579417132029715e-06 -5.4638238778833e-06 -3.0162225564553466e-07
PC5 2.1083274109057628e-07 -2.7608130920998794e-07 -4.7088296996229234e-07 1.1617664842545393e-06 1.5876374084392277e-06 1.6542977144238965e-05 4.484308122794367e-07 9.73047609194182e-07 -6.83855398577331e-07 -5.749816820223783e-07 -3.767820006503088e-07 -8.382934432395947e-07 5.11814395259455e-07 -1.1137199091132656e-06 4.544499585695682e-07 -9.538349060807522e-09 -8.763770492235131e-08 7.711986743515178e-07 -2.1578799457006615e-07 1.6633326222742846e-07 -1.2492727675116392e-07 5.420218262420837e-07 -2.6304559192778233e-06 1.7096055824932792e-06 5.481831346584135e-06 -9.66367365496313e-06 8.814058401595782e-06 -1.2101940656504029e-05
PC6 2.16114948134252e-06 1.1675970808060209e-07 -4.655557350731868e-07 3.309969397019006e-09 -4.092308667123177e-07 4.484308122794365e-07 1.551418771852884e-05 -4.133239144938426e-08 3.703288031391962e-07 1.7219393648954443e-07 1.7769897986683098e-07 -3.518142963790793e-07 -5.544465372410892e-08 -8.921067657085717e-08 -1.8559196019069933e-07 -1.869665515500854e-07 -6.802356997065334e-08 2.6667530092931643e-07 -4.6907918609485e-07 -2.465861320341039e-07 -5.479934075170214e-07 2.078025590507929e-06 -8.702790789740996e-06 -6.076718950744827e-06 1.1713462339149432e-06 -4.473782306699762e-07 9.952426917668627e-06 -5.098827995568143e-06
PC7 2.3386779731936586e-06 7.731129988586616e-08 -4.257296673198268e-07 4.851916730935628e-07 2.4025390614157757e-07 9.730476091941817e-07 -4.133239144938409e-08 1.317974791083086e-05 9.059283188301993e-07 -2.488923368940947e-07 -1.8351144839113797e-07 1.1976804112665295e-06 3.7166420664472526e-07 2.5278526298610956e-07 -3.378797957326126e-07 -5.193389290665432e-07 1.4855673722368348e-07 -3.9306791747991397e-07 5.708537708870718e-08 5.867576497791275e-08 -4.6550221905338365e-07 2.1675536958890784e-07 4.91477828485641e-06 -1.3752507466807416e-06 1.1553087159970579e-06 -9.052942291191692e-06 1.1004493258109764e-05 -7.559484318836342e-06
PC8 -1.9241663073442466e-07 1.0532611332687019e-07 1.1507696027857468e-06 -2.540804060543436e-07 -1.2440656326552832e-06 -6.838553985773315e-07 3.703288031391961e-07 9.059283188302003e-07 1.4654694968180398e-05 3.1012693364954804e-07 4.3111951313290015e-07 -7.984280360815359e-07 3.7744240823679036e-07 -6.179516781935023e-08 -4.687407191971347e-07 -5.093956138269913e-07 3.845265934527386e-07 8.016529975423258e-08 -7.777960520809107e-07 -2.86646825422529e-07 1.1604292408630115e-07 1.7258525609386022e-06 -9.799424002793583e-06 -4.2499863811508485e-06 9.916074794413157e-06 4.541835999869812e-06 -2.4898024421460017e-07 -6.253203032143893e-06
PC9 2.6230288388491818e-06 -3.573307385710488e-08 -3.805862321039654e-07 -9.3817238955634e-07 4.682465929341591e-07 -5.749816820223787e-07 1.7219393648954427e-07 -2.48892336894095e-07 3.101269336495485e-07 1.2533940569674934e-05 -2.1170692310537724e-07 -3.4602006328657985e-08 -4.2655261119437703e-07 6.546389544951051e-08 -8.245794308524753e-07 4.3586191816028993e-07 4.242343515043452e-07 4.1842160290982694e-07 -5.444333166908053e-07 -2.8734014262598945e-07 -7.311425760587305e-07 1.3185283889075514e-06 2.5754891944758632e-06 -1.0036212177741348e-06 -3.201648494473601e-06 -3.5198889837576866e-06 -1.3843415209042745e-06 1.4754278857871752e-06
