 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0008041561830392692 -6.123952227811661e-08 -2.413344661294875e-05 1.7320736429228494e-06 1.2218858067287438e-06 -2.528643093898906e-07 2.2763688712674174e-06 2.1509666587988785e-06 -8.342493658910051e-07 2.4326825784160653e-06 -1.0167329189460497e-06 3.494669121436678e-07 -3.327343585770228e-07 -1.953718664991982e-06 -1.0570646430450534e-06 -2.0155488446434687e-06 1.568047714676522e-06 -1.8528978888552397e-06 -9.74440841233792e-07 5.206968085236465e-07 -4.587662342175998e-07 6.572232836974852e-06 1.4996661780185351e-05 -4.3267262629480986e-05
PC1 -6.123952227811728e-08 2.7058950750212125e-06 -1.6245252862273533e-06 -3.982420225871626e-07 -4.418969850200484e-08 -1.9569205202482252e-07 1.2778321356400653e-07 8.79106458999841e-08 1.0902409723552273e-07 -1.4605705656200824e-08 2.2401731778876137e-07 -1.1431675004830902e-08 6.47011271084274e-07 -1.422697128236677e-07 -2.7506796655825895e-07 -7.512338070052758e-07 -6.624527655262323e-07 2.683445969885379e-07 2.63153677411138e-08 1.668306670264207e-07 3.477689255055884e-08 5.585342391429412e-08 -5.4927047068235564e-06 -2.0494666021620618e-06
PC2 -2.413344661294875e-05 -1.6245252862273535e-06 4.939980193947655e-05 9.692484067946188e-07 1.4392812840515174e-06 -6.226462737846638e-07 -6.515227215700332e-07 -3.9725351437059923e-07 8.376130256027151e-07 -5.189153656390019e-07 6.044020986414882e-08 -1.1763594311562553e-07 -9.677373186056194e-07 7.391517182356496e-07 -9.460546734865534e-07 1.4913563138442707e-07 1.1459475771992367e-07 7.101280799923065e-07 2.0773199538707458e-07 -8.625491080266815e-08 -2.3532753856541413e-07 7.402135988259253e-06 1.7655626676114283e-06 2.314231607809547e-06
PC3 1.7320736429228502e-06 -3.982420225871625e-07 9.692484067946188e-07 5.144121843041281e-06 1.123276879515547e-07 1.2135054860614845e-06 -2.8401165705847094e-08 4.881791476294039e-07 -1.9474082028155303e-07 -9.959243240168407e-07 -9.447611720707423e-08 4.2407442716529417e-07 9.156408902966736e-08 -7.736482340517441e-07 1.4193188468338852e-07 -1.6000072754651273e-08 2.6459055071912224e-07 -3.716148354464983e-07 -5.54633831693845e-07 4.4597598280927477e-07 1.6329430321149388e-07 -3.628847730823202e-07 3.085184399680745e-06 -2.6027542869352576e-06
PC4 1.221885806728741e-06 -4.4189698502004846e-08 1.4392812840515182e-06 1.1232768795155456e-07 9.682754921454801e-06 1.6340878658182667e-06 -4.4682928927931483e-07 1.8798035347971073e-07 -1.3242670593830753e-06 5.016003840252536e-07 4.262373413277853e-07 2.879752166784589e-07 -1.0654693861943004e-06 -6.712733543049283e-07 1.1359340844933377e-07 -4.5005500936365316e-08 1.1773075475500747e-07 -4.048204423056023e-08 -4.690801628839383e-07 -1.2988308091674847e-07 9.205969657230974e-08 -1.2951851019417939e-06 -1.4220180627408228e-06 9.85577201135354e-07
PC5 -2.52864309389895e-07 -1.9569205202482265e-07 -6.226462737846625e-07 1.2135054860614854e-06 1.6340878658182674e-06 1.6999102957897163e-05 4.043207382259293e-07 9.6540399053358e-07 -6.091057787636334e-07 -5.018665528746477e-07 -2.450524899075836e-07 -9.207768873801669e-07 6.796383008290709e-07 -1.176096842557918e-06 3.896836486829909e-07 4.1412438056229886e-08 -1.3821789828906127e-07 8.703940259811529e-07 -1.8313738203762085e-07 1.3418931264087704e-07 -1.9593193902780584e-07 4.891969193334193e-07 -4.398931549546303e-06 5.085763609484814e-07
PC6 2.2763688712674187e-06 1.2778321356400626e-07 -6.515227215700331e-07 -2.840116570584712e-08 -4.468292892793147e-07 4.0432073822592935e-07 1.597515555846126e-05 -1.1608624653527502e-08 2.419438688424461e-07 1.8650604953898745e-07 1.6793994461398469e-07 -3.587603146633065e-07 -8.879038081620864e-08 -8.537999671776235e-08 -2.3683183512185805e-07 -2.2954102943798197e-07 -5.589323390996404e-08 2.795229015758289e-07 -4.194983729325468e-07 -3.469164134839267e-07 -6.174446676257043e-07 2.7011686123542518e-06 -8.203266019264704e-06 -5.366404777270237e-06
PC7 2.1509666587988798e-06 8.79106458999841e-08 -3.972535143705992e-07 4.881791476294042e-07 1.8798035347971095e-07 9.654039905335801e-07 -1.1608624653527568e-08 1.3593000703589539e-05 9.593332713131154e-07 -3.2803603659915176e-07 -1.7000377720881207e-07 1.108414256679889e-06 3.432486917477886e-07 1.2209358545733536e-07 -3.775781323809771e-07 -4.3801572698681557e-07 1.0666239205575584e-07 -4.7109883649346714e-07 1.2526890628698568e-07 -1.994724191662287e-08 -4.3343819867422565e-07 -4.5276996920280287e-07 2.6273086992864904e-06 -3.1764450993400764e-07
PC8 -8.342493658910042e-07 1.0902409723552285e-07 8.376130256027156e-07 -1.9474082028155324e-07 -1.324267059383075e-06 -6.091057787636334e-07 2.4194386884244617e-07 9.593332713131165e-07 1.510108292634454e-05 3.6006447099446943e-07 3.9571139680590936e-07 -8.451997332973647e-07 3.521041847813547e-07 -9.981612075463637e-08 -5.174258581475707e-07 -4.78660124924961e-07 3.2357484884864225e-07 6.488722313577089e-08 -8.261071775561377e-07 -2.9554038138596567e-07 3.364278167818213e-08 1.621204075577623e-06 -5.130747747423567e-06 -6.105274847158574e-06
PC9 2.4326825784160636e-06 -1.4605705656200928e-08 -5.189153656390011e-07 -9.959243240168399e-07 5.016003840252536e-07 -5.018665528746479e-07 1.865060495389871e-07 -3.2803603659915123e-07 3.6006447099446964e-07 1.303610640849618e-05 -1.3130937453179024e-07 2.974089037222011e-09 -3.7282058076098145e-07 8.520391335045055e-08 -8.912688596285564e-07 4.0740044619031495e-07 4.775800993656909e-07 4.670882899414279e-07 -6.248399862568308e-07 -3.258639978323027e-07 -7.447547599643016e-07 1.3578735875554473e-06 -1.3111520542094496e-07 -1.7343073996789845e-07
PC10 -1.0167329189460497e-06 2.240173177887612e-07 6.044020986414895e-08 -9.447611720707412e-08 4.262373413277854e-07 -2.450524899075834e-07 1.6793994461398463e-07 -1.7000377720881154e-07 3.9571139680590957e-07 -1.3130937453179035e-07 1.3063495308963086e-05 -4.741962039838192e-07 -3.0218633310055444e-08 -3.195294478544875e-07 -2.1328972072416026e-08 9.991836438706996e-08 -3.467332552583225e-07 1.3493474094666254e-07 2.3238157179789027e-07 4.0152018679561063e-07 9.599174652335467e-08 7.622849918910874e-07 -4.444273705395049e-06 -4.2356133251243e-06
PC11 3.494669121436658e-07 -1.1431675004831031e-08 -1.1763594311562496e-07 4.2407442716529443e-07 2.879752166784593e-07 -9.207768873801667e-07 -3.587603146633064e-07 1.1084142566798887e-06 -8.45199733297365e-07 2.9740890372217335e-09 -4.741962039838189e-07 1.2807174009465021e-05 4.474868429695782e-08 -9.86820646129956e-08 -3.667897180110393e-07 2.684487261748424e-07 3.112349999801343e-07 4.081749342189437e-07 3.902708147928329e-08 6.391539996879357e-07 2.8013991564444546e-07 1.8402109272933337e-07 -7.204897633359277e-07 -7.0437561551427e-07
PC12 -3.327343585770238e-07 6.470112710842737e-07 -9.677373186056183e-07 9.156408902966757e-08 -1.0654693861942995e-06 6.796383008290708e-07 -8.87903808162085e-08 3.432486917477887e-07 3.5210418478135456e-07 -3.728205807609812e-07 -3.021863331005578e-08 4.474868429695808e-08 1.1727205772161495e-05 -1.9965954694540057e-08 -6.119266240650078e-08 -5.023578562222278e-07 2.0730241044023914e-07 -1.4143151672793343e-07 -1.7147784922837634e-07 -1.381705030615361e-07 -5.77994861643807e-07 1.4163196187717772e-06 2.5174761466657197e-06 -3.1734977342664353e-06
PC13 -1.9537186649919785e-06 -1.4226971282366776e-07 7.391517182356495e-07 -7.736482340517443e-07 -6.712733543049284e-07 -1.1760968425579182e-06 -8.53799967177625e-08 1.2209358545733573e-07 -9.981612075463651e-08 8.520391335045111e-08 -3.1952944785448775e-07 -9.868206461299579e-08 -1.9965954694540137e-08 1.2001105100666286e-05 -7.14737684325103e-07 1.0207768306971897e-06 2.0724403766658812e-07 9.907028968115055e-08 -1.4883218105508198e-07 -3.086249118146212e-09 1.5339946830505824e-07 -2.768797255164094e-07 -5.1534857078812165e-06 4.220248261970731e-07
PC14 -1.0570646430450551e-06 -2.7506796655825916e-07 -9.460546734865539e-07 1.4193188468338868e-07 1.1359340844933387e-07 3.896836486829911e-07 -2.3683183512185826e-07 -3.775781323809768e-07 -5.174258581475707e-07 -8.912688596285568e-07 -2.1328972072416072e-08 -3.6678971801103943e-07 -6.119266240650085e-08 -7.14737684325103e-07 1.2516463913052415e-05 -1.177934197793389e-07 5.184304952096088e-08 -9.930653205487124e-09 1.1996622073913848e-07 -6.133848057305864e-08 1.4363183593547527e-07 -1.2624094864813945e-06 2.7266258503238526e-07 -3.282605372156629e-06
PC15 -2.01554884464347e-06 -7.512338070052757e-07 1.4913563138442715e-07 -1.6000072754651452e-08 -4.500550093636518e-08 4.141243805623009e-08 -2.2954102943798216e-07 -4.3801572698681573e-07 -4.786601249249607e-07 4.0740044619031553e-07 9.991836438706972e-08 2.68448726174842e-07 -5.023578562222274e-07 1.02077683069719e-06 -1.1779341977933895e-07 1.1932229113730172e-05 3.233848160885217e-07 -7.411616289253027e-07 -1.0402490511973617e-07 -9.521289222955588e-08 1.016773537358036e-07 -5.719543507749349e-06 6.58103206655794e-06 6.384767609898774e-06
PC16 1.5680477146765222e-06 -6.624527655262326e-07 1.1459475771992354e-07 2.64590550719122e-07 1.1773075475500776e-07 -1.3821789828906161e-07 -5.589323390996436e-08 1.0666239205575584e-07 3.235748488486421e-07 4.775800993656907e-07 -3.4673325525832264e-07 3.112349999801342e-07 2.0730241044023872e-07 2.072440376665886e-07 5.1843049520960324e-08 3.233848160885219e-07 1.2053313055282883e-05 -4.1091029421219554e-07 5.815695996496594e-08 -7.003292342181308e-07 -2.387344212295169e-07 1.2111042958887243e-06 1.9032467295446177e-06 -4.531731634955526e-06
PC17 -1.8528978888552414e-06 2.6834459698853777e-07 7.101280799923065e-07 -3.716148354464984e-07 -4.048204423056041e-08 8.703940259811525e-07 2.795229015758289e-07 -4.710988364934672e-07 6.488722313577109e-08 4.670882899414284e-07 1.3493474094666278e-07 4.081749342189436e-07 -1.4143151672793335e-07 9.907028968114995e-08 -9.930653205486988e-09 -7.411616289253027e-07 -4.1091029421219554e-07 1.0874110424757747e-05 4.042910145385152e-07 -1.447395527614889e-07 9.090455568813504e-08 1.0904605559681073e-06 -1.5655783273722495e-06 2.5430068554054154e-06
PC18 -9.744408412337897e-07 2.631536774111367e-08 2.077319953870748e-07 -5.546338316938443e-07 -4.6908016288393825e-07 -1.831373820376205e-07 -4.1949837293254663e-07 1.252689062869851e-07 -8.261071775561382e-07 -6.248399862568315e-07 2.3238157179789035e-07 3.9027081479283434e-08 -1.7147784922837615e-07 -1.4883218105508204e-07 1.1996622073913864e-07 -1.0402490511973615e-07 5.815695996496603e-08 4.0429101453851496e-07 1.1043420943032305e-05 -3.17383984575241e-07 1.1130824303428591e-07 1.515477275769704e-06 2.9570801901482223e-06 6.83263642459772e-07
PC19 5.206968085236472e-07 1.6683066702642092e-07 -8.625491080266832e-08 4.459759828092749e-07 -1.298830809167486e-07 1.341893126408775e-07 -3.469164134839273e-07 -1.99472419166228e-08 -2.9554038138596556e-07 -3.258639978323024e-07 4.015201867956108e-07 6.391539996879355e-07 -1.3817050306153572e-07 -3.0862491181459664e-09 -6.133848057305872e-08 -9.521289222955596e-08 -7.003292342181312e-07 -1.4473955276148881e-07 -3.1738398457524125e-07 1.0995069326027661e-05 5.459033397320489e-07 -6.785765193075591e-07 1.6467307723263434e-06 3.587310320264385e-06
PC20 -4.587662342176006e-07 3.477689255055896e-08 -2.3532753856541426e-07 1.6329430321149372e-07 9.205969657230952e-08 -1.9593193902780563e-07 -6.174446676257044e-07 -4.3343819867422533e-07 3.3642781678181944e-08 -7.447547599643015e-07 9.599174652335489e-08 2.801399156444454e-07 -5.779948616438062e-07 1.5339946830505848e-07 1.4363183593547553e-07 1.0167735373580353e-07 -2.387344212295173e-07 9.090455568813526e-08 1.1130824303428567e-07 5.459033397320481e-07 1.0195399605036503e-05 -3.195083416040468e-06 2.2805814823605563e-06 1.842754784471479e-06
proband 6.572232836974871e-06 5.5853423914289735e-08 7.402135988259251e-06 -3.628847730823172e-07 -1.295185101941796e-06 4.891969193334152e-07 2.7011686123542496e-06 -4.527699692028031e-07 1.6212040755776262e-06 1.3578735875554494e-06 7.622849918910864e-07 1.8402109272932768e-07 1.4163196187717774e-06 -2.7687972551641077e-07 -1.262409486481395e-06 -5.719543507749348e-06 1.211104295888728e-06 1.0904605559681046e-06 1.5154772757696975e-06 -6.78576519307557e-07 -3.1950834160404696e-06 0.0008948260892147007 -0.00046151987500684907 -0.0004562222827833757
paternal 1.499666178018536e-05 -5.492704706823555e-06 1.765562667611431e-06 3.085184399680742e-06 -1.4220180627408233e-06 -4.3989315495463e-06 -8.203266019264704e-06 2.6273086992864874e-06 -5.130747747423572e-06 -1.3111520542094715e-07 -4.44427370539505e-06 -7.204897633359213e-07 2.517476146665719e-06 -5.153485707881215e-06 2.7266258503238727e-07 6.581032066557941e-06 1.9032467295446151e-06 -1.5655783273722474e-06 2.957080190148229e-06 1.6467307723263428e-06 2.2805814823605563e-06 -0.00046151987500684923 0.0010171935843711164 0.000231463020925554
maternal -4.326726262948101e-05 -2.049466602162059e-06 2.31423160780955e-06 -2.6027542869352576e-06 9.855772011353551e-07 5.085763609484857e-07 -5.36640477727024e-06 -3.176445099340043e-07 -6.105274847158576e-06 -1.7343073996789747e-07 -4.2356133251242975e-06 -7.043756155142642e-07 -3.173497734266437e-06 4.220248261970722e-07 -3.2826053721566292e-06 6.3847676098987705e-06 -4.531731634955529e-06 2.5430068554054184e-06 6.83263642459776e-07 3.5873103202643803e-06 1.8427547844714815e-06 -0.00045622228278337565 0.00023146302092555385 0.0010466163891224495
