 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.000636929106154977 -2.457740357654253e-09 -2.4525940176864133e-05 1.3861866969566271e-06 1.6515413816505604e-07 8.738931032545315e-07 2.4632180888143116e-06 1.8393240175785952e-06 1.8998339241972746e-07 2.3722094133426647e-06 -1.2393556883816806e-06 1.0610678550412533e-06 -4.870654759374022e-07 -1.7305797436458701e-06 -1.478027582416762e-06 -2.4078893779345867e-06 1.078896124224165e-06 -1.841403084762575e-06 -9.48516134467686e-07 9.442841010889761e-07 -8.556597879696169e-07 7.894323253769178e-06 4.052364771056261e-05 2.629011034654379e-05 -2.2727364478595907e-06 -4.897924288630261e-05 -6.935871470962621e-05 -0.00010446937729722575
PC1 -2.457740357653585e-09 2.173041829832794e-06 -1.6372949998056378e-06 -3.1824061936740503e-07 -8.056082393546639e-08 -2.551512744736542e-07 1.4753327130473874e-07 6.366903859234073e-08 9.939853819364503e-08 -5.089692688132061e-09 2.0173260810727098e-07 9.00261036196506e-09 6.07917866631582e-07 -8.769880030682336e-08 -2.7093265849051494e-07 -7.613687533801157e-07 -6.467575792225446e-07 2.5848213172627635e-07 4.613188924100865e-09 1.6658942508691266e-07 2.866439467978099e-08 1.5455457618748568e-07 -5.805974631520645e-06 -1.3742656613679496e-06 1.459984385842918e-06 2.6994522746226624e-06 -1.348135395450038e-06 -3.405899733098259e-07
PC2 -2.452594017686413e-05 -1.6372949998056373e-06 4.818642122928914e-05 9.401250998472406e-07 1.4672339353732756e-06 -5.491307342390907e-07 -4.928783461178351e-07 -5.927809681696751e-07 1.2165277425885566e-06 -3.6287652060475744e-07 -4.633091858599232e-08 -1.413141114044534e-07 -1.184005655223778e-06 1.0264615642351975e-06 -1.1673960020330382e-06 3.572654726092343e-08 7.515184090098848e-08 6.649068039180256e-07 1.6948182219203203e-07 -4.836748760179162e-07 -3.4127396193030005e-07 8.125568849378427e-06 -1.3521725144891887e-05 -6.111839052157087e-07 3.1999593497465125e-05 4.99006526928449e-06 1.4176803122856721e-05 -8.748601514253136e-06
PC3 1.3861866969566267e-06 -3.1824061936740514e-07 9.401250998472409e-07 4.275309484482702e-06 1.8788564077720224e-07 1.2108298148335457e-06 2.613796119168689e-08 5.281196263226619e-07 -2.3044169896083324e-07 -9.695536095985202e-07 -7.379050829812655e-08 4.5378180469397225e-07 7.667022167671535e-08 -7.863272285949715e-07 1.004315016704367e-07 -3.1163983453444336e-08 2.8983109904644373e-07 -4.529523276486299e-07 -5.325423613085892e-07 4.3778484350369146e-07 1.1749194271095232e-07 -5.294050750622617e-07 3.2452385959045602e-06 -2.9141721270528224e-06 1.7935068961741585e-06 -3.900527405500606e-06 1.3450823628208071e-06 2.37535718109316e-06
PC4 1.6515413816505509e-07 -8.056082393546649e-08 1.4672339353732756e-06 1.8788564077720205e-07 8.142335516607418e-06 1.7724614665016681e-06 -3.78405776528181e-07 2.5930975576652355e-07 -1.3072265961481457e-06 4.439988686767741e-07 3.796245080018874e-07 2.685040237361875e-07 -1.0273587634494045e-06 -5.880737679896998e-07 -1.467430699840112e-08 -6.076517039388624e-08 6.571809308615294e-08 1.0692768586073768e-08 -5.339796285959839e-07 -1.7434769564451052e-07 1.2029430776456932e-07 -1.0183601521933835e-06 -3.407707495063515e-06 1.7642670797700795e-06 1.3008557645550531e-05 -7.372209256473598e-06 -4.488626910752417e-06 3.823007122538653e-07
PC5 8.738931032545316e-07 -2.551512744736544e-07 -5.491307342390908e-07 1.2108298148335453e-06 1.7724614665016686e-06 1.599544011918682e-05 4.4061069642751427e-07 1.1574763998623983e-06 -8.729011166200706e-07 -6.214946332726396e-07 -5.15358198045053e-07 -9.686204547734813e-07 4.1510313851645786e-07 -1.2668665591221532e-06 5.068387998107905e-07 3.926035487227967e-08 -5.158927729843234e-08 7.947591115911786e-07 -2.7471883710277144e-07 2.797500959025582e-07 -5.482628419082752e-08 -4.4985878059161276e-07 -1.9097616521643067e-06 1.7447254386024718e-06 5.90779882255964e-06 -1.0528217823807096e-05 9.466220271421258e-06 -1.0993352543808023e-05
PC6 2.46321808881431e-06 1.4753327130473877e-07 -4.928783461178356e-07 2.613796119168692e-08 -3.784057765281812e-07 4.406106964275143e-07 1.5302184872001524e-05 -9.525180485880888e-08 3.61586740944805e-07 2.2440275107509513e-07 1.3053551148516713e-07 -3.4267419043595636e-07 -1.5842246016579456e-07 -8.528612605603813e-08 -2.2403330200894434e-07 -2.5109623997783144e-07 -8.88768196243926e-08 2.7153783206447263e-07 -4.932552473702554e-07 -2.5365275347355694e-07 -5.009284860899069e-07 2.255885478372274e-06 -8.819590567686508e-06 -6.021451490592418e-06 -1.6482771542060752e-07 2.0127373913115888e-07 9.78505055620712e-06 -5.052143116545762e-06
PC7 1.8393240175785941e-06 6.366903859234052e-08 -5.927809681696743e-07 5.281196263226622e-07 2.5930975576652376e-07 1.157476399862399e-06 -9.525180485880925e-08 1.3003616662289314e-05 9.977217896062659e-07 -2.3735462162619002e-07 -1.5329861166303208e-07 1.3717884087181514e-06 3.852948648898977e-07 2.8501979563092937e-07 -4.5202066131754795e-07 -5.751529243840032e-07 7.894679358156472e-08 -4.844948046131416e-07 5.279312313592754e-08 1.0642847730019323e-07 -4.6715906880715005e-07 7.81522305358103e-07 4.735944789854241e-06 -1.3326290031382746e-06 2.3205495179307994e-07 -9.105585913245308e-06 1.1858594606818568e-05 -9.744991800228866e-06
PC8 1.8998339241972725e-07 9.939853819364517e-08 1.2165277425885568e-06 -2.3044169896083302e-07 -1.3072265961481466e-06 -8.729011166200706e-07 3.615867409448048e-07 9.977217896062659e-07 1.4643052824704153e-05 3.832886669584052e-07 5.377502904375811e-07 -8.7095585303671e-07 2.7571285449824013e-07 -4.492407844612123e-08 -4.812616613460359e-07 -5.599434891872321e-07 4.0064032883270104e-07 1.0212658068169832e-07 -8.712236854807761e-07 -2.755428564457692e-07 1.3681603350262865e-07 2.0196362085364587e-06 -1.0594736933945797e-05 -4.743058493465824e-06 9.291237211031802e-06 5.218356154602074e-06 -7.426312725813859e-07 -6.600531234484129e-06
PC9 2.372209413342664e-06 -5.089692688132118e-09 -3.628765206047581e-07 -9.695536095985198e-07 4.4399886867677385e-07 -6.214946332726391e-07 2.244027510750951e-07 -2.3735462162619033e-07 3.8328866695840515e-07 1.2299068020398691e-05 -2.440542610691723e-07 -3.236190080652341e-09 -4.455555283953852e-07 8.061617282220338e-08 -8.798679134359536e-07 4.279874884215074e-07 3.6094609870234473e-07 5.17704088363542e-07 -4.703605946114377e-07 -2.6233295527733036e-07 -7.763418568530166e-07 9.190249287427286e-07 2.9528831290185723e-06 -1.8822152928155711e-06 -2.7948588220250684e-06 -4.11637461028572e-06 -7.038418583581442e-07 2.8162140526271097e-06
