 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0009906085000583617 -3.5414873107048032e-06 -5.247317034107738e-05 2.174110918111728e-06 1.6135878648768184e-07 -3.1545478976167584e-07 8.23146453647025e-06 1.0912773647966128e-06 1.557198384477939e-06 3.898601368261513e-06 -8.476351271767154e-08 4.324098218871067e-06 8.084267206563216e-07 -6.445759904003623e-06 -2.503592093606715e-06 5.207845112371884e-07 8.148569972594103e-06 -1.6058454946046145e-06 6.969597800787186e-07 1.0258588094811706e-06 -5.103379139743595e-06 2.4550650310929513e-05 6.929140705087246e-05 -6.519118807360306e-05
PC1 -3.5414873107051056e-06 3.684868453765019e-06 -2.9021115002097147e-06 -3.554056306110835e-07 -3.229650282086569e-07 -5.241150282734884e-07 4.135444090098707e-07 -1.941023824076551e-07 1.7459562433737282e-07 1.0325787014998225e-07 3.871104297620539e-07 -1.2394423024595261e-07 1.0845021577626181e-06 -1.819882193121663e-07 -2.987128962438544e-07 -1.4908822272531983e-06 -1.3824713568775602e-06 5.879810726121813e-07 -1.8169970684016016e-07 4.1879587169180666e-07 1.9678389996173865e-07 -7.638135169472331e-07 -8.257972263217531e-06 -2.3645292303803863e-06
PC2 -5.2473170341077436e-05 -2.9021115002097164e-06 9.025284062156583e-05 1.9133079011236737e-06 2.524386969198084e-06 -1.4436586661313528e-06 -3.64498763116045e-08 -1.468217189078904e-06 1.8069916984569721e-06 -3.823380433133069e-07 -2.378779634135383e-07 4.809274791559881e-07 -2.8053333175976403e-06 2.4397085612294296e-06 -9.4820273045059e-07 -2.9513379923825172e-08 -1.250095527960152e-06 1.7934126122323615e-06 6.114763766075808e-07 -5.377705457841709e-07 -1.4921554134151798e-06 1.827282943140384e-05 -1.2179801193769828e-05 8.489941371479677e-06
PC3 2.1741109181117292e-06 -3.5540563061108335e-07 1.913307901123672e-06 7.79251985110675e-06 1.951361065550057e-07 2.7618417331204532e-06 1.8823344407173783e-08 1.5273724649168556e-06 -5.654589481697654e-08 -1.4664090090661933e-06 -2.41447017786194e-07 6.163983591888637e-07 2.0498962497530224e-07 -1.8671449478215343e-06 -4.5137962221783767e-07 -4.1282018890439503e-07 9.675813038529149e-07 -1.1993279445381842e-06 -1.096315986925099e-06 8.140764633209785e-07 3.2871117217276963e-07 -2.4024370298373637e-06 4.632785629747976e-06 -1.5383779752412274e-06
PC4 1.6135878648767935e-07 -3.2296502820865683e-07 2.5243869691980846e-06 1.9513610655500595e-07 1.2595516416092737e-05 3.2379742770787172e-06 -5.249455603005158e-07 5.361874520476736e-07 -2.830208281170282e-06 9.87145543957637e-07 5.523793042950478e-07 1.1872507674160694e-06 -2.226883350379682e-06 -8.708100647139838e-07 -1.329991485759862e-07 6.003644480677624e-07 -1.4130183460445855e-07 3.8375503138564067e-07 -6.04572633452734e-07 -4.665586732268629e-07 1.8892275614636544e-08 -1.4356429010356046e-06 -3.861397598025454e-07 1.288109362123196e-06
PC5 -3.154547897616196e-07 -5.241150282734879e-07 -1.4436586661313547e-06 2.761841733120453e-06 3.237974277078717e-06 2.9190144942833675e-05 1.5858482515846085e-06 4.174299125120174e-06 -1.042676700931041e-06 -1.3473792767487505e-06 -3.435049994652403e-07 -1.4167136469849173e-06 3.2718822932806824e-07 -2.3957543725885957e-06 1.5332242365478487e-07 7.175382028732885e-07 -1.82595216908451e-07 1.0857214180909828e-06 -4.191156477018578e-07 9.62567670732398e-08 -3.87882710317485e-08 6.074595314245356e-06 -1.067036924856369e-05 -3.343161084916094e-07
PC6 8.231464536470263e-06 4.1354440900987094e-07 -3.644987631160509e-08 1.882334440717405e-08 -5.249455603005162e-07 1.5858482515846096e-06 2.7323665172274004e-05 -3.9465530246093476e-07 -3.628999179482054e-07 5.217854585094244e-07 -2.916147799917608e-08 1.5487847617159535e-07 -9.068294983656239e-07 -2.6940010946822556e-07 2.2559865955223328e-07 -2.9558183227154344e-07 -5.890658343361653e-07 1.3898114338616255e-06 -9.44991247201354e-07 -1.3268050754587078e-06 -5.929553689089955e-07 1.0530510953133096e-05 -1.8511473135622118e-05 -1.0874509001368556e-05
PC7 1.0912773647966206e-06 -1.9410238240765497e-07 -1.4682171890789047e-06 1.5273724649168554e-06 5.361874520476743e-07 4.174299125120173e-06 -3.9465530246093444e-07 2.3918216487611512e-05 1.8473483363103979e-06 -9.620949695618038e-07 1.796398320133063e-07 2.8777547472742113e-06 1.2809637107738914e-06 8.63591924514846e-07 -9.784546202116235e-07 -1.0386901410660167e-06 4.870328318675773e-07 -8.544154767042357e-07 3.573915186065336e-07 -4.627146041414142e-07 -7.648509699586255e-07 4.8706999020496875e-06 -3.4588071562571884e-06 -4.230442616896555e-06
PC8 1.557198384477943e-06 1.745956243373727e-07 1.8069916984569704e-06 -5.654589481697695e-08 -2.830208281170283e-06 -1.0426767009310416e-06 -3.628999179482046e-07 1.847348336310398e-06 2.7770729443168157e-05 1.9977045111135025e-07 1.535360377242963e-06 -1.5708699396641786e-06 8.204287960944108e-07 -6.62581072796217e-07 -6.484542693442167e-07 -8.749590934965282e-07 9.174778009882648e-07 -3.250359572698167e-07 -2.403674089086309e-06 4.4375873678828705e-07 3.2755348533771027e-07 7.931932391056775e-06 -1.4699833444438961e-05 -1.6141522548719478e-05
PC9 3.898601368261519e-06 1.0325787014998198e-07 -3.8233804331330543e-07 -1.4664090090661933e-06 9.871455439576376e-07 -1.3473792767487507e-06 5.217854585094245e-07 -9.620949695618053e-07 1.9977045111134972e-07 2.1051054180399163e-05 -1.3124974281583563e-06 3.17988785466741e-07 -7.971969234409817e-07 -6.980377358607989e-08 -1.511415827767793e-06 7.377263363673805e-07 -2.7225701330131443e-09 1.5362057454178714e-06 -4.97403694769659e-07 -5.048061728998753e-07 -1.6338289475778103e-06 3.153461640113094e-06 5.732873561445943e-06 -5.53268848313882e-07
