 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0006674503519565032 5.065499525601032e-08 -2.3870989331823604e-05 1.4170591917412384e-06 4.452593216842403e-07 5.300944318165561e-07 2.475354653391618e-06 1.756579411646991e-06 -3.2550772980588126e-07 2.3672905803698446e-06 -1.10143490172477e-06 8.405283849762873e-07 -5.230470411629772e-07 -1.5359262511591213e-06 -1.5806045898960314e-06 -1.9125823531633363e-06 8.038029692248465e-07 -1.9250012376055493e-06 -7.568675231444569e-07 1.1117253792812369e-06 -9.241762827748833e-07 -4.701640733102893e-06
PC1 5.065499525601027e-08 2.265103614804175e-06 -1.6442605256963101e-06 -3.2330363274372593e-07 -7.739975827486574e-08 -2.7231294854366676e-07 9.844401564960491e-08 9.030238044410665e-08 6.645687851234435e-08 -5.8491116765625785e-09 1.7854458722056407e-07 7.880547414872081e-09 6.147850609336592e-07 -1.2717158869549228e-07 -2.695436107516258e-07 -7.232785778866368e-07 -6.393280905953197e-07 2.4387060064474695e-07 2.308311312934233e-08 1.798710496073843e-07 3.473992985102601e-08 -2.6113354047164056e-06
PC2 -2.3870989331823604e-05 -1.64426052569631e-06 4.795291530508935e-05 9.184187728654512e-07 1.3971561052048459e-06 -6.060401481343767e-07 -5.406210958368763e-07 -5.74021744893576e-07 1.1051662677929289e-06 -3.2444206123439283e-07 -1.000591540179968e-07 -6.043368187864513e-08 -1.0938386723591967e-06 8.540370114178997e-07 -1.1238784339267184e-06 7.009171308927987e-08 1.1835950949279272e-07 7.483873021976768e-07 2.1262092961946904e-07 -4.937026553794234e-07 -3.4647463463764167e-07 9.65230463891775e-06
PC3 1.4170591917412394e-06 -3.2330363274372604e-07 9.18418772865451e-07 4.444021280258647e-06 1.733186621063225e-07 1.2296954946583117e-06 3.6554080139671746e-08 4.97262357255999e-07 -2.261263679699057e-07 -9.818466583762617e-07 -8.583848482361238e-08 4.4765489382624393e-07 6.645612879663867e-08 -7.702758815885941e-07 1.0188161530151157e-07 -3.532121384760855e-08 2.6924856359423023e-07 -4.1405325547769633e-07 -5.448768804234793e-07 4.3719133832719977e-07 1.2422524646773692e-07 -8.466177665970717e-08
PC4 4.4525932168424023e-07 -7.739975827486579e-08 1.397156105204846e-06 1.7331866210632268e-07 8.472574465056682e-06 1.7160270191930255e-06 -3.9393896729920195e-07 2.615076561684107e-07 -1.309958848796668e-06 4.504936728594419e-07 3.642130955394968e-07 2.808897918999915e-07 -1.0173061586077594e-06 -6.484135764574229e-07 2.761796812112576e-08 -2.6530512844483406e-08 6.875322633828081e-08 -1.912089682007514e-08 -5.130403024345531e-07 -1.4714031583290667e-07 1.1115799324607784e-07 -1.4978225340413368e-06
PC5 5.300944318165561e-07 -2.723129485436669e-07 -6.060401481343771e-07 1.2296954946583121e-06 1.7160270191930255e-06 1.6176407238381803e-05 3.818202222241944e-07 1.0649434740281324e-06 -8.363720343147977e-07 -6.013225587832778e-07 -4.698760632536682e-07 -9.512642949822195e-07 5.259279964403927e-07 -1.2969570106310545e-06 5.314930462090876e-07 9.465912520713525e-08 -5.3834711291448925e-08 7.665845289160893e-07 -2.1838079578535982e-07 2.4293155820838075e-07 -9.557270613926935e-08 -1.6424293772663289e-06
PC6 2.4753546533916187e-06 9.844401564960494e-08 -5.406210958368767e-07 3.655408013967177e-08 -3.9393896729920227e-07 3.8182022222419424e-07 1.537340636687413e-05 -9.576873556783447e-08 2.9213081091756065e-07 2.25808741090922e-07 1.0632540349834834e-07 -3.5838678307181034e-07 -9.478302429437658e-08 -1.4623583880616454e-07 -2.1153402128384184e-07 -1.4589129146043937e-07 -9.374305197787358e-08 2.736631011387175e-07 -4.440569821280071e-07 -2.389149481559628e-07 -5.033633583958567e-07 -3.2857621895821563e-06
PC7 1.756579411646992e-06 9.030238044410677e-08 -5.740217448935765e-07 4.97262357255999e-07 2.615076561684107e-07 1.0649434740281324e-06 -9.57687355678345e-08 1.3071446523484448e-05 9.801602608626626e-07 -2.4306143733548686e-07 -1.2697403080499908e-07 1.3065470397903033e-06 4.116021124108113e-07 2.589666710128316e-07 -4.082972450210733e-07 -5.353977693305155e-07 7.581757255178964e-08 -4.6522086416212744e-07 7.304363824490811e-08 7.972825196368064e-08 -4.830670692442122e-07 9.186820795758082e-07
PC8 -3.2550772980588104e-07 6.645687851234435e-08 1.1051662677929295e-06 -2.2612636796990572e-07 -1.3099588487966681e-06 -8.363720343147981e-07 2.9213081091756044e-07 9.801602608626624e-07 1.4647057778658384e-05 3.7811922472435964e-07 4.362431518494886e-07 -8.31418259674936e-07 3.0845233308497327e-07 -1.0588665151957223e-07 -4.960127667057585e-07 -4.5423446804917833e-07 3.756529498909611e-07 1.0635780376279081e-07 -8.221239090671435e-07 -2.592360747365587e-07 1.2933324517641092e-07 -3.2152593874340448e-06
PC9 2.3672905803698437e-06 -5.849111676562646e-09 -3.24442061234392e-07 -9.81846658376261e-07 4.504936728594423e-07 -6.013225587832771e-07 2.2580874109092213e-07 -2.430614373354868e-07 3.781192247243591e-07 1.2464437406387165e-05 -2.314461515821114e-07 -2.791322827939748e-08 -4.468889021579981e-07 9.375712249153674e-08 -8.632301525714303e-07 4.3543698807944557e-07 3.7305847468752394e-07 4.956442004105865e-07 -4.960069167251775e-07 -2.5841604181733904e-07 -7.607826809929721e-07 6.045237193886764e-07
