 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006930518620452478 4.3471015282864635e-08 -2.4493198166933093e-05 1.648793721997664e-06 4.923236641048507e-07 4.1204591647334726e-07 2.4765829311664286e-06 1.9831755805659093e-06 -1.5337813448440977e-07 2.376839717711108e-06 -9.870694504980357e-07 6.862853784215083e-07 -3.022981387750797e-07 -1.8335520257226991e-06 -1.5309991882099747e-06 -2.1839125171299124e-06 1.2295804867551297e-06 -1.9127529758610652e-06 -6.107899035278098e-07 8.824947869143105e-07 -8.731439849754069e-07 6.6378828009101884e-06 1.1956501669423277e-05 -4.123302721268149e-05
PC1 4.347101528286356e-08 2.3707049126138258e-06 -1.641368938333119e-06 -3.590534064175024e-07 -6.337420626947015e-08 -2.510101787566463e-07 1.474245478008572e-07 7.088832667052686e-08 1.0490713920971432e-07 1.3960411472065187e-09 1.9511117929894762e-07 6.227351420334786e-09 6.076149448075592e-07 -1.0431901904739014e-07 -2.735441360910001e-07 -7.579690702681301e-07 -6.611858509253364e-07 2.463167516951696e-07 6.216955741096366e-09 1.6686436710474996e-07 2.6722167518577876e-08 1.7791440397808143e-07 -4.773906294512641e-06 -1.9874150238305927e-06
PC2 -2.4493198166933103e-05 -1.6413689383331197e-06 4.854166323195579e-05 8.963014725426927e-07 1.4231021032219375e-06 -6.272237586478673e-07 -5.619307802385696e-07 -5.786228857032608e-07 1.0403609354186235e-06 -3.2445789579974254e-07 -1.0865064850076588e-07 -6.659280437638535e-08 -1.1137944204303799e-06 8.563494461979058e-07 -1.1367522940723616e-06 1.3558374434747796e-07 8.4755917180599e-08 7.734387965871446e-07 2.406197271165911e-07 -4.513189153633121e-07 -3.288988549681992e-07 8.121137203832574e-06 1.5672391023908671e-06 2.503534468422195e-06
PC3 1.6487937219976638e-06 -3.590534064175024e-07 8.963014725426929e-07 4.586988278010775e-06 1.609531045744695e-07 1.2458168112050869e-06 6.7380303270446216e-09 5.228741793995533e-07 -2.1236466981502778e-07 -1.0011412117201713e-06 -8.688190859274018e-08 4.4878792238662423e-07 1.089717485703162e-07 -8.036507271547288e-07 1.1172932899481172e-07 -3.901756869990985e-08 2.906114190126305e-07 -4.199401218156687e-07 -5.408557408934097e-07 4.340862931099521e-07 1.3262810984782785e-07 -5.181346280715465e-07 2.8923028873552713e-06 -1.917993876031894e-06
PC4 4.923236641048499e-07 -6.337420626947014e-08 1.4231021032219378e-06 1.609531045744693e-07 8.74196701357636e-06 1.7257403085850636e-06 -3.91290967248742e-07 2.464873693474554e-07 -1.2957133849140663e-06 4.4049433173760104e-07 3.868667405876334e-07 3.004291229367236e-07 -1.0448291128879943e-06 -6.591857235415913e-07 3.0562624956070486e-08 -3.13978318429823e-08 5.685984935593741e-08 -2.6845207555302167e-08 -5.141285251179669e-07 -1.4388565701191545e-07 1.220138678200682e-07 -8.501349886530521e-07 -1.6003695277596175e-06 1.855685723742857e-07
PC5 4.1204591647334694e-07 -2.510101787566463e-07 -6.27223758647868e-07 1.2458168112050869e-06 1.7257403085850649e-06 1.6479578362188995e-05 4.2791450249724e-07 1.0823890214241747e-06 -7.843244385606246e-07 -5.93768506198249e-07 -4.4510535219351576e-07 -9.319511655499477e-07 5.224074237947976e-07 -1.2756697885213202e-06 5.19002065568934e-07 6.336184599083739e-08 -6.417230349662654e-08 7.659968935625115e-07 -2.1453093187344242e-07 2.274827211989367e-07 -1.1850456968295568e-07 1.352715907953684e-07 -3.975533048867825e-06 -5.629584775339476e-08
PC6 2.47658293116643e-06 1.4742454780085714e-07 -5.619307802385695e-07 6.738030327044705e-09 -3.9129096724874183e-07 4.2791450249724026e-07 1.5686482060294343e-05 -9.536575288453386e-08 3.3458610297550405e-07 2.421280013871962e-07 1.4173499213363333e-07 -3.660300070464852e-07 -9.998945968621577e-08 -6.772706727574382e-08 -2.173902233231783e-07 -2.0067691971118082e-07 -1.1569427479025979e-07 2.930767367001292e-07 -4.712123332633884e-07 -2.5983310315637234e-07 -5.525079856540911e-07 1.969466516041406e-06 -8.325297839423342e-06 -4.398308812656309e-06
PC7 1.9831755805659072e-06 7.088832667052683e-08 -5.786228857032606e-07 5.228741793995535e-07 2.4648736934745547e-07 1.0823890214241745e-06 -9.536575288453402e-08 1.332105976326817e-05 9.89411625875422e-07 -2.482444966063305e-07 -1.2397852407056409e-07 1.285782441116446e-06 3.996443606304122e-07 2.2255002159609167e-07 -4.1028892561500703e-07 -5.724885720188687e-07 1.248319982196807e-07 -4.562959856182431e-07 9.970323481806742e-08 6.99752003115549e-08 -4.787985700232307e-07 3.430724471138426e-07 1.6542725063371903e-06 -7.242570988299535e-07
PC8 -1.533781344844108e-07 1.0490713920971422e-07 1.0403609354186224e-06 -2.123646698150276e-07 -1.295713384914066e-06 -7.843244385606237e-07 3.345861029755039e-07 9.894116258754225e-07 1.4940659363201655e-05 3.583869356457908e-07 4.691965769609714e-07 -8.336852034619392e-07 3.4515025618198097e-07 -7.954946764216872e-08 -4.998871138740019e-07 -5.407166268400693e-07 4.1084432644992433e-07 1.0606922501849744e-07 -8.446237730112454e-07 -2.8656406245213164e-07 8.791173064208832e-08 1.616907717767429e-06 -5.418148392070569e-06 -6.77749391633366e-06
PC9 2.3768397177111073e-06 1.3960411472064407e-09 -3.244578957997425e-07 -1.0011412117201713e-06 4.404943317376012e-07 -5.937685061982487e-07 2.421280013871961e-07 -2.482444966063303e-07 3.583869356457906e-07 1.2697031783830004e-05 -2.3823076733343347e-07 -3.634305288916852e-08 -4.2887402269735e-07 8.003567233549926e-08 -8.412087998889125e-07 4.4613086277687505e-07 3.7794791932568903e-07 4.981428720160971e-07 -5.091177364036318e-07 -2.74536302788073e-07 -7.618229871178119e-07 1.0944471199322497e-06 2.766509737401379e-07 -1.3378155254061824e-06
