 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005996849338567064 -9.911948217605478e-08 -2.389672415523907e-05 1.3285463945377755e-06 -1.892399833076315e-07 9.19112841264e-07 2.5980266076742636e-06 1.207058500868469e-06 4.4830851884789543e-07 2.258536565584292e-06 -6.254209343978728e-07 1.0353374765412846e-06 -8.802786801561685e-08 -1.2847404413418072e-06 -1.2315574720192498e-06 -2.3267839513878566e-06 1.0799352520656086e-06 -2.4478829104095065e-06 -9.957528711331323e-07 1.0022042973752728e-06 -1.4100074266988554e-06 1.0006623160183496e-05 9.297995100457153e-06 -3.960930886366165e-05
PC1 -9.911948217605413e-08 2.081586856584238e-06 -1.632003137700233e-06 -2.8163566850623086e-07 -8.905112553194e-08 -2.2173928961910124e-07 1.727772389493112e-07 4.5952444035348415e-08 6.931841608051755e-08 -3.4846766850836607e-09 1.8706705034671701e-07 2.210472227714577e-08 5.989476184434059e-07 -1.0119361564558717e-07 -2.7361431312340174e-07 -7.613168353486023e-07 -6.623295882070602e-07 2.8893541726174334e-07 2.188403059503967e-08 1.6062946606481348e-07 3.1357641777731004e-08 3.6480318644520804e-07 -4.3012413006494616e-06 -1.7811868418016735e-06
PC2 -2.3896724155239083e-05 -1.632003137700233e-06 4.770420089149747e-05 9.630859937871202e-07 1.3749875227851197e-06 -5.445480846332703e-07 -6.199873437998656e-07 -7.55076230094196e-07 1.1569945298860632e-06 -2.1478169590894333e-07 -3.91521337214202e-08 -1.6821673178305137e-07 -1.2362127920358517e-06 7.781139622739531e-07 -1.1880333065274413e-06 7.113850854435622e-08 1.6824802525255433e-07 7.861986342660755e-07 1.8601211922151348e-07 -5.897627384725043e-07 -3.1338238510866717e-07 8.33709484488816e-06 7.26087069020915e-07 2.4770463823373216e-06
PC3 1.3285463945377768e-06 -2.8163566850623065e-07 9.630859937871198e-07 4.15445937067126e-06 1.792397922894741e-07 1.2070214048867533e-06 7.675117800702874e-09 5.279997433469776e-07 -1.737555945997718e-07 -9.741376360404698e-07 -1.0672242283331002e-07 4.515753960559943e-07 6.760410098537703e-08 -7.962319802497933e-07 9.872803541023094e-08 -9.579432714788651e-10 2.6209592190252035e-07 -4.948664238540395e-07 -5.451520921209432e-07 4.7248857156120445e-07 1.203498270303507e-07 -3.7713950263053757e-07 2.530623161838837e-06 -1.780655663570778e-06
PC4 -1.8923998330763107e-07 -8.905112553193998e-08 1.3749875227851193e-06 1.7923979228947403e-07 7.783837256148582e-06 1.7443864018255135e-06 -3.6216420413628825e-07 2.988420763913488e-07 -1.3228389486555051e-06 4.018000653615338e-07 3.586226982267961e-07 2.8987321998684565e-07 -1.0041065009619627e-06 -5.993926505624265e-07 3.289802574843534e-08 -2.7640778767313308e-08 7.264592750762498e-08 3.2134428521279626e-08 -5.578300104224638e-07 -1.7296760541335283e-07 1.0802238871349753e-07 -1.2418924144976043e-06 -1.5972413193013074e-06 4.5755966370079543e-07
PC5 9.191128412640056e-07 -2.2173928961910132e-07 -5.445480846332718e-07 1.2070214048867535e-06 1.744386401825514e-06 1.5693261768646202e-05 3.5153221049986267e-07 1.060187333283941e-06 -9.285245731057159e-07 -6.299717824285039e-07 -5.137052954987412e-07 -1.0451644812792375e-06 4.657906074249116e-07 -1.331246758202658e-06 5.468394431138848e-07 7.360149879563274e-08 -1.1403950241761265e-07 8.27313014837072e-07 -2.7388094191725403e-07 2.8338709457935915e-07 -3.178301581756944e-08 -2.1523990395464865e-07 -4.073935499730612e-06 9.983659051764708e-07
PC6 2.598026607674264e-06 1.7277723894931138e-07 -6.199873437998661e-07 7.675117800702745e-09 -3.6216420413628846e-07 3.515322104998621e-07 1.510632190677846e-05 -1.7097548213771375e-07 2.963794496425869e-07 1.9685122338180792e-07 8.707784093733896e-08 -3.2601913403459773e-07 -1.6771671127485671e-07 -1.2203445688180347e-07 -2.429378586637059e-07 -2.5324943786284164e-07 -9.590155901224705e-08 3.019577240302418e-07 -4.073985762824741e-07 -3.142423949524056e-07 -5.017267961521682e-07 2.4353699312224765e-06 -8.457871877466189e-06 -4.179984622586754e-06
PC7 1.2070585008684714e-06 4.5952444035348435e-08 -7.550762300941962e-07 5.279997433469778e-07 2.988420763913489e-07 1.0601873332839415e-06 -1.709754821377137e-07 1.2830088326231561e-05 1.05326367649177e-06 -2.7012201860200416e-07 -1.447514353468102e-07 1.3713516288707348e-06 4.4600604922786697e-07 2.6658828418023784e-07 -4.483900878539996e-07 -5.214358420771135e-07 5.336055026814419e-08 -5.725980861945581e-07 9.192013550802729e-08 1.1162668891613305e-07 -4.953739702889978e-07 6.048514282020774e-07 1.5246250767878165e-06 -1.3458082733760745e-06
PC8 4.483085188478955e-07 6.931841608051764e-08 1.1569945298860626e-06 -1.7375559459977158e-07 -1.3228389486555051e-06 -9.285245731057155e-07 2.9637944964258675e-07 1.0532636764917698e-06 1.4551817412478154e-05 4.4531156248540553e-07 5.979669683658932e-07 -8.813545413579435e-07 2.458264641667536e-07 -1.340068275850179e-07 -4.920104578475487e-07 -5.866489967675117e-07 4.3199789376881076e-07 5.816142150105551e-08 -8.956388257885269e-07 -2.556591970348646e-07 1.0704681936255413e-07 2.448021202756958e-06 -5.9763127870225495e-06 -7.164452235537957e-06
PC9 2.258536565584292e-06 -3.4846766850835506e-09 -2.1478169590894365e-07 -9.741376360404698e-07 4.018000653615337e-07 -6.299717824285044e-07 1.9685122338180768e-07 -2.70122018602004e-07 4.4531156248540616e-07 1.2108768606666783e-05 -1.8965071929653286e-07 -3.2387974554338897e-09 -4.414612488601233e-07 1.0596353529126926e-07 -9.085681731232972e-07 4.1446045193882047e-07 3.5082371193816324e-07 5.28657867970147e-07 -4.878936491455246e-07 -2.254427530211376e-07 -7.502839183680292e-07 7.443514780218205e-07 5.338963674149412e-07 -1.3219040156360252e-06
