 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 1.0357581344767985e-05 3.0549870926284934e-08 -3.2573904023312742e-06 -1.7231485738366645e-05 1.093314979936982e-06 6.361250428971762e-08 -3.763908632532334e-10 -2.207430308433857e-08 1.39549436874916e-10 3.3191520068023923e-06 -2.685117045660719e-06 3.94985296892908e-06 -3.799373650681398e-05 4.810012026355155e-05 -6.917893698779083e-05 4.6772414911497614e-05 -4.152158833560539e-05 -5.275715076604091e-06 -7.368740755656379e-05 -5.4412997569552264e-06 -1.509955255261943e-05 -4.8312357837583215e-05 2.469870592971578e-06 -3.5435717436730205e-05 -5.7224643543096955e-06 4.68150220572709e-06 -3.8947155464477505e-05 -4.544405499920676e-05 6.3334344644575e-05 3.513012056371138e-07 -2.680848018883373e-07 -4.487297305664582e-07
yob 3.05498709262688e-08 9.85007418828448e-08 1.557341209251812e-07 3.822832069718333e-07 -4.416563597043153e-08 -6.839830261213221e-10 -3.3978771786662574e-13 6.207628197404011e-10 -1.325497622453924e-12 7.131886058118766e-07 6.965676967761688e-06 5.366571650982584e-07 -6.748618137534348e-06 -1.5882371153943546e-06 -3.1477376401688e-06 1.444833446974729e-07 -2.5264733436142482e-06 4.57356810487514e-06 -1.6781087567898903e-06 -4.213209803772004e-06 5.72508974640642e-06 -5.3725266730682475e-06 -2.708662234963468e-06 8.512391856933225e-06 2.5568202323669333e-06 2.616882514938632e-07 -2.2494151707654503e-06 2.8287189991994505e-06 -1.1413544420640169e-05 4.767058300930009e-09 -1.2305737734543188e-08 -1.8241390748016198e-08
age -3.2573904023498408e-06 1.5573412092538542e-07 4.262862309119703e-05 0.00063454139979256 -4.233327552846871e-05 -8.550558200890382e-07 5.3414318419877e-09 8.525584041260723e-07 -5.328887195997333e-09 1.4522833778083485e-06 -2.3335989559559674e-06 -6.101466711267579e-06 -1.732637695238353e-05 7.190163245416782e-06 1.5157330315058182e-05 1.0787401678717462e-05 3.1651330347821127e-06 3.2115726919393697e-06 1.3314228226370518e-05 -7.1227866226639686e-06 -1.572329562048017e-05 -1.0458661436666103e-05 -3.612934328007475e-05 9.466970915357244e-06 9.468208895021435e-06 -6.521828263860552e-06 -4.05906593153008e-05 -1.9377007680445456e-05 1.158127646898833e-05 5.4113124069734895e-08 -3.965822288999376e-08 1.4445783519437547e-07
sex -1.7231485737975187e-05 3.822832069531578e-07 0.0006345413997911368 0.01652267625844072 -0.0010707142121085908 -1.2471955842063954e-05 7.658675348363883e-08 2.1159801945233573e-05 -1.3041710946177377e-07 2.054049516761204e-05 9.793182104041985e-05 -4.263168497743409e-05 9.998730263629689e-05 -3.562910335933309e-05 0.00017888455697971146 0.00020982758785729599 9.473657541181875e-05 0.00026217775810657447 0.0001752054152956193 -0.0004032210300197729 1.4857405367075041e-05 -3.869520809872996e-05 -9.992836766400159e-05 -6.628990789303106e-05 0.0003147830287005916 0.00030886081019458785 -0.00040074438804321244 -0.0002061697594494061 -4.654160627063177e-05 -1.2989864001928791e-06 1.617197156987987e-07 4.4106949615724696e-06
age_sex 1.0933149799365686e-06 -4.416563597033839e-08 -4.2333275528371104e-05 -0.0010707142121085757 7.163334365146911e-05 8.518438348521125e-07 -5.326201390715721e-09 -1.4484645409704373e-06 9.085450225608122e-09 -2.5325344935661394e-06 1.376141752449238e-07 9.917287954827797e-06 -4.68853879938768e-06 1.6539637840363956e-06 -1.7948608848866623e-05 -1.3244405180558141e-05 -9.148725043154734e-06 -1.2467438232289798e-05 -1.4760422598214243e-05 2.356474444691796e-05 -1.41896842690592e-06 2.453096774742973e-06 8.931715407362682e-06 8.41369034084905e-06 -1.847635076131109e-05 -2.0449191495125143e-05 2.9443282960716895e-05 1.4509733086422929e-05 -1.4636237947241663e-06 4.0881269621270156e-08 -3.89350356056189e-08 -2.7846615366955064e-07
age2 6.361250428965862e-08 -6.839830261103911e-10 -8.550558200889959e-07 -1.2471955842092142e-05 8.518438348540605e-07 1.7555426502525594e-08 -1.1160867126585117e-10 -1.750391884543482e-08 1.1128817546022154e-10 4.721252078405635e-08 3.826947278446198e-07 2.4741545374046005e-07 2.2559556643615954e-07 -1.1104244587034497e-07 -4.3806241074199557e-07 -2.412892959149016e-07 -2.1152467457887962e-07 1.2574140211354783e-07 -4.150690328373522e-07 -6.390898717231515e-08 4.3127186387005303e-07 3.283379288958872e-08 7.566756706019384e-07 9.094455654029152e-08 -2.6951901763761244e-08 1.8200750388812886e-07 7.405483821273154e-07 4.130594805586348e-07 -6.694450741997417e-07 -1.7404307850648016e-09 1.1353878304506891e-10 -3.002859434101876e-09
age3 -3.763908632524584e-10 -3.397877178725628e-13 5.341431841987337e-09 7.658675348381404e-08 -5.326201390727853e-09 -1.1160867126584807e-10 7.203498753228702e-13 1.1127163214086031e-10 -7.180940701462313e-13 -8.114911376698528e-10 -3.254791645084888e-09 -2.1064106626965856e-09 -1.6087340369177684e-09 6.953954760683765e-10 2.8637025794283366e-09 1.6452838029482749e-09 1.783406572577833e-09 -1.3907492133413508e-09 2.9723279329585747e-09 1.0820741106881217e-09 -2.8295927805347834e-09 1.71915339630848e-10 -5.291444820537392e-09 -1.3703020237847393e-09 -5.343108935532383e-10 -1.4487172479350142e-09 -4.493225071944771e-09 -2.3736909214327664e-09 5.701429056722384e-09 1.5331061126656334e-11 1.3103527497172532e-12 1.8171134296621965e-11
age2_sex -2.2074303084666452e-08 6.207628197291137e-10 8.52558404124035e-07 2.1159801945233105e-05 -1.4484645409704271e-06 -1.7503918845394388e-08 1.1127163214060855e-10 2.9863531895549196e-08 -1.904172785694296e-10 5.811619148216358e-08 -9.408419381386374e-08 -3.052736039279909e-07 7.148917286722343e-08 -3.605813571771087e-08 4.593927410248428e-07 2.611095666893223e-07 2.143801307829991e-07 1.8232514449363418e-07 3.746628393860873e-07 -3.623201322048851e-07 3.810715133373687e-08 -2.632961624676779e-08 -2.4716990628532383e-07 -2.5561376685642e-07 3.539477237520246e-07 3.7076205553465096e-07 -6.125153607667058e-07 -2.7844764745564697e-07 1.185796528353225e-07 2.4321137965322573e-11 1.161221192917499e-09 5.171190133398662e-09
age3_sex 1.395494368784625e-10 -1.3254976224453375e-12 -5.328887195984346e-09 -1.3041710946177126e-07 9.08545022560808e-09 1.1128817545996285e-10 -7.180940701446206e-13 -1.9041727856942986e-10 1.232389612028058e-12 -2.576145487736576e-10 1.0265421516498656e-09 2.4637018428195324e-09 -3.404849085490373e-10 2.906137940067712e-10 -3.3646908550175045e-09 -1.5227039866181348e-09 -1.4461455575709156e-09 -8.555085164582897e-10 -2.8361097723444867e-09 1.6171745743297975e-09 -3.162481536878194e-10 5.7833925707963646e-11 1.9442569385574873e-09 1.9911085539796066e-09 -2.2067290246963883e-09 -2.0186187025591585e-09 3.877045128971981e-09 1.4126267006062887e-09 -1.1659759953777895e-09 -5.4306904280760605e-12 -8.654336767474759e-12 -2.963563774233437e-11
PC_3 3.319152006802516e-06 7.131886058118816e-07 1.4522833778106997e-06 2.0540495167797224e-05 -2.532534493578697e-06 4.721252078400721e-08 -8.114911376695362e-10 5.811619148241967e-08 -2.576145487752776e-10 0.02574949207963805 0.0007216684747042533 0.001795901067719558 -0.000404538882315487 -0.004410823549543646 0.0019179938476193636 0.0037072407559594896 -0.003846093905715159 -0.00021887379091006955 -0.001310309155902345 0.0005667218461619801 0.004954832105171542 0.0024836266876516397 -0.0015382473403038647 -0.009237464820535946 0.0012967186255971256 -0.0011062642784691152 0.0031158881833011887 -0.0005374831382207652 0.004748285680827213 -8.245056711115723e-07 1.8118107267808278e-05 1.7579982870429307e-05
