 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.4241396573244415e-05 2.5114909868978047e-07 -1.3302419271060648e-06 -9.300475532369328e-06 7.000385748307312e-07 2.4153210206226823e-08 -1.2799365126537563e-10 -1.6188743365849535e-08 1.120577006134227e-10 2.771628195956956e-05 -4.290758542739387e-05 5.2685862129097864e-06 -5.8609346977734624e-05 8.926407032515507e-06 -6.874703842835846e-05 8.79289856600735e-05 -6.088133936475855e-05 -1.2582004713794686e-06 -9.680067572041896e-05 -2.2023979648605248e-05 -2.6828067038463628e-06 -8.278581459274389e-05 9.887825344681934e-06 -3.629757013668441e-05 1.0924789108536502e-05 1.0566112873371328e-05 -5.0094305721131663e-05 -3.786440106585961e-05 4.8004276233063004e-05 7.977357583301398e-07 8.33827013965598e-07 -1.1953643620361413e-06 -1.2720667319128391e-06
yob 2.5114909868981144e-07 1.2809614274718504e-07 3.007160693201529e-07 1.6059947800589112e-06 -1.359189961771182e-07 -3.0783166086332836e-09 1.3094355922488218e-11 2.364807398148989e-09 -1.1109397421130898e-11 2.5866762651852816e-06 5.181981294805945e-06 -7.361533513941373e-07 -9.436443246016707e-06 -5.176766832502851e-06 -1.7663070142040496e-06 1.8136481222211683e-06 -3.122752030579058e-06 5.476421694825384e-06 -2.8181020616400616e-06 -5.736997888579755e-06 8.898398168083221e-06 -6.8368351142600565e-06 -2.589656509051789e-06 1.0589187691064208e-05 3.184443880916795e-06 6.974219571400855e-07 -2.7089788834256895e-06 3.7016070008965385e-06 -1.48116640749794e-05 1.8178777947067214e-09 2.615141892553908e-09 -2.006764234157169e-08 -1.0632130452300422e-08
age -1.330241927084907e-06 3.007160693185615e-07 4.409520467181445e-05 0.000643377430380508 -4.3433702256408836e-05 -8.808269972010663e-07 5.4701901364826526e-09 8.737641621261685e-07 -5.4329918061332204e-09 1.174000425827321e-05 -1.326853105899133e-05 -1.0962946774367985e-05 -3.30762254580699e-05 -1.4627809975824148e-05 2.7479006202040616e-05 1.7354310257442046e-05 -2.0716869910504412e-05 -1.3083721015684105e-05 3.315739641080684e-05 6.008726949726237e-07 -7.849189525515825e-06 -1.4516970130528692e-05 -2.279907404013763e-05 1.7665946338767326e-05 -3.7273934281871163e-06 -7.104467728493679e-06 -1.8937173194780375e-05 -1.2363745435751161e-05 -7.72315158729321e-06 1.036318112143373e-07 2.9927757835863086e-07 -4.7513305398728604e-07 -1.3930343948831838e-07
sex -9.300475532722065e-06 1.6059947800501298e-06 0.0006433774303791234 0.017839298995110622 -0.0011446694010661135 -1.2484783810357642e-05 7.57817681451967e-08 2.231110811400457e-05 -1.356277944584694e-07 -5.459664678041907e-06 0.00026617981878408444 -7.222696627950047e-05 1.9151053751046765e-05 -0.00019198150102100035 0.00010749268324439426 0.0004275712130455335 -0.00021627097457717023 2.023903359443887e-05 0.00032908860747868157 -0.00012748796276138526 -0.0002814921586652447 -0.0002539640708242353 -0.00019455708113534658 -2.1987246538386107e-06 -0.00021089667368817265 0.00031988853112021725 -0.00025856487348173315 -0.00011899624987062575 -0.0005146683405001042 -2.117893889383379e-06 -7.776101173477455e-09 -1.785064022323071e-06 4.3825594207343165e-06
age_sex 7.000385748190022e-07 -1.3591899617647627e-07 -4.343370225631834e-05 -0.0011446694010662614 7.706159300764361e-05 8.714398145510699e-07 -5.420457932681543e-09 -1.550570373612439e-06 9.647564859935638e-09 -1.2859221301528095e-06 -1.1818932704583632e-05 1.2695999569932782e-05 3.5826352116591582e-06 9.648184928461206e-06 -1.7627141147250313e-05 -2.59732994926717e-05 1.2278651397503147e-05 5.232391865165287e-06 -2.382664160426375e-05 1.1433398242863468e-05 1.4875378434420611e-05 1.41940624905091e-05 1.7247371736581305e-05 3.7684523812706757e-06 1.4036387140249938e-05 -2.1608775899627338e-05 2.0999426192333005e-05 1.2100053833043901e-05 3.280041789902919e-05 8.882019665196943e-08 -2.6266915229307537e-08 1.191229842802606e-08 -1.5665157521906761e-07
age2 2.4153210206420707e-08 -3.0783166086243115e-09 -8.808269972011257e-07 -1.2484783810387801e-05 8.714398145530427e-07 1.8114298726537023e-08 -1.1491551902231893e-10 -1.798593303342621e-08 1.1417545193179977e-10 -1.0067624237472113e-07 6.422666790038349e-07 3.4404426128737356e-07 4.874031914212083e-07 2.866305165670783e-07 -6.608420666824973e-07 -3.5484790232413266e-07 2.3017094786107296e-07 4.939374714421448e-07 -8.662257020146333e-07 -2.4259817038714974e-07 3.3621352223001993e-07 1.0109667638266847e-07 5.562001990150314e-07 -3.826102928553524e-08 2.911821353628181e-07 2.172111800764872e-07 3.231628476179637e-07 2.459117100197258e-07 -3.589620442548479e-07 -3.0955908410138216e-09 -6.326579400052098e-09 8.15813450228525e-09 3.6375796767443966e-09
age3 -1.2799365126832603e-10 1.309435592248166e-11 5.470190136483434e-09 7.57817681453969e-08 -5.420457932694688e-09 -1.1491551902232617e-10 7.418677035066714e-13 1.1414599452189755e-10 -7.372127379759227e-13 -1.9929121757432061e-10 -5.008670272288372e-09 -2.8440296346134447e-09 -3.2020038958700745e-09 -1.566615116947727e-09 4.074584000044847e-09 2.2682650366415684e-09 -7.769679676606411e-10 -3.827403172818807e-09 5.862974355457544e-09 2.3144136072471746e-09 -2.418230282405437e-09 -2.2963059099222352e-10 -4.487145151432314e-09 -6.5068976793182e-10 -2.8360902834096537e-09 -1.7809203855665274e-09 -2.073420049806373e-09 -1.2185649967221427e-09 4.1411150928527624e-09 2.6091580862154385e-11 4.129351570404124e-11 -4.710507538904538e-11 -2.7162326711166575e-11
age2_sex -1.618874336624356e-08 2.364807398141441e-09 8.737641621244099e-07 2.23111081140101e-05 -1.5505703736126073e-06 -1.798593303338753e-08 1.1414599452163895e-10 3.19676819139581e-08 -2.0284413352268617e-10 3.805513277387674e-08 1.4338286666903845e-07 -3.897773106913138e-07 -1.2045769624501732e-07 -1.6464702588615003e-07 5.042835581601568e-07 4.778428137289662e-07 -2.0298963138481223e-07 -1.831721206493052e-07 5.507517004365168e-07 -1.7296789996955343e-07 -2.5709980039282287e-07 -2.2665142401969162e-07 -4.472455667161925e-07 -1.5623134022111068e-07 -2.568401605986457e-07 3.9440438763726377e-07 -4.6352655934133636e-07 -2.620099148647652e-07 -5.854345807860503e-07 -5.020519817869528e-10 1.3143402820694961e-09 6.876743780277318e-10 8.650047552083245e-10
age3_sex 1.1205770061685979e-10 -1.1109397421085676e-11 -5.43299180612259e-09 -1.3562779445851682e-07 9.647564859937606e-09 1.1417545193156519e-10 -7.372127379743506e-13 -2.0284413352270512e-10 1.3092193966778492e-12 -1.1883747732794318e-10 -3.994365789238427e-10 3.1840131622195023e-09 9.404131862176296e-10 9.533493958387133e-10 -3.8665437495991145e-09 -2.63355629151417e-09 1.032258290701018e-09 1.4357263014378738e-09 -3.939946026794559e-09 5.984236009235486e-10 1.4054583002699265e-09 1.161019287969656e-09 3.3397899134875154e-09 1.3358046254170979e-09 1.3764598609399216e-09 -2.1497916518327866e-09 3.057021469744518e-09 1.3448020124260082e-09 3.2244569408300884e-09 -5.026720699387305e-12 -1.2047999025254412e-11 -7.394364719623877e-12 5.341457205731835e-12
PC_3 2.77162819595679e-05 2.5866762651853345e-06 1.1740004258297387e-05 -5.459664677448881e-06 -1.2859221301946567e-06 -1.0067624237522376e-07 -1.9929121757111151e-10 3.805513277474716e-08 -1.1883747733349698e-10 0.03281013943000879 0.0006860253353594726 0.0032162799641724743 -0.0005807211849512365 -0.0068340522843978475 0.0018542705969776 0.005558869111387041 -0.004271225331817122 0.00041787974491117085 -0.0013516910736135973 -0.0002539923196390792 0.007093494715929822 0.002698672987380938 -0.001013654435773748 -0.011720056464676621 0.003143462927250256 -0.0007222383920801424 0.003565522797670054 -0.00035222576234436776 0.005828191291940558 -4.774980767586157e-06 -6.452534124560033e-06 3.255994680288314e-05 3.0393210932991697e-05
