(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.0335112308843071 0.0181509499165558 -0.00269412662759269 0.00521779565659792 0.000444421292246795 0.000317464773610986 -0.00707430839836517 -0.00452150710522026 0.00565707350673962 0.0044977222932472
covarage 0.0181509499165558 0.0337062349998163 0.0291256188498818 -0.0474301481087915 0.000342225845917783 0.00104149676559775 0.000400738977694889 0.00103465401625536 -0.00213402816916056 -0.000958157153903726
covarsex -0.00269412662759269 0.0291256188498818 0.0613582365667115 -0.09086494993484 -0.000252855931667121 0.000479834333722724 0.00010639728221469 0.000104960858471072 -0.000540326944250824 4.06815271114531e-05
covarage_sex 0.00521779565659792 -0.0474301481087915 -0.09086494993484 0.153396690715519 0.000431170211675099 -0.000587896098890724 0.000275777225205904 -0.000397115337463681 0.000438588878164611 -0.000116864755425588
covarPC_3 0.000444421292246795 0.000342225845917783 -0.000252855931667121 0.000431170211675099 0.0121358576466374 -2.65816989463908e-05 -0.000252379626287002 -0.000282455913834375 0.00131246403000845 0.00033046075665614
covarPC_4 0.000317464773610986 0.00104149676559775 0.000479834333722724 -0.000587896098890724 -2.65816989463908e-05 0.0111631099794474 -0.000506873634024015 -0.000264684252425909 0.000554722984683413 0.000620883352959236
proband -0.00707430839836517 0.000400738977694889 0.00010639728221469 0.000275777225205904 -0.000252379626287002 -0.000506873634024015 0.02237340618686 0.0123578965154803 -0.0200209857579437 -0.0200057727952227
sibling -0.00452150710522026 0.00103465401625536 0.000104960858471072 -0.000397115337463681 -0.000282455913834375 -0.000264684252425909 0.0123578965154803 0.026105528923329 -0.022091008129299 -0.0224130282446681
paternal 0.00565707350673962 -0.00213402816916056 -0.000540326944250824 0.000438588878164611 0.00131246403000845 0.000554722984683413 -0.0200209857579437 -0.022091008129299 0.0467227069665139 0.0142408763128005
maternal 0.0044977222932472 -0.000958157153903726 4.06815271114531e-05 -0.000116864755425588 0.00033046075665614 0.000620883352959236 -0.0200057727952227 -0.0224130282446681 0.0142408763128005 0.0472515025178623
