 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 0.000321184303768592 1.6568743023142115e-07 7.478894758358414e-05 0.0005140863447797844 -7.323260414154158e-05 -2.7353614302260974e-06 2.9347822842130776e-08 2.695495384293291e-06 -2.9058576340859507e-08 -5.987516784942058e-05 -0.00010190993467708774 -5.509276163443835e-05 -5.519175589341302e-05 0.000139394754785108 -0.00011133140686379997 2.404319597220659e-05 -0.00016929524070367945 -0.00013491157524115753 -0.00020330252842654751 3.268616580826846e-05 -0.0001234218919315153 -9.302187188602066e-05 -0.00014536261345161566 -7.449819340947015e-05 -5.294356072028556e-05 -0.00023783243451664407 -0.0001333317816136095 -0.0001499819520483355 0.00023799683363700456 -3.268666250487698e-07 1.616156050271098e-07 -1.2021334260664688e-06 3.7907356746810295e-07
yob 1.65687430231411e-07 3.0287139368078186e-07 2.2557566800410985e-07 1.044264003628041e-07 -6.327395498618732e-08 2.9155669057286626e-11 -2.0786190970641783e-12 2.0164929318265872e-09 -1.3267120249353316e-11 2.9285488169599527e-06 2.3206316094681094e-05 9.115272200282356e-06 -2.453838828312296e-05 -1.6501349562650158e-05 -5.685613867366145e-06 4.3430077981011115e-06 -1.2872025211452781e-05 1.8112803067085313e-05 -1.0844996790603607e-05 -2.0668221949148147e-05 2.4959741454950117e-05 -1.857941060637742e-05 -7.631261249198956e-06 3.0050507530072126e-05 1.1191326579308979e-05 9.895326244080723e-07 -5.1757323315553156e-06 1.8082036705197706e-05 -3.96827982389301e-05 -4.007767892630761e-08 -4.682499065627716e-09 -4.492084113309101e-08 -2.1983417567037676e-08
age 7.478894758310802e-05 2.255756680043503e-07 0.00011728097907389316 0.0010123646826228883 -0.00011558473662370265 -3.480289248866909e-06 2.987075344284053e-08 3.449694035609445e-06 -2.96813810637844e-08 -3.304626252269622e-05 2.9579024249380054e-05 -5.397730911605787e-05 -1.8642262975634767e-05 2.9223117222440238e-06 -2.3323432863759153e-05 -3.7430899785964235e-05 -7.579176618124312e-05 -5.18355493451137e-06 3.6730934885659604e-06 -2.2629714265394795e-05 -2.259267552506231e-05 -5.8404570368923646e-05 -2.9090309443365732e-06 2.8315352315380794e-05 8.768588289146915e-05 -0.0001498580023063589 -3.341454020277045e-05 5.752247369069142e-05 2.0013307017888153e-05 -3.348491496465036e-07 -1.6254174535329475e-08 2.7173962569688486e-07 7.131030412177322e-07
sex 0.0005140863447705028 1.0442640035776421e-07 0.0010123646826170395 0.012937587544467746 -0.0012199664527340318 -2.845230425789227e-05 2.3561479649132489e-07 3.2665636303803836e-05 -2.619616547078764e-07 -0.0003046967198580354 0.00018343674008391644 -0.0006135174988949539 0.00020315701596298515 -0.00033804849987781246 -0.00014612582987408196 -0.0001261240200074221 -0.0002300978844986425 -0.0002803628070829582 -0.00022489077701320017 -0.00023657951850336584 -0.00024977535571300727 -0.0007609677527711425 0.00020043504806213465 -0.0002002034661974068 0.0006777042277584423 -0.0009381787741485752 -0.0007450787137007483 0.00019551177603320609 0.000158867458372206 -7.985414237358864e-06 -2.9803430066066827e-06 6.133762396007188e-06 1.3941773282498563e-05
age_sex -7.323260414069517e-05 -6.327395498571775e-08 -0.00011558473662330335 -0.0012199664527366948 0.00013119581329511378 3.450017627181985e-06 -2.9692084180137354e-08 -3.7855463879220303e-06 3.1870004041500096e-08 3.2663010720846115e-05 -4.160728044400183e-05 5.861989211829167e-05 -1.6558608553810686e-05 7.687693761361807e-06 1.0975721024057033e-05 3.643643115871679e-05 4.729454829312108e-05 2.4453826875453807e-05 2.2420268136004166e-05 4.380468044283536e-05 2.2258775814317905e-05 7.845074524194932e-05 -1.762592292148683e-05 1.6042663305473767e-06 -7.556571711560534e-05 0.00011765254895622582 4.6718487083435294e-05 -3.6364134220685204e-05 8.389917775735137e-06 8.087929361555588e-07 4.892246301755446e-07 -9.320621249324802e-07 -1.4656392755841593e-06
age2 -2.7353614302134427e-06 2.9155669058352196e-11 -3.4802892488695733e-06 -2.8452304258101543e-05 3.45001762719747e-06 1.0862920753667192e-07 -9.66398881218632e-10 -1.0798219484842007e-07 9.622250975584958e-10 8.699976441592566e-07 -7.197211466476501e-07 1.6780499010319648e-06 4.983669666269686e-07 -7.021799904774666e-08 6.6535547282803e-07 1.1808084986454562e-06 1.8618081534713585e-06 1.7710980982559195e-07 -3.4200886127197077e-07 9.301069718957508e-07 4.944825274064375e-07 2.104276331321115e-06 1.0859334772771555e-07 -6.770862532386855e-07 -2.210538634566387e-06 4.724051556057921e-06 7.658680675076602e-07 -1.7842282731782672e-06 -5.919285674711229e-08 1.357876941860417e-08 6.967954365709253e-09 -1.8124071206259236e-08 -2.8531477403899884e-08
age3 2.9347822842029152e-08 -2.07861909710013e-12 2.9870753442883783e-08 2.35614796493373e-07 -2.969208418029711e-08 -9.663988812192498e-10 8.849649871134806e-12 9.624074985991876e-10 -8.823163557510906e-12 -7.2737312146711324e-09 1.0040578466437411e-08 -1.3940277907253258e-08 -8.244368938535995e-09 4.453521188458515e-10 -7.076152035880632e-09 -1.1358605280697392e-08 -1.5839527095485627e-08 4.778651924665281e-10 2.0545356379550733e-09 -1.170883440058972e-08 -4.0292788331611945e-10 -2.1994793974096164e-08 -3.85763401529455e-09 8.791431050431092e-09 1.8104600315178747e-08 -4.4171543958384656e-08 -7.640411799059408e-09 1.6571285043454863e-08 -6.8923591397320186e-09 -1.4741569127028092e-10 -1.0065174398401964e-10 1.999726306245303e-10 2.866920963749525e-10
age2_sex 2.6954953842721378e-06 2.0164929318148388e-09 3.4496940356033037e-06 3.2665636303942675e-05 -3.785546387928733e-06 -1.0798219484813847e-07 9.6240749859601e-10 1.1548514743190746e-07 -1.0124946397904488e-09 -6.855057564916414e-07 1.7231894491839699e-06 -1.6479190503758438e-06 -2.252907860834861e-07 -1.6155652415240316e-07 -4.573840546605591e-07 -1.267828480021441e-06 -1.6616280387795307e-06 -1.6437609351563002e-07 -4.900201225499195e-07 -1.7028794139678637e-06 -9.420795585161755e-08 -2.7157176079668357e-06 2.9050277658894945e-07 5.958297967629471e-07 2.4491493175421045e-06 -3.989307976099423e-06 -1.1424785138871441e-06 1.421023895995434e-06 -1.4004333544161255e-06 -2.301145722013721e-08 -1.6191530926972703e-08 3.0191899793259485e-08 4.09433681375813e-08
age3_sex -2.9058576340704153e-08 -1.3267120249267297e-11 -2.9681381063769585e-08 -2.6196165470946137e-07 3.1870004041602e-08 9.622250975572515e-10 -8.82316355749397e-12 -1.0124946397917667e-09 9.166396868505704e-12 5.096015458513562e-09 -1.7332457663367163e-08 1.4060995514659074e-08 6.175804148665583e-09 1.0322614767797355e-09 4.743018843762106e-09 1.283470169779101e-08 1.5341370853856e-08 -1.199776435030384e-09 2.917612706127435e-09 1.6454746798974107e-08 -2.2940759012492834e-09 2.5268878729205854e-08 2.591543606645209e-10 -8.882347064987095e-09 -2.1472046396880477e-08 3.9156081898140956e-08 9.76523871878346e-09 -1.3739399834679638e-08 1.7936743281501167e-08 2.025496388396642e-10 1.5686037573520568e-10 -2.725994229309343e-10 -3.542416016926607e-10
PC_3 -5.987516784939182e-05 2.9285488169599107e-06 -3.304626252278189e-05 -0.00030469671985997027 3.2663010721016294e-05 8.699976441614115e-07 -7.273731214686336e-09 -6.85505756495649e-07 5.096015458541025e-09 0.06629554917627174 0.00045655452749270237 0.005086590738608367 0.0030790893440927197 -0.01194127468913122 0.003612190661714181 0.011598609950459866 -0.005894818753397702 -0.002708100025912987 -0.0010695134461821037 0.005823079353692152 0.011273044508150693 0.008395284833615563 -0.004332472285214343 -0.024290072071391198 0.0001559734099600972 -0.0008712044766827289 0.005853822744514684 -0.0048585336220033845 0.01836834696171307 4.053480692205936e-07 -9.657668015751946e-06 5.9000867215798444e-05 5.6536851177973186e-05
