 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.011311405317776368 -9.436857589299561e-06 0.0012779917516271742 -0.0011258108748008772 -4.444851773257474e-06 -4.8497056519763154e-05 5.372612149158322e-07 3.429492733469283e-06 -5.7720831030757884e-08 -0.0034403049133974947 0.0005488979331101276 0.00037195638124961196 0.0018128313555988592 -0.0013872055197432028 -0.0034251658069293684 0.004482476704389862 0.0009115246680675746 0.0008464056492808142 5.13077196504388e-05 0.001330952720994339 -0.005546734686084917 -0.006584027210700392 -0.007280411727796667 0.0007205765991293221 -0.012532270877834486 -0.005285288265621849 -0.00047538442431928986 0.010460115907362467 0.006601292765169144 2.1763915477951654e-05 -2.4137285727867974e-05 3.837201021924105e-05 -4.45637679144202e-05 2.288463914559883e-05 -2.6221730542845495e-05 -7.414125345144716e-05
yob -9.436857589291303e-06 2.826868564400958e-06 2.7197503315742304e-06 1.0747367607042295e-05 -1.2850885432457582e-06 7.759891854526124e-10 -2.1502233315378274e-10 1.9468245824560582e-08 2.051696062513025e-11 4.796854438760617e-05 0.00046164958250579155 2.8042292326203104e-05 -0.0002694697137505282 0.00015170560005844255 -0.00042022311392980727 -0.00011005766342049982 -0.00017726016543768 0.00029392549894638324 -9.672608397505241e-05 -0.00023576462977478906 0.0002066282034799924 -0.00017470198806465197 -1.9886971333616305e-05 0.00011899180437152795 0.0001075464627146899 -9.751675898255854e-05 -0.00011559233430821125 9.977369615693382e-05 -0.0003846234610915923 2.2886727547916556e-07 3.4317884660003007e-07 1.09500632537695e-06 -1.0070079208673386e-06 -9.945897385850065e-07 -2.888533214371376e-07 -2.270532056428044e-06
age 0.0012779917516206267 2.719750331553934e-06 0.0006563938613108612 0.006127613434806454 -0.0006524551146384404 -2.054099010162923e-05 1.9551579529738706e-07 2.048872473803287e-05 -1.9509683979266922e-07 -0.0002724582627550274 -1.1581505184233074e-05 -0.00038409213299853443 -0.0008501141880819991 -0.0011351417188503249 -0.0011931885353043473 3.741980011106641e-05 -0.0022473165050872213 -0.000760593347475934 0.001816052227728302 9.903939217647826e-05 -0.0005503652818122074 0.0005872170308277739 0.00037993245145410715 0.0005192162159081272 -0.001723863582300084 -0.0028588165399264123 -0.0006737573017666536 0.0023494025970381516 0.0014312153138180538 7.922189896258243e-06 1.2011374664540245e-06 1.2624217843558892e-05 -2.302088824062588e-05 4.015619866892315e-06 3.258567629607108e-06 -3.5283572304797676e-05
sex -0.0011258108749260128 1.0747367607066834e-05 0.006127613434780381 0.133255414226505 -0.012672307903281953 -0.00018075006303441523 1.6482792951327099e-06 0.000368722069186182 -3.3303532936715068e-06 0.006217042844216648 -0.0006487900387894663 -0.016189593584938166 -0.015981343366168754 -0.006910727645298927 -0.011256903078962202 0.00895479604234713 -0.02545254691272526 -0.025168862415336377 0.004189524255107577 -0.004173735102604712 0.00805662842488108 0.009934635675813406 -0.01597514359588377 -0.024315928862498132 -0.001913753271750423 -0.024455068240414966 0.012806744638987778 0.03902364473105145 0.012425189656640577 -3.928510514723858e-06 0.0002776157623420765 -2.4340652477144932e-05 -7.049135928718059e-05 -0.00045597533774855114 0.0002595819557422282 -0.00030068833812986554
age_sex -4.444851759225934e-06 -1.285088543238844e-06 -0.0006524551146354303 -0.012672307903281346 0.0013005709130577883 2.0470143988764866e-05 -1.9503584923402158e-07 -3.9962696239102275e-05 3.7562305611872675e-07 -0.0004436121202001932 0.0001281509375955968 0.0010225622244478241 0.0018909393347656615 0.0008312206041085805 0.0011100975265023935 -0.0008466713826362475 0.0024961806599293843 0.0024210685012322057 -0.0010213006249354419 0.0005572178923083275 -0.0010543829714935522 -0.000966932814055414 0.001252968387761493 0.0025428088744494097 0.0003126762973913642 0.0029810018596515423 -0.0007391157858456685 -0.003583135463656412 -0.0014711714568591988 -2.481132888439162e-06 -2.834096445418918e-05 -7.26981504176193e-07 2.6637545819511285e-05 2.9971205321922345e-05 -1.7735701899274703e-05 3.145815310075459e-05
age2 -4.849705651953767e-05 7.759891857944094e-10 -2.0540990101624463e-05 -0.0001807500630352382 2.047014398885975e-05 6.760244886563086e-07 -6.665743721751579e-09 -6.73886149305596e-07 6.646722017125042e-09 1.050376034306334e-05 1.1589421602462603e-05 3.896333885761537e-06 2.152044598567751e-05 4.3262500778600594e-05 2.5999479802382405e-05 -1.226372633293275e-05 4.955802809728689e-05 2.508903713762965e-05 -6.939120359242352e-05 -5.0612381709477216e-06 2.038524887228686e-05 -1.65962980275709e-05 -4.300648787880536e-06 -9.044669249475906e-06 7.193963955046852e-05 9.386082175348833e-05 9.522347002273667e-06 -8.493800689622395e-05 -4.758575421273832e-05 -2.5334766929089233e-07 -7.664904358376368e-08 -3.0289727746665916e-07 8.549258133383242e-07 -1.9248168959991683e-07 -1.3650512447485902e-07 1.0050190145734943e-06
age3 5.372612149134452e-07 -2.1502233315376201e-10 1.9551579529730177e-07 1.6482792951405917e-06 -1.9503584923492952e-07 -6.665743721750267e-09 6.75357790649201e-11 6.645572880134686e-09 -6.734718699510773e-11 -1.1305587223241224e-07 -9.210601984937894e-08 1.6681121577869244e-08 -2.1379233239039164e-07 -4.257589888990629e-07 -2.4362682994205385e-07 2.1035296408234392e-07 -3.388150172309589e-07 -1.9000845766206976e-07 6.850612336589447e-07 1.5894695199116578e-08 -1.976937584799009e-07 1.0923613538497103e-07 -8.431755317448678e-08 2.412962053611335e-08 -8.037009456421066e-07 -9.415261046812857e-07 -2.98414496035481e-08 9.380161486791752e-07 4.4788423699855785e-07 2.61355974913251e-09 6.792530889892064e-10 2.557094006497435e-09 -9.036640660637785e-09 2.3643183964853665e-09 1.1505411959133634e-09 -9.033226727077202e-09
age2_sex 3.4294927329977432e-06 1.9468245824830898e-08 2.04887247379313e-05 0.00036872206918614367 -3.996269623910005e-05 -6.738861493023875e-07 6.6455728801039884e-09 1.2811017479011052e-06 -1.2437776275415506e-08 8.889234638196346e-06 -5.592263607415711e-06 -1.6726114168298156e-05 -6.181101826365075e-05 -2.9986031353386823e-05 -3.132244249298418e-05 3.0507578083291642e-05 -6.819810083159477e-05 -6.797606068898083e-05 4.296856684715742e-05 -2.1196052997200925e-05 3.2407593439467594e-05 3.21651922787754e-05 -3.404673033457916e-05 -7.989038538849459e-05 -1.7169847330343874e-05 -0.00010546673557139742 1.3195074043198688e-05 0.00010861672465184982 5.209878050856251e-05 1.6296282028916303e-07 7.939406626623438e-07 6.061793452005142e-08 -1.1551859700513985e-06 -5.33781887458209e-07 3.868770244100685e-07 -9.356235916840716e-07
age3_sex -5.772083102612273e-08 2.051696062795762e-11 -1.9509683979163836e-07 -3.3303532936709236e-06 3.7562305611868164e-07 6.646722017092473e-09 -6.73471869947961e-11 -1.243777627541475e-08 1.2396565651612752e-10 -5.755797157053758e-08 7.227897972592379e-08 6.086381237745126e-08 5.884131288130477e-07 3.2734292705777304e-07 2.6639717458610696e-07 -3.575611020788862e-07 5.39184264080875e-07 5.788639352645891e-07 -4.6106058790147656e-07 2.4838633625503623e-07 -2.817443637301038e-07 -3.314729560477923e-07 3.2897839743812735e-07 7.844915136543098e-07 2.453729668017724e-07 1.0679552064163829e-06 -8.781559985451835e-08 -1.0714282770329907e-06 -5.697799812973406e-07 -2.3619834371367066e-09 -6.432941567106462e-09 -8.782519679904235e-10 1.250027704973515e-08 2.2933862241224306e-09 -2.641061805248048e-09 8.475387764623528e-09
PC_3 -0.00344030491340029 4.79685443876028e-05 -0.00027245826275758614 0.0062170428441793695 -0.000443612120195995 1.0503760343150447e-05 -1.1305587223329286e-07 8.889234638057316e-06 -5.75579715691541e-08 0.6211048826014641 -0.0904572364463904 0.02518050074595116 0.12483861516986636 0.03942629105247381 0.035334069081546425 0.00020130153734967287 -0.09530242776494281 -0.08721271131710458 -0.013442065456752769 0.09443306592976178 -0.010774699298021663 0.1812269486821454 0.06892221873965723 -0.40994403472509283 -0.08712430594872686 -0.05151283548725543 0.10889093714721508 -0.1234913218714568 0.25125431781692975 8.240043075706718e-05 -0.0003865547944257276 -0.0002700210018337325 0.0013733905984761013 0.00030346196534569464 0.0012532132356653707 8.301812804080227e-05
