 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0012847988873842357 -2.5025501193408994e-06 0.0002581570395164434 0.0004164398907332695 -4.888208991173431e-05 -8.49789743371246e-06 8.392460624677683e-08 1.6296290192959429e-06 -1.610745518972387e-08 -0.0011117221249378393 0.0003455065315009504 -0.0012419184676710367 -0.0002730937337629527 0.0008520174772477717 -0.0007671411197148387 -0.0003847562813694382 -0.00023089583653897075 -1.5690469885360263e-05 -0.0010505224779174492 0.0005877170161797534 -0.0002235212944011384 -0.0010595848028916702 0.00013068526200081488 -0.0008099844178198126 -0.0007353899047656748 -0.0008873195134562414 9.778706112947487e-05 -0.000509125380039967 0.0008724648744918199 -9.432344435078968e-07 1.5035874578000689e-05 -4.605979941030177e-06 -9.044492637394686e-06
yob -2.5025501193438373e-06 1.064231362154893e-06 1.7164015737831337e-06 1.6680615560745311e-06 -2.700181903271054e-07 -1.6421251059950986e-08 9.709775793055283e-11 4.011770594885511e-09 -9.91762333975486e-13 -3.877816024208907e-06 0.00020634911959224972 6.524397561365342e-05 -7.06752783747955e-05 1.888813914621305e-05 -0.00011718356867500801 -1.1254890649903021e-05 -6.316224074759305e-05 0.00010565261790953745 -4.277609866269771e-06 -0.00012462522815971536 6.75586384181208e-05 -9.240572150993808e-05 3.011955565006539e-05 0.0001291628800129007 7.223586233091723e-05 3.793611135381311e-05 1.3528362083461135e-05 9.993731884493983e-05 -0.00018289270204377916 -1.8482383348077515e-07 -1.3346009962570657e-08 -2.44572943572573e-07 1.7438703113352852e-07
age 0.00025815703952176755 1.7164015738215113e-06 0.00032210949643441284 0.0035483663817634037 -0.0003181414680922554 -8.668443524297215e-06 7.243830442774402e-08 8.602010641592733e-06 -7.187678336661491e-08 -8.526869188505427e-05 0.0003519333076994571 4.365120828054181e-05 3.619038149220904e-05 0.00048149007177530857 -0.0007738878435898574 0.00022939885740491127 -0.00010045516129302607 0.00039228104281427846 0.000177587680197929 -0.0003825758605139902 5.4633392390901046e-05 -0.00021231523414270393 0.00012499878581658801 -0.0003055405393071818 6.487406903049007e-05 0.00012220633568683776 8.450183415483973e-05 0.00014843937329315202 0.00015512120701087945 1.396716979433095e-06 3.233899032684118e-07 4.061063836696554e-06 -3.0006105707232384e-06
sex 0.0004164398908453499 1.6680615565694442e-06 0.003548366381820592 0.0711235135457271 -0.005989013413072332 -9.194027452769499e-05 7.4415154612303e-07 0.00015505363954515538 -1.2546424366005133e-06 7.910559287577049e-05 -0.0011762752805832698 -0.0001775722757779667 0.004565338885785839 0.001387157133026816 -0.005019078604886526 0.003485046280911241 -0.0014521208126110192 -0.003209824422961181 0.003714212906243039 -0.009952518554536712 0.0015163165003496313 -0.0026641642962690103 -5.21199419308885e-05 -0.004560789252145899 -0.0016535790911200274 0.0019109572598362589 0.0023194012903003723 0.0016034923595287494 0.005154255980732545 3.944344907984426e-05 -3.81818367711261e-05 6.421091816670979e-05 4.719426196036371e-06
age_sex -4.88820899222405e-05 -2.700181903588205e-07 -0.00031814146809733425 -0.0059890134130697855 0.0005343021997285016 8.599396997495765e-06 -7.188211935686646e-08 -1.443017658438993e-05 1.20599393139687e-07 -1.5429485158040509e-06 0.00015723410108110257 7.423875223726772e-05 -0.00036834812139311914 -5.1984205544273695e-06 0.0003879778338359276 -0.0003041599856837295 -1.6087819635984803e-05 0.00023680548062482307 -0.0002570266138847978 0.0009066249576273052 -0.00013025453695843621 0.0002070453169435331 3.391480403596063e-05 0.0004766323286103068 0.0001372686528156999 9.197371020371265e-05 -7.583656357591282e-05 -0.00011500010403674439 -0.0004643003345823966 -3.26899099567466e-06 1.7359516485820104e-06 -6.459662808569808e-06 3.359216711905419e-06
age2 -8.497897433865013e-06 -1.64212510607345e-08 -8.668443524295843e-06 -9.1940274526096e-05 8.59939699735369e-06 2.423144488485729e-07 -2.0828092081230897e-09 -2.406591420472857e-07 2.0677095781562838e-09 2.5658622059511747e-06 -1.6820854801414767e-06 3.4321888361120062e-06 -1.5832277237631312e-06 -6.676316625567628e-06 1.5055462708055923e-05 -4.485813886156948e-06 -1.5023496139769914e-06 -6.464839413415053e-06 -3.90382588630585e-06 6.9759915219193525e-06 -1.052527496028172e-06 3.451018784339258e-06 -2.5162946259453403e-06 1.0805093180642697e-05 1.1292808899009144e-06 2.684524012873685e-06 -3.2652416143031597e-07 -1.4682676147777726e-06 -5.868941031242337e-06 -4.0642490013438686e-08 -3.7861625106412155e-08 -1.2026724945718273e-07 1.2069118836600394e-07
age3 8.392460624805065e-08 9.709775793807419e-11 7.243830442771951e-08 7.441515461092316e-07 -7.188211935563978e-08 -2.0828092081227415e-09 1.8330418466806656e-11 2.067641218981742e-09 -1.8185935082143668e-11 -2.808254680369507e-08 8.17553837738179e-09 -4.7511774752373815e-08 9.3096564026201e-09 2.2965814187298105e-08 -1.11824870414639e-07 2.1047942325536482e-08 2.781629174632111e-08 3.73561498533664e-08 1.959014336556829e-08 -5.671405814552428e-08 1.7969136696038105e-08 -3.450021770538002e-08 1.7265402106969705e-08 -7.830058960479163e-08 -2.3272743079211755e-08 -5.8979612537455876e-08 -1.0727785847318852e-08 6.6576879070009496e-09 2.2107808722610117e-08 3.128774912368432e-10 5.672704599507466e-10 9.69079599374415e-10 -1.2845029578892775e-09
age2_sex 1.6296290195808704e-06 4.011770595997176e-09 8.602010641730175e-06 0.00015505363954504173 -1.4430176584386037e-05 -2.4065914205113273e-07 2.067641219014971e-09 4.0330603487759553e-07 -3.4656168106744805e-09 -3.4698438505123567e-07 -5.2506437436169705e-06 -2.986867751024578e-06 9.310154134355516e-06 -2.328713671287828e-06 -9.373600717538136e-06 8.08373069588292e-06 2.76707335514686e-06 -7.163758595771313e-06 4.249326385446361e-06 -2.4038747356289077e-05 4.1800358976504915e-06 -4.958489599323908e-06 -3.0163661755637197e-06 -1.2632566352860599e-05 -3.986855343329722e-06 -7.377173412333896e-06 -1.6047944549029258e-06 4.779212331342393e-08 1.0188783625109612e-05 7.621055391789378e-08 -7.362420659597067e-09 1.7293736123159018e-07 -1.6337378033821e-07
age3_sex -1.610745519201608e-08 -9.917623504925495e-13 -7.187678336776976e-08 -1.2546424365993197e-06 1.20599393139633e-07 2.0677095781886075e-09 -1.818593508242295e-11 -3.465616810673901e-09 3.050014049610474e-11 6.569875490349895e-09 5.0951830895744175e-08 3.133032474361291e-08 -7.561693753631539e-08 3.7725310916397847e-08 7.335081459035051e-08 -6.410692539245195e-08 -3.873422000042304e-08 7.261516186987956e-08 -1.2303412930291502e-08 2.003497135738429e-07 -4.109183466442063e-08 3.760450379008633e-08 4.284948037475336e-08 9.103914396848383e-08 4.200641385445416e-08 9.480274834759833e-08 4.5854085253701825e-08 2.9866300705099e-08 -5.698581830821889e-08 -5.534959575239927e-10 -1.8594078699421405e-10 -1.375597414463859e-09 1.7905633367413307e-09
PC_3 -0.0011117221249375344 -3.877816024207084e-06 -8.526869188286166e-05 7.910559291643751e-05 -1.542948519513129e-06 2.565862205890959e-06 -2.8082546803185352e-08 -3.469843849492552e-07 6.569875489485542e-09 0.23305005860806893 -0.01238794773211886 -0.007053411149762815 0.03905276068155816 -0.0005070703199809425 0.009363102503977365 0.03111408207538295 -0.05515633844509606 -0.037953831950420076 -0.05307645937056138 0.05559022716314748 0.03295815465940651 0.06240522564663834 -0.04251702307285388 -0.1530250279275284 -0.031082784586194664 -0.01945847862578028 0.03421626092042969 -0.04396896880202786 0.10502914381962147 0.00014698975070745457 -0.00020995405862687944 0.0001581490323678928 0.0003594670534119236
PC_4 0.0003455065314969897 0.00020634911959223017 0.0003519333076906359 -0.0011762752807199532 0.0001572341010935888 -1.6820854798990155e-06 8.175538375326964e-09 -5.250643743960078e-06 5.095183089864946e-08 -0.01238794773211788 0.8127261824165243 0.004750853925291348 0.15938905437372744 -0.09920174594442299 -0.009876637410297184 -0.024874436786636707 0.014130286240401973 -0.09055574867738374 0.04608277018004302 0.07653353931523474 -0.125671926397641 -0.05436713205466298 0.1302675041611694 0.03447914461134698 -0.010559442092426756 0.03837482269855244 -0.02856201579401863 -0.04066574502604383 0.10915733518613034 2.8344528774549478e-05 -0.00018618976803859297 0.00025450823482756855 0.0001953107124065828
