 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept -88247518528.7596 -7.71402882049492e-05 13064077673.091944 131996416172.00754 -22584954183.11308 -91572100.95118247 -689816.7433380899 170559305.40512902 -2386142.3565328717 0.016995922509808446 0.0025413266226697955 0.024784261376123662 0.03669189969452725 -0.05292574586874812 0.024777815946571993 -0.015227782727366771 -0.01243821033003606 -0.03525762957117016 -0.00880490726335307 0.017739195020357916 -0.04822976162370151 0.06844072965699668 -0.008146312282897266 -0.011872041425499715 -0.01867414530355097 -0.014066563795933733 0.03821905457732805 0.028706825712366605 -0.023025831772863402 9.62116906596686e-05 0.0002664975190760346 -0.0005142938935760865 -0.0002624617211179807
yob -4.6611670652063274e-05 3.867782429187014e-06 -3.2369215730599493e-06 0.00011135010211326226 -9.710764719179848e-06 2.8323063764274555e-07 -4.741584335537035e-09 3.034613974743703e-08 3.1301865340068707e-09 0.0001282625792439894 0.00041912989561904124 -2.437006782692898e-06 -0.0006642955405544224 -0.00015941300042386303 -0.00017791597273583007 6.154873930934726e-05 -0.00022422169394094361 0.000271868803150089 5.958816171933624e-05 -0.0004504292029502535 0.00047035977970363467 -0.00034015343558621737 -6.460837048211602e-05 0.0003840365864297596 8.929140637784465e-05 -2.6044897600589017e-06 0.00013679828142579148 0.00029066486421330427 -0.0006233803051865237 -4.410160269610397e-07 -5.546454064220776e-07 -1.0035476521123317e-06 7.58236160083796e-07
age -7415529471.850165 -3.0920739743916976e-05 3959422976.0154905 -18790481920.390114 -4211081215.96322 -68681728.00094572 -90111.99998457127 70778879.99999945 8191.99999021502 0.007686795509998237 -0.0007582967678757404 0.012064875882419144 0.01875171942919225 -0.03314038891041591 0.014211065884608392 -0.009007916508284683 -0.0035889245329428824 -0.020822663341698935 -0.005932287215667831 0.013818362526264007 -0.02568499017201008 0.04338048591708257 -0.008104757276361783 -0.008252527168646983 -0.02045176499437507 -0.0069875246836739405 0.017333136419264435 0.011707721282032162 -0.01089712193697814 3.54572020968377e-05 0.00023952026383902648 -0.0010045700630767062 0.0005969730601592834
sex 160824289874.0411 0.00010262836982053395 -14229709943.836248 -623903447596.3635 22248021545.545795 127150632.91939367 -798721.4898521039 -193164874.90309098 3355813.2910008756 -0.01984077258188194 0.001335650073503569 -0.03245074405640367 -0.04942818314580182 0.07799822351502003 -0.03331687251975766 0.022241030258412692 0.012661309421259344 0.04929651124098197 0.013662633066613313 -0.02541265795013733 0.06745394546138038 -0.10122197477593295 0.013882840588791844 0.01837537657281805 0.04005524982233792 0.019271139224372194 -0.04828423121004429 -0.036087150876585615 0.03257176738592518 -0.00015423075798412636 -0.00012996056549227032 -0.0031523776345254643 0.0037547179548654995
age_sex 7415529472.0 1.6689300537109375e-05 -3959422976.0 18790481920.0 4211081216.0 68681728.0 90112.0 -70778880.0 -8192.0 -0.00390625 -0.000152587890625 -0.006103515625 -0.00927734375 0.015625 -0.0078125 0.00439453125 0.00152587890625 0.01025390625 0.0030517578125 -0.0068359375 0.01318359375 -0.021484375 0.00390625 0.004150390625 0.009765625 0.003173828125 -0.0087890625 -0.006591796875 0.005859375 -1.52587890625e-05 -0.0001220703125 0.0006561279296875 -0.00043487548828125
age2 -22127499.077159964 5.317659087731068e-07 -10643379.309497083 306002380.0077265 10643379.307739848 553516.3795551487 -4684.227815545807 -553516.3795231986 4684.227815354428 -0.00012117041685040213 2.7874465193109044e-05 -0.00019122597300263763 -0.0003324416753442997 0.0005724693060411691 -0.00021794655601058198 0.0001410209609830648 6.266904717156054e-05 0.00034367545880073063 9.489538734711478e-05 -0.00022233619592329433 0.00044309451075992247 -0.0007545600062006666 0.00014566331464948627 0.00016385573918627772 0.00035886297996695 0.00011976332265094795 -0.0002999261004205152 -0.00022003617697857094 0.000188905935416252 -5.561361318437051e-07 -4.525198046991496e-06 1.4950871041092758e-05 -8.105119697924815e-06
age3 2113936.812151638 -1.310265223798207e-09 -802882.5281456498 -1439130.8741510033 802882.5281516834 9015.902042203788 86.25942651518413 -9015.902042314026 -86.25942651452017 3.6862349617064374e-07 -2.450210337180737e-07 5.234580431828726e-07 1.2122733748231388e-06 -2.1770255093713627e-06 4.102038128299755e-07 -3.8529450057804413e-07 -3.492839122294137e-07 -1.0588808376863027e-06 -2.1001915906949928e-07 5.715875910165098e-07 -1.4323243440059454e-06 2.635569349095082e-06 -5.52610243304361e-07 -6.948047580796809e-07 -1.2351300714280023e-06 -4.688593224318681e-07 1.1451197457116724e-06 9.080629699222914e-07 -6.911761015997183e-07 1.898587324269892e-09 1.9661878498412952e-08 -2.713002447870139e-08 5.395564012281138e-09
age2_sex 22127499.07443614 -2.3058893853259117e-07 10643379.309219724 -306002380.0006381 -10643379.308408767 -553516.3795379648 4684.22781526513 553516.3795232148 -4684.227815176742 5.6576369333956696e-05 -6.929404299289869e-06 8.815343762055325e-05 0.0001498778738059543 -0.00025886226601084633 0.00010361240933714173 -6.455417222270522e-05 -2.950725313904992e-05 -0.00015803657409666486 -4.387510907672005e-05 0.00010303080549001882 -0.0002036660900501342 0.000345106198439378 -6.76838033880706e-05 -7.33779558598526e-05 -0.0001654331062861199 -5.3444563311807226e-05 0.00013926301061340727 0.00010750456252959577 -9.162139227017139e-05 2.3989927547647714e-07 2.1967556892265173e-06 -9.124416937092994e-06 5.779314174761526e-06
age3_sex -2113936.812135325 -3.852950282056223e-10 802882.5281472858 1439130.874108572 -802882.5281476753 -9015.902042306647 -86.25942651350199 9015.902042313894 86.25942651345723 8.127906105735085e-09 1.4262662840668452e-07 5.721283907240088e-08 -1.1929395523938266e-07 3.15220941874114e-07 2.3520128293470904e-07 -2.6182864199985157e-08 1.5735118226571518e-07 9.937635199590162e-09 -7.707355755635284e-08 6.407075984911485e-08 -1.3207847421819513e-08 -1.5709718519991095e-07 7.46751373464411e-08 8.991496129469438e-08 8.140605959025296e-08 9.107911451296373e-08 -1.3563443313945425e-07 -9.239143268628554e-08 3.771856427192688e-08 -3.566046044315127e-10 -4.8103174776770175e-09 -5.256548650901426e-09 5.699059163982218e-09
PC_3 0.009926877442792196 0.0001282625792439956 0.0013964320120340812 -0.026285925311145132 0.002384113497965186 -6.576647659468073e-05 1.0465637900003066e-06 1.1724290782129625e-06 -6.698123877237688e-07 0.4961169159382773 -0.0021583319909450715 -0.0650095903031447 -0.13055240455792283 -0.051977198581524074 0.11748875036937129 -0.03945215895982924 -0.21422215197059563 -0.0547012156726638 0.005982938756087802 0.09905419349630501 0.1045981761251961 0.13525316898981846 -0.1537059852568979 -0.23926902247825887 -0.016064538203826414 -0.07136172594706096 0.20078046912107622 -0.062313497521227446 0.12207313613697762 0.00022982948437905423 -0.0003962546480569501 -0.002690813690989039 0.003716469331725442
