 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.000724051190782341 -2.102584735375058e-06 0.0001513428063522414 -0.0005122017993097989 3.3391530193684996e-05 -4.879886020823949e-06 4.732153565393793e-08 -6.323438952933229e-07 3.3279049941228698e-09 -0.00027548741606092853 0.00021165444292130437 -0.00038109214753987347 -6.952403912775993e-05 0.0005929499126912124 -0.0011638517750387775 -0.00021113566527877474 -0.00013711577212109074 -0.00011850065733603049 -0.0003997160758228898 9.104668359509905e-05 -0.000169788708225786 -0.00013378421849346902 -3.245946891649657e-05 -0.0003944520384207872 -0.0006820333243249206 7.915150671303758e-05 -0.000998694218998903 -0.0001701769417059346 0.0013285545445949334 -8.631026637016867e-07 4.913298077998241e-06 -1.8600909266604277e-06 -7.878919135669122e-06
yob -2.1025847353739682e-06 8.718968387937505e-07 8.577705102813234e-07 -9.035811336837875e-07 -2.0939967876736924e-07 -2.755850773535809e-09 1.2757831881937335e-11 6.2883430159368256e-09 -4.353371604592407e-11 9.756100970734788e-07 0.00015443171656537923 3.3992557387522885e-05 -9.593873355463014e-05 1.9500115631195655e-05 -8.12476293753791e-05 -1.1354840110333845e-05 -3.701641453336391e-05 7.126892983452156e-05 -3.397305777649903e-06 -7.110611724186482e-05 5.881479525236753e-05 -4.793420125978613e-05 -2.234718344892679e-05 8.273228744986116e-05 5.033210849475366e-05 -1.181799953929185e-05 -7.50541941034031e-07 5.146887500005608e-05 -0.00013780340775131425 -8.83135173015716e-08 -5.437500774233682e-08 -1.2503909829654245e-07 -4.473547605408362e-08
age 0.00015134280635173942 8.57770510269823e-07 0.0002899511327809866 0.003371919882899735 -0.0002882908688100062 -7.49340995888668e-06 6.006216633579695e-08 7.4705767278970105e-06 -5.988529220978588e-08 1.5876128174703675e-05 -8.79926278987173e-05 -0.0002908241288510169 -0.00023951199583538004 -0.000290820725826842 -7.634566574257529e-05 7.205152491675464e-05 -0.0001679790156426007 -0.0003909515588051193 1.894217331001139e-05 -6.956256058522018e-05 0.00012228156221788574 0.00022383358999140317 -0.00013636181322073169 -0.00018959208655729043 5.491650348547051e-06 -0.00015630810232091614 -2.6069195038674664e-05 0.0002022711168919016 -9.317319611531942e-05 4.832621522411942e-07 1.484369147822034e-06 2.14757120802663e-06 -7.507766320426509e-06
sex -0.0005122017993224513 -9.035811337209547e-07 0.003371919882890277 0.08635756967499653 -0.006957671832778307 -8.398021007093808e-05 6.528276379401903e-07 0.00017307839981416044 -1.3475164909531697e-06 -0.0002857075610013387 -0.001088569335949337 -0.003943689531308674 0.00024338298147098166 -0.0028480559923241134 0.00045751722859947854 0.004794444600713865 -0.0013879932953200977 -0.004607497485197751 0.0021854222065662314 0.002228171276618586 -0.00024165418923196563 0.0028978940241851515 -0.005195634258574009 -0.0038558278990192853 -0.0021339315217916 -0.005182060072871645 5.030171358258381e-06 0.004702605941686896 5.7105947977921764e-05 1.0542240236078038e-05 3.5960546260176497e-06 6.811618738766662e-05 -0.00012305481450632157
age_sex 3.3391530194970195e-05 -2.093996787643861e-07 -0.0002882908688091101 -0.006957671832778077 0.0005844141324399713 7.46590904651576e-06 -5.985475539470955e-08 -1.5016696615525348e-05 1.1993921385429655e-07 1.9246592221038805e-05 9.365984259234292e-05 0.00031227946249400484 6.54022801204433e-06 0.00022981190271989673 -1.187569084671345e-06 -0.0003708792886744371 0.00011054739491929769 0.00042654636764737693 -0.00020045676545653207 -0.00017447553970904557 4.0580829973038485e-05 -0.0001896471365611585 0.00043293182754435873 0.00033848340939660444 0.00024421447408117447 0.0005008708186885876 7.234680071903725e-05 -0.0003785030520182402 4.683927980110639e-05 -1.1000930354686776e-06 -1.6498836176551863e-07 -4.821296826375521e-06 9.566160103805926e-06
age2 -4.879886020807723e-06 -2.7558507734037784e-09 -7.493409958884979e-06 -8.398021007118024e-05 7.465909046538626e-06 2.0072251972712878e-07 -1.6539924504360087e-09 -2.0004540421517787e-07 1.6484595836329346e-09 -3.101732107103034e-07 5.43219185653618e-06 8.140252840488606e-06 3.8231426432326466e-06 9.546099636129096e-06 1.997779973130969e-07 -1.5531053406070936e-06 2.6093396856932173e-06 1.0552870068531162e-05 -1.926713567057707e-06 1.0305365686543385e-06 -2.331569693746818e-06 -6.699474485522655e-06 2.6909781182427734e-06 6.4122972109383374e-06 2.278252661349653e-06 5.042396473443888e-06 2.611437485634253e-07 -6.245945619774766e-06 -1.1294206085991755e-07 -1.736208011895448e-08 -3.4735669880257535e-08 -6.661918963621521e-08 1.913572003722363e-07
age3 4.7321535653794006e-08 1.2757831880876856e-11 6.006216633577257e-08 6.528276379421214e-07 -5.985475539489192e-08 -1.6539924504357295e-09 1.395860010687233e-11 1.6484817037094937e-09 -1.3911940397548464e-11 2.273116490641488e-10 -3.62372911639036e-08 -6.427464430133516e-08 -3.1813373781806505e-08 -8.056715528819687e-08 -9.798934055620714e-09 4.232482533379725e-09 -1.6820746372195347e-08 -7.426147140892848e-08 2.4488466425104912e-08 -1.4629383123224227e-08 1.7755599048722994e-08 5.137039838084661e-08 -2.34917133669085e-08 -4.840522993277554e-08 -2.938352363192457e-08 -4.8125295566033626e-08 -7.950780433141649e-09 6.177814500220399e-08 1.028042883482809e-09 1.3342691517216175e-10 2.1613286529331786e-10 6.336607512793231e-10 -1.4913749301726335e-09
age2_sex -6.32343895327661e-07 6.288343015808713e-09 7.470576727871508e-06 0.0001730783998141457 -1.5016696615524584e-05 -2.0004540421452472e-07 1.6484817037042757e-09 3.969201515428128e-07 -3.24627905478672e-09 -6.040107493245466e-07 -2.089197737890478e-06 -7.367646936377047e-06 -6.968644435291402e-07 -6.0551629431198e-06 -8.431990604510542e-07 8.747100531008895e-06 -3.026410287140066e-06 -1.1088516223412258e-05 5.759272698972921e-06 4.357304034608807e-06 -1.9704479697668995e-06 4.250011358179627e-06 -1.1672049336051767e-05 -8.940170131719552e-06 -7.549789718758614e-06 -1.5001655508648661e-05 -3.342702271854477e-06 9.469886696422756e-06 -1.9281422814644216e-06 3.1028030740446174e-08 -4.222662846636303e-09 1.198440658876001e-07 -2.335007828003111e-07
age3_sex 3.3279049944283306e-09 -4.353371604640186e-11 -5.988529220956479e-08 -1.3475164909529734e-06 1.1993921385428363e-07 1.6484595836272363e-09 -1.3911940397502865e-11 -3.246279054786545e-09 2.71165679896931e-11 6.649126738278477e-09 1.5495814461766995e-08 5.373538888096377e-08 8.835726101936146e-09 4.9570461875474644e-08 1.43127083136868e-08 -6.026003206168768e-08 2.643827434547999e-08 8.667168572246547e-08 -5.182269952220648e-08 -3.017025457844252e-08 2.669955309751446e-08 -3.104036247139262e-08 9.988117481566386e-08 7.118094111364338e-08 6.718828187789559e-08 1.3269501300177075e-07 3.995454677484162e-08 -7.350999029094283e-08 1.806591031384609e-08 -2.537635121154931e-10 1.1015009365224833e-10 -9.85312821602266e-10 1.7833531258461107e-09
PC_3 -0.00027548741606086814 9.756100970736234e-07 1.5876128174899048e-05 -0.00028570756099794456 1.9246592220738945e-05 -3.1017321071560094e-07 2.273116491082751e-10 -6.040107493165006e-07 6.649126738211648e-09 0.18742657657636574 -0.00788802232551088 -0.004039431109123445 0.008561521394659224 -0.0075530615619214675 0.02714917809939071 0.017567685665762688 -0.04099991845905154 -0.016886498659438854 -0.012928103521949827 0.0394460039440489 0.016855678606011008 0.04024067038912938 -0.02458544975975656 -0.08734522921423955 -0.015228906130555818 -0.021066791580930198 0.032668826310959 -0.023262222623149816 0.062001202561562406 7.452988759239854e-05 -1.824772570362311e-05 0.00010262631180390362 9.208519078803952e-05
