 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.0350231534829536e-05 3.016627520682966e-08 -3.2556966515807074e-06 -1.716633288683483e-05 1.088960284913211e-06 6.357070909145458e-08 -3.761192204181321e-10 -2.1989735928124383e-08 1.3904796111189288e-10 3.728029897940347e-06 -2.5418930078389606e-06 4.070542974536973e-06 -3.847021913339915e-05 4.802054701535162e-05 -6.883842191123676e-05 4.699585735543474e-05 -4.085135703275542e-05 -5.007625424780277e-06 -7.37503450428046e-05 -5.672690607111652e-06 -1.455071758306988e-05 -4.897580924410938e-05 2.1412596084474182e-06 -3.51675305862095e-05 -5.299916381155914e-06 4.878349091268417e-06 -3.871344664077955e-05 -4.493566827678472e-05 6.354764745312377e-05 2.1606569618225196e-09
yob 3.0166275206826816e-08 9.849186066552312e-08 1.5581985078335877e-07 3.8511122430226316e-07 -4.435490376092051e-08 -6.85840337643162e-10 -3.2808932309122125e-13 6.244224300983566e-10 -1.347088152806268e-12 7.305141110728555e-07 6.970885991551159e-06 5.418938915821336e-07 -6.768700187634636e-06 -1.5922105525359272e-06 -3.13287019325679e-06 1.5394781495259304e-07 -2.4982862670035263e-06 4.585544950973181e-06 -1.6814439853600018e-06 -4.222765718052059e-06 5.748902349271217e-06 -5.4002201544284e-06 -2.7224719954362223e-06 8.524130841124458e-06 2.5746569044557224e-06 2.7014183022081485e-07 -2.239096405557915e-06 2.8503318303613393e-06 -1.1405053247530923e-05 -1.0113612896357402e-08
age -3.2556966515340325e-06 1.5581985078295137e-07 4.26288483624431e-05 0.0006345381736143235 -4.233316858107724e-05 -8.55060374979548e-07 5.341466107400907e-09 8.525586869848104e-07 -5.328902744456817e-09 1.3900734803561028e-06 -2.3786215549034166e-06 -6.091205445706753e-06 -1.726163968678606e-05 7.218135985869206e-06 1.5121037583183859e-05 1.0745340418813779e-05 3.0194263529319786e-06 3.212291747553766e-06 1.3259500456418739e-05 -7.0627288460511e-06 -1.5755190424705132e-05 -1.0369128790262031e-05 -3.603990974219492e-05 9.421802997473699e-06 9.404423498612918e-06 -6.527804964751263e-06 -4.057500262946757e-05 -1.944991284250525e-05 1.1535398760497148e-05 1.0493772347995479e-07
sex -1.716633288636894e-05 3.851112242908998e-07 0.0006345381736111756 0.016522463474040877 -0.0010707012927160136 -1.2471861577702249e-05 7.658619229610859e-08 2.1159590812149416e-05 -1.3041611222557615e-07 1.7883515547204233e-05 9.656905075976964e-05 -4.285334858449364e-05 0.00010294462702904098 -3.476183805903009e-05 0.00017698185862493332 0.0002081999898668453 8.949379952974556e-05 0.0002612364756346046 0.00017437032112678803 -0.00040126500625063417 1.2386711176090387e-05 -3.466213385195713e-05 -9.694830089964416e-05 -6.817419178429651e-05 0.0003120463076535869 0.00030809196686341613 -0.00040123121804107846 -0.00020939660680217257 -4.821264441901487e-05 9.239064727094669e-07
age_sex 1.0889602848657418e-06 -4.435490375996247e-08 -4.233316858086316e-05 -0.0010707012927160101 7.163259714772379e-05 8.518397829618483e-07 -5.326178596699326e-09 -1.4484531205503361e-06 9.085401946235694e-09 -2.3488181604710076e-06 2.2341230396171814e-07 9.941922587194173e-06 -4.895359128388638e-06 1.599692749378559e-06 -1.781102471222748e-05 -1.3134656051640859e-05 -8.802686480634986e-06 -1.2388799460446161e-05 -1.4724692004704255e-05 2.343638023128655e-05 -1.2287886432606943e-06 2.1696490476702827e-06 8.740283016548693e-06 8.541731597991516e-06 -1.8287043424326238e-05 -2.0387571280999082e-05 2.9494915710439847e-05 1.4733859135116928e-05 -1.3558307804976057e-06 -1.135002779883376e-07
age2 6.357070909137205e-08 -6.858403376426436e-10 -8.55060374979571e-07 -1.2471861577766975e-05 8.518397829662479e-07 1.7555516719441453e-08 -1.1160936081493263e-10 -1.7503890723876356e-08 1.1128831526621411e-10 4.8899349225137925e-08 3.8361277833468103e-07 2.4746150994614945e-07 2.237592879819834e-07 -1.1163305904858081e-07 -4.368789459073271e-07 -2.402436716821852e-07 -2.0810772182282273e-07 1.2621087593954937e-07 -4.143596650454589e-07 -6.526395967035989e-08 4.327654631042695e-07 3.027832665696107e-08 7.54722416620142e-07 9.211985854038098e-08 -2.522266326063536e-08 1.8245707548380474e-07 7.407230706236304e-07 4.15089715617942e-07 -6.684083405880264e-07 -3.1443481354650962e-09
age3 -3.761192204142496e-10 -3.280893231261877e-13 5.341466107401153e-09 7.658619229652055e-08 -5.326178596727335e-09 -1.1160936081493482e-10 7.203550908864412e-13 1.1127152968919218e-10 -7.180955813194572e-13 -8.22825226091776e-10 -3.2602941288199744e-09 -2.107397462013369e-09 -1.5962466331186775e-09 6.989853666726886e-10 2.8553122823693087e-09 1.6384922168970664e-09 1.761644106593326e-09 -1.394934421695397e-09 2.969256499225871e-09 1.090611221976768e-09 -2.840987094051734e-09 1.8936495882886288e-10 -5.279382258798847e-09 -1.3780723571987737e-09 -5.45911451140429e-10 -1.452372926716829e-09 -4.495644025247714e-09 -2.38742686840633e-09 5.6949737237027295e-09 2.480277504713968e-11
age2_sex -2.1989735927523784e-08 6.24422430088747e-10 8.525586869804071e-07 2.115959081214875e-05 -1.448453120550299e-06 -1.7503890723785763e-08 1.1127152968861537e-10 2.9863379881910435e-08 -1.9041682410312714e-10 5.44599475320018e-08 -9.567189858747422e-08 -3.05889438640757e-07 7.563901754919675e-08 -3.505802573134222e-08 4.565683108334305e-07 2.5896506672364507e-07 2.077257086726669e-07 1.8057143986296764e-07 3.742631979975111e-07 -3.5985460201914813e-07 3.405660571021622e-08 -2.0625059228388806e-08 -2.4356238699026883e-07 -2.581293882476404e-07 3.501801771891612e-07 3.6941999887893996e-07 -6.137869463341574e-07 -2.829264310265223e-07 1.1654811596636274e-07 3.1054015259478275e-09
age3_sex 1.390479611042723e-10 -1.3470881526645333e-12 -5.328902744428684e-09 -1.304161122255687e-07 9.085401946235203e-09 1.112883152656361e-10 -7.180955813157762e-13 -1.904168241031216e-10 1.2323900798119532e-12 -2.3553059392343573e-10 1.035614637983148e-09 2.467943839440587e-09 -3.656911497088358e-10 2.8491957732205485e-10 -3.3472586856625035e-09 -1.509935083514134e-09 -1.4069897077847058e-09 -8.441248112999873e-10 -2.8350475602533443e-09 1.6026315597977022e-09 -2.906654559100239e-10 2.310572795292787e-11 1.923336764349608e-09 2.0061513155568203e-09 -2.1839833119144804e-09 -2.0100341067178613e-09 3.8857301241137575e-09 1.439761470321698e-09 -1.1542525455649845e-09 -2.4065452480343477e-11
PC_3 3.728029897942243e-06 7.305141110728501e-07 1.3900734803095992e-06 1.788351554617972e-05 -2.3488181604017376e-06 4.889934922608439e-08 -8.228252260977543e-10 5.445994753058837e-08 -2.3553059391450725e-10 0.025732904429749695 0.0007167600258764351 0.0017885144905179634 -0.0003809700328858079 -0.004407859371813457 0.0018999716983840464 0.003696528659371153 -0.0038768624920665416 -0.00023464383596190081 -0.0013032237416694893 0.0005765371557689481 0.004924675376639557 0.00251680170492169 -0.0015243557450155903 -0.009250730436610628 0.0012760879482932059 -0.0011172649916283866 0.003101455091700955 -0.0005628222062597478 0.004738520620092458 1.6575978784643426e-05
