 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.0006911984451705379 -2.1545028499647544e-06 0.00011283629440545976 -0.00034090252153372893 1.858583351598381e-05 -3.984094625048241e-06 4.084142797173575e-08 -2.173475978308974e-07 -3.9686491046224984e-10 -0.0002565146773032371 0.00020537503012328382 -0.0003304609161185176 -6.84828124481196e-05 0.0005943855743000268 -0.0011768629559307572 -8.340697080903538e-05 -9.682870578205925e-05 0.0003625679043133938 -0.00038773514871999053 0.0002688064227913477 -0.00034049655339555483 5.554541608165532e-05 -0.00012664523545861386 -0.00010287788020400671 -0.0008617008884233241 6.120680567108028e-05 -0.0010793331839543583 -0.0003334544575291946 0.0013414250319155722 -1.1080183441053807e-06 4.623487212904996e-06 -7.184210095505752e-07 -5.846256092798328e-06
yob -2.1545028499637345e-06 8.825848570394923e-07 1.1096012364386144e-06 3.448044620391839e-06 -5.355001995668131e-07 -9.04415206118508e-09 5.901114484355333e-11 1.3743914988490877e-08 -9.550777115128783e-11 1.3603704124163918e-06 0.00016007193535103422 3.259765205617494e-05 -8.670331080741847e-05 1.050477151501738e-05 -8.115216176029293e-05 -9.918106790757514e-06 -2.7606295237619972e-05 6.146005045956462e-05 -5.645867746651958e-06 -7.124449969976132e-05 5.433779063953933e-05 -4.459743889074402e-05 -2.5053068280785633e-05 7.792429712037729e-05 5.089193994706934e-05 -2.133009817276946e-05 -1.0630496377012516e-06 6.19148059583526e-05 -0.0001388816019674106 -1.0291519516507293e-07 2.1029120498099387e-07 -4.1126325175408276e-07 -4.457166825126755e-08
age 0.0001128362944052455 1.1096012364375958e-06 0.00016978778032086613 0.0018250050523187066 -0.0001681584205417953 -4.5966156274137716e-06 3.81589022449771e-08 4.577836284579317e-06 -3.7999562411728874e-08 1.0001945255642473e-05 -3.902193774573946e-05 -0.00014181434672397652 -0.0002064867973912513 -9.713314672676113e-05 -0.00016002555806715764 4.422889917623183e-05 -0.0004231188465104906 -5.991330440848124e-05 -5.176763884607761e-05 1.2408618849834782e-06 6.853800379619211e-05 0.00037438411026377496 -2.159130790234799e-05 4.803278035562356e-05 -0.00023792129445855995 -0.0002731440250931561 -0.00017349949370741013 5.518767825793924e-05 7.345212908223412e-05 -2.590254067654666e-07 1.2534335787445413e-06 1.8235940930618851e-06 -3.361226207008605e-06
sex -0.0003409025215383686 3.44804462039668e-06 0.0018250050523157116 0.04691066695402217 -0.0038870084216811396 -4.659945089307744e-05 3.696726294967031e-07 9.875355236063531e-05 -7.815975073199373e-07 0.0006200777416190616 -0.001579249403688256 -0.004378457935104708 -0.000716395514299201 0.0006996129278677409 -0.003199671988681135 0.002133183465383448 -0.004217826659883864 -0.0032010816757701353 -0.001708451423611815 0.0010117331341340174 0.001755639657963013 0.004061899541053622 -0.0039305400495972306 -0.0010011628525733584 -0.0023995698293301877 -0.004277896887647575 0.0025261192441054185 0.0025770846137295545 -0.0011542134396367919 4.341687373966559e-07 -9.108689454816509e-06 6.309102682767578e-05 -5.3288762667478056e-05
age_sex 1.8585833516403226e-05 -5.355001995654628e-07 -0.0001681584205415329 -0.003887008421681562 0.00034543862706593764 4.567591968380394e-06 -3.7932122068574435e-08 -9.232808427910807e-06 7.590172038064937e-08 -4.9618108267979216e-05 0.00014170973079021123 0.000364510936299365 0.00010259812028070033 -4.599256363562998e-05 0.0002948111847393712 -0.0001292976048999936 0.0004239611161971436 0.00030300953932185 0.00011442198375489778 -7.524486734960142e-05 -0.0001399938878665142 -0.00032434692466581287 0.00030670907755850124 7.034681655279308e-05 0.0002563735495539266 0.00041701391493638174 -7.524600798837345e-05 -0.0001833649444180872 0.00011734893274604394 -2.8858722041149215e-07 1.3961688836359828e-06 -5.0676326392018275e-06 4.214863583860957e-06
age2 -3.984094625042806e-06 -9.044152061159688e-09 -4.59661562741362e-06 -4.6599450893163015e-05 4.567591968387872e-06 1.310362035123905e-07 -1.128382044524294e-09 -1.304006092565682e-07 1.122738164738775e-09 -1.62618331025828e-07 4.6374640916686134e-06 4.694947788858199e-06 3.7848732627643674e-06 4.7703459890251625e-06 2.1547842756768788e-06 -8.044698291449245e-07 1.028046372111987e-05 2.027757764763126e-06 -2.8180824748098125e-07 -3.152759100152763e-07 -1.657604318551813e-06 -1.1513391697014035e-05 -6.755931734801505e-07 -1.8209570822825925e-07 8.015278718108296e-06 7.691753786061858e-06 4.153579096679047e-06 -1.6854010525595057e-06 -4.042396902725749e-06 4.555276138337837e-09 -1.8571285789490935e-08 -6.869890122781544e-08 8.754278043042492e-08
age3 4.084142797168793e-08 5.901114484345008e-11 3.815890224497508e-08 3.6967262949744456e-07 -3.793212206863907e-08 -1.1283820445242701e-09 1.0005066069429304e-11 1.122799880792411e-09 -9.953253274147313e-12 -8.399777392438522e-10 -3.2062582959788464e-08 -3.896929766730927e-08 -3.446413060082966e-08 -4.626022254047317e-08 -2.5205892916570044e-08 8.111813489050241e-13 -8.431266928292282e-08 -7.448421802577717e-09 9.160755411790894e-09 -5.783034666342665e-09 1.5957269628373313e-08 9.72735876951508e-08 4.264566041895395e-09 6.482137412957335e-09 -7.072126861565762e-08 -6.826705339111075e-08 -4.068898386945327e-08 2.1831985456219015e-08 2.890501566480068e-08 -5.57825936422315e-11 6.740349580879167e-11 6.751731958529726e-10 -6.769453103650814e-10
age2_sex -2.1734759784258464e-07 1.3743914988433707e-08 4.577836284572287e-06 9.875355236065482e-05 -9.2328084279115e-06 -1.3040060925636846e-07 1.1227998807906877e-09 2.569461280479461e-07 -2.18063961169672e-09 9.697968897097057e-07 -3.6821323127738444e-06 -8.651329970242986e-06 -3.3582894933835594e-06 2.539731515786376e-07 -8.310878455643802e-06 2.3670106203206472e-06 -1.2631866048354204e-05 -7.891014847405875e-06 -2.0530639151391937e-06 1.8662771941558071e-06 2.9470428803870763e-06 8.609398599680057e-06 -7.937752120287426e-06 -1.574330834173853e-06 -7.486313704034076e-06 -1.2894171988199672e-05 -1.118332502301064e-06 4.036171440628024e-06 -3.416914722612969e-06 1.1175598082793533e-08 -4.973214944221905e-08 1.33006627500321e-07 -1.0564556563199376e-07
age3_sex -3.968649103591828e-10 -9.550777115134226e-11 -3.7999562411671024e-08 -7.815975073201433e-07 7.590172038065915e-08 1.1227381647371234e-09 -9.953253274133074e-12 -2.1806396116968284e-09 1.9004338786056303e-11 -4.743716073365675e-09 3.069853192343572e-08 6.247450158573237e-08 3.04172653677703e-08 6.431572541302924e-09 7.455000028754028e-08 -1.0060246796345024e-08 1.1327995387039391e-07 6.347065755858549e-08 1.1993704133346696e-08 -1.104258441083251e-08 -1.272094753519527e-08 -7.355011096039881e-08 6.663566850621811e-08 1.0944899318693659e-08 6.362721233751896e-08 1.1622517351368185e-07 3.446157728685924e-08 -2.678794638246539e-08 2.864734832314714e-08 -1.0645243345331683e-10 4.865149955775622e-10 -1.1051839480229752e-09 8.188199386042857e-10
PC_3 -0.00025651467730328475 1.360370412416083e-06 1.000194525560636e-05 0.0006200777416189673 -4.9618108267965934e-05 -1.6261833102480082e-07 -8.399777392526839e-10 9.697968897092659e-07 -4.743716073361413e-09 0.1888797605144589 -0.008880061927350573 -0.002934844637176149 0.014672070928864831 -0.014307150575245639 0.032755742288389705 0.01004594844029107 -0.042640807247341 -0.025892725110581064 -0.000462267925069558 0.03882489404189371 0.012849285904703576 0.040689767753676206 -0.032993355748873306 -0.08157922910355143 -0.023008825978179173 -0.02336279849747938 0.031204479104914636 -0.020494707016437397 0.06732679152354387 9.510681789764397e-05 2.907105421511054e-05 6.972470445172953e-05 3.813187995394256e-05
