 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband
intercept 1.5190330564357242e-05 6.642891114251806e-08 -1.0224761888187526e-06 -1.0830595112326771e-05 7.962395956366833e-07 2.069473409938004e-08 -1.0551678966502638e-10 -1.7383391764833938e-08 1.168362090869975e-10 -1.9358410843431514e-05 -2.6158475113109637e-06 -2.8147688116216737e-05 -5.070728090431796e-05 0.00011343476067870485 -8.25700075028082e-05 5.712884805702445e-05 -7.305244660867153e-05 -1.533032349201821e-06 -0.00010605336703740649 -6.734509999416293e-06 -5.122912419113152e-05 -6.814286284031956e-05 -1.3643153530474758e-05 -6.469373286083326e-05 -3.549243012233477e-06 3.0131186122968408e-06 -1.6858272909857768e-05 -9.670006795894645e-05 0.00010496951278924557 -2.178216088024929e-08
yob 6.642891114255928e-08 1.0361122567901892e-07 1.6352488646271932e-07 7.254593614673893e-07 -6.250764969287555e-08 -5.77272882752478e-10 -2.3908781994590616e-12 9.489099129056593e-10 -3.2311211431875957e-12 -1.2775799516823867e-07 9.729062705781298e-06 1.5025324756725911e-06 -5.3453028915543796e-06 -3.164257401422762e-07 -5.349189031906426e-06 2.2218208438253626e-07 -4.756464456628844e-06 6.179476738512734e-06 -3.035929883010464e-06 -5.302567300096367e-06 5.228647205743339e-06 -4.806097827967101e-06 -1.882695581616623e-06 9.265081096618213e-06 3.974202072097136e-06 4.4412954324690526e-07 -9.157843011800561e-07 3.3912934132914502e-06 -1.4117730763186715e-05 -7.472309739630622e-09
age -1.0224761888023382e-06 1.6352488646281058e-07 2.6093482344654434e-05 0.00036405591362611634 -2.556646302779464e-05 -5.395614586844239e-07 3.45402984760697e-09 5.324442755553733e-07 -3.412606667417489e-09 5.07912493687177e-08 2.7285203458118646e-05 1.6854181289582398e-05 -7.638531696881935e-07 6.147308438954647e-05 -3.202055184815054e-05 9.384277222479451e-06 -3.2481193216768055e-05 1.8377380358638225e-05 3.824059960664375e-06 1.7492501718611716e-05 -2.050554799804359e-05 -2.0587271349863296e-05 -2.3742220822619932e-05 -1.8833903898648162e-06 8.776102898499504e-06 -2.9149682815046864e-07 -3.2301563814687307e-06 -8.959423546243835e-06 2.8123513007388822e-05 7.043238824601394e-08
sex -1.0830595111755227e-05 7.254593614699155e-07 0.00036405591362632505 0.009344682535642945 -0.0006269042992900217 -7.317208786035919e-06 4.579131474098599e-08 1.2702471891595257e-05 -7.986303059572311e-08 0.00010893220189243629 0.00024213261714834522 0.00012641844741433051 0.00026009519582791775 0.000287170165830005 -0.0001647959605322221 2.606751083892168e-05 -0.00032286158414375596 3.5118557110634316e-05 0.00021843549938434334 -0.00015734225638864795 -0.00018612936789305713 -0.0004712283972087273 -8.857942428674715e-07 -0.00011405061813409822 5.256701221234581e-05 0.00016303527602223576 0.00023400308414501424 0.0002014160847598264 0.0002711957277978465 2.796767463477752e-06
age_sex 7.962395956012971e-07 -6.250764969284032e-08 -2.556646302781424e-05 -0.0006269042992901096 4.419460027327405e-05 5.312996297052828e-07 -3.406855525811542e-09 -9.255106460507987e-07 5.960644894976916e-09 -1.0546422059829113e-05 -6.758062889135325e-06 4.926592622579226e-07 -1.4601085053460663e-05 -1.4392517813338952e-05 4.823975128343167e-06 -5.226003751884388e-06 1.1262907804871599e-05 -3.7718946575793344e-06 -1.9778465538509106e-05 1.1757188034154661e-05 1.6980535965751842e-05 2.756966537149321e-05 7.886471541156358e-07 1.1883946522332542e-05 -1.983683663199755e-06 -1.193581956820035e-05 -1.350318486046941e-05 -1.0531583126722827e-05 -2.9990737123242127e-05 -2.3782370950435558e-07
age2 2.06947340986378e-08 -5.772728827628123e-10 -5.395614586844826e-07 -7.317208786032267e-06 5.312996297049196e-07 1.153456258017479e-08 -7.558305335865213e-11 -1.1362859118665839e-08 7.44259324841472e-11 2.4441212559668383e-08 -4.0917602397709155e-08 -7.778454594185849e-08 -4.985971784207383e-09 -1.057188766129085e-06 3.669844616546466e-07 -2.1525805954015268e-07 3.7640634138190353e-07 -2.1779945783520325e-07 -2.5290024868718697e-07 -5.044518384823267e-07 5.120407308539327e-07 2.2813239236279222e-07 5.578841978585418e-07 3.32457594875518e-07 -3.971920608527221e-09 3.4971923033012403e-08 4.213400678545921e-08 2.423044612288951e-07 -1.1213016414815246e-06 -2.3936662761062706e-09
age3 -1.0551678966328257e-10 -2.3908781994606905e-12 3.4540298476074945e-09 4.579131474096593e-08 -3.4068555258094295e-09 -7.558305335865698e-11 5.047494711445128e-13 7.439380275110388e-11 -4.961923661660385e-13 -5.503747538112755e-10 -1.1051743510416342e-09 -6.150459794858418e-10 -4.0260715455104065e-10 6.16481588645376e-09 -1.7437434967782218e-09 1.4878725040227912e-09 -1.6524028510145245e-09 1.0473043826927688e-09 2.071146135407021e-09 3.4669498388988105e-09 -3.4356418363303678e-09 -9.757736648259663e-10 -4.2144260021910284e-09 -2.902930009767174e-09 -6.108328599407228e-10 -3.631283475134053e-10 2.0101806698198475e-11 -1.5441653012992478e-09 8.966275337132342e-09 2.009490183737878e-11
age2_sex -1.7383391763810177e-08 9.489099129100756e-10 5.324442755558832e-07 1.2702471891598644e-05 -9.255106460509114e-07 -1.1362859118675388e-08 7.439380275116076e-11 1.9888278403154985e-08 -1.3079032750766637e-10 2.488014779063279e-07 1.2696263304075103e-08 -1.7167997071786133e-07 2.496621585269874e-07 2.20609309608331e-07 -1.9168658072200964e-08 1.7004026801422192e-07 -1.061044659519297e-07 9.316193747404372e-08 5.019458558203132e-07 -1.9579640951487707e-07 -4.0786420882502737e-07 -4.894874879114212e-07 -6.997505220432589e-08 -3.1447166484315283e-07 3.2681760542807e-08 2.632211431913232e-07 2.848109838473798e-07 1.5564941129260912e-07 7.935471037454615e-07 5.533846304038106e-09
age3_sex 1.168362090807011e-10 -3.2311211432781146e-12 -3.4126066674213266e-09 -7.986303059575344e-08 5.960644894978261e-09 7.442593248421941e-11 -4.961923661664745e-13 -1.307903275076795e-10 8.759793680319465e-13 -1.6154791532865425e-09 4.612344766079834e-10 1.9502601525374107e-09 -1.2990815003513202e-09 -1.04761504638496e-09 -1.956168963679837e-10 -1.399875624066149e-09 1.934088254421409e-10 -6.313916361235227e-10 -3.7137731856851174e-09 9.300214058761262e-10 2.8755771256370193e-09 2.7260850722724118e-09 7.139127668308227e-10 2.2798255742426084e-09 -3.1979589133857987e-10 -1.7711061844857126e-09 -2.0614425493281158e-09 -8.491404415982678e-10 -5.930357118756855e-09 -3.868018961173745e-11
PC_3 -1.9358410843424965e-05 -1.2775799516820984e-07 5.0791249406405215e-08 0.00010893220189324318 -1.0546422059887425e-05 2.4441212558862914e-08 -5.503747538059886e-10 2.48801477907573e-07 -1.6154791532946778e-09 0.0368919653933986 0.000560969619282758 0.0004347714810020285 0.001373201821321028 -0.00523533365705813 0.0019005537437923597 0.0036033941990510285 -0.004902355963810703 -0.0023256572053565673 -0.0034323840315986422 0.003225436566201834 0.006817697252154794 0.004675171088504287 -0.0036124567806322923 -0.013757220911659188 0.0004987882183245723 -0.0012135429769674923 0.0026525289737115835 -0.0035417887900494067 0.009409760788235945 1.742140110308224e-05
