 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.0005121193873637472 -1.3653602693347661e-06 0.00012443135152795246 1.5818770263352084e-05 -6.893518227555034e-06 -3.859544473241771e-06 3.663428002730387e-08 3.248151588397039e-07 -3.811069638174033e-09 -0.0002804299650871697 1.0177720059145189e-05 -0.00022164633166057122 0.0002490319410621647 0.0002486270912267743 -0.00021390911243544073 -0.0001884932410946982 2.7290177084427374e-05 -0.0002657894277855915 -0.00043315710089714344 -0.00015767603384068051 -0.00022200073846929554 -9.591890083583507e-05 0.0001371309617231826 -0.00022651072470308416 -0.00010608382153087819 -9.285535617543907e-05 -0.00030466093240776076 0.0003830996739427851 0.0004956659506774285 3.659288750569753e-07 1.9906439882948517e-06 1.337697166701617e-06 -1.1598003199217233e-06
yob -1.3653602693349417e-06 3.728085529945995e-07 -5.799267515322764e-08 -1.123067315292974e-06 -3.508220047982772e-08 8.31810231181652e-09 -6.482509544662123e-11 1.3243753788877353e-09 -7.52606457073116e-12 2.9726892012554605e-06 5.0204018622260224e-05 1.3315937906811212e-05 -3.634673935421144e-05 1.0769199100852648e-05 -2.8585604977135647e-05 -4.12955344698923e-06 -1.7556029304102913e-05 3.164427734601558e-05 1.3733927475446895e-06 -2.908514568179095e-05 2.4872084056734228e-05 -3.407642597056319e-05 -5.7045292039263164e-06 3.568497723286269e-05 2.3399978044394057e-05 2.546011844231181e-06 -7.393981910255588e-06 1.908455639308413e-05 -4.768291257489155e-05 -4.062313759918701e-08 1.8810723636094744e-08 -1.685336911399157e-07 6.134425922302584e-08
age 0.00012443135152712258 -5.799267515212318e-08 0.00018164866895343235 0.002108292019506902 -0.0001808470787935469 -4.767495206794919e-06 3.8944803595529664e-08 4.7453580432057035e-06 -3.876499654771347e-08 -3.0759971017973684e-05 -6.003441933476864e-05 -0.00015279869840123877 -4.2007776070002376e-05 -0.00015101215462968849 6.259909870284031e-05 -8.723288124239567e-05 8.724088484368599e-05 -3.1658977882739276e-05 1.1108075556171779e-05 1.5103875566895238e-05 -0.0001592475132101714 3.910987497402585e-05 6.393372755969534e-05 -0.00014686988075686354 0.00024684786024397703 8.081451552392174e-05 -0.00014222844699132158 -3.865448172608567e-05 0.00023195653944789275 5.001872822522933e-07 -4.6631400416360824e-07 1.1889458380057734e-06 -6.707430759868527e-08
sex 1.5818770246830594e-05 -1.1230673152753946e-06 0.0021082920194973663 0.04706898403384781 -0.003857284088822697 -5.3710543709638644e-05 4.284229688422345e-07 9.793960477826596e-05 -7.806867995447905e-07 -0.0002775657878774594 0.00026762713899540085 -0.0012414926834968213 -0.0007315269767963539 -0.003419664454344895 0.0012057661221383177 -0.0010061926211001773 0.0011802521249580456 -0.0006042651916138501 -0.0001887971527619009 0.0011655902331743284 -0.002810294266585519 -0.001796964172377425 0.0008863700684658621 -0.004339171823405956 0.0019674955774481875 0.00253598117297527 0.00029535811058372616 -0.0021431928589938335 0.0011270821743567588 -7.428109385244504e-06 -2.3629016778184192e-06 1.6676553800027415e-06 7.677607052409198e-06
age_sex -6.893518226171136e-06 -3.50822004779954e-08 -0.00018084707879277627 -0.0038572840888236866 0.0003273829598567325 4.745228351800623e-06 -3.8765297158160026e-08 -8.546441301677082e-06 6.966259754768248e-08 1.689024776177839e-05 -1.7006193307549204e-05 0.00010094862684695968 6.074400066375782e-05 0.0002834137353860697 -0.00010179428418568874 8.373024232808643e-05 -8.03070471481481e-05 6.422908274075276e-05 1.9361392333346386e-05 -6.78228790490961e-05 0.00018313413565141607 0.00014131876501626234 -3.4122709287504344e-05 0.0003736153330609431 -0.00012172000640783733 -0.00011449177526587276 -4.815788622404196e-07 0.0001773838494043603 -0.00010114731186716892 3.945283856499041e-07 -3.958924147239893e-08 -1.1444221964226917e-06 1.1096136811082757e-06
age2 -3.859544473221387e-06 8.31810231187892e-09 -4.7674952067958e-06 -5.3710543709907804e-05 4.7452283518224105e-06 1.285878060307275e-07 -1.0740379582339834e-09 -1.2781779294359777e-07 1.0677328187489294e-09 8.420293146169156e-07 2.7531844718603918e-06 4.139854787944048e-06 -2.5255909616854595e-08 4.678799708662017e-06 -2.301107070697581e-06 2.4004197689896513e-06 -2.5481764332485055e-06 2.019184425862258e-06 -1.438171916489195e-07 -4.6147849128299625e-07 3.90583292030816e-06 -1.6255632016205592e-06 -1.7822888043552726e-06 4.694383974378467e-06 -4.637547255751107e-06 -7.525636884380308e-07 3.2046199525699415e-06 4.983779371195579e-07 -6.401044506807396e-06 -1.61363754932832e-08 8.052135642783073e-09 -4.497172981510726e-08 1.973417551141518e-08
age3 3.663428002712863e-08 -6.482509544656659e-11 3.8944803595543375e-08 4.2842296884456203e-07 -3.876529715834904e-08 -1.0740379582341532e-09 9.152806171762214e-12 1.0677097939664145e-09 -9.099713323364707e-12 -7.78642740871801e-09 -2.0058147645782055e-08 -3.335340507908485e-08 3.6833402547377625e-09 -4.02157756909066e-08 1.730787029467731e-08 -2.1537328064042737e-08 2.0595892235786133e-08 -2.0722772585894562e-08 -2.4680803903654045e-09 -1.8029289379466696e-09 -2.6788136715237448e-08 1.1554415988319976e-08 1.3469931794115243e-08 -3.734397422778066e-08 2.6527936199705223e-08 -4.804352516610746e-09 -2.4986660343720773e-08 2.772551306123552e-09 4.556386913271367e-08 1.3855693286068822e-10 -3.122528313361087e-11 4.093666959756174e-10 -2.638061257734469e-10
age2_sex 3.2481515880357256e-07 1.324375378763027e-09 4.745358043186387e-06 9.793960477831337e-05 -8.546441301678874e-06 -1.2781779294305128e-07 1.0677097939616595e-09 2.2867093955370302e-07 -1.9037237914743153e-09 -3.3749245360090676e-07 4.1836090778751036e-07 -2.411968706809676e-06 -1.3717995108561994e-06 -7.48141549028311e-06 2.5881728543039506e-06 -1.948635704651755e-06 1.7454933999727355e-06 -2.1373730254185824e-06 -7.482279120586168e-07 1.1437364685695112e-06 -3.662193381589276e-06 -3.212512981251663e-06 -1.0945892039226676e-07 -9.540101581813531e-06 1.7291581523942724e-06 5.81985805523573e-07 -2.845984584622154e-07 -4.847884751796363e-06 2.3394867418607323e-06 -8.170373455936075e-09 7.030736604545318e-09 3.9949637543e-08 -5.875134453360932e-08
age3_sex -3.811069637873342e-09 -7.52606457071801e-12 -3.8764996547562346e-08 -7.806867995453136e-07 6.96625975477089e-08 1.0677328187446223e-09 -9.099713323327134e-12 -1.903723791474624e-09 1.6156708605786405e-11 2.3281583201328927e-09 -3.3428823688219943e-09 1.8869150705245257e-08 7.765562469658751e-09 6.32463871477982e-08 -1.9749119503266712e-08 1.3386289644287523e-08 -1.3234106388885237e-08 2.1387407120214783e-08 9.115156522625988e-09 -3.711416581629701e-09 2.256987762010438e-08 2.2321122022187546e-08 8.43320913636762e-09 7.332295090243077e-08 -7.815217032578592e-11 1.3586348813996432e-08 4.663011825064837e-09 4.220676681698364e-08 -1.4349877183131377e-08 5.232767418631639e-11 -8.23386746757862e-11 -3.585186260783671e-10 6.444372902943822e-10
PC_3 -0.00028042996508711597 2.9726892012554487e-06 -3.075997101812398e-05 -0.0002775657878811766 1.6890247762094284e-05 8.420293146207911e-07 -7.786427408749175e-09 -3.374924536091579e-07 2.328158320200119e-09 0.0813626169586528 -0.004988456377693173 0.001267812640576022 0.005928356520519072 -0.0017744468669532833 0.007514119716759789 0.007812290189393176 -0.018881700352969724 -0.008638590916429722 -0.008594319704502236 0.011076961079442173 0.006502349875714874 0.01768204274681868 -0.006578888528589024 -0.0404006707734363 -0.008695475735825338 -0.006518797468975926 0.015387734759752216 -0.007966964118486528 0.025714634830788084 4.731093486157039e-05 -7.646896053062436e-05 7.402849260937647e-05 0.0001363544422055525
