(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband sibling paternal maternal
(Intercept) 0.0463187469491851 -0.00411819290072818 -0.00593871512512003 0.00552762584403694 -0.00147845680840463 -0.000557438524076935 -0.00371598605798914 -0.00441817516330571 0.00501887889399649 0.00555371200579616
covarage -0.00411819290072818 0.00363244649779133 0.00502103816022609 -0.00534317364275632 5.33349115228665e-05 0.000137531616706598 0.00032605262288189 0.000384577864119467 -0.00041488839347619 -0.000541668436508817
covarsex -0.00593871512512003 0.00502103816022609 0.0113366101760806 -0.0113660130452244 0.000155820817524106 8.68524800407866e-05 0.000520164299115941 0.000632414929926857 -0.000678190326034626 -0.000845761511347771
covarage_sex 0.00552762584403694 -0.00534317364275632 -0.0113660130452244 0.0124682008029063 -0.000115530607456653 -7.35437877914776e-05 -0.000474409719726431 -0.000567849738424377 0.000608560954479439 0.000762511404453534
covarPC_3 -0.00147845680840463 5.33349115228665e-05 0.000155820817524106 -0.000115530607456653 0.00111154243635699 -1.91262052417565e-08 0.000111469764725154 0.00012901843669064 -9.70497599079245e-05 -0.000128031074813475
covarPC_4 -0.000557438524076935 0.000137531616706598 8.68524800407866e-05 -7.35437877914776e-05 -1.91262052417565e-08 0.00105508215271508 2.42299442559654e-05 3.74934412555522e-05 -4.1280392699809e-05 -3.22967854876517e-05
proband -0.00371598605798914 0.00032605262288189 0.000520164299115941 -0.000474409719726431 0.000111469764725154 2.42299442559654e-05 0.00334078403080489 0.00214293301937951 -0.0034824703697999 -0.00345354148715394
sibling -0.00441817516330571 0.000384577864119467 0.000632414929926857 -0.000567849738424377 0.00012901843669064 3.74934412555522e-05 0.00214293301937951 0.00409228514366626 -0.00396387714071029 -0.00393200106077378
paternal 0.00501887889399649 -0.00041488839347619 -0.000678190326034626 0.000608560954479439 -9.70497599079245e-05 -4.1280392699809e-05 -0.0034824703697999 -0.00396387714071029 0.00971210309941596 0.00117250381035558
maternal 0.00555371200579616 -0.000541668436508817 -0.000845761511347771 0.000762511404453534 -0.000128031074813475 -3.22967854876517e-05 -0.00345354148715394 -0.00393200106077378 0.00117250381035558 0.00956631492238158
